pathway_id	pathway	direction	background_genes	selected_genes	pathway_tested_genes	overlap	fold_enrichment	p_value	overlap_genes	status	reason	selected
R-HSA-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	higher_in_LYPLA1_high	11058	39	44	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	lower_in_LYPLA1_high	11058	92	44	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-168898	Toll-like Receptor Cascades	lower_in_LYPLA1_high	11058	92	121	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-168927	TICAM1, RIP1-mediated IKK complex recruitment	higher_in_LYPLA1_high	11058	39	16	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-168927	TICAM1, RIP1-mediated IKK complex recruitment	lower_in_LYPLA1_high	11058	92	16	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	higher_in_LYPLA1_high	11058	39	59	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	lower_in_LYPLA1_high	11058	92	59	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-169911	Regulation of Apoptosis	higher_in_LYPLA1_high	11058	39	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-169911	Regulation of Apoptosis	lower_in_LYPLA1_high	11058	92	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	higher_in_LYPLA1_high	11058	39	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	lower_in_LYPLA1_high	11058	92	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-170834	Signaling by TGF-beta Receptor Complex	higher_in_LYPLA1_high	11058	39	83	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-171319	Telomere Extension By Telomerase	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-171319	Telomere Extension By Telomerase	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	higher_in_LYPLA1_high	11058	39	22	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	lower_in_LYPLA1_high	11058	92	22	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	higher_in_LYPLA1_high	11058	39	49	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	lower_in_LYPLA1_high	11058	92	49	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	higher_in_LYPLA1_high	11058	39	39	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	lower_in_LYPLA1_high	11058	92	39	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	higher_in_LYPLA1_high	11058	39	69	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	lower_in_LYPLA1_high	11058	92	69	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	higher_in_LYPLA1_high	11058	39	50	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	lower_in_LYPLA1_high	11058	92	50	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	higher_in_LYPLA1_high	11058	39	56	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	lower_in_LYPLA1_high	11058	92	56	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	higher_in_LYPLA1_high	11058	39	54	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	lower_in_LYPLA1_high	11058	92	54	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174411	Polymerase switching on the C-strand of the telomere	higher_in_LYPLA1_high	11058	39	23	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174411	Polymerase switching on the C-strand of the telomere	lower_in_LYPLA1_high	11058	92	23	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174414	Processive synthesis on the C-strand of the telomere	higher_in_LYPLA1_high	11058	39	16	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174414	Processive synthesis on the C-strand of the telomere	lower_in_LYPLA1_high	11058	92	16	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	higher_in_LYPLA1_high	11058	39	30	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	lower_in_LYPLA1_high	11058	92	30	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174824	Plasma lipoprotein assembly, remodeling, and clearance	higher_in_LYPLA1_high	11058	39	47	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-175474	Assembly Of The HIV Virion	higher_in_LYPLA1_high	11058	39	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-175474	Assembly Of The HIV Virion	lower_in_LYPLA1_high	11058	92	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176033	Interactions of Vpr with host cellular proteins	higher_in_LYPLA1_high	11058	39	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176033	Interactions of Vpr with host cellular proteins	lower_in_LYPLA1_high	11058	92	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176187	Activation of ATR in response to replication stress	higher_in_LYPLA1_high	11058	39	36	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176187	Activation of ATR in response to replication stress	lower_in_LYPLA1_high	11058	92	36	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	higher_in_LYPLA1_high	11058	39	62	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	lower_in_LYPLA1_high	11058	92	62	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	higher_in_LYPLA1_high	11058	39	57	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	lower_in_LYPLA1_high	11058	92	57	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176412	Phosphorylation of the APC/C	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176412	Phosphorylation of the APC/C	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	higher_in_LYPLA1_high	11058	39	58	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	lower_in_LYPLA1_high	11058	92	58	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-177243	Interactions of Rev with host cellular proteins	higher_in_LYPLA1_high	11058	39	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-177243	Interactions of Rev with host cellular proteins	lower_in_LYPLA1_high	11058	92	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-177929	Signaling by EGFR	higher_in_LYPLA1_high	11058	39	45	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-177929	Signaling by EGFR	lower_in_LYPLA1_high	11058	92	45	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1793185	Chondroitin sulfate/dermatan sulfate metabolism	higher_in_LYPLA1_high	11058	39	16	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1793185	Chondroitin sulfate/dermatan sulfate metabolism	lower_in_LYPLA1_high	11058	92	16	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	higher_in_LYPLA1_high	11058	39	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	lower_in_LYPLA1_high	11058	92	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	higher_in_LYPLA1_high	11058	39	55	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	lower_in_LYPLA1_high	11058	92	55	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	higher_in_LYPLA1_high	11058	39	108	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	lower_in_LYPLA1_high	11058	92	108	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180024	DARPP-32 events	higher_in_LYPLA1_high	11058	39	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180024	DARPP-32 events	lower_in_LYPLA1_high	11058	92	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180292	GAB1 signalosome	higher_in_LYPLA1_high	11058	39	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180292	GAB1 signalosome	lower_in_LYPLA1_high	11058	92	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180534	Vpu mediated degradation of CD4	higher_in_LYPLA1_high	11058	39	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180534	Vpu mediated degradation of CD4	lower_in_LYPLA1_high	11058	92	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180585	Vif-mediated degradation of APOBEC3G	higher_in_LYPLA1_high	11058	39	37	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180585	Vif-mediated degradation of APOBEC3G	lower_in_LYPLA1_high	11058	92	37	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180746	Nuclear import of Rev protein	higher_in_LYPLA1_high	11058	39	32	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180746	Nuclear import of Rev protein	lower_in_LYPLA1_high	11058	92	32	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180786	Extension of Telomeres	higher_in_LYPLA1_high	11058	39	43	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180786	Extension of Telomeres	lower_in_LYPLA1_high	11058	92	43	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180910	Vpr-mediated nuclear import of PICs	higher_in_LYPLA1_high	11058	39	32	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-180910	Vpr-mediated nuclear import of PICs	lower_in_LYPLA1_high	11058	92	32	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	higher_in_LYPLA1_high	11058	39	86	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	lower_in_LYPLA1_high	11058	92	86	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-182971	EGFR downregulation	higher_in_LYPLA1_high	11058	39	26	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-182971	EGFR downregulation	lower_in_LYPLA1_high	11058	92	26	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA	higher_in_LYPLA1_high	11058	39	56	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA	lower_in_LYPLA1_high	11058	92	56	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	higher_in_LYPLA1_high	11058	39	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	lower_in_LYPLA1_high	11058	92	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1839124	FGFR1 mutant receptor activation	higher_in_LYPLA1_high	11058	39	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1839124	FGFR1 mutant receptor activation	lower_in_LYPLA1_high	11058	92	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1839126	FGFR2 mutant receptor activation	higher_in_LYPLA1_high	11058	39	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1839126	FGFR2 mutant receptor activation	lower_in_LYPLA1_high	11058	92	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1852241	Organelle biogenesis and maintenance	higher_in_LYPLA1_high	11058	39	247	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1852241	Organelle biogenesis and maintenance	lower_in_LYPLA1_high	11058	92	247	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1855170	IPs transport between nucleus and cytosol	higher_in_LYPLA1_high	11058	39	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1855170	IPs transport between nucleus and cytosol	lower_in_LYPLA1_high	11058	92	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1855196	IP3 and IP4 transport between cytosol and nucleus	higher_in_LYPLA1_high	11058	39	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1855196	IP3 and IP4 transport between cytosol and nucleus	lower_in_LYPLA1_high	11058	92	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1855229	IP6 and IP7 transport between cytosol and nucleus	higher_in_LYPLA1_high	11058	39	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1855229	IP6 and IP7 transport between cytosol and nucleus	lower_in_LYPLA1_high	11058	92	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-186712	Regulation of beta-cell development	higher_in_LYPLA1_high	11058	39	23	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-186763	Downstream signal transduction	higher_in_LYPLA1_high	11058	39	25	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-186763	Downstream signal transduction	lower_in_LYPLA1_high	11058	92	25	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-186797	Signaling by PDGF	higher_in_LYPLA1_high	11058	39	38	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-186797	Signaling by PDGF	lower_in_LYPLA1_high	11058	92	38	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-187037	Signaling by NTRK1 (TRKA)	higher_in_LYPLA1_high	11058	39	92	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	higher_in_LYPLA1_high	11058	39	46	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	lower_in_LYPLA1_high	11058	92	46	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-187687	Signalling to ERKs	higher_in_LYPLA1_high	11058	39	27	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-189445	Metabolism of porphyrins	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-190236	Signaling by FGFR	higher_in_LYPLA1_high	11058	39	63	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-190236	Signaling by FGFR	lower_in_LYPLA1_high	11058	92	63	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-190828	Gap junction trafficking	higher_in_LYPLA1_high	11058	39	22	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-190828	Gap junction trafficking	lower_in_LYPLA1_high	11058	92	22	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1912408	Pre-NOTCH Transcription and Translation	higher_in_LYPLA1_high	11058	39	29	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1912408	Pre-NOTCH Transcription and Translation	lower_in_LYPLA1_high	11058	92	29	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1912422	Pre-NOTCH Expression and Processing	higher_in_LYPLA1_high	11058	39	40	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1912422	Pre-NOTCH Expression and Processing	lower_in_LYPLA1_high	11058	92	40	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-191273	Cholesterol biosynthesis	higher_in_LYPLA1_high	11058	39	23	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-191273	Cholesterol biosynthesis	lower_in_LYPLA1_high	11058	92	23	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-191859	snRNP Assembly	higher_in_LYPLA1_high	11058	39	50	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-191859	snRNP Assembly	lower_in_LYPLA1_high	11058	92	50	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-192105	Synthesis of bile acids and bile salts	higher_in_LYPLA1_high	11058	39	22	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-192823	Viral mRNA Translation	higher_in_LYPLA1_high	11058	39	88	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-192823	Viral mRNA Translation	lower_in_LYPLA1_high	11058	92	88	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	higher_in_LYPLA1_high	11058	39	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-193648	NRAGE signals death through JNK	higher_in_LYPLA1_high	11058	39	46	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-193704	p75 NTR receptor-mediated signalling	higher_in_LYPLA1_high	11058	39	81	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-194068	Bile acid and bile salt metabolism	higher_in_LYPLA1_high	11058	39	26	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-194138	Signaling by VEGF	higher_in_LYPLA1_high	11058	39	80	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-194441	Metabolism of non-coding RNA	higher_in_LYPLA1_high	11058	39	50	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-194441	Metabolism of non-coding RNA	lower_in_LYPLA1_high	11058	92	50	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-195253	Degradation of beta-catenin by the destruction complex	higher_in_LYPLA1_high	11058	39	64	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-195253	Degradation of beta-catenin by the destruction complex	lower_in_LYPLA1_high	11058	92	64	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-195258	RHO GTPase Effectors	higher_in_LYPLA1_high	11058	39	217	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-195258	RHO GTPase Effectors	lower_in_LYPLA1_high	11058	92	217	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-195721	Signaling by WNT	higher_in_LYPLA1_high	11058	39	188	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-196071	Metabolism of steroid hormones	lower_in_LYPLA1_high	11058	92	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism	higher_in_LYPLA1_high	11058	39	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism	lower_in_LYPLA1_high	11058	92	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-196807	Nicotinate metabolism	higher_in_LYPLA1_high	11058	39	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-196807	Nicotinate metabolism	lower_in_LYPLA1_high	11058	92	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	lower_in_LYPLA1_high	11058	92	91	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-196854	Metabolism of vitamins and cofactors	lower_in_LYPLA1_high	11058	92	136	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1980143	Signaling by NOTCH1	lower_in_LYPLA1_high	11058	92	64	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1980145	Signaling by NOTCH2	lower_in_LYPLA1_high	11058	92	30	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	higher_in_LYPLA1_high	11058	39	52	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-198753	ERK/MAPK targets	higher_in_LYPLA1_high	11058	39	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-198753	ERK/MAPK targets	lower_in_LYPLA1_high	11058	92	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	higher_in_LYPLA1_high	11058	39	39	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1989781	PPARA activates gene expression	higher_in_LYPLA1_high	11058	39	90	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-199220	Vitamin B5 (pantothenate) metabolism	lower_in_LYPLA1_high	11058	92	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-199418	Negative regulation of the PI3K/AKT network	lower_in_LYPLA1_high	11058	92	68	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-199977	ER to Golgi Anterograde Transport	higher_in_LYPLA1_high	11058	39	120	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-199977	ER to Golgi Anterograde Transport	lower_in_LYPLA1_high	11058	92	120	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-199992	trans-Golgi Network Vesicle Budding	higher_in_LYPLA1_high	11058	39	62	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-199992	trans-Golgi Network Vesicle Budding	lower_in_LYPLA1_high	11058	92	62	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-201451	Signaling by BMP	higher_in_LYPLA1_high	11058	39	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-201451	Signaling by BMP	lower_in_LYPLA1_high	11058	92	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-201556	Signaling by ALK	higher_in_LYPLA1_high	11058	39	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-201556	Signaling by ALK	lower_in_LYPLA1_high	11058	92	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-201681	TCF dependent signaling in response to WNT	higher_in_LYPLA1_high	11058	39	126	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	higher_in_LYPLA1_high	11058	39	29	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	lower_in_LYPLA1_high	11058	92	29	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	higher_in_LYPLA1_high	11058	39	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2022854	Keratan sulfate biosynthesis	higher_in_LYPLA1_high	11058	39	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-202403	TCR signaling	lower_in_LYPLA1_high	11058	92	84	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-202424	Downstream TCR signaling	higher_in_LYPLA1_high	11058	39	71	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-202424	Downstream TCR signaling	lower_in_LYPLA1_high	11058	92	71	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-202427	Phosphorylation of CD3 and TCR zeta chains	higher_in_LYPLA1_high	11058	39	16	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-202427	Phosphorylation of CD3 and TCR zeta chains	lower_in_LYPLA1_high	11058	92	16	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
