cancer	stage_id	run_id	analysis_version	relation_key	metabolite_key	metabolite_name	gene	mapping_status	status	origins	relationship_types	evidence_ids	source_urls	gene_in_original117	patient_analysis_this_round	functional_analysis_this_round	metabolite_paired_n	metabolite_paired_effect	metabolite_paired_p_value	metabolite_paired_q_value	metabolite_paired_pairs_higher	metabolite_paired_pairs_lower	metabolite_paired_pairs_equal	metabolite_paired_same_direction_fraction	metabolite_paired_majority_direction	metabolite_paired_q_value_available	metabolite_paired_n_available	CAMP_n	CAMP_effect	CAMP_ci_lower	CAMP_ci_upper	CAMP_p_value	CAMP_q_value	CAMP_status	CAMP_reason	CAMP_statistics_reused	CAMP_previous_q	CAMP_family_n_evaluable	CAMP_available_n	CAMP_available_effect	CAMP_available_ci_lower	CAMP_available_ci_upper	CAMP_available_p_value	CAMP_available_q_value	CAMP_available_status	CAMP_available_reason	CAMP_available_statistics_reused	CAMP_available_previous_q	CAMP_available_family_n_evaluable	FUSCC_n	FUSCC_effect	FUSCC_ci_lower	FUSCC_ci_upper	FUSCC_p_value	FUSCC_q_value	FUSCC_status	FUSCC_reason	FUSCC_statistics_reused	FUSCC_previous_q	FUSCC_family_n_evaluable	FUSCC_warning_excluded_n	FUSCC_warning_excluded_effect	FUSCC_warning_excluded_ci_lower	FUSCC_warning_excluded_ci_upper	FUSCC_warning_excluded_p_value	FUSCC_warning_excluded_q_value	FUSCC_warning_excluded_status	FUSCC_warning_excluded_reason	FUSCC_warning_excluded_statistics_reused	FUSCC_warning_excluded_previous_q	FUSCC_warning_excluded_family_n_evaluable	Tang_n	Tang_effect	Tang_ci_lower	Tang_ci_upper	Tang_p_value	Tang_q_value	Tang_status	Tang_reason	Tang_statistics_reused	Tang_previous_q	Tang_family_n_evaluable	FUSCC_direction_vs_CAMP	Tang_direction_vs_CAMP	new_relation_statistics_not_transferred_by_gene
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00294|ADA	KEGG:C00294	inosine	ADA	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0100	https://enzyme.expasy.org/EC/3.5.4.4 ; https://www.uniprot.org/uniprotkb/P00813/entry	True	NOT_RUN	NOT_RUN	45	-0.3641681754942046	0.0100657673107995	0.0198814534461754	16	29	0	0.6444444444444445	DOWN	0.0305151682685291	45	60.0	-0.243400944706863	-0.482414532369573	0.0145913112634765	0.0617	0.205987012987013	DONE	same_cohort_postselection;RNA_not_flux	True	0.2045423076923077	255.0	60.0	-0.243400944706863	-0.4842428929443793	0.012854944405305	0.0568	0.2356693548387096	DONE	same_cohort_postselection;RNA_not_flux	True	0.2268367346938775	255.0	258.0	-0.1054098425377042	-0.2343287636384649	0.0204023185788585	0.0885	0.6115631578947369	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.4061526315789474	126.0	257.0	-0.1065472016107139	-0.2220000301824115	0.0172350883287664	0.0826	0.5848972972972973	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.3884432432432432	126.0	20.0	0.4902255639097744	-0.0163167332538959	0.8041113584593083	0.0274	0.2980227272727273	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.2675117647058824	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00294|ADA2	KEGG:C00294	inosine	ADA2	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0101	https://enzyme.expasy.org/EC/3.5.4.4 ; https://www.uniprot.org/uniprotkb/Q9NZK5/entry	True	NOT_RUN	NOT_RUN	45	-0.3641681754942046	0.0100657673107995	0.0198814534461754	16	29	0	0.6444444444444445	DOWN	0.0305151682685291	45	60.0	-0.2707974437343707	-0.5132639015085279	-0.0058850759005181	0.039	0.1722230769230769	DONE	same_cohort_postselection;RNA_not_flux	True	0.1730357142857143	255.0	60.0	-0.2707974437343707	-0.5087032163953363	0.0018694214079713	0.036	0.19178125	DONE	same_cohort_postselection;RNA_not_flux	True	0.192909375	255.0	258.0	0.0012832745617109	-0.1195443564278803	0.122432897735584	0.9838	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	-0.0044276253280246	-0.1272680888756826	0.1128436047508242	0.9462	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	20.0	-0.0902255639097744	-0.4954493472615263	0.3507376419661136	0.7024	0.9325649717514124	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.923316129032258	235.0	OPPOSITE_OR_ZERO	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00294|NT5C2	KEGG:C00294	inosine	NT5C2	DIRECT_ACCEPTED	DONE	NEW_REVIEW	enzyme	M190E0318;M190E0319;M190E0320;M190E0321;M190E0322;M190E0323;M190E0324	https://www.uniprot.org/uniprotkb/P49902/entry	False	NOT_RUN	NOT_RUN	45	-0.3641681754942046	0.0100657673107995	0.0198814534461754	16	29	0	0.6444444444444445	DOWN	0.0305151682685291	45	60.0	-0.2113920533481522	-0.4595502204490715	0.0522058254562623	0.1053	0.2739948979591837	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	60.0	-0.2113920533481522	-0.468438469082189	0.066037498056579	0.104	0.3083720930232558	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	20.0	0.225563909774436	-0.2762625051311972	0.5984866269930711	0.3377	0.7486745283018869	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	False	NA	235.0	NOT_EVALUABLE	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00294|PNP	KEGG:C00294	inosine	PNP	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0102	https://enzyme.expasy.org/EC/2.4.2.1 ; https://www.uniprot.org/uniprotkb/P00491/entry	True	NOT_RUN	NOT_RUN	45	-0.3641681754942046	0.0100657673107995	0.0198814534461754	16	29	0	0.6444444444444445	DOWN	0.0305151682685291	45	60.0	-0.1438732981383718	-0.3964867169333663	0.1179654766851944	0.2715	0.5230375939849623	DONE	same_cohort_postselection;RNA_not_flux	True	0.485925	255.0	60.0	-0.1438732981383718	-0.3887967240202479	0.1198749686569231	0.2753	0.56508	DONE	same_cohort_postselection;RNA_not_flux	True	0.5205164835164835	255.0	258.0	-0.1671453761762331	-0.2831647684183436	-0.0442046490972784	0.0067	0.0835904761904762	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.0555142857142857	126.0	257.0	-0.1763301963623201	-0.2994287118303478	-0.0529788770999491	0.0039	0.0582222222222222	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.0386666666666666	126.0	20.0	-0.1052631578947368	-0.5985227272727273	0.3936322256175186	0.6605	0.928809523809524	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9172203389830508	235.0	SAME_SIGN	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00294|SLC29A2	KEGG:C00294	inosine	SLC29A2	DIRECT_ACCEPTED	DONE	PREVIOUS_SUPPLEMENT_ACTIVATED	transporter	M190E0173	https://www.uniprot.org/uniprotkb/Q14542/entry	False	NOT_RUN	NOT_RUN	45	-0.3641681754942046	0.0100657673107995	0.0198814534461754	16	29	0	0.6444444444444445	DOWN	0.0305151682685291	45	60.0	-0.1197554876354543	-0.3746787131060147	0.1431126234989086	0.3622	0.5761748466257669	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	60.0	-0.1197554876354543	-0.3758821017294561	0.1537267811066212	0.3542	0.6161632653061225	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	20.0	-0.1924812030075188	-0.6401467223044824	0.292090658076392	0.4149	0.8042008196721312	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	False	NA	235.0	NOT_EVALUABLE	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00300|CKB	KEGG:C00300	creatine	CKB	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0103	https://enzyme.expasy.org/EC/2.7.3.2 ; https://www.uniprot.org/uniprotkb/P12277/entry	True	NOT_RUN	NOT_RUN	45	-0.8695034748064999	3.166444566161021e-07	5.923113953171791e-06	9	36	0	0.8	DOWN	7.599466958786449e-06	45	60.0	0.2310641844956932	-0.0279641841187008	0.4712899119204941	0.0764	0.2295	DONE	same_cohort_postselection;RNA_not_flux	True	0.2255431034482758	255.0	60.0	0.2310641844956932	-0.0183094705706069	0.4648523265435468	0.0735	0.2603125	DONE	same_cohort_postselection;RNA_not_flux	True	0.241701923076923	255.0	258.0	0.0769695714044641	-0.0526731082052953	0.2063396691333071	0.2202	0.931367741935484	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6087238095238096	126.0	257.0	0.0784148493349018	-0.048467986384717	0.2030842145348664	0.2115	0.9244233333333334	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6038655737704918	126.0	20.0	-0.0601503759398496	-0.5686414977814187	0.420593029533732	0.8068	0.95739	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.949109655172414	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00300|CKM	KEGG:C00300	creatine	CKM	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0104	https://enzyme.expasy.org/EC/2.7.3.2 ; https://www.uniprot.org/uniprotkb/P06732/entry	True	NOT_RUN	NOT_RUN	45	-0.8695034748064999	3.166444566161021e-07	5.923113953171791e-06	9	36	0	0.8	DOWN	7.599466958786449e-06	45	60.0	0.0584606835232009	-0.214275135959561	0.3292688298914779	0.661	0.810360576923077	DONE	same_cohort_postselection;RNA_not_flux	True	0.8122500000000001	255.0	60.0	0.0584606835232009	-0.2129694211249963	0.3124670785857464	0.6629	0.8402376237623762	DONE	same_cohort_postselection;RNA_not_flux	True	0.8096850000000001	255.0	258.0	-0.0086284215974651	-0.1208176154633486	0.1148653000369605	0.8899	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	-0.0003302734019791	-0.1203563956521865	0.1222430908443956	0.9965	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	20.0	0.0928308496346038	-0.3788719059361174	0.5955678695349352	0.6906	0.9306534090909092	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.923316129032258	235.0	OPPOSITE_OR_ZERO	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00300|GAMT	KEGG:C00300	creatine	GAMT	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0105	https://enzyme.expasy.org/EC/2.1.1.2 ; https://www.uniprot.org/uniprotkb/Q14353/entry	True	NOT_RUN	NOT_RUN	45	-0.8695034748064999	3.166444566161021e-07	5.923113953171791e-06	9	36	0	0.8	DOWN	7.599466958786449e-06	45	60.0	0.091636565712698	-0.1777203397075191	0.3617022460305764	0.4868	0.6896333333333333	DONE	same_cohort_postselection;RNA_not_flux	True	0.650334375	255.0	60.0	0.091636565712698	-0.1704304835991989	0.3578129898532174	0.479	0.7060404624277457	DONE	same_cohort_postselection;RNA_not_flux	True	0.6713852459016394	255.0	258.0	0.020751469058672	-0.1000791033510785	0.1410793649305577	0.7427	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	0.0243926061503305	-0.1047021962578891	0.1517677986720715	0.6942	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	20.0	0.1172932330827067	-0.3764127672469404	0.5560773965066702	0.6296	0.928809523809524	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9172203389830508	235.0	SAME_SIGN	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00300|SLC6A8	KEGG:C00300	creatine	SLC6A8	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	转运体	M190E0106	https://rest.uniprot.org/uniprotkb/P48029.txt ; https://www.uniprot.org/uniprotkb/P48029/entry	True	NOT_RUN	NOT_RUN	45	-0.8695034748064999	3.166444566161021e-07	5.923113953171791e-06	9	36	0	0.8	DOWN	7.599466958786449e-06	45	60.0	0.2080577938316199	-0.0643808755632196	0.4543214947714128	0.1112	0.2864242424242424	DONE	same_cohort_postselection;RNA_not_flux	True	0.2809625	255.0	60.0	0.2080577938316199	-0.0744511989796523	0.4635759815930365	0.1079	0.3162586206896551	DONE	same_cohort_postselection;RNA_not_flux	True	0.2986983870967742	255.0	258.0	0.2514257344589441	0.1328035636337265	0.3639508051082552	0.0003	0.0112285714285714	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.0074571428571428	126.0	257.0	0.2513509806804814	0.1329719738829984	0.3646854678858756	0.0002	0.01048	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.00696	126.0	20.0	0.3819548872180451	-0.0492929741851338	0.6853393258478554	0.0956	0.5178103448275863	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5207849999999999	235.0	SAME_SIGN	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00307|CEPT1	KEGG:C00307	cytidine 5'-diphosphocholine	CEPT1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0107	https://enzyme.expasy.org/EC/2.7.8.2 ; https://www.uniprot.org/uniprotkb/Q9Y6K0/entry	True	NOT_RUN	NOT_RUN	45	2.987032690973217	3.2361846898586414e-06	2.958033698934936e-05	34	4	7	0.7555555555555555	UP	0.1168492658573701	10	60.0	0.2641595468800792	-0.0012674287440426	0.5039486763096294	0.0425	0.1722230769230769	DONE	same_cohort_postselection;RNA_not_flux	True	0.1730357142857143	255.0	49.0	0.1498979591836734	-0.1419853655171382	0.4227829290808025	0.3098	0.6030458015267176	DONE	same_cohort_postselection;RNA_not_flux	True	0.55764	255.0	258.0	0.03315027539049	-0.0847939244980581	0.1533120038666227	0.5905	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	0.0387009021208674	-0.0813264568772444	0.1585981734246789	0.5344	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.957	126.0	20.0	-0.6556390977443609	-0.8634397691454756	-0.289689698624993	0.0014	0.10575	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.07335	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00307|CHPT1	KEGG:C00307	cytidine 5'-diphosphocholine	CHPT1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0108	https://enzyme.expasy.org/EC/2.7.8.2 ; https://www.uniprot.org/uniprotkb/Q8WUD6/entry	True	NOT_RUN	NOT_RUN	45	2.987032690973217	3.2361846898586414e-06	2.958033698934936e-05	34	4	7	0.7555555555555555	UP	0.1168492658573701	10	60.0	-0.2539588300455035	-0.4879767537106642	0.0055798401200645	0.0531	0.1907112676056338	DONE	same_cohort_postselection;RNA_not_flux	True	0.1931936170212766	255.0	49.0	-0.2838775510204081	-0.5316181968932413	-0.0035243161910423	0.0512	0.2251034482758621	DONE	same_cohort_postselection;RNA_not_flux	True	0.21888	255.0	258.0	0.2141087904672246	0.0906277393594152	0.3282289771614641	0.0006	0.014290909090909	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.009490909090909	126.0	257.0	0.2156535988777913	0.0957515869216471	0.3345513007445749	0.0005	0.0145555555555555	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.0096666666666666	126.0	20.0	-0.5759398496240602	-0.8521453823485804	-0.1738436896688218	0.0097	0.2187307692307692	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.17115	235.0	OPPOSITE_OR_ZERO	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00307|PCYT1A	KEGG:C00307	cytidine 5'-diphosphocholine	PCYT1A	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0109	https://enzyme.expasy.org/EC/2.7.7.15 ; https://www.uniprot.org/uniprotkb/P49585/entry	True	NOT_RUN	NOT_RUN	45	2.987032690973217	3.2361846898586414e-06	2.958033698934936e-05	34	4	7	0.7555555555555555	UP	0.1168492658573701	10	60.0	0.2183399335575586	-0.0541889091164824	0.4571519399466935	0.0947	0.2615806451612903	DONE	same_cohort_postselection;RNA_not_flux	True	0.2530265625	255.0	49.0	0.2703061224489795	-0.0301748047371558	0.5464767069580458	0.0618	0.2402173913043478	DONE	same_cohort_postselection;RNA_not_flux	True	0.2268367346938775	255.0	258.0	-0.0695326703138513	-0.1828929054863839	0.0523130598375321	0.2665	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6819264705882353	126.0	257.0	-0.0650337188506916	-0.1829907617603088	0.0611158973263853	0.2922	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.7029123287671233	126.0	20.0	-0.0030075187969924	-0.4863918085326349	0.5522089992660384	0.994	0.994	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.994	235.0	OPPOSITE_OR_ZERO	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00307|PCYT1B	KEGG:C00307	cytidine 5'-diphosphocholine	PCYT1B	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0110	https://enzyme.expasy.org/EC/2.7.7.15 ; https://www.uniprot.org/uniprotkb/Q9Y5K3/entry	True	NOT_RUN	NOT_RUN	45	2.987032690973217	3.2361846898586414e-06	2.958033698934936e-05	34	4	7	0.7555555555555555	UP	0.1168492658573701	10	60.0	-0.2025650545182967	-0.4281573921210166	0.0439309604644873	0.1238	0.3064951456310679	DONE	same_cohort_postselection;RNA_not_flux	True	0.2899972602739726	255.0	49.0	-0.1424489795918367	-0.402068512844057	0.1416585134667635	0.3273	0.6129306569343066	DONE	same_cohort_postselection;RNA_not_flux	True	0.568790909090909	255.0	258.0	-0.0113821272686059	-0.1307849843461122	0.1158311112152216	0.8538	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	-0.0132469051230763	-0.1406029411821645	0.1139299465475477	0.8269	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	20.0	0.0917293233082706	-0.3595775720559331	0.4856711602719205	0.697	0.9306534090909092	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.923316129032258	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00319|SPHK1	KEGG:C00319	sphingosine	SPHK1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0111	https://enzyme.expasy.org/EC/2.7.1.91 ; https://www.uniprot.org/uniprotkb/Q9NYA1/entry	True	NOT_RUN	NOT_RUN	45	2.074870697745158	1.1004730378203108e-06	1.470662006506065e-05	34	4	7	0.7555555555555555	UP	NA	7	60.0	0.2203746789801146	-0.0375783973832301	0.4570897174662505	0.0934	0.2615806451612903	DONE	same_cohort_postselection;RNA_not_flux	True	0.2530265625	255.0	45.0	0.1591567852437417	-0.1690735898684486	0.4785197348299254	0.2973	0.5876860465116279	DONE	same_cohort_postselection;RNA_not_flux	True	0.5408329787234043	255.0	258.0	-0.0868162371896298	-0.2087448920932235	0.0388967168772824	0.1615	0.7983584905660377	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5302075471698113	126.0	257.0	-0.0885112345462054	-0.2084039569674032	0.0354275653276527	0.1531	0.8075764705882353	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5363294117647059	126.0	20.0	-0.1037593984962406	-0.51293846795399	0.3810003524911299	0.6626	0.928809523809524	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9172203389830508	235.0	OPPOSITE_OR_ZERO	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00319|SPHK2	KEGG:C00319	sphingosine	SPHK2	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0112	https://enzyme.expasy.org/EC/2.7.1.91 ; https://www.uniprot.org/uniprotkb/Q9NRA0/entry	True	NOT_RUN	NOT_RUN	45	2.074870697745158	1.1004730378203108e-06	1.470662006506065e-05	34	4	7	0.7555555555555555	UP	NA	7	60.0	-0.2922713569620436	-0.5098193138526245	-0.0413765734921313	0.0249	0.1408043478260869	DONE	same_cohort_postselection;RNA_not_flux	True	0.13573125	255.0	45.0	-0.0967061923583662	-0.3891173398867115	0.2137694448080098	0.5255	0.728274456521739	DONE	same_cohort_postselection;RNA_not_flux	True	0.6965930232558138	255.0	258.0	-0.0105971116574387	-0.1325314789461709	0.109644295103469	0.871	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	-0.0059486568245385	-0.1255726023570686	0.1190282269687781	0.9239	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	20.0	-0.2872180451127819	-0.6619408642911296	0.1294723335221347	0.219	0.651037037037037	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6329833333333333	235.0	SAME_SIGN	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00327|ASS1	KEGG:C00327	citrulline	ASS1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0113	https://enzyme.expasy.org/EC/6.3.4.5 ; https://www.uniprot.org/uniprotkb/P00966/entry	True	NOT_RUN	NOT_RUN	45	-0.8225009890157466	9.656733313429757e-06	6.397585820147214e-05	8	37	0	0.8222222222222222	DOWN	0.0001158807997611	45	60.0	-0.1275909974993054	-0.3682261656123948	0.1263340215662144	0.3365	0.574	DONE	same_cohort_postselection;RNA_not_flux	True	0.5453	255.0	60.0	-0.1275909974993054	-0.3646803875686482	0.119722068712479	0.329	0.6129306569343066	DONE	same_cohort_postselection;RNA_not_flux	True	0.568790909090909	255.0	258.0	0.0399673818368959	-0.0843110930115858	0.1604457467525498	0.5214	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.95265	126.0	257.0	0.0418570717582119	-0.0862591281790326	0.1593090423869775	0.5102	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9372189473684212	126.0	20.0	-0.2977443609022556	-0.6913795184601024	0.1812655960405463	0.1994	0.62886	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6132490566037736	235.0	OPPOSITE_OR_ZERO	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00327|OTC	KEGG:C00327	citrulline	OTC	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0114	https://enzyme.expasy.org/EC/2.1.3.3 ; https://www.uniprot.org/uniprotkb/P00480/entry	True	NOT_RUN	NOT_RUN	45	-0.8225009890157466	9.656733313429757e-06	6.397585820147214e-05	8	37	0	0.8222222222222222	DOWN	0.0001158807997611	45	60.0	0.0708530147263128	-0.1952471774856484	0.3246359117477971	0.5925	0.7748076923076924	DONE	same_cohort_postselection;RNA_not_flux	True	0.7441620437956203	255.0	60.0	0.0708530147263128	-0.1947369735226349	0.3191262295701888	0.5893	0.780458549222798	DONE	same_cohort_postselection;RNA_not_flux	True	0.7384204379562044	255.0	258.0	-0.0303622374442265	-0.1386210077817947	0.0810119582918638	0.6314	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	-0.0309162961066935	-0.1390604472278086	0.0783915928522857	0.6206	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	20.0	-0.0176447541661861	-0.4353167926228226	0.3986340038494987	0.9453	0.9764301310043668	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9818414012738852	235.0	OPPOSITE_OR_ZERO	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00328|AFMID	KEGG:C00328	kynurenine	AFMID	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0115	https://enzyme.expasy.org/EC/3.5.1.9 ; https://www.uniprot.org/uniprotkb/Q63HM1/entry	True	NOT_RUN	NOT_RUN	45	0.7623434365264733	0.002221316359099	0.0056061793824879	30	15	0	0.6666666666666666	UP	0.0362107445915918	41	60.0	-0.2320088913587108	-0.4604182827824979	0.020502073889637	0.074	0.2273493975903614	DONE	same_cohort_postselection;RNA_not_flux	True	0.2255431034482758	255.0	60.0	-0.2320088913587108	-0.449028657344274	0.0052572841684666	0.0731	0.2603125	DONE	same_cohort_postselection;RNA_not_flux	True	0.241701923076923	255.0	258.0	-0.2924707327173463	-0.3982958417255428	-0.174034324010243	0.0001	0.00524	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.00348	126.0	257.0	-0.2923361580232594	-0.4014386038694428	-0.1729084637214775	0.0001	0.00655	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.00435	126.0	20.0	-0.1984962406015037	-0.7116677724874895	0.3935178165276723	0.4001	0.8042008196721312	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.7793317647058824	235.0	SAME_SIGN	SAME_SIGN	True
