relation_id	metabolite_key	metabolite_name	gene	source_relation_id	source_url	camp_g	camp_q	max_input_raw_missing_rate	mapped_tumor_specimens	n_unit	independent_patient_id	identity_status	interpretation	n_author_data_available	analysis_type	seed	origin	n	rho	ci_lower	ci_upper	p_value	p_asymptotic_descriptive	bootstrap_valid	status	q_value	test_family	family_n_planned	family_n_evaluable
KEGG:C00187|SOAT1	KEGG:C00187	cholesterol	SOAT1	R058	https://enzyme.expasy.org/EC/2.3.1.26	-0.483781760270127	0.0060197761258926	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1403434424	NEW_CALCULATION	61	0.14151242728714966	-0.11012547649301144	0.37907744920698094	0.2783	0.2766533816993739	4000.0	COMPUTED_EXPLORATORY	0.5117129032258064	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00187|SOAT2	KEGG:C00187	cholesterol	SOAT2	R058	https://enzyme.expasy.org/EC/2.3.1.26	-0.483781760270127	0.0060197761258926	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	687887373	NEW_CALCULATION	61	-0.31898466419883653	-0.5502235566263401	-0.054286269123322635	0.013	0.012222950379380097	4000.0	COMPUTED_EXPLORATORY	0.10585714285714284	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00189|CHKA	KEGG:C00189	ethanolamine	CHKA	R049	https://enzyme.expasy.org/EC/2.7.1.82	0.993418253510911	3.53333008684011e-05	0.0212765957446809	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	4058650029	NEW_CALCULATION	61	0.23019566367001584	-0.051073612945833055	0.4728566293777984	0.0751	0.07430282843828427	4000.0	COMPUTED_EXPLORATORY	0.24230377358490568	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00189|CHKB	KEGG:C00189	ethanolamine	CHKB	R049	https://enzyme.expasy.org/EC/2.7.1.82	0.993418253510911	3.53333008684011e-05	0.0212765957446809	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation		author_data_available_sensitivity	4267417453	NOT_COMPUTED	0							SKIPPED_NON_UNIQUE_OR_ABSENT_RNA_GENE		BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00189|ETNK1	KEGG:C00189	ethanolamine	ETNK1	R049	https://enzyme.expasy.org/EC/2.7.1.82	0.993418253510911	3.53333008684011e-05	0.0212765957446809	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3655584948	NEW_CALCULATION	61	0.3842411422527763	0.12660519359239336	0.5914263032548294	0.0018	0.002233935415609947	4000.0	COMPUTED_EXPLORATORY	0.038475	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00189|ETNK2	KEGG:C00189	ethanolamine	ETNK2	R049	https://enzyme.expasy.org/EC/2.7.1.82	0.993418253510911	3.53333008684011e-05	0.0212765957446809	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2015877793	NEW_CALCULATION	61	0.16885245901639345	-0.10962852149968227	0.42277567921796194	0.1951	0.19330623555181495	4000.0	COMPUTED_EXPLORATORY	0.4223050632911392	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00208|MGAM	KEGG:C00208	maltose	MGAM	R087	https://www.reactome.org/content/detail/R-HSA-189102	0.62259980224989	0.0035375101991474	0.276595744680851	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	51.0	author_data_available_sensitivity	2509244356	NEW_CALCULATION	51	0.11257918552036199	-0.15408655086047193	0.3701298599793712	0.4368	0.43154539802532954	4000.0	COMPUTED_EXPLORATORY	0.62244	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00212|ADA	KEGG:C00212	adenosine	ADA	R065	https://enzyme.expasy.org/EC/3.5.4.4	0.785881582577226	0.0010467919274368	0.468085106382979	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	60.0	author_data_available_sensitivity	816816114	NEW_CALCULATION	60	-0.020450125034731877	-0.27969466477444915	0.2596290930750362	0.8746	0.8767504269404813	4000.0	COMPUTED_EXPLORATORY	0.923188888888889	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00212|ADA2	KEGG:C00212	adenosine	ADA2	R065	https://enzyme.expasy.org/EC/3.5.4.4	0.785881582577226	0.0010467919274368	0.468085106382979	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	60.0	author_data_available_sensitivity	2784329313	NEW_CALCULATION	60	0.015004167824395669	-0.24365057712821395	0.27274637665648993	0.9117	0.9094095775250828	4000.0	COMPUTED_EXPLORATORY	0.9506140243902439	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00212|AHCY	KEGG:C00212	adenosine	AHCY	R029	https://enzyme.expasy.org/EC/3.13.2.1	0.785881582577226	0.0010467919274368	0.468085106382979	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	60.0	author_data_available_sensitivity	2224126999	NEW_CALCULATION	60	-0.11203111975548766	-0.33530322549763175	0.12853387119209914	0.3949	0.39409095577370834	4000.0	COMPUTED_EXPLORATORY	0.5884758620689655	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00242|GDA	KEGG:C00242	guanine	GDA	R067	https://enzyme.expasy.org/EC/3.5.4.3	1.33232734180974	1.67017337215638e-08	0.0851063829787234	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	60.0	author_data_available_sensitivity	954968868	NEW_CALCULATION	60	-0.09830508474576273	-0.3584360013695205	0.16926456070796414	0.4545	0.45490518120922396	4000.0	COMPUTED_EXPLORATORY	0.6423099173553719	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00242|HPRT1	KEGG:C00242	guanine	HPRT1	R066	https://enzyme.expasy.org/EC/2.4.2.8	1.33232734180974	1.67017337215638e-08	0.0851063829787234	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	60.0	author_data_available_sensitivity	2855429910	NEW_CALCULATION	60	0.3588218949708253	0.1091595831272914	0.5674557753569376	0.0057	0.004872100159281358	4000.0	COMPUTED_EXPLORATORY	0.07497692307692308	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00242|PNP	KEGG:C00242	guanine	PNP	R064	https://enzyme.expasy.org/EC/2.4.2.1	1.33232734180974	1.67017337215638e-08	0.0851063829787234	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	60.0	author_data_available_sensitivity	1077238110	NEW_CALCULATION	60	0.5440400111141985	0.31904895363652575	0.7150557638182353	0.0001	7.02877765871204e-06	4000.0	COMPUTED_EXPLORATORY	0.0114	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00245|SLC6A6	KEGG:C00245	taurine	SLC6A6	R082	https://www.kegg.jp/entry/hsa:6533	0.942148247544239	2.82983594099945e-05	0.148936170212766	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3350378481	NEW_CALCULATION	61	0.1716045955278939	-0.09207588538934561	0.4167672665648368	0.1885	0.18604128423609886	4000.0	COMPUTED_EXPLORATORY	0.4156615384615384	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00255|RFK	KEGG:C00255	riboflavin (Vitamin B2)	RFK	R075	https://enzyme.expasy.org/EC/2.7.1.26	0.562631990859054	0.0045970263325647	0.680851063829787	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	40.0	author_data_available_sensitivity	3095970189	NEW_CALCULATION	40	0.2696060037523453	-0.041196388261851014	0.5501834751086692	0.0947	0.09249478538139437	4000.0	COMPUTED_EXPLORATORY	0.277875	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00257|IDNK	KEGG:C00257	gluconate	IDNK	R085	https://enzyme.expasy.org/EC/2.7.1.12	0.606267324486518	0.0224299489063582	0.48936170212766	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	54.0	author_data_available_sensitivity	2935830685	NEW_CALCULATION	54	0.10790928149418715	-0.1765921084021319	0.3618236044588447	0.4294	0.43734438558126787	4000.0	COMPUTED_EXPLORATORY	0.617036974789916	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00262|HPRT1	KEGG:C00262	hypoxanthine	HPRT1	R066	https://enzyme.expasy.org/EC/2.4.2.8	0.74524822904351	9.36398336908454e-05	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2172925075	NEW_CALCULATION	61	0.16552088841882598	-0.12305310126417071	0.42984120120903213	0.2055	0.20236959916403433	4000.0	COMPUTED_EXPLORATORY	0.4285301204819277	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00262|PNP	KEGG:C00262	hypoxanthine	PNP	R064	https://enzyme.expasy.org/EC/2.4.2.1	0.74524822904351	9.36398336908454e-05	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2090037848	NEW_CALCULATION	61	0.27228979375991536	-0.003800823039083325	0.519328669190019	0.0342	0.03375822455735457	4000.0	COMPUTED_EXPLORATORY	0.18435937500000002	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00270|CMAS	KEGG:C00270	N-acetylneuraminate	CMAS	R041	https://enzyme.expasy.org/EC/2.7.7.43	0.646309349215585	0.0010916144365771	0.0638297872340425	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3016660475	NEW_CALCULATION	61	0.11517715494447381	-0.14751776198453959	0.3609804219033469	0.3785	0.37675076925500806	4000.0	COMPUTED_EXPLORATORY	0.5884758620689655	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00270|NPL	KEGG:C00270	N-acetylneuraminate	NPL	R040	https://enzyme.expasy.org/EC/4.1.3.3	0.646309349215585	0.0010916144365771	0.0638297872340425	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1622260483	NEW_CALCULATION	61	-0.009465891062929666	-0.2961722311629038	0.28870075417050856	0.9428	0.9422811249065846	4000.0	COMPUTED_EXPLORATORY	0.9744976331360947	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00275|MPI	KEGG:C00275	mannose 6-phosphate	MPI	R034	https://enzyme.expasy.org/EC/5.3.1.8	1.09395738047572	6.45425241034453e-06	0.595744680851064	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	51.0	author_data_available_sensitivity	4020878142	NEW_CALCULATION	51	-0.29348416289592755	-0.5458134321795372	-0.0103708272810859	0.0375	0.0365990263098126	4000.0	COMPUTED_EXPLORATORY	0.19285	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00275|PMM1	KEGG:C00275	mannose 6-phosphate	PMM1	R035	https://enzyme.expasy.org/EC/5.4.2.8	1.09395738047572	6.45425241034453e-06	0.595744680851064	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	51.0	author_data_available_sensitivity	3367214942	NEW_CALCULATION	51	0.309683257918552	0.005331806881352879	0.5626119195864236	0.0285	0.027006037243103225	4000.0	COMPUTED_EXPLORATORY	0.17405357142857142	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00275|PMM2	KEGG:C00275	mannose 6-phosphate	PMM2	R035	https://enzyme.expasy.org/EC/5.4.2.8	1.09395738047572	6.45425241034453e-06	0.595744680851064	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	51.0	author_data_available_sensitivity	1148093081	NEW_CALCULATION	51	0.285972850678733	-0.021578563674485192	0.5394420706721875	0.0431	0.04191869915918621	4000.0	COMPUTED_EXPLORATORY	0.19919189189189188	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00294|ADA	KEGG:C00294	inosine	ADA	R065	https://enzyme.expasy.org/EC/3.5.4.4	-0.420184128839344	0.0224299489063582	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	357175139	NEW_CALCULATION	61	-0.21819143310417766	-0.461993953609221	0.030906631252608983	0.0886	0.09116284776969315	4000.0	COMPUTED_EXPLORATORY	0.2705464285714286	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00294|ADA2	KEGG:C00294	inosine	ADA2	R065	https://enzyme.expasy.org/EC/3.5.4.4	-0.420184128839344	0.0224299489063582	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3556515945	NEW_CALCULATION	61	-0.23474352194606027	-0.4742898712208236	0.034033400468008755	0.0728	0.06860476156020513	4000.0	COMPUTED_EXPLORATORY	0.24230377358490568	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00294|PNP	KEGG:C00294	inosine	PNP	R064	https://enzyme.expasy.org/EC/2.4.2.1	-0.420184128839344	0.0224299489063582	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3054563577	REUSED_IDENTICAL_INPUT_STATISTICS_NEW_Q_FAMILY	61	-0.1206768905341089	-0.3674345637503823	0.138482872985039	0.356	0.3542331315839871	4000.0	COMPUTED_EXPLORATORY	0.5853461538461538	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00300|CKB	KEGG:C00300	creatine	CKB	R020	https://enzyme.expasy.org/EC/2.7.3.2	-1.29504988511855	5.83352447059991e-08	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3850573511	NEW_CALCULATION	61	0.24093072448439976	-0.011567953155376839	0.466842051977564	0.0624	0.06142039797934714	4000.0	COMPUTED_EXPLORATORY	0.23191875000000003	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00300|CKM	KEGG:C00300	creatine	CKM	R020	https://enzyme.expasy.org/EC/2.7.3.2	-1.29504988511855	5.83352447059991e-08	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2978006651	NEW_CALCULATION	61	0.032363828662083545	-0.22775366119776305	0.29423797698055565	0.8004	0.8044399183787824	4000.0	COMPUTED_EXPLORATORY	0.9064132450331126	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00300|GAMT	KEGG:C00300	creatine	GAMT	R019	https://enzyme.expasy.org/EC/2.1.1.2	-1.29504988511855	5.83352447059991e-08	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3329207188	NEW_CALCULATION	61	0.10920148069804334	-0.17114353614522948	0.3735063315762969	0.3941	0.4021678477703903	4000.0	COMPUTED_EXPLORATORY	0.5884758620689655	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00300|SLC6A8	KEGG:C00300	creatine	SLC6A8	R083	https://rest.uniprot.org/uniprotkb/P48029.txt	-1.29504988511855	5.83352447059991e-08	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3313102611	NEW_CALCULATION	61	0.18561607615018505	-0.07493532111039625	0.43363475688569725	0.1539	0.15208775902459248	4000.0	COMPUTED_EXPLORATORY	0.3682356164383562	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00307|CEPT1	KEGG:C00307	cytidine 5'-diphosphocholine	CEPT1	R053	https://enzyme.expasy.org/EC/2.7.8.2	1.40345853957875	4.92640057920067e-08	0.74468085106383	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	49.0	author_data_available_sensitivity	950176732	NEW_CALCULATION	49	0.14989795918367346	-0.14198536551713825	0.4227829290808025	0.3098	0.30394004174780476	4000.0	COMPUTED_EXPLORATORY	0.5405693877551021	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00307|CHPT1	KEGG:C00307	cytidine 5'-diphosphocholine	CHPT1	R053	https://enzyme.expasy.org/EC/2.7.8.2	1.40345853957875	4.92640057920067e-08	0.74468085106383	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	49.0	author_data_available_sensitivity	500279724	NEW_CALCULATION	49	-0.2838775510204081	-0.5316181968932413	-0.003524316191042363	0.0512	0.04807345860414373	4000.0	COMPUTED_EXPLORATORY	0.215209756097561	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00307|PCYT1A	KEGG:C00307	cytidine 5'-diphosphocholine	PCYT1A	R052	https://enzyme.expasy.org/EC/2.7.7.15	1.40345853957875	4.92640057920067e-08	0.74468085106383	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	49.0	author_data_available_sensitivity	1613273840	NEW_CALCULATION	49	0.27030612244897956	-0.030174804737155857	0.5464767069580458	0.0618	0.060322190836399475	4000.0	COMPUTED_EXPLORATORY	0.23191875000000003	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00307|PCYT1B	KEGG:C00307	cytidine 5'-diphosphocholine	PCYT1B	R052	https://enzyme.expasy.org/EC/2.7.7.15	1.40345853957875	4.92640057920067e-08	0.74468085106383	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	49.0	author_data_available_sensitivity	4243887032	NEW_CALCULATION	49	-0.14244897959183672	-0.402068512844057	0.14165851346676359	0.3273	0.32887008178047294	4000.0	COMPUTED_EXPLORATORY	0.5653363636363636	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00319|SPHK1	KEGG:C00319	sphingosine	SPHK1	R059	https://enzyme.expasy.org/EC/2.7.1.91	1.21559154483355	2.16502244587702e-07	0.765957446808511	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	45.0	author_data_available_sensitivity	2038154569	NEW_CALCULATION	45	0.15915678524374177	-0.16907358986844861	0.4785197348299254	0.2973	0.29635265152230345	4000.0	COMPUTED_EXPLORATORY	0.5241061855670104	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00319|SPHK2	KEGG:C00319	sphingosine	SPHK2	R059	https://enzyme.expasy.org/EC/2.7.1.91	1.21559154483355	2.16502244587702e-07	0.765957446808511	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	45.0	author_data_available_sensitivity	1544325363	NEW_CALCULATION	45	-0.09670619235836626	-0.38911733988671154	0.21376944480800986	0.5255	0.5274172469109474	4000.0	COMPUTED_EXPLORATORY	0.6866106870229007	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00327|ASS1	KEGG:C00327	citrulline	ASS1	R011	https://enzyme.expasy.org/EC/6.3.4.5	-0.902649010014025	6.35760872688901e-05	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	4139117551	NEW_CALCULATION	61	-0.11507139079851927	-0.3530917300809546	0.144372768518502	0.3771	0.3771920577482598	4000.0	COMPUTED_EXPLORATORY	0.5884758620689655	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00327|OTC	KEGG:C00327	citrulline	OTC	R010	https://enzyme.expasy.org/EC/2.1.3.3	-0.902649010014025	6.35760872688901e-05	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1988958864	NEW_CALCULATION	61	0.10772078265468006	-0.16188911986130988	0.3602607362479801	0.3985	0.4086173030951469	4000.0	COMPUTED_EXPLORATORY	0.5884758620689655	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00328|AFMID	KEGG:C00328	kynurenine	AFMID	R025	https://enzyme.expasy.org/EC/3.5.1.9	0.813846961211355	0.0006167771082474	0.0851063829787234	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1379777827	REUSED_IDENTICAL_INPUT_STATISTICS_NEW_Q_FAMILY	61	-0.2470650449497619	-0.4593107520754654	-0.0020073572222516	0.0575	0.0549092077479416	4000.0	COMPUTED_EXPLORATORY	0.2286627906976744	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00328|KMO	KEGG:C00328	kynurenine	KMO	R027	https://enzyme.expasy.org/EC/1.14.13.9	0.813846961211355	0.0006167771082474	0.0851063829787234	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3695820649	REUSED_IDENTICAL_INPUT_STATISTICS_NEW_Q_FAMILY	61	0.2776308831306187	0.0164712800813899	0.4987365070083534	0.0325	0.0302889983289323	4000.0	COMPUTED_EXPLORATORY	0.18435937500000002	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00328|KYNU	KEGG:C00328	kynurenine	KYNU	R026	https://enzyme.expasy.org/EC/3.7.1.3	0.813846961211355	0.0006167771082474	0.0851063829787234	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3461864661	NEW_CALCULATION	61	0.42326811210999465	0.1979355689481914	0.5982654488940103	0.0011	0.0006770423739934023	4000.0	COMPUTED_EXPLORATORY	0.026871428571428574	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00345|IDNK	KEGG:C00345	6-phosphogluconate	IDNK	R085	https://enzyme.expasy.org/EC/2.7.1.12	0.775920683413082	4.09896973156086e-05	0.808510638297872	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	42.0	author_data_available_sensitivity	1101893335	NEW_CALCULATION	42	0.10639332306944331	-0.21038952659118262	0.42513394465990206	0.4982	0.5024712415239372	4000.0	COMPUTED_EXPLORATORY	0.6761285714285714	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00345|PGD	KEGG:C00345	6-phosphogluconate	PGD	R047	https://enzyme.expasy.org/EC/1.1.1.44	0.775920683413082	4.09896973156086e-05	0.808510638297872	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	42.0	author_data_available_sensitivity	1567194914	NEW_CALCULATION	42	0.1499878453934041	-0.17336576940751658	0.455559474080064	0.3463	0.34309100931703307	4000.0	COMPUTED_EXPLORATORY	0.5853461538461538	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00346|CHKA	KEGG:C00346	phosphoethanolamine	CHKA	R049	https://enzyme.expasy.org/EC/2.7.1.82	1.71789869941203	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1840876036	NEW_CALCULATION	61	0.08254891591750395	-0.18403629418262227	0.3191210607613083	0.526	0.5270794924191305	4000.0	COMPUTED_EXPLORATORY	0.6866106870229007	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00346|CHKB	KEGG:C00346	phosphoethanolamine	CHKB	R049	https://enzyme.expasy.org/EC/2.7.1.82	1.71789869941203	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation		author_data_available_sensitivity	2214122942	NOT_COMPUTED	0							SKIPPED_NON_UNIQUE_OR_ABSENT_RNA_GENE		BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00346|ETNK1	KEGG:C00346	phosphoethanolamine	ETNK1	R049	https://enzyme.expasy.org/EC/2.7.1.82	1.71789869941203	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3386094376	NEW_CALCULATION	61	0.1726599682707562	-0.08779730990879647	0.4158800064227277	0.1784	0.18330819700457307	4000.0	COMPUTED_EXPLORATORY	0.404325	BRCA117_v1|author_data_available_sensitivity	174	171
