cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	n_pairs_total	n_both_available	mask_semantics	n_pairs_used	n_nonzero	n_up	n_down	n_equal	up_fraction	down_fraction	mean_delta	median_delta	rank_biserial	seed	zero_method	tie_method	continuity_correction	B	bootstrap_valid	ci_estimand	ci_method	p_method	family_n_planned	evidence_label	level
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB02302	indolepropionate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.3497348183469785	-0.0707385915352683	0.7864748039454527	0.14697265625	0.2327141794217687	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:6475ad552db0b0d4	12	0	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	8	4	0	0.6666666666666666	0.3333333333333333	0.3497348183469785	0.1289753431835212	0.4871794871794871	2421720195	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00682	3-indoxyl sulfate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.9249414725131284	-2.624254508376364	-1.190860829864698	0.00146484375	0.0077895220588235	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:e9290924a41f7965	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	1	11	0	0.0833333333333333	0.9166666666666666	-1.9249414725131284	-2.0310196869598816	-0.9487179487179488	3781530766	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00123	leucine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.4024454426979058	0.0731268219912277	0.8572328798278573	0.04248046875	0.0888943142361111	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:b754e6401a70856c	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	8	4	0	0.6666666666666666	0.3333333333333333	0.4024454426979058	0.3632999418771323	0.6666666666666666	1708889001	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOMINAL_EXPLORATORY	仅P<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C02710	N-acetylleucine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.7226263241772483	-0.0246672141679143	1.512108050520834	0.1513671875	0.2327141794217687	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:3ac1cff154e30031	12	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	8	4	0	0.6666666666666666	0.3333333333333333	0.7226263241772483	0.574268814138911	0.4871794871794871	1414169140	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:1-carboxyethylleucine	1-carboxyethylleucine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.1178457615298276	-0.651401455550754	0.7997968567476647	0.5693359375	0.6623934202059202	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:ebbfec218c7d064d	12	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	6	6	0	0.5	0.5	0.1178457615298276	0.0384358813141627	0.2051282051282051	3385698054	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00233	4-methyl-2-oxopentanoate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	1.3149970307075554	0.2306540565249671	2.5148023653726863	0.06396484375	0.1219920226793249	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:e8339b81dd3e146c	12	0	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	9	3	0	0.75	0.25	1.3149970307075554	1.454095439663309	0.6153846153846154	3944310952	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C03264	alpha-hydroxyisocaproate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.7098780775234405	0.0361420885634809	1.3363828573616665	0.0771484375	0.1392059630738523	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:e89070509061bee8	12	3	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	9	3	0	0.75	0.25	0.7098780775234405	0.7300311710236063	0.5897435897435898	1659781754	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C08262	isovalerate (C5)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.2387342521325327	-0.6830405183646513	1.4299814134625333	1.0	1.0	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:775e3fce5b05a9f3	12	2	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	11	6	5	1	0.5	0.4166666666666667	0.2387342521325327	8.881784197001252e-16	0.0	534672581	wilcox	average_ranks	False	2048	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00678	isovalerylglycine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.8065474586432773	-1.6007197506306698	0.0435245475260721	0.0771484375	0.1392059630738523	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:4e23faf17f0b8423	12	3	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	3	9	0	0.25	0.75	-0.8065474586432773	-0.7371275769711039	-0.5897435897435898	1885935748	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C20826	isovalerylcarnitine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.0824309025721848	-2.22896716160536	0.0486780717457607	0.0771484375	0.1392059630738523	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:16a9bda42bdac780	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	4	8	0	0.3333333333333333	0.6666666666666666	-1.0824309025721848	-1.118678107791327	-0.5897435897435898	2275437687	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00754	beta-hydroxyisovalerate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.3624717724692126	-0.7003558267796738	0.0555858516994902	0.06396484375	0.1219920226793249	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:1d81ba4d6c1ef66d	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	2	10	0	0.1666666666666666	0.8333333333333334	-0.3624717724692126	-0.3849067257434146	-0.6153846153846154	3838227204	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:beta-hydroxyisovaleroylcarnitine	beta-hydroxyisovaleroylcarnitine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.9025245184886808	-2.323828589883643	-1.4108598898635172	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:ca7818643d45b28b	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.9025245184886808	-2.006823487755316	-1.0	3770554704	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00522	3-methylglutaconate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.9957451621690987	-2.3585886986813738	-1.6252520846589085	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:6869b00e97f77438	12	6	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.9957451621690987	-1.8053219679946315	-1.0	1411957948	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00552	3-methylglutarylcarnitine (2)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-4.217467845087924	-4.841116649771254	-3.475799785581335	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:ed418cabdc23ceca	12	4	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-4.217467845087924	-4.576018694363311	-1.0	3542142820	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00407	isoleucine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.5781784228068924	0.1712280272584126	1.0557995954510018	0.02099609375	0.0521441449175824	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:1432b9e82c3172bb	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	9	3	0	0.75	0.25	0.5781784228068924	0.5671200647999033	0.7435897435897436	915727860	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOMINAL_EXPLORATORY	仅P<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:N-acetylisoleucine	N-acetylisoleucine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.4434557092749728	-0.3171355240380775	1.2224602190557563	0.33935546875	0.4382533482142857	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:4b2b6ada07a291bd	12	6	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	0.4434557092749728	0.4227892059098295	0.3333333333333333	1532170436	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:1-carboxyethylisoleucine	1-carboxyethylisoleucine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.119092848765579	-0.7195782447322349	0.8935926410783136	0.791015625	0.8522981227651967	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:774917a8ab19e979	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	0.119092848765579	-0.0764010383042723	0.1025641025641025	2233837515	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00671	3-methyl-2-oxovalerate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.6535648556922129	-0.4740343033604651	1.8172521092926337	0.38037109375	0.4775770399305555	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:a63b0a12011f19bd	12	3	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	6	6	0	0.5	0.5	0.6535648556922129	0.7220146602387079	0.3076923076923077	4269026368	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB0000317	2-hydroxy-3-methylvalerate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.1140041387091447	-0.2350041569295592	0.4126647469969161	0.43505859375	0.5293310481157469	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:7df9b7e63d10474a	12	4	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	0.1140041387091447	0.0351829144112798	0.2692307692307692	3202540553	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00378	2-methylbutyroylcarnitine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-2.322279426016425	-3.018905506961401	-1.4522699797864245	0.0009765625	0.0057700163398692	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:5c4c1540a5b35ed2	12	9	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	1	11	0	0.0833333333333333	0.9166666666666666	-2.322279426016425	-2.4003670930749657	-0.9743589743589745	881607857	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB02366	tiglylcarnitine (C5:1-DC)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.4439237264171751	-2.0050612931950136	-0.8211752936246852	0.0068359375	0.0230585354477611	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:b0e8b207a79a1483	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	1	11	0	0.0833333333333333	0.9166666666666666	-1.4439237264171751	-1.6257662241698618	-0.8461538461538461	3814589811	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00396	3-hydroxy-2-ethylpropionate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.3758702570647196	-0.7058208270357536	-0.0551354482080448	0.0771484375	0.1392059630738523	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:3468329de055b32a	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	4	8	0	0.3333333333333333	0.6666666666666666	-0.3758702570647196	-0.4171297853251747	-0.5897435897435898	360752140	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00622	ethylmalonate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.7262159052172816	-2.223934383147641	-1.291846410403865	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:30b4720db1456673	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.7262159052172816	-1.502039754748683	-1.0	908329340	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB01844	methylsuccinate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-2.183517944308244	-2.7820044574683696	-1.6316623979966016	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:62589a6192bccc01	12	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-2.183517944308244	-2.0385803936196663	-1.0	1573672228	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:methylsuccinoylcarnitine	methylsuccinoylcarnitine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-3.1064074074558934	-3.778504199162393	-2.2777365170187096	0.0009765625	0.0057700163398692	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:81525c0e3c91ecd7	12	3	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	1	11	0	0.0833333333333333	0.9166666666666666	-3.1064074074558934	-3.589914892805779	-0.9743589743589745	1044164108	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00183	valine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.216955282982646	-0.0620876383193698	0.5733277428408996	0.423828125	0.5163620283018868	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:8dcedd5e178723a5	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	0.216955282982646	0.158676583162963	0.282051282051282	2196620418	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB11757	N-acetylvaline	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.7967918709709028	0.285942603918222	1.320647086144032	0.01220703125	0.0355972782258064	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:c96f148ab8c03a40	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	9	3	0	0.75	0.25	0.7967918709709028	0.8177006332256171	0.7948717948717948	714319194	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:1-carboxyethylvaline	1-carboxyethylvaline	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.1083551457071513	-0.6053555148890722	0.7804637945331594	0.791015625	0.8522981227651967	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:c6e94507d6345782	12	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	0.1083551457071513	-0.128188499985848	0.1025641025641025	3589856096	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00141	3-methyl-2-oxobutyrate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	1.4826379639511609	0.5645373268256815	2.4840146735326987	0.02685546875	0.0640563159630606	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:81bf8f34535f90d9	12	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	8	4	0	0.6666666666666666	0.3333333333333333	1.4826379639511609	1.539000912447273	0.717948717948718	2045141066	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOMINAL_EXPLORATORY	仅P<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00407	alpha-hydroxyisovalerate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.400539278500896	0.1031031365480441	0.6579648027377701	0.0341796875	0.0746339070048309	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:81f8e104cf7f83f5	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	10	2	0	0.8333333333333334	0.1666666666666666	0.400539278500896	0.5769035424540547	0.6923076923076923	3903159048	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOMINAL_EXPLORATORY	仅P<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00736	isobutyrylcarnitine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-2.454003231716732	-3.602706383235482	-1.2208730054458674	0.00927734375	0.0292220165505226	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:b4eb789aced05f18	12	1	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	3	9	0	0.25	0.75	-2.454003231716732	-3.332947499921364	-0.8205128205128205	226010321	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
