dataset	cancer	feature_name	metabolite_standard_name	kegg_id	hmdb_id	metabolite_key	identity_confidence	super_pathway	sub_pathway	n_tumor	n_normal	missing_rate_tumor_raw	missing_rate_normal_raw	missing_rate_tumor_processed	missing_rate_normal_processed	tumor_mean_processed	normal_mean_processed	tumor_sd_processed	normal_sd_processed	author_log2_fc_tumor_vs_normal	wilcoxon_p	rank_biserial_tumor_vs_normal	hedges_g	hedges_g_variance	hedges_g_se	hedges_g_ci_lower	hedges_g_ci_upper	analysis_design	wilcoxon_fdr	duplicate_metabolite_key_within_dataset	meta_eligible	high_missing_flag
ccRCC3	ccRCC	hexadecatrienoate (16:3n3)	hexadecatrienoate (16:3n3)	NA	NA	NAME:hexadecatrienoate (16:3n3)	MODERATE_NAME_ONLY	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	67	47	0.402985074626866	0.106382978723404	0	0	15.8156786763233	16.6824245250534	1.26773014063192	0.973882903021967	-0.597020278843998	0.0003797043720602	-0.388059701492537	-0.74467107735592	0.0386341399906339	0.196555691829654	-1.12992023334204	-0.359421921369799	Unpaired; author supplied processed values; no new transformation	0.0006584629476459	No	Yes	Yes
ccRCC3	ccRCC	hexanoylcarnitine	hexanoylcarnitine	C01585	HMDB00705	KEGG:C01585	HIGH_ID	Lipid	Carnitine Metabolism	67	47	0.0149253731343284	0.0638297872340425	0	0	22.8243022803825	20.6145181344781	1.12757752010291	2.12127857215839	1.3100579240116	6.523792221817421e-09	0.640520800254049	1.36193585469899	0.044337360424249	0.210564385460241	0.949229659196919	1.77464205020106	Unpaired; author supplied processed values; no new transformation	2.02550928808392e-08	No	Yes	No
ccRCC3	ccRCC	hippurate	hippurate	C01586	HMDB00714	KEGG:C01586	HIGH_ID	Xenobiotics	Benzoate Metabolism	67	47	0.0	0.0	0	0	21.019664797655	24.366885527902	1.57656241467314	1.26139645375968	-2.99315797602114	3.27731328497456e-16	-0.900920927278501	-2.28441901790743	0.0590904348850494	0.243085242014091	-2.76086609225505	-1.80797194355981	Unpaired; author supplied processed values; no new transformation	5.54802320384979e-15	No	Yes	No
ccRCC3	ccRCC	histidine	histidine	C00135	HMDB00177	KEGG:C00135	HIGH_ID	Amino acid	Histidine Metabolism	67	47	0.0	0.0	0	0	24.7398935823464	24.8204272089476	0.427857678447124	0.301193435990467	-0.0484735279384064	0.247252691259649	-0.127977135598603	-0.209974073884475	0.036395342175955	0.190775633077065	-0.583894314715523	0.163946166946572	Unpaired; author supplied processed values; no new transformation	0.294960844774514	No	Yes	No
ccRCC3	ccRCC	homoarginine	homoarginine	C01924	HMDB00670	KEGG:C01924	HIGH_ID	Amino Acid	Urea cycle; Arginine and Proline Metabolism	67	47	0.149253731343284	0.234042553191489	0	0	22.27718108109	21.4992539690791	1.81611798070651	1.59521826466769	1.01886008606213	0.0022965542502008	0.335662114957129	0.446957156718631	0.0370781561594566	0.192556890708841	0.0695456509293025	0.82436866250796	Unpaired; author supplied processed values; no new transformation	0.0036285557153173	No	Yes	Yes
ccRCC3	ccRCC	homocitrulline	homocitrulline	C02427	HMDB00679	KEGG:C02427	HIGH_ID	Amino Acid	Urea cycle; Arginine and Proline Metabolism	67	47	0.0	0.0	0	0	20.4829161697167	20.5762974974174	0.727308838559384	0.585883208009228	-0.0340798865036799	0.695472641680169	-0.0435058748809146	-0.137856997214026	0.0362853221758551	0.190487065639258	-0.511211645866972	0.23549765143892	Unpaired; author supplied processed values; no new transformation	0.73583489320625	No	Yes	No
ccRCC3	ccRCC	homostachydrine	homostachydrine	C08283	HMDB33433	KEGG:C08283	HIGH_ID	Xenobiotics	Food Component/Plant	67	47	0.119402985074627	0.191489361702128	0	0	20.5641250017361	19.6324641324882	1.72429630187273	1.73101735982186	0.895092582703788	0.0003426978739301	0.394728485233407	0.53582726030121	0.0374612270056842	0.19354902997867	0.156471161543017	0.915183359059404	Unpaired; author supplied processed values; no new transformation	0.0005986687674799	No	Yes	No
ccRCC3	ccRCC	hydantoin-5-propionate	hydantoin-5-propionate	C05565	HMDB01212	KEGG:C05565	HIGH_ID	Amino Acid	Histidine Metabolism	67	47	0.716417910447761	0.0425531914893617	0	0	15.9317244929037	18.7839359276275	0.68553964184884	1.20704672797603	-3.06024453950077	1.85741359714688e-18	-0.923150206414735	-3.02808501454369	0.0764181919285885	0.27643840530684	-3.5699042889451	-2.48626574014229	Unpaired; author supplied processed values; no new transformation	1.32062106757143e-16	No	Yes	Yes
ccRCC3	ccRCC	hydroxy-CMPF	hydroxy-CMPF	NA	NA	NAME:hydroxy-CMPF	MODERATE_NAME_ONLY	Lipid	Fatty Acid, Dicarboxylate	67	47	0.477611940298507	0.51063829787234	0	0	15.933029840013	15.3970346402279	2.00387782011806	1.54170154942318	1.09291731350277	0.153382760466461	0.147665925690695	0.291205656349495	0.0365739019241405	0.191243044119624	-0.0836307101249682	0.666042022823959	Unpaired; author supplied processed values; no new transformation	0.190020989160766	No	Yes	Yes
ccRCC3	ccRCC	hydroxy-N6,N6,N6-trimethyllysine	hydroxy-N6,N6,N6-trimethyllysine	NA	NA	NAME:hydroxy-N6,N6,N6-trimethyllysine	MODERATE_NAME_ONLY	Amino Acid	Lysine Metabolism	67	47	0.0447761194029851	0.0	0	0	19.0860128167493	20.8564898231177	0.744596762893071	0.545728937250477	-1.69174526276859	6.18901081953799e-18	-0.952365830422356	-2.62437182256682	0.0664095454714771	0.257700495675653	-3.1294647940911	-2.11927885104254	Unpaired; author supplied processed values; no new transformation	2.93359112846101e-16	No	Yes	No
