cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	pathway_id	pathway	direction
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0729539295392954	NA	NA	0.5609570658242471	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05222	Small cell lung cancer	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.216867469879518	NA	NA	0.5651835863304516	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05221	Acute myeloid leukemia	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0553363898070156	NA	NA	0.5699376055817016	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05160	Hepatitis C	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0553363898070156	NA	NA	0.5699376055817016	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05225	Hepatocellular carcinoma	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.1925301204819276	NA	NA	0.5725488439497526	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04662	B cell receptor signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0450849963045086	NA	NA	0.5753778064029035	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05215	Prostate cancer	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0369827134625458	NA	NA	0.5795772120082769	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04150	mTOR signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.031686470710861	NA	NA	0.5824592359837633	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04723	Retrograde endocannabinoid signaling	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0280432073120067	NA	NA	0.5843385002048609	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05164	Influenza A	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.1495934959349594	NA	NA	0.5868496080201531	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04727	GABAergic synapse	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.1495934959349594	NA	NA	0.5868496080201531	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05032	Morphine addiction	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.1466635773864688	NA	NA	0.5869115564498651	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa00310	Lysine degradation	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.1466635773864688	NA	NA	0.5869115564498651	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05120	Epithelial cell signaling in Helicobacter pylori infection	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.1250284155489885	NA	NA	0.5939130554930881	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa01524	Platinum drug resistance	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.117660343270099	NA	NA	0.5971909792479757	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04640	Hematopoietic cell lineage	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0021261516654856	NA	NA	0.5983876653671296	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04621	NOD-like receptor signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9934758606845328	NA	NA	0.6031857338846532	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04380	Osteoclast differentiation	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.087453306965502	NA	NA	0.6072755527371883	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa00480	Glutathione metabolism	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9774837053130556	NA	NA	0.6120842438356825	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05161	Hepatitis B	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0588361146769365	NA	NA	0.6171096543278483	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa00620	Pyruvate metabolism	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.94118765749061	NA	NA	0.6206356422239124	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05166	Human T-cell leukemia virus 1 infection	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.031686470710861	NA	NA	0.6266994552884837	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa00600	Sphingolipid metabolism	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.031686470710861	NA	NA	0.6266994552884837	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04721	Synaptic vesicle cycle	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0280432073120067	NA	NA	0.6271999313621105	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04916	Melanogenesis	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9467240554758488	NA	NA	0.6296120206892156	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04071	Sphingolipid signaling pathway	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0106187461711251	NA	NA	0.6335263279470512	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa01521	EGFR tyrosine kinase inhibitor resistance	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	1.0106187461711251	NA	NA	0.6335263279470512	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05322	Systemic lupus erythematosus	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9937751004016064	NA	NA	0.6397466377180931	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04620	Toll-like receptor signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9937751004016064	NA	NA	0.6397466377180931	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9249602840855996	NA	NA	0.6423089182151882	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04137	Mitophagy - animal	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9075738125802312	NA	NA	0.648508812843825	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04014	Ras signaling pathway	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9617178390983288	NA	NA	0.6518759985548033	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04650	Natural killer cell mediated cytotoxicity	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9617178390983288	NA	NA	0.6518759985548033	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05142	Chagas disease	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9579945799457996	NA	NA	0.6540625265451785	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa00240	Pyrimidine metabolism	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9579945799457996	NA	NA	0.6540625265451785	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05134	Legionellosis	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9464524765729584	NA	NA	0.6577884790377073	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04012	ErbB signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9464524765729584	NA	NA	0.6577884790377073	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04146	Peroxisome	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8966391883322765	NA	NA	0.6592985313170946	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04014	Ras signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9357156362261296	NA	NA	0.6627338754823993	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa00561	Glycerolipid metabolism	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9357156362261296	NA	NA	0.6627338754823993	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05133	Pertussis	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.931664156626506	NA	NA	0.6636017324637962	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05212	Pancreatic cancer	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9144493717664448	NA	NA	0.6711895895703863	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa00010	Glycolysis / Gluconeogenesis	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.9034319094560058	NA	NA	0.6749371124779346	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05220	Chronic myeloid leukemia	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8941282746160795	NA	NA	0.6794349882417101	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05218	Melanoma	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8899478511059162	NA	NA	0.680462449292256	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa00564	Glycerophospholipid metabolism	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8768603827072998	NA	NA	0.6858949803673774	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04922	Glucagon signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8746907034287734	NA	NA	0.6874752607633801	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa00510	N-Glycan biosynthesis	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8746907034287734	NA	NA	0.6874752607633801	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04213	Longevity regulating pathway - multiple species	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.847068891741549	NA	NA	0.6897090251819847	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04934	Cushing syndrome	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8560802629302888	NA	NA	0.6953154693960752	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04156	Integrated stress response (ISR) signaling pathway	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8560802629302888	NA	NA	0.6953154693960752	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04920	Adipocytokine signaling pathway	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8518072289156626	NA	NA	0.6964877604824933	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa01522	Endocrine resistance	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8398099440013576	NA	NA	0.7016510144033691	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03008	Ribosome biogenesis in eukaryotes	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8426339760779806	NA	NA	0.7063451764789712	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05132	Salmonella infection	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8281459170013387	NA	NA	0.7067274731578832	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04611	Platelet activation	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8382452574525745	NA	NA	0.7102434118825166	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05020	Prion disease	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.816801452384882	NA	NA	0.7117185782897051	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04350	TGF-beta signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.8057635949202214	NA	NA	0.7162423729539138	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05415	Diabetic cardiomyopathy	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.7950200803212851	NA	NA	0.7214503759869727	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa05145	Toxoplasmosis	higher_in_LYPLA1_high
