gene	kegg_gene	candidate_ids	status	in_any_pathway
LINC00668			UNMAPPED	False
CUX1	hsa:1523	hsa:1523	PRIMARY_SYMBOL	False
ABCA1	hsa:19	hsa:19	PRIMARY_SYMBOL	True
RCOR3	hsa:55758	hsa:55758	PRIMARY_SYMBOL	False
PDS5A	hsa:23244	hsa:23244	PRIMARY_SYMBOL	True
SIPA1L2	hsa:57568	hsa:57568	PRIMARY_SYMBOL	True
APOL1	hsa:8542	hsa:8542	PRIMARY_SYMBOL	True
NEUROG3	hsa:50674	hsa:50674	PRIMARY_SYMBOL	True
CD164	hsa:8763	hsa:8763	PRIMARY_SYMBOL	True
PRELID3B	hsa:51012	hsa:51012	PRIMARY_SYMBOL	False
GPX2	hsa:2877	hsa:2877	PRIMARY_SYMBOL	True
PKP2	hsa:5318	hsa:5318	PRIMARY_SYMBOL	True
B4GALT2	hsa:8704	hsa:8704	PRIMARY_SYMBOL	True
UBE2B	hsa:7320	hsa:7320	PRIMARY_SYMBOL	True
NFIA	hsa:4774	hsa:4774	PRIMARY_SYMBOL	False
YBX3	hsa:8531	hsa:8531	PRIMARY_SYMBOL	True
SPTLC2	hsa:9517	hsa:9517	PRIMARY_SYMBOL	True
GNB1	hsa:2782	hsa:2782	PRIMARY_SYMBOL	True
RAD1	hsa:5810	hsa:5810	PRIMARY_SYMBOL	True
TMEM109	hsa:79073	hsa:79073	PRIMARY_SYMBOL	False
USP28	hsa:57646	hsa:57646	PRIMARY_SYMBOL	False
SOX4	hsa:6659	hsa:6659	PRIMARY_SYMBOL	True
XAF1	hsa:54739	hsa:54739	PRIMARY_SYMBOL	False
AC147651.1			UNMAPPED	False
ABCB10	hsa:23456	hsa:23456	PRIMARY_SYMBOL	True
COL16A1	hsa:1307	hsa:1307	PRIMARY_SYMBOL	True
PPOX	hsa:5498	hsa:5498	PRIMARY_SYMBOL	True
UBE2J1	hsa:51465	hsa:51465	PRIMARY_SYMBOL	True
BUB3	hsa:9184	hsa:9184	PRIMARY_SYMBOL	True
STARD7	hsa:56910	hsa:56910	PRIMARY_SYMBOL	False
SELENOT	hsa:51714	hsa:51714	PRIMARY_SYMBOL	False
TPP2	hsa:7174	hsa:7174	PRIMARY_SYMBOL	False
MAGED2	hsa:10916	hsa:10916	PRIMARY_SYMBOL	False
TRIP12	hsa:9320	hsa:9320	PRIMARY_SYMBOL	True
CALM1	hsa:801	hsa:801	PRIMARY_SYMBOL	True
PLEKHB1	hsa:58473	hsa:58473	PRIMARY_SYMBOL	False
CLUH	hsa:23277	hsa:23277	PRIMARY_SYMBOL	False
PPL	hsa:5493	hsa:5493	PRIMARY_SYMBOL	True
UBA2	hsa:10054	hsa:10054	PRIMARY_SYMBOL	True
GOLGA7	hsa:51125	hsa:51125	PRIMARY_SYMBOL	False
SQLE	hsa:6713	hsa:6713	PRIMARY_SYMBOL	True
MED11	hsa:400569	hsa:400569	PRIMARY_SYMBOL	False
PRKG1	hsa:5592	hsa:5592	PRIMARY_SYMBOL	True
CYB5B	hsa:80777	hsa:80777	PRIMARY_SYMBOL	False
RMND5A	hsa:64795	hsa:64795	PRIMARY_SYMBOL	False
ACSF3	hsa:197322	hsa:197322	PRIMARY_SYMBOL	True
MRPS25	hsa:64432	hsa:64432	PRIMARY_SYMBOL	True
MYOF	hsa:26509	hsa:26509	PRIMARY_SYMBOL	False
SNRPD1	hsa:6632	hsa:6632	PRIMARY_SYMBOL	True
SIPA1	hsa:6494	hsa:6494	PRIMARY_SYMBOL	True
CLPTM1L	hsa:81037	hsa:81037	PRIMARY_SYMBOL	False
BZW1	hsa:9689	hsa:9689	PRIMARY_SYMBOL	False
EPDR1	hsa:54749	hsa:54749	PRIMARY_SYMBOL	False
MBD3	hsa:53615	hsa:53615	PRIMARY_SYMBOL	True
ANAPC2	hsa:29882	hsa:29882	PRIMARY_SYMBOL	True
PABPC1L	hsa:80336	hsa:80336	PRIMARY_SYMBOL	True
VBP1	hsa:7411	hsa:7411	PRIMARY_SYMBOL	False
OBSCN	hsa:84033	hsa:84033	PRIMARY_SYMBOL	True
MVP	hsa:9961	hsa:9961	PRIMARY_SYMBOL	False
PIGU	hsa:128869	hsa:128869	PRIMARY_SYMBOL	True
WDHD1	hsa:11169	hsa:11169	PRIMARY_SYMBOL	False
MPP6		hsa:10200;hsa:51678	AMBIGUOUS	False
TGFBI	hsa:7045	hsa:7045	PRIMARY_SYMBOL	False
MYO5B	hsa:4645	hsa:4645	PRIMARY_SYMBOL	True
B3GNT7	hsa:93010	hsa:93010	PRIMARY_SYMBOL	True
HES1	hsa:3280	hsa:3280	PRIMARY_SYMBOL	True
CLDN4	hsa:1364	hsa:1364	PRIMARY_SYMBOL	True
MBNL3	hsa:55796	hsa:55796	PRIMARY_SYMBOL	False
IFI27L2	hsa:83982	hsa:83982	PRIMARY_SYMBOL	False
MCRIP2	hsa:84331	hsa:84331	PRIMARY_SYMBOL	False
ETS2	hsa:2114	hsa:2114	PRIMARY_SYMBOL	True
ZMAT3	hsa:64393	hsa:64393	PRIMARY_SYMBOL	True
AMACR	hsa:23600	hsa:23600	PRIMARY_SYMBOL	True
ADAM17	hsa:6868	hsa:6868	PRIMARY_SYMBOL	True
SLC17A9	hsa:63910	hsa:63910	PRIMARY_SYMBOL	True
TAPBPL	hsa:55080	hsa:55080	PRIMARY_SYMBOL	True
PRDX3	hsa:10935	hsa:10935	PRIMARY_SYMBOL	False
ZC3HAV1	hsa:56829	hsa:56829	PRIMARY_SYMBOL	True
NDC1	hsa:55706	hsa:55706	PRIMARY_SYMBOL	True
HLA-E	hsa:3133	hsa:3133	PRIMARY_SYMBOL	True
CKS1B	hsa:1163	hsa:1163	PRIMARY_SYMBOL	True
CD47	hsa:961	hsa:961	PRIMARY_SYMBOL	True
COG3	hsa:83548	hsa:83548	PRIMARY_SYMBOL	False
ISOC2	hsa:79763	hsa:79763	PRIMARY_SYMBOL	False
PAICS	hsa:10606	hsa:10606	PRIMARY_SYMBOL	True
STARD5	hsa:80765	hsa:80765	PRIMARY_SYMBOL	False
ANKS3	hsa:124401	hsa:124401	PRIMARY_SYMBOL	False
RPS24	hsa:6229	hsa:6229	PRIMARY_SYMBOL	True
PSMC6	hsa:5706	hsa:5706	PRIMARY_SYMBOL	True
LINC00667			UNMAPPED	False
MED13	hsa:9969	hsa:9969	PRIMARY_SYMBOL	True
EEF1B2	hsa:1933	hsa:1933	PRIMARY_SYMBOL	False
CD109	hsa:135228	hsa:135228	PRIMARY_SYMBOL	False
SH2D6	hsa:284948	hsa:284948	PRIMARY_SYMBOL	False
BX284668.6			UNMAPPED	False
UBA52	hsa:7311	hsa:7311	PRIMARY_SYMBOL	True
IRAK1	hsa:3654	hsa:3654	PRIMARY_SYMBOL	True
UNG	hsa:7374	hsa:7374	PRIMARY_SYMBOL	True
AL161431.1			UNMAPPED	False
AXDND1	hsa:126859	hsa:126859	PRIMARY_SYMBOL	False
IMPAD1	hsa:54928	hsa:54928	UNIQUE_ALIAS	True
NOTUM	hsa:147111	hsa:147111	PRIMARY_SYMBOL	True
SMIM13	hsa:221710	hsa:221710	PRIMARY_SYMBOL	False
TMX1	hsa:81542	hsa:81542	PRIMARY_SYMBOL	False
CUL4A	hsa:8451	hsa:8451	PRIMARY_SYMBOL	True
HACD3	hsa:51495	hsa:51495	PRIMARY_SYMBOL	True
CEP295	hsa:85459	hsa:85459	PRIMARY_SYMBOL	False
KARS	hsa:3735	hsa:3735	UNIQUE_ALIAS	True
JAGN1	hsa:84522	hsa:84522	PRIMARY_SYMBOL	False
PLEKHS1	hsa:79949	hsa:79949	PRIMARY_SYMBOL	False
ZDHHC2	hsa:51201	hsa:51201	PRIMARY_SYMBOL	False
COL27A1	hsa:85301	hsa:85301	PRIMARY_SYMBOL	True
RAB8B	hsa:51762	hsa:51762	PRIMARY_SYMBOL	True
ACTB	hsa:60	hsa:60	PRIMARY_SYMBOL	True
VARS	hsa:7407	hsa:7407	UNIQUE_ALIAS	True
CXCL17	hsa:284340	hsa:284340	PRIMARY_SYMBOL	True
NAGS	hsa:162417	hsa:162417	PRIMARY_SYMBOL	True
UBR3	hsa:130507	hsa:130507	PRIMARY_SYMBOL	False
HIPK2	hsa:28996	hsa:28996	PRIMARY_SYMBOL	True
RPL6	hsa:6128	hsa:6128	PRIMARY_SYMBOL	True
VILL	hsa:50853	hsa:50853	PRIMARY_SYMBOL	False
HNRNPUL1	hsa:11100	hsa:11100	PRIMARY_SYMBOL	True
ZNF181	hsa:339318	hsa:339318	PRIMARY_SYMBOL	False
AL031777.3			UNMAPPED	False
MARCH8	hsa:220972	hsa:220972	UNIQUE_ALIAS	False
BLVRB	hsa:645	hsa:645	PRIMARY_SYMBOL	True
TNFRSF10D	hsa:8793	hsa:8793	PRIMARY_SYMBOL	True
NBPF11	hsa:200030	hsa:200030	PRIMARY_SYMBOL	False
SLC45A3	hsa:85414	hsa:85414	PRIMARY_SYMBOL	True
FOS	hsa:2353	hsa:2353	PRIMARY_SYMBOL	True
DYNC2LI1	hsa:51626	hsa:51626	PRIMARY_SYMBOL	True
C6orf222	hsa:389384	hsa:389384	UNIQUE_ALIAS	False
PROX1	hsa:5629	hsa:5629	PRIMARY_SYMBOL	False
NEU1	hsa:4758	hsa:4758	PRIMARY_SYMBOL	True
TRPM4	hsa:54795	hsa:54795	PRIMARY_SYMBOL	True
NDUFB7	hsa:4713	hsa:4713	PRIMARY_SYMBOL	True
NRF1	hsa:4899	hsa:4899	PRIMARY_SYMBOL	True
GPR153	hsa:387509	hsa:387509	PRIMARY_SYMBOL	False
REG1A	hsa:5967	hsa:5967	PRIMARY_SYMBOL	False
MRPL3	hsa:11222	hsa:11222	PRIMARY_SYMBOL	True
FKBP2	hsa:2286	hsa:2286	PRIMARY_SYMBOL	False
COL1A2	hsa:1278	hsa:1278	PRIMARY_SYMBOL	True
PTGES3	hsa:10728	hsa:10728	PRIMARY_SYMBOL	True
FHIT	hsa:2272	hsa:2272	PRIMARY_SYMBOL	True
SNX2	hsa:6643	hsa:6643	PRIMARY_SYMBOL	True
ID1	hsa:3397	hsa:3397	PRIMARY_SYMBOL	True
CLDN3	hsa:1365	hsa:1365	PRIMARY_SYMBOL	True
COX5B	hsa:1329	hsa:1329	PRIMARY_SYMBOL	True
INCENP	hsa:3619	hsa:3619	PRIMARY_SYMBOL	False
RAB30	hsa:27314	hsa:27314	PRIMARY_SYMBOL	False
TFAP2C	hsa:7022	hsa:7022	PRIMARY_SYMBOL	False
SHROOM1	hsa:134549	hsa:134549	PRIMARY_SYMBOL	False
MARCH9	hsa:92979	hsa:92979	UNIQUE_ALIAS	False
MYORG	hsa:57462	hsa:57462	PRIMARY_SYMBOL	False
PWP1	hsa:11137	hsa:11137	PRIMARY_SYMBOL	False
SRP14	hsa:6727	hsa:6727	PRIMARY_SYMBOL	True
TRAF2	hsa:7186	hsa:7186	PRIMARY_SYMBOL	True
ITPKB	hsa:3707	hsa:3707	PRIMARY_SYMBOL	True
SYF2	hsa:25949	hsa:25949	PRIMARY_SYMBOL	True
TOR1AIP2	hsa:163590	hsa:163590	PRIMARY_SYMBOL	False
KRT7	hsa:3855	hsa:3855	PRIMARY_SYMBOL	True
ABCC5	hsa:10057	hsa:10057	PRIMARY_SYMBOL	True
TRIB2	hsa:28951	hsa:28951	PRIMARY_SYMBOL	False
STS	hsa:412	hsa:412	PRIMARY_SYMBOL	True
EHHADH	hsa:1962	hsa:1962	PRIMARY_SYMBOL	True
KRT80	hsa:144501	hsa:144501	PRIMARY_SYMBOL	True
KIAA1147	hsa:57189	hsa:57189	UNIQUE_ALIAS	False
CACYBP	hsa:27101	hsa:27101	PRIMARY_SYMBOL	True
ZNF510	hsa:22869	hsa:22869	PRIMARY_SYMBOL	False
AC008741.2			UNMAPPED	False
BMP1	hsa:649	hsa:649	PRIMARY_SYMBOL	False
AL354707.1			UNMAPPED	False
STYXL1	hsa:51657	hsa:51657	PRIMARY_SYMBOL	False
GTF2E2	hsa:2961	hsa:2961	PRIMARY_SYMBOL	True
NPDC1	hsa:56654	hsa:56654	PRIMARY_SYMBOL	False
NDUFS7	hsa:374291	hsa:374291	PRIMARY_SYMBOL	True
LINC00239			UNMAPPED	False
EID2	hsa:163126	hsa:163126	PRIMARY_SYMBOL	False
ASAP1	hsa:50807	hsa:50807	PRIMARY_SYMBOL	True
NEDD1	hsa:121441	hsa:121441	PRIMARY_SYMBOL	False
SLC25A3	hsa:5250	hsa:5250	PRIMARY_SYMBOL	False
MTDH	hsa:92140	hsa:92140	PRIMARY_SYMBOL	False
RPS25	hsa:6230	hsa:6230	PRIMARY_SYMBOL	True
RTL8C	hsa:8933	hsa:8933	PRIMARY_SYMBOL	False
DENND2A	hsa:27147	hsa:27147	PRIMARY_SYMBOL	False
NFIL3	hsa:4783	hsa:4783	PRIMARY_SYMBOL	True
ATOX1	hsa:475	hsa:475	PRIMARY_SYMBOL	True
QPRT	hsa:23475	hsa:23475	PRIMARY_SYMBOL	True
MARCH6	hsa:10299	hsa:10299	UNIQUE_ALIAS	True
UBE2E1	hsa:7324	hsa:7324	PRIMARY_SYMBOL	True
C9orf85	hsa:138241	hsa:138241	PRIMARY_SYMBOL	False
RAPGEF2	hsa:9693	hsa:9693	PRIMARY_SYMBOL	True
CDX1	hsa:1044	hsa:1044	PRIMARY_SYMBOL	False
HSD17B12	hsa:51144	hsa:51144	PRIMARY_SYMBOL	True
GSPT2	hsa:23708	hsa:23708	PRIMARY_SYMBOL	True
SKP2	hsa:6502	hsa:6502	PRIMARY_SYMBOL	True
MAST4	hsa:375449	hsa:375449	PRIMARY_SYMBOL	False
SOX1	hsa:6656	hsa:6656	PRIMARY_SYMBOL	False
C12orf57	hsa:113246	hsa:113246	PRIMARY_SYMBOL	False
PPP1R13B	hsa:23368	hsa:23368	PRIMARY_SYMBOL	False
ITGB1	hsa:3688	hsa:3688	PRIMARY_SYMBOL	True
PSMB2	hsa:5690	hsa:5690	PRIMARY_SYMBOL	True
NDFIP1	hsa:80762	hsa:80762	PRIMARY_SYMBOL	False
TMEM236	hsa:653567	hsa:653567	PRIMARY_SYMBOL	False
SLBP	hsa:7884	hsa:7884	PRIMARY_SYMBOL	False
MISP3	hsa:113230	hsa:113230	PRIMARY_SYMBOL	False
ELF3	hsa:1999	hsa:1999	PRIMARY_SYMBOL	False
ATP6V1F	hsa:9296	hsa:9296	PRIMARY_SYMBOL	True
CRIP1	hsa:1396	hsa:1396	PRIMARY_SYMBOL	False
STK17B	hsa:9262	hsa:9262	PRIMARY_SYMBOL	False
ELP6	hsa:54859	hsa:54859	PRIMARY_SYMBOL	False
RPL21	hsa:6144	hsa:6144	PRIMARY_SYMBOL	True
PLPP1	hsa:8611	hsa:8611	PRIMARY_SYMBOL	True
CXCL14	hsa:9547	hsa:9547	PRIMARY_SYMBOL	True
AL451050.2			UNMAPPED	False
ATP11A	hsa:23250	hsa:23250	PRIMARY_SYMBOL	True
DDX51	hsa:317781	hsa:317781	PRIMARY_SYMBOL	False
AIMP2	hsa:7965	hsa:7965	PRIMARY_SYMBOL	False
SURF4	hsa:6836	hsa:6836	PRIMARY_SYMBOL	False
LINC01473			UNMAPPED	False
FLAD1	hsa:80308	hsa:80308	PRIMARY_SYMBOL	True
RUVBL1	hsa:8607	hsa:8607	PRIMARY_SYMBOL	True
PHETA1	hsa:144717	hsa:144717	PRIMARY_SYMBOL	False
TMEM37	hsa:140738	hsa:140738	PRIMARY_SYMBOL	False
ACER3	hsa:55331	hsa:55331	PRIMARY_SYMBOL	True
TNFAIP8	hsa:25816	hsa:25816	PRIMARY_SYMBOL	False
GPX4	hsa:2879	hsa:2879	PRIMARY_SYMBOL	True
RHOB	hsa:388	hsa:388	PRIMARY_SYMBOL	True
GADD45GIP1	hsa:90480	hsa:90480	PRIMARY_SYMBOL	True
PROC	hsa:5624	hsa:5624	PRIMARY_SYMBOL	True
SMARCD2	hsa:6603	hsa:6603	PRIMARY_SYMBOL	True
RWDD4	hsa:201965	hsa:201965	PRIMARY_SYMBOL	False
SOX6	hsa:55553	hsa:55553	PRIMARY_SYMBOL	False
BROX	hsa:148362	hsa:148362	PRIMARY_SYMBOL	False
GTF3C3	hsa:9330	hsa:9330	PRIMARY_SYMBOL	False
PPDPF	hsa:79144	hsa:79144	PRIMARY_SYMBOL	False
TXNDC11	hsa:51061	hsa:51061	PRIMARY_SYMBOL	False
AC021218.1			UNMAPPED	False
MTUS1	hsa:57509	hsa:57509	PRIMARY_SYMBOL	False
IPO5	hsa:3843	hsa:3843	PRIMARY_SYMBOL	True
ALYREF	hsa:10189	hsa:10189	PRIMARY_SYMBOL	True
FADS3	hsa:3995	hsa:3995	PRIMARY_SYMBOL	False
TXNRD1	hsa:7296	hsa:7296	PRIMARY_SYMBOL	True
PHGDH	hsa:26227	hsa:26227	PRIMARY_SYMBOL	True
TJP1	hsa:7082	hsa:7082	PRIMARY_SYMBOL	True
MIDN	hsa:90007	hsa:90007	PRIMARY_SYMBOL	False
PXMP4	hsa:11264	hsa:11264	PRIMARY_SYMBOL	True
NLRC5	hsa:84166	hsa:84166	PRIMARY_SYMBOL	False
EGR1	hsa:1958	hsa:1958	PRIMARY_SYMBOL	True
RIDA	hsa:10247	hsa:10247	PRIMARY_SYMBOL	False
RPL30	hsa:6156	hsa:6156	PRIMARY_SYMBOL	True
FAM120A	hsa:23196	hsa:23196	PRIMARY_SYMBOL	False
CAMK1D	hsa:57118	hsa:57118	PRIMARY_SYMBOL	True
DOCK1	hsa:1793	hsa:1793	PRIMARY_SYMBOL	True
OSBPL8	hsa:114882	hsa:114882	PRIMARY_SYMBOL	False
SNX4	hsa:8723	hsa:8723	PRIMARY_SYMBOL	True
HSD3B7	hsa:80270	hsa:80270	PRIMARY_SYMBOL	True
RNASEH2C	hsa:84153	hsa:84153	PRIMARY_SYMBOL	True
DAPK2	hsa:23604	hsa:23604	PRIMARY_SYMBOL	True
ERVK3-1	hsa:105372481	hsa:105372481	PRIMARY_SYMBOL	False
HBA2	hsa:3040	hsa:3040	PRIMARY_SYMBOL	True
CD276	hsa:80381	hsa:80381	PRIMARY_SYMBOL	True
PLCG2	hsa:5336	hsa:5336	PRIMARY_SYMBOL	True
ELMO3	hsa:79767	hsa:79767	PRIMARY_SYMBOL	True
CDH13	hsa:1012	hsa:1012	PRIMARY_SYMBOL	True
MED16	hsa:10025	hsa:10025	PRIMARY_SYMBOL	True
MRPL52	hsa:122704	hsa:122704	PRIMARY_SYMBOL	True
CDC42	hsa:998	hsa:998	PRIMARY_SYMBOL	True
BOLA1	hsa:51027	hsa:51027	PRIMARY_SYMBOL	False
KIF3A	hsa:11127	hsa:11127	PRIMARY_SYMBOL	True
RNPEPL1	hsa:57140	hsa:57140	PRIMARY_SYMBOL	False
ABCG1	hsa:9619	hsa:9619	PRIMARY_SYMBOL	True
OLA1	hsa:29789	hsa:29789	PRIMARY_SYMBOL	False
RPLP2	hsa:6181	hsa:6181	PRIMARY_SYMBOL	True
ACTR3	hsa:10096	hsa:10096	PRIMARY_SYMBOL	True
RRAGC	hsa:64121	hsa:64121	PRIMARY_SYMBOL	True
CYP27A1	hsa:1593	hsa:1593	PRIMARY_SYMBOL	True
RPL24	hsa:6152	hsa:6152	PRIMARY_SYMBOL	True
IDH1	hsa:3417	hsa:3417	PRIMARY_SYMBOL	True
DGCR2	hsa:9993	hsa:9993	PRIMARY_SYMBOL	False
KPNA1	hsa:3836	hsa:3836	PRIMARY_SYMBOL	True
TMEM92	hsa:162461	hsa:162461	PRIMARY_SYMBOL	False
RASSF6	hsa:166824	hsa:166824	PRIMARY_SYMBOL	True
AP1AR	hsa:55435	hsa:55435	PRIMARY_SYMBOL	False
FAM49B	hsa:51571	hsa:51571	UNIQUE_ALIAS	True
YPEL5	hsa:51646	hsa:51646	PRIMARY_SYMBOL	False
TNNC1	hsa:7134	hsa:7134	PRIMARY_SYMBOL	True
ZNF182	hsa:7569	hsa:7569	PRIMARY_SYMBOL	False
MTMR2	hsa:8898	hsa:8898	PRIMARY_SYMBOL	True
C16orf70	hsa:80262	hsa:80262	UNIQUE_ALIAS	False
RPL26	hsa:6154	hsa:6154	PRIMARY_SYMBOL	True
RPL41	hsa:6171	hsa:6171	PRIMARY_SYMBOL	True
E2F1	hsa:1869	hsa:1869	PRIMARY_SYMBOL	True
WWTR1	hsa:25937	hsa:25937	PRIMARY_SYMBOL	True
MXD4	hsa:10608	hsa:10608	PRIMARY_SYMBOL	False
SRSF10	hsa:10772	hsa:10772	PRIMARY_SYMBOL	True
ATP5IF1	hsa:93974	hsa:93974	PRIMARY_SYMBOL	False
ATG3	hsa:64422	hsa:64422	PRIMARY_SYMBOL	True
DHRSX	hsa:207063	hsa:207063	PRIMARY_SYMBOL	True
H2AFX	hsa:3014	hsa:3014	UNIQUE_ALIAS	True
FEM1B	hsa:10116	hsa:10116	PRIMARY_SYMBOL	False
MGST2	hsa:4258	hsa:4258	PRIMARY_SYMBOL	True
KDELR1	hsa:10945	hsa:10945	PRIMARY_SYMBOL	True
ZBTB38	hsa:253461	hsa:253461	PRIMARY_SYMBOL	False
ACTR10	hsa:55860	hsa:55860	PRIMARY_SYMBOL	True
PLEKHF2	hsa:79666	hsa:79666	PRIMARY_SYMBOL	False
DUSP8	hsa:1850	hsa:1850	PRIMARY_SYMBOL	True
FYTTD1	hsa:84248	hsa:84248	PRIMARY_SYMBOL	False
PDIA5	hsa:10954	hsa:10954	PRIMARY_SYMBOL	False
FLYWCH1	hsa:84256	hsa:84256	PRIMARY_SYMBOL	False
MAPK3	hsa:5595	hsa:5595	PRIMARY_SYMBOL	True
TMEM11	hsa:8834	hsa:8834	PRIMARY_SYMBOL	False
MAT2A	hsa:4144	hsa:4144	PRIMARY_SYMBOL	True
BCL2L1	hsa:598	hsa:598	PRIMARY_SYMBOL	True
CTTN	hsa:2017	hsa:2017	PRIMARY_SYMBOL	True
PAK1IP1	hsa:55003	hsa:55003	PRIMARY_SYMBOL	False
GPAT4	hsa:137964	hsa:137964	PRIMARY_SYMBOL	True
TTC39A	hsa:22996	hsa:22996	PRIMARY_SYMBOL	False
TMEM101	hsa:84336	hsa:84336	PRIMARY_SYMBOL	False
CSDE1	hsa:7812	hsa:7812	PRIMARY_SYMBOL	False
CDKN1C	hsa:1028	hsa:1028	PRIMARY_SYMBOL	True
DDX18	hsa:8886	hsa:8886	PRIMARY_SYMBOL	False
AC012485.3			UNMAPPED	False
STRN	hsa:6801	hsa:6801	PRIMARY_SYMBOL	False
AC103706.1			UNMAPPED	False
C20orf27	hsa:54976	hsa:54976	UNIQUE_ALIAS	False
MZT1	hsa:440145	hsa:440145	PRIMARY_SYMBOL	False
PGLS	hsa:25796	hsa:25796	PRIMARY_SYMBOL	True
GFOD2	hsa:81577	hsa:81577	PRIMARY_SYMBOL	False
SPATA20	hsa:64847	hsa:64847	PRIMARY_SYMBOL	False
ANP32E	hsa:81611	hsa:81611	PRIMARY_SYMBOL	False
LARP4	hsa:113251	hsa:113251	PRIMARY_SYMBOL	False
MAP3K5	hsa:4217	hsa:4217	PRIMARY_SYMBOL	True
SOS1	hsa:6654	hsa:6654	PRIMARY_SYMBOL	True
THBS1	hsa:7057	hsa:7057	PRIMARY_SYMBOL	True
KBTBD4	hsa:55709	hsa:55709	PRIMARY_SYMBOL	False
RETNLB	hsa:84666	hsa:84666	PRIMARY_SYMBOL	False
MIPEP	hsa:4285	hsa:4285	PRIMARY_SYMBOL	False
BACH1	hsa:571	hsa:571	PRIMARY_SYMBOL	False
P2RY1	hsa:5028	hsa:5028	PRIMARY_SYMBOL	True
GXYLT1	hsa:283464	hsa:283464	PRIMARY_SYMBOL	True
TMEM33	hsa:55161	hsa:55161	PRIMARY_SYMBOL	True
HOXD9	hsa:3235	hsa:3235	PRIMARY_SYMBOL	False
YIPF6	hsa:286451	hsa:286451	PRIMARY_SYMBOL	False
TRMT1	hsa:55621	hsa:55621	PRIMARY_SYMBOL	False
DACH1	hsa:1602	hsa:1602	PRIMARY_SYMBOL	False
AFTPH	hsa:54812	hsa:54812	PRIMARY_SYMBOL	False
RPS29	hsa:6235	hsa:6235	PRIMARY_SYMBOL	True
LINC00543			UNMAPPED	False
SP4	hsa:6671	hsa:6671	PRIMARY_SYMBOL	False
MAPK6	hsa:5597	hsa:5597	PRIMARY_SYMBOL	True
RILP	hsa:83547	hsa:83547	PRIMARY_SYMBOL	True
ZNF783	hsa:100289678	hsa:100289678	PRIMARY_SYMBOL	False
LTBP3	hsa:4054	hsa:4054	PRIMARY_SYMBOL	False
STAT1	hsa:6772	hsa:6772	PRIMARY_SYMBOL	True
EIF2AK4	hsa:440275	hsa:440275	PRIMARY_SYMBOL	True
CORO1B	hsa:57175	hsa:57175	PRIMARY_SYMBOL	False
LGR6	hsa:59352	hsa:59352	PRIMARY_SYMBOL	True
EMC3	hsa:55831	hsa:55831	PRIMARY_SYMBOL	False
CLDN2	hsa:9075	hsa:9075	PRIMARY_SYMBOL	True
STX7	hsa:8417	hsa:8417	PRIMARY_SYMBOL	True
TFDP1	hsa:7027	hsa:7027	PRIMARY_SYMBOL	True
EGLN1	hsa:54583	hsa:54583	PRIMARY_SYMBOL	True
ITPKA	hsa:3706	hsa:3706	PRIMARY_SYMBOL	True
MON1B	hsa:22879	hsa:22879	PRIMARY_SYMBOL	True
LSM5	hsa:23658	hsa:23658	PRIMARY_SYMBOL	True
SLC25A43	hsa:203427	hsa:203427	PRIMARY_SYMBOL	False
FMOD	hsa:2331	hsa:2331	PRIMARY_SYMBOL	True
GUCY2C	hsa:2984	hsa:2984	PRIMARY_SYMBOL	True
COLCA1	hsa:399948	hsa:399948	PRIMARY_SYMBOL	False
TMEM63A	hsa:9725	hsa:9725	PRIMARY_SYMBOL	False
PIP5K1B	hsa:8395	hsa:8395	PRIMARY_SYMBOL	True
MRPS33	hsa:51650	hsa:51650	PRIMARY_SYMBOL	True
GTF3C1	hsa:2975	hsa:2975	PRIMARY_SYMBOL	False
UBQLN1	hsa:29979	hsa:29979	PRIMARY_SYMBOL	True
PPP1R10	hsa:5514	hsa:5514	PRIMARY_SYMBOL	False
NDUFB8	hsa:4714	hsa:4714	PRIMARY_SYMBOL	True
TRIOBP	hsa:11078	hsa:11078	PRIMARY_SYMBOL	False
GTSE1	hsa:51512	hsa:51512	PRIMARY_SYMBOL	True
GPRIN3	hsa:285513	hsa:285513	PRIMARY_SYMBOL	False
AZGP1	hsa:563	hsa:563	PRIMARY_SYMBOL	False
TCEA3	hsa:6920	hsa:6920	PRIMARY_SYMBOL	False
AREG	hsa:374	hsa:374	PRIMARY_SYMBOL	True
UBE2V2	hsa:7336	hsa:7336	PRIMARY_SYMBOL	True
SARAF	hsa:51669	hsa:51669	PRIMARY_SYMBOL	False
SCAND1	hsa:51282	hsa:51282	PRIMARY_SYMBOL	False
CDKN2AIP	hsa:55602	hsa:55602	PRIMARY_SYMBOL	False
GABPB1-AS1			UNMAPPED	False
HLA-C	hsa:3107	hsa:3107	PRIMARY_SYMBOL	True
IL17C	hsa:27189	hsa:27189	PRIMARY_SYMBOL	True
DDB1	hsa:1642	hsa:1642	PRIMARY_SYMBOL	True
SLC5A6	hsa:8884	hsa:8884	PRIMARY_SYMBOL	True
AC023043.1			UNMAPPED	False
HEXB	hsa:3074	hsa:3074	PRIMARY_SYMBOL	True
RGS13	hsa:6003	hsa:6003	PRIMARY_SYMBOL	False
ATP13A3	hsa:79572	hsa:79572	PRIMARY_SYMBOL	False
RPL22	hsa:6146	hsa:6146	PRIMARY_SYMBOL	True
BAX	hsa:581	hsa:581	PRIMARY_SYMBOL	True
ELOB	hsa:6923	hsa:6923	PRIMARY_SYMBOL	True
UGGT1	hsa:56886	hsa:56886	PRIMARY_SYMBOL	True
