cohort	contrast	gene	n_high	n_reference	mean_log_high	mean_log_reference	mean_log_difference	mean_CP10k_high	mean_CP10k_reference	descriptive_log2ratio	detection_high	detection_reference	welch_t	welch_df	p_value	q_contrast	q_joint4
Wu2021	high_vs_low_detected	WASH9P	7222	7222	0.1235566709	0.1173970943	0.006159576675	0.2211815306	0.1657189746	0.2734876818	0.1872057602	0.2478537801	1.298057878	13426.65426	0.1942897445	0.23397056	0.2226526547
Wu2021	high_vs_low_detected	ENSG00000228463	7222	7222	0.06075114423	0.05429148191	0.006459662325	0.09191761236	0.07095559969	0.1668654349	0.1268346718	0.1406812517	2.199788772	13680.33755	0.02783854784	0.03860116006	0.03533691944
Wu2021	high_vs_low_detected	LINC01409	7222	7222	0.03574933891	0.03874792458	-0.00299858567	0.05827839603	0.05091469676	0.06873104149	0.06494045971	0.09817225145	-1.187855791	13768.85872	0.2349107194	0.2780801962	0.2659540155
Wu2021	high_vs_low_detected	LINC00115	7222	7222	0.02019149682	0.02267086199	-0.002479365167	0.03660613038	0.03039040473	0.06718452054	0.03503184713	0.05635558017	-1.207888522	13654.66383	0.2271110648	0.2697244968	0.2576700538
Wu2021	high_vs_low_detected	FAM41C	7222	7222	0.01373650992	0.01767014633	-0.003933636408	0.02593204439	0.02240867146	0.04093967223	0.02561617281	0.05123234561	-2.329895418	13430.92146	0.01982641937	0.0280444047	0.02552440606
Wu2021	high_vs_low_detected	SAMD11	7222	7222	0.0126581244	0.01596725097	-0.003309126573	0.02145885348	0.02283097318	-0.016206742	0.01869288286	0.03184713376	-1.923517337	14381.48562	0.05443482854	0.07221928678	0.06697778265
Wu2021	high_vs_low_detected	NOC2L	7222	7222	0.3102451112	0.3769071243	-0.06666201314	0.5574533023	0.5809387568	-0.05063662299	0.4101356965	0.5891719745	-9.479070079	14080.91997	2.968592435e-21	1.570376769e-20	8.96828589e-21
Wu2021	high_vs_low_detected	KLHL17	7222	7222	0.01172048145	0.01495387115	-0.003233389701	0.01873210624	0.01973007735	-0.01207551115	0.02340072002	0.0396012185	-2.137201187	14268.9501	0.03259858201	0.0446444174	0.04103479262
Wu2021	high_vs_low_detected	PLEKHN1	7222	7222	0.03041656382	0.04113118555	-0.01071462173	0.05032673708	0.05519699008	-0.04599894846	0.05497092218	0.09886458045	-4.295327169	14317.64675	1.755857712e-05	3.481108071e-05	2.852568792e-05
Wu2021	high_vs_low_detected	PERM1	7222	7222	0.02292709404	0.02111811281	0.001808981228	0.03864125254	0.02935232037	0.1000506597	0.03600110773	0.04306286347	0.860856866	13713.01712	0.3893319318	0.4384878743	0.4250180131
Wu2021	high_vs_low_detected	ENSG00000272512	7222	7222	0.006000375599	0.01278688775	-0.006786512152	0.00889440033	0.01695724831	-0.1030515057	0.01190805871	0.03198559956	-5.592925872	13800.59903	2.275156322e-08	5.734370798e-08	4.306169198e-08
Wu2021	high_vs_low_detected	HES4	7222	7222	0.334412614	0.4810099054	-0.1465972915	0.6504745593	0.9014770684	-0.4162543159	0.3810578787	0.5594018277	-16.89957307	14414.61006	1.848781075e-63	5.277363704e-62	1.385126439e-62
Wu2021	high_vs_low_detected	ISG15	7222	7222	0.493510946	0.5012077862	-0.00769684019	1.746085205	1.697832771	0.03821030941	0.3968429798	0.4880919413	-0.5913078854	14406.04985	0.5543234248	0.5996760361	0.5883930841
Wu2021	high_vs_low_detected	AGRN	7222	7222	0.1418744115	0.1637993346	-0.02192492308	0.2572523583	0.2398058557	0.07223282112	0.2027139297	0.318194406	-4.125328623	13985.14595	3.723477259e-05	7.163523449e-05	5.931497672e-05
Wu2021	high_vs_low_detected	RNF223	7222	7222	0.08884629246	0.05572542046	0.033120872	0.1642622051	0.08805423498	0.4908213087	0.1193575187	0.09651066187	7.987161353	12911.44976	1.497298827e-15	5.915244593e-15	3.791317953e-15
Wu2021	high_vs_low_detected	C1orf159	7222	7222	0.04942888209	0.0669920484	-0.01756316631	0.08160204536	0.08998946826	-0.06513899584	0.09457214068	0.1579894766	-5.667623228	14339.5832	1.475791613e-08	3.773195347e-08	2.819941274e-08
Wu2021	high_vs_low_detected	ENSG00000272141	7222	7222	0.01287058483	0.01611225374	-0.003241668914	0.02098942199	0.02158736575	-0.007112405576	0.02436998061	0.04043201329	-2.031067623	14316.00172	0.04226657395	0.05694214174	0.05256482668
Wu2021	high_vs_low_detected	TNFRSF18	7222	7222	0.1255952777	0.1062381216	0.0193571561	0.2241917937	0.168382292	0.2725580874	0.1622819164	0.1647743007	3.842550434	13978.5762	0.000122300871	0.000224210563	0.0001881583143
Wu2021	high_vs_low_detected	SDF4	7222	7222	0.4912711813	0.6427228312	-0.1514516498	0.9445820688	1.154231216	-0.2638774882	0.5470783716	0.7533924121	-17.4989494	14276.02457	7.444779021e-68	2.463206659e-66	6.010817367e-67
Wu2021	high_vs_low_detected	B3GALT6	7222	7222	0.02668171743	0.03288820511	-0.006206487681	0.04550113929	0.04366810474	0.01829063997	0.04901689283	0.08446413736	-2.677575777	13983.69888	0.007424366924	0.01112661454	0.009962312987
Wu2021	high_vs_low_detected	UBE2J2	7222	7222	0.2403334141	0.3323766368	-0.09204322266	0.4079790073	0.5024072299	-0.2459702073	0.3526723899	0.5483245638	-14.45340047	14364.05302	5.09928121e-47	7.922661244e-46	2.822574917e-46
Wu2021	high_vs_low_detected	SCNN1D	7222	7222	0.008897946223	0.007288525171	0.001609421052	0.01508962764	0.01019107368	0.06275045825	0.01426197729	0.01467737469	1.239672682	13477.15571	0.2151180705	0.2566747702	0.2449392123
Wu2021	high_vs_low_detected	ACAP3	7222	7222	0.05255553497	0.0674382805	-0.01488274553	0.08766231372	0.09094530458	-0.02502048626	0.09734145666	0.1579894766	-4.663486276	14230.73453	3.137237687e-06	6.641254361e-06	5.325994781e-06
Wu2021	high_vs_low_detected	PUSL1	7222	7222	0.1184874846	0.1424720889	-0.02398460429	0.1937614107	0.1971810848	-0.01669740107	0.2031293271	0.3044862919	-5.308330236	14187.93456	1.123005778e-07	2.670922745e-07	2.052799106e-07
Wu2021	high_vs_low_detected	INTS11	7222	7222	0.2638232847	0.3210991086	-0.05727582386	0.4530353849	0.4879258704	-0.08826247054	0.3706729438	0.526170036	-8.738059494	14259.13909	2.6327288e-18	1.2113548e-17	7.290391196e-18
Wu2021	high_vs_low_detected	CPTP	7222	7222	0.1291547664	0.1902012732	-0.06104650685	0.2166307559	0.2759995639	-0.2479295902	0.214206591	0.3590418167	-12.05305836	14438.45476	2.700160961e-33	2.45834542e-32	1.1145089e-32
Wu2021	high_vs_low_detected	TAS1R3	7222	7222	0.007010684623	0.006180750101	0.0008299345217	0.01183951607	0.008010859502	0.05025365384	0.0130157851	0.01730822487	0.7464437069	12879.21243	0.4554130499	0.5034194949	0.491130887
Wu2021	high_vs_low_detected	DVL1	7222	7222	0.05258603662	0.07314600038	-0.02055996377	0.08711042457	0.09940749105	-0.09182966953	0.09637219607	0.1686513431	-6.306073836	14359.32299	2.945797041e-10	8.428638624e-10	6.06663087e-10
Wu2021	high_vs_low_detected	MXRA8	7222	7222	0.03784945718	0.03689797013	0.0009514870519	0.07456952393	0.05630350909	0.1594515497	0.052340072	0.06743284409	0.3197955386	13899.99062	0.7491281362	0.7828252788	0.773959919
Wu2021	high_vs_low_detected	AURKAIP1	7222	7222	1.044777519	1.176517008	-0.1317394886	2.534380288	2.678087489	-0.07662841254	0.7754084741	0.9289670451	-13.04334013	13512.39695	1.186846092e-38	1.348798236e-37	5.539080642e-38
Wu2021	high_vs_low_detected	CCNL2	7222	7222	0.2190388883	0.2424222552	-0.02338336684	0.3838712158	0.3517211722	0.0991905854	0.3241484353	0.452506231	-3.901509063	13881.71864	9.604581806e-05	0.0001778246241	0.0001489164782
Wu2021	high_vs_low_detected	MRPL20	7222	7222	0.8961034453	0.9408188891	-0.04471544388	2.048609385	1.921053461	0.08829574215	0.736222653	0.873996123	-4.505714094	13708.93219	6.669713799e-06	1.374153602e-05	1.111132014e-05
Wu2021	high_vs_low_detected	ANKRD65	7222	7222	0.01585355516	0.02457332177	-0.008719766611	0.02530186233	0.03325092788	-0.08873772191	0.03184713376	0.05870949875	-4.697713349	14423.19	2.655178751e-06	5.665263411e-06	4.52560612e-06
Wu2021	high_vs_low_detected	LINC01770	7222	7222	0.0260749328	0.01386577789	0.01220915491	0.0467649083	0.02019095368	0.2881787451	0.03392412074	0.0264469676	5.57019447	11828.9197	2.600120587e-08	6.524052999e-08	4.907842516e-08
Wu2021	high_vs_low_detected	VWA1	7222	7222	0.1584979281	0.1434187049	0.0150792232	0.3074436918	0.2175482318	0.3596249578	0.2117142066	0.2533924121	2.678026839	13551.22672	0.00741465752	0.01111320747	0.009949765428
Wu2021	high_vs_low_detected	ATAD3C	7222	7222	0.0229915975	0.02397897453	-0.0009873770371	0.03685542662	0.03362880046	0.03442166243	0.03835502631	0.0524785378	-0.466522395	14203.623	0.6408487762	0.6809502226	0.6714106251
Wu2021	high_vs_low_detected	ATAD3B	7222	7222	0.07062768227	0.1040675501	-0.0334398678	0.1168288918	0.1420859655	-0.1589624399	0.1211575741	0.232761008	-8.868667523	14390.91635	8.261654347e-19	3.916416932e-18	2.325105661e-18
Wu2021	high_vs_low_detected	ATAD3A	7222	7222	0.08543166752	0.1322532142	-0.04682154672	0.1360211256	0.1810737548	-0.252032752	0.1613126558	0.289255054	-11.6303455	14441.26098	3.976581288e-31	3.321346551e-30	1.558521207e-30
Wu2021	high_vs_low_detected	SSU72	7222	7222	0.6986608727	0.8782604546	-0.1795995819	1.516620595	1.779559384	-0.2174133655	0.6368042094	0.8355026309	-18.08128664	14041.31367	2.948992933e-72	1.147899442e-70	2.540178151e-71
Wu2021	high_vs_low_detected	SSU72-AS1	7222	7222	0.01687800618	0.02354417824	-0.006666172055	0.02739241373	0.03113121242	-0.04173175586	0.03420105234	0.05954029355	-3.615893994	14385.88313	0.0003003360299	0.0005287570352	0.0004498477941
Wu2021	high_vs_low_detected	FNDC10	7222	7222	0.01690424029	0.02240318307	-0.005498942777	0.02995683613	0.02945089298	0.005627608642	0.03364718914	0.05566325118	-2.937466807	14148.01024	0.003314391802	0.005185482628	0.00458534635
Wu2021	high_vs_low_detected	ENSG00000272106	7222	7222	0.02958619581	0.04173579656	-0.01214960075	0.04643418822	0.05557313691	-0.08734054783	0.05760177236	0.1028800886	-5.053278983	14421.02572	4.396029822e-07	9.977767719e-07	7.811725015e-07
Wu2021	high_vs_low_detected	MIB2	7222	7222	0.06991787939	0.0942251532	-0.02430727381	0.1099980958	0.1264561312	-0.1088553542	0.1348656882	0.2227914705	-6.889433913	14373.36767	5.834354539e-12	1.86019565e-11	1.29011032e-11
Wu2021	high_vs_low_detected	CDK11B	7222	7222	0.1030940894	0.1370962637	-0.03400217423	0.1608047102	0.1878449387	-0.1423219199	0.1950983107	0.2996399889	-8.109331842	14400.97953	5.497888538e-16	2.233833696e-15	1.413197367e-15
Wu2021	high_vs_low_detected	SLC35E2B	7222	7222	0.1441878057	0.1316045122	0.01258329351	0.2479452634	0.1870655282	0.2774802709	0.2294378289	0.2632234838	2.56043974	13656.85478	0.01046463605	0.0153929647	0.01384314803
Wu2021	high_vs_low_detected	CDK11A	7222	7222	0.08264163196	0.1101173378	-0.0274757058	0.1304594836	0.1497371722	-0.1158974384	0.1581279424	0.2515923567	-7.182199892	14388.7425	7.196411262e-13	2.408952751e-12	1.647046739e-12
Wu2021	high_vs_low_detected	SLC35E2A	7222	7222	0.01413688651	0.01398258793	0.0001542985771	0.02217859453	0.0184920048	0.04420183254	0.02797009139	0.03530877873	0.09881468433	13843.8627	0.9212868398	0.9330152219	0.9304702142
Wu2021	high_vs_low_detected	NADK	7222	7222	0.1023349714	0.1355171739	-0.03318220252	0.1665549183	0.1859180731	-0.1011690148	0.182497923	0.2971476045	-7.751648043	14305.96076	9.679931951e-15	3.650788843e-14	2.382501625e-14
Wu2021	high_vs_low_detected	GNB1	7222	7222	0.2812670099	0.3306295699	-0.04936256001	0.5017490575	0.5051664403	-0.008170007535	0.3849349211	0.5440321241	-7.268281954	14080.61841	3.832470652e-13	1.308161964e-12	8.870486494e-13
Wu2021	high_vs_low_detected	TMEM52	7222	7222	0.02679219599	0.04202469892	-0.01523250293	0.04226615638	0.05738368081	-0.1456934541	0.05704790917	0.09387981169	-6.370489652	14361.92584	1.941663747e-10	5.617396825e-10	4.028734599e-10
Wu2021	high_vs_low_detected	GABRD	7222	7222	0.008166312199	0.01379055666	-0.005624244461	0.01204209746	0.01942947985	-0.09211809747	0.01841595126	0.02727776239	-4.09267349	13710.70338	4.288697716e-05	8.203240224e-05	6.803201302e-05
Wu2021	high_vs_low_detected	PRKCZ	7222	7222	0.07291242041	0.1032123617	-0.03029994127	0.1173117283	0.1411392908	-0.1501007015	0.1415120465	0.2284685683	-8.162195624	14429.30456	3.560157456e-16	1.465331418e-15	9.215579608e-16
Wu2021	high_vs_low_detected	FAAP20	7222	7222	0.574896853	0.7437844349	-0.1688875819	1.143835604	1.422756946	-0.2918898662	0.5958183329	0.7961783439	-18.38276293	14298.80084	1.304064513e-74	5.567322925e-73	1.167852871e-73
Wu2021	high_vs_low_detected	SKI	7222	7222	0.05548337364	0.08514337148	-0.02965999784	0.09231049299	0.1143924593	-0.1568166811	0.1002492384	0.2021600665	-8.803339643	14399.12751	1.477389919e-18	6.920155225e-18	4.124420426e-18
Wu2021	high_vs_low_detected	MORN1	7222	7222	0.04012992367	0.05188330373	-0.01175338006	0.06249965981	0.07009335786	-0.06589010704	0.07615618942	0.1197729161	-4.266352381	14398.75012	1.999640212e-05	3.941343381e-05	3.237818178e-05
Wu2021	high_vs_low_detected	RER1	7222	7222	0.813455976	0.8937669732	-0.08031099716	1.790951079	1.763937328	0.02075868731	0.7000830795	0.8616726669	-8.314840003	13654.62621	1.005011829e-16	4.231047485e-16	2.647920508e-16
Wu2021	high_vs_low_detected	PEX10	7222	7222	0.1619788851	0.1735971692	-0.01161828417	0.2670696996	0.2444979314	0.09155870926	0.2659927998	0.3512877319	-2.280048155	14024.34964	0.02261977475	0.03177331926	0.02896207479
Wu2021	high_vs_low_detected	PLCH2	7222	7222	0.02232284771	0.01492054883	0.007402298877	0.04059834999	0.02177527953	0.2073583687	0.02797009139	0.0267238992	3.495753054	12605.52932	0.000474351419	0.0008188791601	0.0007004384923
Wu2021	high_vs_low_detected	PANK4	7222	7222	0.02496222646	0.02200615376	0.002956072699	0.03859686824	0.02930431608	0.1001242264	0.053032401	0.05663251177	1.482512206	13683.66899	0.1382270871	0.1712021383	0.1617952775
Wu2021	high_vs_low_detected	ENSG00000272449	7222	7222	0.05792077421	0.04732076856	0.01060000565	0.0913005946	0.06710102891	0.1951207412	0.103295486	0.09595679867	3.416406881	13854.88739	0.000636355684	0.001082883232	0.0009307292766
Wu2021	high_vs_low_detected	TNFRSF14-AS1	7222	7222	0.01044110823	0.01055979108	-0.0001186828496	0.01490554452	0.01420093821	0.00887391064	0.02367765162	0.02409304902	-0.09196409371	14389.15499	0.9267278479	0.9370617284	0.9350984491
Wu2021	high_vs_low_detected	TNFRSF14	7222	7222	0.1691971665	0.161735527	0.007461639499	0.2885017623	0.2364996542	0.2073161206	0.2540847411	0.3068402105	1.391689183	13918.87004	0.1640387782	0.2002915821	0.1900329471
Wu2021	high_vs_low_detected	PRXL2B	7222	7222	0.1385285076	0.1338343477	0.004694159896	0.2290786669	0.1906581835	0.1791089762	0.2251453891	0.2628080864	0.9782894295	13967.60266	0.3279481398	0.3760747553	0.362721709
Wu2021	high_vs_low_detected	MMEL1	7222	7222	0.1334689961	0.1079140155	0.02555498064	0.2268018088	0.1603734295	0.3278337361	0.2010523401	0.1869288286	5.318135616	13800.27918	1.064714619e-07	2.536843768e-07	1.94804147e-07
Wu2021	high_vs_low_detected	ARHGEF16	7222	7222	0.06256300349	0.05795798854	0.004605014942	0.1013736483	0.07752963174	0.1818150582	0.1172805317	0.1387427305	1.440092967	13572.60044	0.1498641634	0.1843916912	0.1745591015
Wu2021	high_vs_low_detected	MEGF6	7222	7222	0.02586621609	0.02761403118	-0.001747815089	0.04640521843	0.03815668362	0.08366162031	0.03613957353	0.06134034893	-0.7397732868	13715.22024	0.4594502324	0.5074483335	0.4951478951
Wu2021	high_vs_low_detected	TPRG1L	7222	7222	0.05816436405	0.08702961998	-0.02886525592	0.09166008407	0.1167685391	-0.1776054788	0.1125726945	0.2060371088	-8.659006811	14434.40631	5.257354249e-18	2.380608496e-17	1.443523575e-17
Wu2021	high_vs_low_detected	WRAP73	7222	7222	0.1098226913	0.1402862895	-0.03046359829	0.174375287	0.1913106715	-0.08640800854	0.2004984769	0.3094710606	-7.086590307	14294.76385	1.438902159e-12	4.74570404e-12	3.255382751e-12
Wu2021	high_vs_low_detected	TP73	7222	7222	0.005470860854	0.007390230099	-0.001919369245	0.008578197906	0.01017981756	-0.02112553467	0.01190805871	0.01675436167	-1.788516164	14434.79734	0.07371373451	0.09569507285	0.08932521595
Wu2021	high_vs_low_detected	GFOD3P	7222	7222	0.03590345249	0.033338637	0.002564815485	0.060047454	0.04453852529	0.1470456471	0.06355580172	0.08307947937	1.018303988	13391.33719	0.3085519105	0.35590672	0.342722979
Wu2021	high_vs_low_detected	SMIM1	7222	7222	0.1965223741	0.1893599541	0.007162419983	0.345614454	0.3020232494	0.1485170925	0.2687621158	0.289255054	1.17055329	14265.69219	0.2417979355	0.2853513574	0.2731720872
Wu2021	high_vs_low_detected	LRRC47	7222	7222	0.167443045	0.2236238403	-0.05618079539	0.2756802254	0.3252531374	-0.1788167004	0.2725006923	0.4160897258	-10.32244808	14393.84558	6.812583057e-25	4.295261331e-24	2.278274177e-24
Wu2021	high_vs_low_detected	CEP104	7222	7222	0.09952313858	0.148740022	-0.04921688345	0.15870041	0.2057208392	-0.2409325552	0.1874826918	0.3187482692	-11.50434547	14440.80534	1.703335075e-30	1.391534906e-29	6.577368156e-30
Wu2021	high_vs_low_detected	DFFB	7222	7222	0.01356103676	0.01905484114	-0.005493804381	0.02136716346	0.0248209914	-0.04048243011	0.02769315979	0.0522016062	-3.389405558	14372.55413	0.0007023257609	0.001189028774	0.001023972259
Wu2021	high_vs_low_detected	C1orf174	7222	7222	0.1548071497	0.1843492477	-0.02954209797	0.2620220532	0.2572217082	0.01925782911	0.2517308225	0.3751038493	-5.781322617	14025.1432	7.569283423e-09	1.975858492e-08	1.465553903e-08
Wu2021	high_vs_low_detected	NPHP4	7222	7222	0.01505757033	0.01782654037	-0.00276897004	0.02524074866	0.02337249481	0.02168324805	0.02810855719	0.04583217945	-1.610390942	13897.66047	0.1073352471	0.1356294183	0.127501653
Wu2021	high_vs_low_detected	KCNAB2	7222	7222	0.01138380222	0.01652823715	-0.005144434927	0.01810327523	0.02116631604	-0.03693971462	0.02326225422	0.04569371365	-3.455708644	14332.93514	0.0005504379517	0.0009435153304	0.0008091743932
Wu2021	high_vs_low_detected	RPL22	7222	7222	2.444473893	2.614713752	-0.1702398588	13.21420691	14.82455545	-0.1647214658	0.9656604819	0.9980614788	-16.16853955	13388.73743	2.991657436e-58	7.093249015e-57	2.049713567e-57
Wu2021	high_vs_low_detected	RNF207	7222	7222	0.04625234871	0.05304156604	-0.006789217326	0.06779733882	0.07155861545	-0.03198174244	0.09997230684	0.1282193298	-2.475356547	14415.72812	0.01332172818	0.01928001977	0.01742586368
Wu2021	high_vs_low_detected	ICMT	7222	7222	0.1705989212	0.2310362715	-0.06043735032	0.2879488338	0.3401699511	-0.1821942715	0.2671005262	0.4209360288	-10.78941314	14387.7353	4.901454177e-27	3.427251197e-26	1.73641512e-26
Wu2021	high_vs_low_detected	GPR153	7222	7222	0.009864001286	0.01547392841	-0.005609927121	0.01514391676	0.01965474294	-0.05543939114	0.02104680144	0.04541678205	-4.076455197	14424.49305	4.597259393e-05	8.769248197e-05	7.27895034e-05
Wu2021	high_vs_low_detected	ACOT7	7222	7222	0.1138512592	0.1552774588	-0.04142619959	0.1939617151	0.2278161417	-0.1572586206	0.1854057048	0.2862088064	-8.551842673	14434.29289	1.33189583e-17	5.873898665e-17	3.607775591e-17
Wu2021	high_vs_low_detected	ENSG00000271746	7222	7222	0.007536580114	0.009103984848	-0.001567404735	0.01104516581	0.01208142957	-0.01340067351	0.01730822487	0.02229299363	-1.35690957	14428.28478	0.1748311731	0.2125232414	0.2017735617
Wu2021	high_vs_low_detected	HES2	7222	7222	0.03038139451	0.02578105443	0.004600340079	0.05212110501	0.03596348687	0.1620010576	0.04998615342	0.05497092218	1.923532539	13407.89795	0.05443435286	0.07221928678	0.06697778265
Wu2021	high_vs_low_detected	ESPN	7222	7222	0.08523609919	0.0736914677	0.01154463149	0.153984675	0.1081947156	0.2868079991	0.1146496815	0.1332040986	2.799711351	13556.98318	0.005122064218	0.007835961632	0.006970355963
Wu2021	high_vs_low_detected	TNFRSF25	7222	7222	0.01393466858	0.01440729818	-0.0004726296004	0.02419228547	0.01876826735	0.06442613296	0.02353918582	0.03766269731	-0.2878861141	13267.0934	0.7734384133	0.8050129706	0.7965942211
Wu2021	high_vs_low_detected	PLEKHG5	7222	7222	0.01874292455	0.02194235377	-0.003199429213	0.03092328902	0.02796648082	0.03295578665	0.03600110773	0.06092495154	-1.74809493	13771.21779	0.08046987451	0.1037259105	0.09699568671
Wu2021	high_vs_low_detected	NOL9	7222	7222	0.06570332101	0.08550320796	-0.01979988695	0.1103233721	0.1144565201	-0.02807600083	0.1214345057	0.2003600111	-5.633281974	14183.31827	1.801724495e-08	4.575977877e-08	3.426257691e-08
Wu2021	high_vs_low_detected	ZBTB48	7222	7222	0.05693209093	0.06897980035	-0.01204770942	0.09112739175	0.09212151735	-0.007484552499	0.1107726392	0.1626973138	-3.790775835	14218.92488	0.0001507977806	0.0002740374597	0.0002304678219
Wu2021	high_vs_low_detected	KLHL21	7222	7222	0.04775973893	0.05760962605	-0.009849887128	0.0784773361	0.07594438539	0.02062140909	0.08501800055	0.1449736915	-3.317978109	13965.21601	0.0009090331754	0.001519543572	0.001314610565
Wu2021	high_vs_low_detected	PHF13	7222	7222	0.08689494843	0.09255619939	-0.005661250963	0.1390574195	0.1290757901	0.06153218729	0.1464968153	0.1937136527	-1.44883469	14161.38234	0.1474058949	0.1815972767	0.1718471646
Wu2021	high_vs_low_detected	THAP3	7222	7222	0.06702157456	0.08479836083	-0.01777678628	0.1024978604	0.1136022021	-0.0770198556	0.13085018	0.2018831349	-5.250772268	14354.35143	1.536240231e-07	3.610685386e-07	2.788890063e-07
Wu2021	high_vs_low_detected	DNAJC11	7222	7222	0.05767266493	0.08632116395	-0.02864849902	0.09222482067	0.1155439205	-0.1651872376	0.1134034893	0.2063140404	-8.612562951	14424.52799	7.876842376e-18	3.525086729e-17	2.150638258e-17
Wu2021	high_vs_low_detected	CAMTA1	7222	7222	0.6833935745	0.7954225377	-0.1120289632	1.470432507	1.501425085	-0.02819436908	0.6477430075	0.8274716145	-11.81157543	13685.44312	4.86645827e-32	4.209500861e-31	1.948970203e-31
Wu2021	high_vs_low_detected	VAMP3	7222	7222	0.2857513126	0.3153843218	-0.02963300921	0.4920816317	0.4725086537	0.04849859712	0.3986430352	0.5308778732	-4.507115045	14046.63311	6.624597003e-06	1.365631311e-05	1.103814555e-05
Wu2021	high_vs_low_detected	PER3	7222	7222	0.05159688898	0.06522485833	-0.01362796935	0.08200882286	0.09061674735	-0.06666649159	0.09844918305	0.1392965937	-4.317614732	14420.91082	1.587773038e-05	3.162079327e-05	2.587599358e-05
Wu2021	high_vs_low_detected	PARK7	7222	7222	1.285689239	1.397736627	-0.1120473877	3.606362123	3.674432654	-0.02625596102	0.819579064	0.9453060094	-10.13905647	13512.99949	4.519591869e-24	2.718852001e-23	1.475370797e-23
Wu2021	high_vs_low_detected	ERRFI1	7222	7222	0.4174025725	0.4478632497	-0.03046067714	0.8579593138	0.8682712515	-0.01544687724	0.4495984492	0.5563555802	-3.337734792	14380.59742	0.0008467861603	0.001420220383	0.00122708411
Wu2021	high_vs_low_detected	ERRFI1-DT	7222	7222	0.005636208105	0.0184209187	-0.0127847106	0.007827266245	0.02432903471	-0.205441212	0.01426197729	0.04873996123	-9.855122951	11771.46016	7.982371991e-23	4.535806848e-22	2.521695622e-22
Wu2021	high_vs_low_detected	SLC45A1	7222	7222	0.01159584257	0.01585512874	-0.00425928617	0.01745227535	0.02103448949	-0.0433435482	0.02381611742	0.03863195791	-2.856365619	14441.83801	0.004291328608	0.006627045919	0.005878317699
Wu2021	high_vs_low_detected	RERE	7222	7222	0.2348230113	0.2572359254	-0.02241291405	0.423303919	0.3907831739	0.0925632751	0.3331487123	0.4405981723	-3.481968279	14063.12953	0.0004992541014	0.0008602368574	0.0007361922963
Wu2021	high_vs_low_detected	ENO1	7222	7222	0.9843090994	1.366791687	-0.3824825871	3.437157978	4.740599826	-0.4525951762	0.6716975907	0.8577956245	-25.46011757	14389.24115	6.678853709e-140	2.113712006e-137	1.421374754e-138
Wu2021	high_vs_low_detected	ENO1-AS1	7222	7222	0.008023966764	0.00918738845	-0.001163421686	0.0133932438	0.01196214927	0.01832359727	0.01412351149	0.02492384381	-0.9322489945	13756.83568	0.351224221	0.3999939145	0.3865255514
Wu2021	high_vs_low_detected	GPR157	7222	7222	0.06963572188	0.0939916109	-0.02435588902	0.1084433626	0.1320514708	-0.154789408	0.128080864	0.1931597895	-6.632468268	14441.44425	3.418565693e-11	1.040953403e-10	7.323367392e-11
Wu2021	high_vs_low_detected	MIR34AHG	7222	7222	0.008340392055	0.01373819914	-0.005397807088	0.0132654018	0.01820432236	-0.06157555038	0.01536970368	0.03350872335	-3.945268298	14434.07802	8.008786392e-05	0.0001495918813	0.0001248504522
Wu2021	high_vs_low_detected	LNCTAM34A	7222	7222	0.01173238566	0.01171894786	1.343779978e-05	0.01838109866	0.01527647648	0.038340607	0.02506230961	0.03157020216	0.009604793668	13814.11296	0.9923367399	0.9934285697	0.9931416419
Wu2021	high_vs_low_detected	H6PD	7222	7222	0.04572647779	0.07280418698	-0.0270777092	0.07141616311	0.09728119145	-0.2027502679	0.08764885073	0.1757130989	-8.960658409	14440.573	3.617023617e-19	1.743019855e-18	1.029588944e-18
Wu2021	high_vs_low_detected	SPSB1	7222	7222	0.06463363415	0.1050115304	-0.04037789622	0.1084528526	0.1494747814	-0.2591728711	0.1016338964	0.2209914151	-10.46725738	14434.18634	1.507644088e-25	9.85553778e-25	5.136239437e-25
Wu2021	high_vs_low_detected	SLC25A33	7222	7222	0.262428396	0.4064456325	-0.1440172365	0.4938243754	0.7245216602	-0.4735210793	0.3355026309	0.5433397951	-18.47028961	14386.65349	2.653666428e-75	1.153196294e-73	2.398537762e-74
Wu2021	high_vs_low_detected	TMEM201	7222	7222	0.01656470454	0.03148560533	-0.0149209008	0.02440676269	0.04083824514	-0.1789742446	0.03849349211	0.08418720576	-8.046822436	14179.22925	9.167740216e-16	3.669616774e-15	2.340581239e-15
Wu2021	high_vs_low_detected	PIK3CD	7222	7222	0.00503188199	0.006895860714	-0.001863978724	0.008341761193	0.008530534569	-0.002511547003	0.009000276932	0.02229299363	-1.89643167	13724.40331	0.05792396686	0.07651366569	0.07107244621
Wu2021	high_vs_low_detected	PIK3CD-AS2	7222	7222	0.02769560977	0.0494199425	-0.02172433272	0.04485472413	0.0682129685	-0.2156821997	0.05483245638	0.1104957076	-8.466177367	14270.73493	2.780665104e-17	1.207304581e-16	7.45574895e-17
Wu2021	high_vs_low_detected	CLSTN1	7222	7222	0.2191141334	0.2773744038	-0.05826027032	0.4029236001	0.4252779727	-0.0627418324	0.2996399889	0.4693990584	-8.956156178	14194.9581	3.774281152e-19	1.813398845e-18	1.073252006e-18
