cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	same_cohort_postselection	normal_source_confounding	degrees_freedom	p_method	ci_method	bootstrap_mean_lower	bootstrap_mean_upper	bootstrap_valid	seed	family_n_planned
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC6A1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-2.18300429399494	-2.4450263709357403	-1.9209822170541393	5.556197534276345e-27	3.8615572863220597e-25	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6529	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC6A11	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.5494433459449296	-0.8346973840836542	-0.2641893078062049	0.0013656578416250135	0.004183391609636338	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6538	True	True	11.147521300083309	Welch_t	analytic_Welch_t95	-0.7880188769101112	-0.3179817525558483	4000.0	3448162104.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC6A11	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.5258622290368207	-0.8365021459449701	-0.21522231212867127	0.0011777073492810683	0.0025578331492198203	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6538	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC6A13	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.7062686145679935	-1.0744724485262311	-0.3380647806097558	0.004173753497023478	0.010353942880663183	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6540	True	True	5.151301960689758	Welch_t	analytic_Welch_t95	-0.977888942008855	-0.46446170527011893	4000.0	47853741.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC6A13	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.7037423674417327	-1.0367659465258197	-0.37071878835764566	6.964783389350223e-05	0.00021045758502601761	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6540	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC6A6	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.05139349784334346	-0.4032615201511345	0.5060485158378214	0.7974554987328722	0.8334309347659341	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6533	True	True	7.111347963914793	Welch_t	analytic_Welch_t95	-0.3179634088949724	0.38377454517565346	4000.0	1261636204.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC6A6	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.03451958181456574	-0.43554810837901026	0.5045872720081418	0.8841040618481423	0.9036063573300865	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6533	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	ACLY	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.6221692287779694	0.21916534516496838	1.0251731123909704	0.009174814068674068	0.018482596457183992	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:47	True	True	6.026000199788921	Welch_t	analytic_Welch_t95	0.35441019212815694	0.9392708059892726	4000.0	2014490670.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	ACLY	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.6288774517022505	0.26693369247648174	0.9908212109280192	0.0008875961692469857	0.0019899333471827584	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:47	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	ACO1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.15519207205250907	-0.16546751485270722	0.47585165895772535	0.2842259881638013	0.3485023688351434	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:48	True	True	6.314985686317638	Welch_t	analytic_Welch_t95	-0.0694905973025253	0.41080768228356807	4000.0	1108945149.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	ACO1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.16207354248763509	-0.14514160293977404	0.4692886879150442	0.29671629480748035	0.3617856577038576	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:48	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	ACO2	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-1.1095436842668693	-1.2976568603919145	-0.9214305081418241	5.630642054965794e-08	7.115084051274958e-07	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:50	True	True	10.89833356495556	Welch_t	analytic_Welch_t95	-1.2590966000225439	-0.9528792589962741	4000.0	3318176863.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	ACO2	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-1.108645346815129	-1.2939230303985625	-0.9233676632316954	4.546406125049574e-19	7.899380642273633e-18	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:50	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	ANKH	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-1.0642345398030817	-1.3016969666084168	-0.8267721129977466	3.423603727178788e-06	2.8033383819114225e-05	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:56172	True	True	8.90092091858029	Welch_t	analytic_Welch_t95	-1.2501565805517598	-0.8674292170912649	4000.0	1904394080.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	ANKH	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-1.0905527346565642	-1.3812238837578226	-0.7998815855553059	1.1189882235484435e-10	7.069971048783348e-10	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:56172	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	CS	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.4761963076767026	-0.7709027399830161	-0.1814898753703892	0.007202658383466347	0.01564327367659097	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:1431	True	True	6.278094461821167	Welch_t	analytic_Welch_t95	-0.6697516853263041	-0.23369353083672198	4000.0	3766313833.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	CS	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.4669016080086371	-0.7146126302409922	-0.21919058577628203	0.0003384685186703329	0.0007974088829690893	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:1431	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	RIMKLB	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.11552105625132891	-0.3043181815408464	0.5353602940435043	0.5229680497804514	0.5723823536967145	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:57494	True	True	5.773028714514727	Welch_t	analytic_Welch_t95	-0.18351840925576843	0.4127553134527089	4000.0	933084647.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	RIMKLB	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.15220759481480478	-0.21757804084346527	0.5219932304730748	0.41489770437263285	0.46508694280480617	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:57494	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SFXN5	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.39051613410142494	-0.8142610039218006	0.033228735718950686	0.06526969476233294	0.10309644968141225	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:94097	True	True	6.353833451699185	Welch_t	analytic_Welch_t95	-0.7202961979652851	-0.0847720149424169	4000.0	3647061842.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SFXN5	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.39026950161614593	-0.7904138153363427	0.009874812104050779	0.05577860310561252	0.08627747762905759	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:94097	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC13A2	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.009153359816931722	-0.018072892616486064	-0.00023382701737738147	0.04605044873008871	0.07530602792332154	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:9058	True	True	5.134422648201226	Welch_t	analytic_Welch_t95	-0.015176158723493146	-0.003358913396364687	4000.0	316334212.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC13A2	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.009249025288136018	-0.016869785810582384	-0.0016282647656896514	0.01803716788411064	0.03173628273280226	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:9058	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC13A5	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.9683877203880072	-1.366824338728509	-0.5699511020475054	0.0011663564423291632	0.0037703150112500857	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:284111	True	True	5.642370511642745	Welch_t	analytic_Welch_t95	-1.2428034616035495	-0.6696717249164251	4000.0	2716661972.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC13A5	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.9645084704541238	-1.3236683119140957	-0.6053486289941519	9.026623842307874e-07	3.217181318155884e-06	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:284111	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC25A1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.7629194369668157	0.5242291616357315	1.0016097122979	5.13075947412936e-05	0.0002971564862099921	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6576	True	True	8.905544335870726	Welch_t	analytic_Welch_t95	0.5732985265837208	0.9564688069077606	4000.0	3581191134.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC25A1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.7528613633374286	0.4900719944335224	1.0156507322413348	2.114927697755163e-07	8.165970832999102e-07	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6576	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC25A14	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.5523363095359759	-1.0438195839556415	-0.06085303511631035	0.03406181525214942	0.05911623485879525	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:9016	True	True	5.161289875887558	Welch_t	analytic_Welch_t95	-0.8546322789576983	-0.17163657065869534	4000.0	2493766708.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC25A14	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.5370882132272617	-0.9442136495438025	-0.12996277691072095	0.01040185965578483	0.01927811322872122	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:9016	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC25A21	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.0031224626684750313	-0.006785595549306359	0.0005406702123562971	0.08913208320634712	0.13041431121770788	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:89874	True	True	14.608032922841597	Welch_t	analytic_Welch_t95	-0.006034731407118322	0.0002140797084055862	4000.0	698860700.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC25A21	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.0032328860414530484	-0.007224070491756746	0.0007582984088506496	0.11083118613879257	0.1638886688648103	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:89874	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	CYP27A1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.44210663176188536	0.01525442539908084	0.8689588381246899	0.04422062300554376	0.07333668274268468	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	HGNC:2605	True	True	6.752540091295621	Welch_t	analytic_Welch_t95	0.09738021547861585	0.7402343424421717	4000.0	2732159699.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	CYP27A1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.4198233695099145	0.01688240397306706	0.8227643350467619	0.04135979144618315	0.06763542365905245	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	HGNC:2605	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SOAT1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.7874148848067337	0.561633945244892	1.0131958243685755	4.66613139741901e-05	0.00028199663662662714	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:P35610	True	True	7.81330267108643	Welch_t	analytic_Welch_t95	0.6200075208036021	0.9743474988560233	4000.0	2974256310.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SOAT1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.7734408553888268	0.5685124186030389	0.9783692921746147	9.206390317197067e-11	6.09375359090663e-10	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:P35610	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SOAT2	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.009499209404903928	0.00029170206911541263	0.018706716740692443	0.044318570866082825	0.07333668274268468	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:O75908	True	True	10.303532098022952	Welch_t	analytic_Welch_t95	0.0019386075002591878	0.017174783209207234	4000.0	3163998174.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SOAT2	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.009082321712114849	0.0002799398110109614	0.017884703613218735	0.04331429463840909	0.06986840284407818	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:O75908	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	AOC1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.1432415984262439	0.112815947942452	0.1736672489100358	2.5969243590253812e-14	7.21944971809056e-13	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:26	True	True	75.81316671151502	Welch_t	analytic_Welch_t95	0.11547223763290168	0.17501903471780006	4000.0	1598636641.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	AOC1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.14854723752906196	0.11392564576415681	0.1831688292939671	9.91883726823669e-13	1.0605526002191538e-11	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:26	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	ATP13A3	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.5345974592827112	0.29202005450494833	0.7771748640604741	0.0004524277378482031	0.0016996609611054116	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:Q9H7F0	True	True	11.715099134405598	Welch_t	analytic_Welch_t95	0.34125387993699774	0.748159573277269	4000.0	492931549.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	ATP13A3	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.49870346787941067	0.1573565032671707	0.8400504324916507	0.004741451752054494	0.009415168479079639	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:Q9H7F0	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	HDAC10	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.2597633510038908	-0.95275186134853	0.43322515934074834	0.38448351714328194	0.4344976331944405	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:Q969S8	True	True	5.292452293291389	Welch_t	analytic_Welch_t95	-0.7365548906394617	0.24581356758925865	4000.0	2534667155.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	HDAC10	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.26988109248722614	-0.8789044161057445	0.33914223113129227	0.3802437174934198	0.444150224635171	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:Q969S8	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	ODC1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	1.354472551000745	1.0180207999873314	1.6909243020141584	1.7127275740407613e-05	0.00011903456639583292	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:P11926	True	True	7.777898729367341	Welch_t	analytic_Welch_t95	1.0893734229531544	1.6076835707283643	4000.0	4009692181.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	ODC1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	1.3843876112090876	1.0496814031838158	1.7190938192343594	3.857002698272699e-12	3.829452678999323e-11	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:P11926	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	PAOX	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.32763055184591816	-0.7040124997808925	0.048751396089056154	0.07677010762503908	0.11598961912913514	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:196743	True	True	5.722104048289142	Welch_t	analytic_Welch_t95	-0.6173371463684406	-0.09370338066804525	4000.0	3441407539.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	PAOX	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.3255156785442995	-0.6593856425007393	0.008354285412140228	0.055863115011620015	0.08627747762905759	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:196743	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC22A1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.011300407306383875	-0.08246229907535255	0.1050631136881203	0.784721952263815	0.8263359951868962	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6580	True	True	7.171653909220252	Welch_t	analytic_Welch_t95	-0.06217561391803262	0.08273275207995613	4000.0	168883214.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC22A1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.014815577692048103	-0.0728801351094272	0.1025112904935234	0.7374368755242808	0.7765433764990534	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6580	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC22A2	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.002353263398157732	-0.0072143847943066455	0.01192091159062211	0.5925499337372526	0.6434721936677977	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6582	True	True	9.229638330071488	Welch_t	analytic_Welch_t95	-0.005757915906696786	0.009551301096310206	4000.0	1624979130.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC22A2	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.003152486647394555	-0.005789578821679274	0.012094552116468385	0.4847270658825056	0.530528048485577	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6582	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
