cohort	annotation_level	gene	celltype	n_units_total	n_units_ge20cells	n_units_detected	n_cells_total	mean_unit_log1p_cpm	median_unit_log1p_cpm	mean_unit_positive_fraction	status	source_rank
GSE278688	author	SLC43A2	B	13	11	11	7396	2.998150155949749	2.9564537342561032	0.06523809867421872	EVALUABLE	2.0
GSE278688	author	SLC43A2	CAF	13	13	11	2423	1.4432336791648068	1.8790697413170176	0.030441775652448173	EVALUABLE	7.0
GSE278688	author	SLC43A2	CD4T	13	13	13	16271	1.4005382183961903	1.5361357824274915	0.015178706425237264	EVALUABLE	8.0
GSE278688	author	SLC43A2	CD8T	13	13	13	22606	1.3973761516887555	1.4134881860334223	0.011530804738578204	EVALUABLE	9.0
GSE278688	author	SLC43A2	Ductal	13	12	11	8370	2.1160876488320266	2.1911987569502904	0.04738221452415187	EVALUABLE	4.0
GSE278688	author	SLC43A2	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC43A2	Endothelial	13	13	12	2011	1.8000968803239548	1.9898459581710257	0.036654953031638085	EVALUABLE	5.0
GSE278688	author	SLC43A2	Myeloid	13	13	13	5654	4.490959544877243	4.470905067010237	0.32414794303852007	EVALUABLE	1.0
GSE278688	author	SLC43A2	NK	13	13	13	3291	2.351427683875781	2.102569881908646	0.044037045124447394	EVALUABLE	3.0
GSE278688	author	SLC43A2	Plasma	12	6	5	325	1.3755813771545355	1.4051141180065332	0.04577434577434577	EVALUABLE	10.0
GSE278688	author	SLC43A2	Schwann	12	2	2	221	2.5297720757796283	2.5297720757796283	0.061021505376344085	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC43A2	Stellate	13	13	11	2525	1.6843458423899795	1.8342521892578039	0.036469365816161683	EVALUABLE	6.0
GSE278688	author	SLC6A11	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A11	B	13	11	0	7396	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A11	CAF	13	13	3	2423	0.2675621042138696	0.0	0.005400501002262888	EVALUABLE	1.0
GSE278688	author	SLC6A11	CD4T	13	13	0	16271	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A11	CD8T	13	13	0	22606	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A11	Ductal	13	12	1	8370	0.01975199329322942	0.0	0.0001030078285949732	LOW_DETECTION	NA
GSE278688	author	SLC6A11	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A11	Endothelial	13	13	2	2011	0.08023070358248852	0.0	0.000588968821154734	LOW_DETECTION	NA
GSE278688	author	SLC6A11	Myeloid	13	13	3	5654	0.11345291220671701	0.0	0.0012659604077514526	EVALUABLE	2.0
GSE278688	author	SLC6A11	NK	13	13	0	3291	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A11	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A11	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A11	Stellate	13	13	0	2525	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A13	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A13	B	13	11	2	7396	0.058561640432931036	0.0	0.00018961626174356054	LOW_DETECTION	NA
GSE278688	author	SLC6A13	CAF	13	13	1	2423	0.20339771724945724	0.0	0.006487488415199258	LOW_DETECTION	NA
GSE278688	author	SLC6A13	CD4T	13	13	2	16271	0.02423239006719835	0.0	7.131126650497154e-05	LOW_DETECTION	NA
GSE278688	author	SLC6A13	CD8T	13	13	4	22606	0.2281616778296885	0.0	0.0005819313636674373	EVALUABLE	1.0
GSE278688	author	SLC6A13	Ductal	13	12	2	8370	0.04712315616972205	0.0	0.0003801121672311446	LOW_DETECTION	NA
GSE278688	author	SLC6A13	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A13	Endothelial	13	13	1	2011	0.10896357583471959	0.0	0.001349527665317139	LOW_DETECTION	NA
GSE278688	author	SLC6A13	Myeloid	13	13	3	5654	0.07832676995319848	0.0	0.0006099410662782403	EVALUABLE	2.0
GSE278688	author	SLC6A13	NK	13	13	1	3291	0.023614268348127958	0.0	9.0711175616836e-05	LOW_DETECTION	NA
GSE278688	author	SLC6A13	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A13	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A13	Stellate	13	13	0	2525	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A14	Acinar	7	2	1	284	0.19533240645529257	0.19533240645529257	0.0024271844660194173	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A14	B	13	11	0	7396	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A14	CAF	13	13	1	2423	0.07249050462111496	0.0	0.000864304235090752	LOW_DETECTION	NA
GSE278688	author	SLC6A14	CD4T	13	13	2	16271	0.029801786411560078	0.0	0.00010621654768839746	LOW_DETECTION	NA
GSE278688	author	SLC6A14	CD8T	13	13	4	22606	0.05386151658416972	0.0	0.00019266784199964518	EVALUABLE	2.0
GSE278688	author	SLC6A14	Ductal	13	12	10	8370	2.5827103170002945	3.040112477858866	0.06575853293794841	EVALUABLE	1.0
GSE278688	author	SLC6A14	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A14	Endothelial	13	13	1	2011	0.10164969919465901	0.0	0.0005719187875321704	LOW_DETECTION	NA
GSE278688	author	SLC6A14	Myeloid	13	13	2	5654	0.037223100707540355	0.0	0.0003497280083100979	LOW_DETECTION	NA
GSE278688	author	SLC6A14	NK	13	13	0	3291	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A14	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A14	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A14	Stellate	13	13	2	2525	0.14128271581598206	0.0	0.0006603934017345956	LOW_DETECTION	NA
GSE278688	author	SLC6A15	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A15	B	13	11	2	7396	0.10113744385919815	0.0	0.0007526206156343143	LOW_DETECTION	NA
GSE278688	author	SLC6A15	CAF	13	13	1	2423	0.062205719255570294	0.0	0.0009267840593141798	LOW_DETECTION	NA
GSE278688	author	SLC6A15	CD4T	13	13	0	16271	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A15	CD8T	13	13	0	22606	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A15	Ductal	13	12	0	8370	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A15	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A15	Endothelial	13	13	0	2011	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A15	Myeloid	13	13	0	5654	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A15	NK	13	13	0	3291	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A15	Plasma	12	6	1	325	0.09249142073502663	0.0	0.001851851851851852	LOW_DETECTION	NA
GSE278688	author	SLC6A15	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A15	Stellate	13	13	0	2525	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A17	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A17	B	13	11	0	7396	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A17	CAF	13	13	3	2423	0.08999930355413796	0.0	0.0010208622884679223	EVALUABLE	3.0
GSE278688	author	SLC6A17	CD4T	13	13	0	16271	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A17	CD8T	13	13	0	22606	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A17	Ductal	13	12	1	8370	0.038801235923097394	0.0	0.0003443526170798898	LOW_DETECTION	NA
GSE278688	author	SLC6A17	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A17	Endothelial	13	13	4	2011	0.23763927305224414	0.0	0.00257823419849408	EVALUABLE	2.0
GSE278688	author	SLC6A17	Myeloid	13	13	1	5654	0.021603247671632624	0.0	0.00017094017094017094	LOW_DETECTION	NA
GSE278688	author	SLC6A17	NK	13	13	0	3291	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A17	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A17	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A17	Stellate	13	13	6	2525	0.2919846690760848	0.0	0.0028283420640855647	EVALUABLE	1.0
GSE278688	author	SLC6A19	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A19	B	13	11	0	7396	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A19	CAF	13	13	0	2423	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A19	CD4T	13	13	0	16271	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A19	CD8T	13	13	0	22606	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A19	Ductal	13	12	3	8370	0.170957843704582	0.0	0.0009248056164490123	EVALUABLE	1.0
GSE278688	author	SLC6A19	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A19	Endothelial	13	13	0	2011	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A19	Myeloid	13	13	1	5654	0.006986536004256055	0.0	5.467169646274124e-05	LOW_DETECTION	NA
GSE278688	author	SLC6A19	NK	13	13	0	3291	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A19	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A19	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A19	Stellate	13	13	0	2525	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC6A6	Acinar	7	2	2	284	1.6884923483129248	1.6884923483129248	0.03777694797112273	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A6	B	13	11	11	7396	3.504583305901153	3.5370656970436873	0.09604870979748154	EVALUABLE	7.0
GSE278688	author	SLC6A6	CAF	13	13	13	2423	4.3632027283285675	4.508854892645965	0.2574354154772956	EVALUABLE	1.0
GSE278688	author	SLC6A6	CD4T	13	13	13	16271	3.9594749423868225	3.994110491538078	0.17251127701365204	EVALUABLE	5.0
GSE278688	author	SLC6A6	CD8T	13	13	13	22606	4.099191225783403	4.089629314730399	0.17623435324682182	EVALUABLE	3.0
GSE278688	author	SLC6A6	Ductal	13	12	12	8370	3.05324316351598	3.1063473763236624	0.08863834022691115	EVALUABLE	8.0
GSE278688	author	SLC6A6	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A6	Endothelial	13	13	13	2011	4.019409051478681	4.071950042231243	0.19579253003406213	EVALUABLE	4.0
GSE278688	author	SLC6A6	Myeloid	13	13	13	5654	4.156682433651221	4.0793682408814504	0.2852231819735533	EVALUABLE	2.0
GSE278688	author	SLC6A6	NK	13	13	13	3291	3.681879977743491	3.7277733331309477	0.15003605599576234	EVALUABLE	6.0
GSE278688	author	SLC6A6	Plasma	12	6	6	325	1.6714925894806745	1.6670961905947095	0.0522990522990523	EVALUABLE	10.0
GSE278688	author	SLC6A6	Schwann	12	2	1	221	0.3815253001088295	0.3815253001088295	0.004032258064516129	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC6A6	Stellate	13	13	13	2525	1.960992233140435	1.7441918309621902	0.040253192998494135	EVALUABLE	9.0
GSE278688	author	SLC7A1	Acinar	7	2	2	284	2.6935013523905633	2.6935013523905633	0.11264625342295245	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A1	B	13	11	11	7396	3.512543865143016	3.5757681448943184	0.09729791431350038	EVALUABLE	5.0
GSE278688	author	SLC7A1	CAF	13	13	12	2423	2.193897612732616	2.3687248929162545	0.06673576438057413	EVALUABLE	10.0
GSE278688	author	SLC7A1	CD4T	13	13	13	16271	3.693824896010929	3.712109524432708	0.13172055181798664	EVALUABLE	2.0
GSE278688	author	SLC7A1	CD8T	13	13	13	22606	3.566746244221372	3.6013185722781107	0.1090958881972423	EVALUABLE	4.0
GSE278688	author	SLC7A1	Ductal	13	12	12	8370	3.7087461760207314	3.652060728633872	0.1586525752372886	EVALUABLE	1.0
GSE278688	author	SLC7A1	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A1	Endothelial	13	13	13	2011	3.271226547479533	3.257411695199778	0.15009216147193982	EVALUABLE	6.0
GSE278688	author	SLC7A1	Myeloid	13	13	13	5654	3.1929342487754866	3.1650789929527834	0.12240250306797924	EVALUABLE	7.0
GSE278688	author	SLC7A1	NK	13	13	13	3291	3.668401267778826	3.5809928211112374	0.1399384529007111	EVALUABLE	3.0
GSE278688	author	SLC7A1	Plasma	12	6	6	325	2.8642643668732473	2.703108126865032	0.17153647153647156	EVALUABLE	8.0
GSE278688	author	SLC7A1	Schwann	12	2	2	221	2.721065920436379	2.721065920436379	0.06505376344086021	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A1	Stellate	13	13	12	2525	2.3613539391830702	2.384445895284672	0.07515399092842547	EVALUABLE	9.0
GSE278688	author	SLC7A13	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A13	B	13	11	0	7396	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A13	CAF	13	13	0	2423	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A13	CD4T	13	13	0	16271	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A13	CD8T	13	13	0	22606	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A13	Ductal	13	12	0	8370	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A13	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A13	Endothelial	13	13	0	2011	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A13	Myeloid	13	13	0	5654	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A13	NK	13	13	0	3291	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A13	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A13	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A13	Stellate	13	13	0	2525	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A2	Acinar	7	2	2	284	3.2640720452056415	3.2640720452056415	0.14556883246203633	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A2	B	13	11	1	7396	0.01833134459884866	0.0	4.619364375461937e-05	LOW_DETECTION	NA
GSE278688	author	SLC7A2	CAF	13	13	13	2423	2.349895292568744	2.225974212038758	0.07038086748386492	EVALUABLE	3.0
GSE278688	author	SLC7A2	CD4T	13	13	4	16271	0.0932994680726568	0.0	0.00030441206249441004	EVALUABLE	5.0
GSE278688	author	SLC7A2	CD8T	13	13	4	22606	0.054980859427062906	0.0	0.00020586813557161307	EVALUABLE	6.0
GSE278688	author	SLC7A2	Ductal	13	12	12	8370	2.4451602301801274	2.3920371260263757	0.06866271085774336	EVALUABLE	2.0
GSE278688	author	SLC7A2	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A2	Endothelial	13	13	6	2011	0.8484618227480293	0.0	0.00933064108394907	EVALUABLE	4.0
GSE278688	author	SLC7A2	Myeloid	13	13	1	5654	0.019303015687420957	0.0	0.0001640150893882237	LOW_DETECTION	NA
GSE278688	author	SLC7A2	NK	13	13	1	3291	0.054340677068760654	0.0	0.0002680246582685607	LOW_DETECTION	NA
GSE278688	author	SLC7A2	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A2	Schwann	12	2	2	221	3.367796743109352	3.367796743109352	0.11155913978494623	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A2	Stellate	13	13	13	2525	4.517988468952813	4.429658229387611	0.36102259952578736	EVALUABLE	1.0
GSE278688	author	SLC7A3	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A3	B	13	11	4	7396	0.18260700457966914	0.0	0.0007581851941253688	EVALUABLE	2.0
GSE278688	author	SLC7A3	CAF	13	13	8	2423	0.9581037084108951	1.1910489332378658	0.0162744471544879	EVALUABLE	1.0
GSE278688	author	SLC7A3	CD4T	13	13	0	16271	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A3	CD8T	13	13	0	22606	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A3	Ductal	13	12	1	8370	0.11189074570092561	0.0	0.0005482456140350877	LOW_DETECTION	NA
GSE278688	author	SLC7A3	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A3	Endothelial	13	13	0	2011	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A3	Myeloid	13	13	0	5654	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A3	NK	13	13	1	3291	0.07786616711520257	0.0	0.000591715976331361	LOW_DETECTION	NA
GSE278688	author	SLC7A3	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A3	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A3	Stellate	13	13	2	2525	0.08040708173684903	0.0	0.0007805506959910372	LOW_DETECTION	NA
GSE278688	author	SLC7A5	Acinar	7	2	2	284	2.297790133123332	2.297790133123332	0.04991287030121981	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A5	B	13	11	11	7396	3.7270048955397455	3.664912816617643	0.11313795451625594	EVALUABLE	7.0
GSE278688	author	SLC7A5	CAF	13	13	12	2423	2.090735515504835	1.9641986545915635	0.055964439557312735	EVALUABLE	10.0
GSE278688	author	SLC7A5	CD4T	13	13	13	16271	5.0798587734694785	5.211901705652344	0.36554623035569933	EVALUABLE	4.0
GSE278688	author	SLC7A5	CD8T	13	13	13	22606	5.618146154716633	5.7052548541971975	0.4929574693401103	EVALUABLE	1.0
GSE278688	author	SLC7A5	Ductal	13	12	12	8370	3.8210095445017758	3.8960953826710583	0.14244340466058908	EVALUABLE	6.0
GSE278688	author	SLC7A5	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A5	Endothelial	13	13	13	2011	2.8959897337678484	2.992889278706101	0.06638585024112892	EVALUABLE	9.0
GSE278688	author	SLC7A5	Myeloid	13	13	13	5654	5.129992255129215	5.296460196467291	0.4002819329844242	EVALUABLE	3.0
GSE278688	author	SLC7A5	NK	13	13	13	3291	5.215109417256301	5.325567379066421	0.4225625198796838	EVALUABLE	2.0
GSE278688	author	SLC7A5	Plasma	12	6	6	325	4.626795439819403	4.604557626173531	0.4393952393952394	EVALUABLE	5.0
GSE278688	author	SLC7A5	Schwann	12	2	2	221	2.852390454915712	2.852390454915712	0.04489247311827957	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A5	Stellate	13	13	13	2525	3.470795618007922	3.529297625076971	0.15920160830012367	EVALUABLE	8.0
GSE278688	author	SLC7A6	Acinar	7	2	2	284	1.5798464014558957	1.5798464014558957	0.040204132437142145	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A6	B	13	11	11	7396	3.7688174641399175	3.9240094512372496	0.13115935974240872	EVALUABLE	2.0
GSE278688	author	SLC7A6	CAF	13	13	13	2423	2.9606493475156586	3.04442936889452	0.13041263477111423	EVALUABLE	6.0
GSE278688	author	SLC7A6	CD4T	13	13	13	16271	4.0684653033101	4.133038869600144	0.2011427317420367	EVALUABLE	1.0
GSE278688	author	SLC7A6	CD8T	13	13	13	22606	3.687292286614029	3.7087999653817874	0.1233577183160416	EVALUABLE	3.0
GSE278688	author	SLC7A6	Ductal	13	12	12	8370	1.9422150993431646	1.6504304229768048	0.04605923938530087	EVALUABLE	9.0
GSE278688	author	SLC7A6	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A6	Endothelial	13	13	13	2011	3.5418748072726554	3.5445850080977594	0.18617270495719512	EVALUABLE	4.0
GSE278688	author	SLC7A6	Myeloid	13	13	13	5654	2.8609023370424236	2.6852439936027266	0.09730179717266005	EVALUABLE	7.0
GSE278688	author	SLC7A6	NK	13	13	13	3291	3.345190994389564	3.3234534595489444	0.10998855800475561	EVALUABLE	5.0
GSE278688	author	SLC7A6	Plasma	12	6	4	325	1.6335376970107494	2.1334180465415415	0.09209209209209208	EVALUABLE	10.0
GSE278688	author	SLC7A6	Schwann	12	2	1	221	1.0314562963557008	1.0314562963557008	0.024193548387096774	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A6	Stellate	13	13	13	2525	2.584092336114519	2.568884576480963	0.08275152249349041	EVALUABLE	8.0
GSE278688	author	SLC7A7	Acinar	7	2	1	284	0.4447452171318351	0.4447452171318351	0.007281553398058253	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A7	B	13	11	10	7396	2.4400120657815854	2.735069876378486	0.04599501374169491	EVALUABLE	4.0
GSE278688	author	SLC7A7	CAF	13	13	13	2423	2.366418689255648	2.494920242747452	0.07340846375734562	EVALUABLE	5.0
GSE278688	author	SLC7A7	CD4T	13	13	10	16271	0.26984325823518973	0.2228718838335332	0.0016818377428914335	EVALUABLE	8.0
GSE278688	author	SLC7A7	CD8T	13	13	10	22606	0.2404510235164077	0.16720800290103835	0.0010283405838064303	EVALUABLE	9.0
GSE278688	author	SLC7A7	Ductal	13	12	12	8370	3.2136552525218107	3.048386577193161	0.08954147890315217	EVALUABLE	2.0
GSE278688	author	SLC7A7	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A7	Endothelial	13	13	13	2011	1.6895194336568269	1.7825335393421062	0.029384259635017076	EVALUABLE	6.0
GSE278688	author	SLC7A7	Myeloid	13	13	13	5654	4.650547593410736	4.700050431802613	0.3541048771528805	EVALUABLE	1.0
GSE278688	author	SLC7A7	NK	13	13	3	3291	0.16135159254592485	0.0	0.0005670663931766622	EVALUABLE	10.0
GSE278688	author	SLC7A7	Plasma	12	6	6	325	3.0552222366971056	3.1813159473524393	0.20858065858065858	EVALUABLE	3.0
GSE278688	author	SLC7A7	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A7	Stellate	13	13	12	2525	1.455305230154731	1.454968636491403	0.023429853940733863	EVALUABLE	7.0
GSE278688	author	SLC7A8	Acinar	7	2	2	284	2.1869815130411006	2.1869815130411006	0.07555389594224546	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A8	B	13	11	7	7396	0.5745516737384452	0.5898466876350025	0.0033578079403247803	EVALUABLE	5.0
GSE278688	author	SLC7A8	CAF	13	13	13	2423	2.896237108618052	3.051018923478413	0.11276619918490847	EVALUABLE	1.0
GSE278688	author	SLC7A8	CD4T	13	13	11	16271	0.5012577639474155	0.3985421739319879	0.003729608830774845	EVALUABLE	6.0
GSE278688	author	SLC7A8	CD8T	13	13	8	22606	0.32820785798735447	0.1575828174895659	0.0014972065490304878	EVALUABLE	9.0
GSE278688	author	SLC7A8	Ductal	13	12	12	8370	2.0772411191441766	1.977305746963478	0.037716939784767034	EVALUABLE	3.0
GSE278688	author	SLC7A8	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A8	Endothelial	13	13	6	2011	0.34981282815005826	0.0	0.0033672558989501947	EVALUABLE	8.0
GSE278688	author	SLC7A8	Myeloid	13	13	13	5654	2.7012214127080196	2.727061811878778	0.07446687259551397	EVALUABLE	2.0
GSE278688	author	SLC7A8	NK	13	13	5	3291	0.43461168771028336	0.0	0.0031653803590129723	EVALUABLE	7.0
GSE278688	author	SLC7A8	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A8	Schwann	12	2	1	221	1.1591540997226706	1.1591540997226706	0.024193548387096774	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A8	Stellate	13	13	12	2525	1.8136168536984294	1.7362390483888668	0.04214344741221844	EVALUABLE	4.0
GSE278688	author	SLC7A9	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A9	B	13	11	2	7396	0.03255928219725734	0.0	0.00015634616167851435	LOW_DETECTION	NA
GSE278688	author	SLC7A9	CAF	13	13	2	2423	0.054318810390850056	0.0	0.0006712119388175726	LOW_DETECTION	NA
GSE278688	author	SLC7A9	CD4T	13	13	1	16271	0.00809265320832604	0.0	3.0868008396098287e-05	LOW_DETECTION	NA
GSE278688	author	SLC7A9	CD8T	13	13	2	22606	0.03630738967272176	0.0	0.00013011453463975095	LOW_DETECTION	NA
GSE278688	author	SLC7A9	Ductal	13	12	6	8370	0.3177903660448317	0.0917280631024013	0.0029339799848283215	EVALUABLE	1.0
GSE278688	author	SLC7A9	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A9	Endothelial	13	13	2	2011	0.04779819573766264	0.0	0.0005448878812021578	LOW_DETECTION	NA
GSE278688	author	SLC7A9	Myeloid	13	13	0	5654	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A9	NK	13	13	2	3291	0.16139255499219413	0.0	0.001896020873008549	LOW_DETECTION	NA
GSE278688	author	SLC7A9	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	SLC7A9	Schwann	12	2	1	221	0.3815253001088295	0.3815253001088295	0.004032258064516129	INSUFFICIENT_UNITS	NA
GSE278688	author	SLC7A9	Stellate	13	13	1	2525	0.0652510164938252	0.0	0.000651890482398957	LOW_DETECTION	NA
GSE278688	author	SLCO3A1	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	SLCO3A1	B	13	11	7	7396	1.2622101838561999	0.883147426685337	0.012375856642623995	EVALUABLE	10.0
GSE278688	author	SLCO3A1	CAF	13	13	13	2423	3.5688240370822766	3.6316523818931987	0.18841738317232679	EVALUABLE	4.0
