cohort	annotation_level	gene	celltype	n_units_total	n_units_ge20cells	n_units_detected	n_cells_total	mean_unit_log1p_cpm	median_unit_log1p_cpm	mean_unit_positive_fraction	status	source_rank
GSE263733	author	NT5E	Acinar cell	8	4	3	294	0.4548996525655182	0.4069205039313548	0.017325854252067733	EVALUABLE	7.0
GSE263733	author	NT5E	B cell	21	17	17	2440	2.6311568588297054	2.5993320363139607	0.12411346465219353	EVALUABLE	4.0
GSE263733	author	NT5E	Ductal cell	21	18	18	8598	3.4924068399370785	3.413301066359004	0.4603474862972413	EVALUABLE	1.0
GSE263733	author	NT5E	Endothelial cell	13	4	4	494	2.664575154442755	2.9680469109093415	0.1710852412179782	EVALUABLE	3.0
GSE263733	author	NT5E	Fibroblast	20	11	11	1151	3.176481245544353	3.1984480310511323	0.31544829377957845	EVALUABLE	2.0
GSE263733	author	NT5E	Myeloid	21	20	14	9381	1.2830229143552843	0.7106731732557017	0.049125810744212614	EVALUABLE	6.0
GSE263733	author	NT5E	T cell	21	20	20	23790	1.5389896541326649	1.489865347951588	0.020835462125896813	EVALUABLE	5.0
GSE263733	author	NT5M	Acinar cell	8	4	2	294	0.30094093971425967	0.22807676187524237	0.01739405439595193	LOW_DETECTION	NA
GSE263733	author	NT5M	B cell	21	17	6	2440	0.20771325790171744	0.0	0.0028594105104815626	EVALUABLE	6.0
GSE263733	author	NT5M	Ductal cell	21	18	17	8598	0.4449070381613768	0.43276474033186246	0.022553571546092856	EVALUABLE	5.0
GSE263733	author	NT5M	Endothelial cell	13	4	4	494	1.3140203287725498	1.2982411602995647	0.03937348999079613	EVALUABLE	1.0
GSE263733	author	NT5M	Fibroblast	20	11	10	1151	1.1165958856859926	1.0580209362515547	0.05719317851078856	EVALUABLE	2.0
GSE263733	author	NT5M	Myeloid	21	20	18	9381	0.49038874330774646	0.44503334461939037	0.009674255203802058	EVALUABLE	4.0
GSE263733	author	NT5M	T cell	21	20	19	23790	1.0536948890127809	1.1472604723552595	0.010315075341950997	EVALUABLE	3.0
GSE263733	author	OAT	Acinar cell	8	4	4	294	2.0544582430707505	2.286361482626229	0.10375191584936706	EVALUABLE	7.0
GSE263733	author	OAT	B cell	21	17	17	2440	3.1140967600106206	3.1265228002068186	0.1679573214992125	EVALUABLE	6.0
GSE263733	author	OAT	Ductal cell	21	18	18	8598	3.607450855596843	3.7048553434645113	0.5061629618395613	EVALUABLE	3.0
GSE263733	author	OAT	Endothelial cell	13	4	4	494	3.328203082518463	3.3190520475942336	0.2570664835480902	EVALUABLE	5.0
GSE263733	author	OAT	Fibroblast	20	11	11	1151	4.2007798310384095	4.227751481906071	0.5703221221965007	EVALUABLE	1.0
GSE263733	author	OAT	Myeloid	21	20	20	9381	3.414515344080319	3.414669498186635	0.2772598691647884	EVALUABLE	4.0
GSE263733	author	OAT	T cell	21	20	20	23790	3.637365623123892	3.599552788731504	0.17454584831681766	EVALUABLE	2.0
GSE263733	author	ODC1	Acinar cell	8	4	3	294	2.445149270730189	2.886353473894255	0.20630302108531173	EVALUABLE	7.0
GSE263733	author	ODC1	B cell	21	17	17	2440	5.025247185549776	5.035295941637529	0.5717027341135547	EVALUABLE	1.0
GSE263733	author	ODC1	Ductal cell	21	18	18	8598	4.834353813857174	4.90573197278731	0.672883358386533	EVALUABLE	2.0
GSE263733	author	ODC1	Endothelial cell	13	4	4	494	4.070025761298934	3.872705244530443	0.37954740470164133	EVALUABLE	4.0
GSE263733	author	ODC1	Fibroblast	20	11	11	1151	4.061438404774483	3.8638945825808984	0.4468360968440575	EVALUABLE	5.0
GSE263733	author	ODC1	Myeloid	21	20	20	9381	3.676750813739831	3.694282022046315	0.275652490642953	EVALUABLE	6.0
GSE263733	author	ODC1	T cell	21	20	20	23790	4.606779743367593	4.651230122400531	0.35449366412974365	EVALUABLE	3.0
GSE263733	author	OTC	Acinar cell	8	4	1	294	0.09293490933633271	0.0	0.0019083969465648854	LOW_DETECTION	NA
GSE263733	author	OTC	B cell	21	17	0	2440	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	OTC	Ductal cell	21	18	10	8598	0.436166376194405	0.12634928270183576	0.017212825302421273	EVALUABLE	2.0
GSE263733	author	OTC	Endothelial cell	13	4	4	494	0.9009132257265933	1.0589759206600178	0.021603917395306028	EVALUABLE	1.0
GSE263733	author	OTC	Fibroblast	20	11	1	1151	0.022415738620146605	0.0	0.0003756574004507889	LOW_DETECTION	NA
GSE263733	author	OTC	Myeloid	21	20	2	9381	0.03254196879415089	0.0	0.0004807451862965741	LOW_DETECTION	NA
GSE263733	author	OTC	T cell	21	20	3	23790	0.03238842865424656	0.0	0.00014140318231937554	EVALUABLE	3.0
GSE263733	author	PEPD	Acinar cell	8	4	4	294	2.2126695873345295	2.4231563219775447	0.10884761332559961	EVALUABLE	7.0
GSE263733	author	PEPD	B cell	21	17	17	2440	3.2042442797068635	3.1640939374207644	0.19413762193023168	EVALUABLE	6.0
GSE263733	author	PEPD	Ductal cell	21	18	18	8598	3.5147239483515866	3.650527187498385	0.50352529097888	EVALUABLE	5.0
GSE263733	author	PEPD	Endothelial cell	13	4	4	494	4.321463493849716	4.327458502545216	0.5374644069259089	EVALUABLE	2.0
GSE263733	author	PEPD	Fibroblast	20	11	11	1151	3.9597069083632594	4.018574789613553	0.5376132696475566	EVALUABLE	3.0
GSE263733	author	PEPD	Myeloid	21	20	20	9381	4.323908779643426	4.340158112880868	0.46629130281090375	EVALUABLE	1.0
GSE263733	author	PEPD	T cell	21	20	20	23790	3.736236970689029	3.8344195371267435	0.20171363720045118	EVALUABLE	4.0
GSE263733	author	PGP	Acinar cell	8	4	4	294	2.118743178270214	2.2444077580198307	0.11973670178541101	EVALUABLE	7.0
GSE263733	author	PGP	B cell	21	17	17	2440	3.5569067881178635	3.4762975927503685	0.2121332370492595	EVALUABLE	5.0
GSE263733	author	PGP	Ductal cell	21	18	18	8598	4.063005987240365	4.167386322411801	0.584190864128736	EVALUABLE	2.0
GSE263733	author	PGP	Endothelial cell	13	4	4	494	3.6275854494233064	3.8092012789939864	0.36225300563736773	EVALUABLE	4.0
GSE263733	author	PGP	Fibroblast	20	11	11	1151	3.470016935866214	3.7833286171259757	0.38023847980132447	EVALUABLE	6.0
GSE263733	author	PGP	Myeloid	21	20	20	9381	3.8607614204710607	3.9281003505791388	0.3947648671308172	EVALUABLE	3.0
GSE263733	author	PGP	T cell	21	20	20	23790	4.138571664163155	4.14945187496955	0.26291497069108716	EVALUABLE	1.0
GSE263733	author	PLA2G15	Acinar cell	8	4	1	294	0.09293490933633271	0.0	0.0019083969465648854	LOW_DETECTION	NA
GSE263733	author	PLA2G15	B cell	21	17	12	2440	0.7581791305390617	0.9444132464194909	0.01450486711004076	EVALUABLE	6.0
GSE263733	author	PLA2G15	Ductal cell	21	18	18	8598	1.8719195281152894	1.9486840771946201	0.18625698409300173	EVALUABLE	4.0
GSE263733	author	PLA2G15	Endothelial cell	13	4	4	494	2.170575949457339	2.1418508143259793	0.11979705955668046	EVALUABLE	3.0
GSE263733	author	PLA2G15	Fibroblast	20	11	11	1151	2.589475735059106	2.599934320462358	0.21702193948657722	EVALUABLE	2.0
GSE263733	author	PLA2G15	Myeloid	21	20	20	9381	3.150184496922292	3.3093909714838583	0.21300081058973527	EVALUABLE	1.0
GSE263733	author	PLA2G15	T cell	21	20	20	23790	1.4008377032963062	1.3402706389617314	0.019087952483814695	EVALUABLE	5.0
GSE263733	author	PLA2G4A	Acinar cell	8	4	1	294	0.24532482189680038	0.0	0.007352941176470588	LOW_DETECTION	NA
GSE263733	author	PLA2G4A	B cell	21	17	2	2440	0.045424161522665076	0.0	0.0005054265664839008	LOW_DETECTION	NA
GSE263733	author	PLA2G4A	Ductal cell	21	18	18	8598	1.9384833181276275	1.9419454206359181	0.18624436612699657	EVALUABLE	3.0
GSE263733	author	PLA2G4A	Endothelial cell	13	4	3	494	1.6585440432237335	2.069372415229962	0.08568703021935879	EVALUABLE	4.0
GSE263733	author	PLA2G4A	Fibroblast	20	11	11	1151	1.9590215320145399	2.0116681453455394	0.1194189495163886	EVALUABLE	2.0
GSE263733	author	PLA2G4A	Myeloid	21	20	20	9381	1.9799656603685072	1.9706102917108557	0.08206499065874907	EVALUABLE	1.0
GSE263733	author	PLA2G4A	T cell	21	20	13	23790	0.40641291218790687	0.24570928889372176	0.0034121781028477057	EVALUABLE	5.0
GSE263733	author	PLA2G4B	Acinar cell	8	4	0	294	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLA2G4B	B cell	21	17	6	2440	0.34244881867751364	0.0	0.0067822074929933555	EVALUABLE	1.0
GSE263733	author	PLA2G4B	Ductal cell	21	18	8	8598	0.05269062363444696	0.0	0.002318777149481652	EVALUABLE	4.0
GSE263733	author	PLA2G4B	Endothelial cell	13	4	1	494	0.060027569312871495	0.0	0.0010162601626016261	LOW_DETECTION	NA
GSE263733	author	PLA2G4B	Fibroblast	20	11	0	1151	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLA2G4B	Myeloid	21	20	10	9381	0.1414981967933268	0.03197622812118387	0.0026798873084629775	EVALUABLE	2.0
GSE263733	author	PLA2G4B	T cell	21	20	10	23790	0.1065475845143035	0.04063025642145099	0.000679953858201586	EVALUABLE	3.0
GSE263733	author	PLA2G4C	Acinar cell	8	4	3	294	1.2641722581466792	1.2687236885319977	0.034749062307063656	EVALUABLE	5.0
GSE263733	author	PLA2G4C	B cell	21	17	13	2440	1.2332795395179341	1.291663780394768	0.028606005163703537	EVALUABLE	6.0
GSE263733	author	PLA2G4C	Ductal cell	21	18	18	8598	1.6240825968195753	1.5203687144839124	0.12974607863008403	EVALUABLE	4.0
GSE263733	author	PLA2G4C	Endothelial cell	13	4	4	494	2.656445899371638	2.6359337416956654	0.17215303344071176	EVALUABLE	1.0
GSE263733	author	PLA2G4C	Fibroblast	20	11	11	1151	2.138326906565634	2.1087472893852315	0.1302009431417478	EVALUABLE	2.0
GSE263733	author	PLA2G4C	Myeloid	21	20	20	9381	2.122486745003748	2.1554919197891396	0.09972355266560265	EVALUABLE	3.0
GSE263733	author	PLA2G4C	T cell	21	20	18	23790	0.6018412379348663	0.5936159188432606	0.004170478726797266	EVALUABLE	7.0
GSE263733	author	PLA2G4E	Acinar cell	8	4	0	294	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLA2G4E	B cell	21	17	0	2440	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLA2G4E	Ductal cell	21	18	10	8598	0.0725903598306829	0.024824314152289577	0.002811352008160408	EVALUABLE	1.0
GSE263733	author	PLA2G4E	Endothelial cell	13	4	0	494	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLA2G4E	Fibroblast	20	11	0	1151	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLA2G4E	Myeloid	21	20	0	9381	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLA2G4E	T cell	21	20	2	23790	0.01000085569732174	0.0	7.246240326138366e-05	LOW_DETECTION	NA
GSE263733	author	PLA2G4F	Acinar cell	8	4	0	294	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLA2G4F	B cell	21	17	0	2440	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLA2G4F	Ductal cell	21	18	17	8598	0.7117594318342764	0.574681126997838	0.04403504816411664	EVALUABLE	1.0
GSE263733	author	PLA2G4F	Endothelial cell	13	4	2	494	0.21662379945609422	0.12005513862574299	0.0033747507286393617	LOW_DETECTION	NA
GSE263733	author	PLA2G4F	Fibroblast	20	11	0	1151	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLA2G4F	Myeloid	21	20	2	9381	0.010220041160950172	0.0	0.0001443642996310575	LOW_DETECTION	NA
GSE263733	author	PLA2G4F	T cell	21	20	1	23790	0.016000874111913407	0.0	5.931198102016608e-05	LOW_DETECTION	NA
GSE263733	author	PLA2G6	Acinar cell	8	4	4	294	1.3153569496498767	1.1882955157283104	0.05322306165167051	EVALUABLE	4.0
GSE263733	author	PLA2G6	B cell	21	17	15	2440	1.1485469093571243	1.1837891866937944	0.02490373938322942	EVALUABLE	6.0
GSE263733	author	PLA2G6	Ductal cell	21	18	18	8598	1.5973669922096916	1.5687818069670727	0.13111422467881917	EVALUABLE	3.0
GSE263733	author	PLA2G6	Endothelial cell	13	4	4	494	1.7053248475467195	1.812741216337822	0.0625035952600092	EVALUABLE	2.0
GSE263733	author	PLA2G6	Fibroblast	20	11	9	1151	1.2817257647852662	1.3871088276488512	0.06562870534540503	EVALUABLE	5.0
GSE263733	author	PLA2G6	Myeloid	21	20	18	9381	0.6417447284120239	0.7164328087807915	0.012712812377429017	EVALUABLE	7.0
GSE263733	author	PLA2G6	T cell	21	20	20	23790	1.94297392693266	1.9214223516329174	0.034903912882116445	EVALUABLE	1.0
GSE263733	author	PLB1	Acinar cell	8	4	0	294	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PLB1	B cell	21	17	3	2440	0.049918469404254644	0.0	0.0007363103321616831	EVALUABLE	5.0
GSE263733	author	PLB1	Ductal cell	21	18	18	8598	0.7299305085740873	0.8479582609032311	0.04140770623394277	EVALUABLE	2.0
GSE263733	author	PLB1	Endothelial cell	13	4	1	494	0.10839628462132256	0.0	0.0020325203252032522	LOW_DETECTION	NA
GSE263733	author	PLB1	Fibroblast	20	11	6	1151	0.5650101938029576	0.6091666195346933	0.027480521755361934	EVALUABLE	3.0
GSE263733	author	PLB1	Myeloid	21	20	20	9381	2.3101569505488024	2.2606171605164147	0.11658015078166677	EVALUABLE	1.0
GSE263733	author	PLB1	T cell	21	20	17	23790	0.4203034845970254	0.43438623444831054	0.0029166744220787575	EVALUABLE	4.0
GSE263733	author	PLBD1	Acinar cell	8	4	3	294	1.8632732395067961	2.157442265531019	0.11722397651500886	EVALUABLE	4.0
GSE263733	author	PLBD1	B cell	21	17	11	2440	0.7665116664806069	0.7075223430244804	0.015150190707626923	EVALUABLE	7.0
GSE263733	author	PLBD1	Ductal cell	21	18	18	8598	4.575502822177017	4.605551880089998	0.692805236532707	EVALUABLE	2.0
GSE263733	author	PLBD1	Endothelial cell	13	4	3	494	1.7830623361107616	2.2045751452914617	0.07784936339929437	EVALUABLE	5.0
GSE263733	author	PLBD1	Fibroblast	20	11	11	1151	3.585467666424714	3.6036652482842557	0.3578870747739617	EVALUABLE	3.0
GSE263733	author	PLBD1	Myeloid	21	20	20	9381	4.967335934966427	4.949569407564114	0.6127285881794294	EVALUABLE	1.0
GSE263733	author	PLBD1	T cell	21	20	18	23790	1.2813358673625983	1.0552897396091419	0.011582271434789305	EVALUABLE	6.0
GSE263733	author	PLD3	Acinar cell	8	4	4	294	2.847558224668474	2.8165108075107614	0.09901110053777086	EVALUABLE	7.0
GSE263733	author	PLD3	B cell	21	17	17	2440	3.089683135606805	3.1582223296874776	0.14860371529828398	EVALUABLE	6.0
GSE263733	author	PLD3	Ductal cell	21	18	18	8598	3.946911708707066	3.95946971690026	0.6384394230763036	EVALUABLE	4.0
GSE263733	author	PLD3	Endothelial cell	13	4	4	494	4.34601121340485	4.36606083218623	0.49685894117195895	EVALUABLE	3.0
GSE263733	author	PLD3	Fibroblast	20	11	11	1151	4.950756118856424	5.014650891388899	0.6952942240485581	EVALUABLE	2.0
GSE263733	author	PLD3	Myeloid	21	20	20	9381	5.377846532754186	5.379249917460417	0.532451979550479	EVALUABLE	1.0
GSE263733	author	PLD3	T cell	21	20	20	23790	3.1032491369302084	3.2113415211481238	0.10124654725640772	EVALUABLE	5.0
GSE263733	author	PLD4	Acinar cell	8	4	1	294	0.11403838093762118	0.0	0.002688172043010753	LOW_DETECTION	NA
GSE263733	author	PLD4	B cell	21	17	17	2440	2.984351337953479	2.8682585153938254	0.13485636217382893	EVALUABLE	2.0
GSE263733	author	PLD4	Ductal cell	21	18	13	8598	0.18397730481498475	0.12508924914604017	0.006020219053828148	EVALUABLE	5.0
GSE263733	author	PLD4	Endothelial cell	13	4	1	494	0.060027569312871495	0.0	0.0010162601626016261	LOW_DETECTION	NA
GSE263733	author	PLD4	Fibroblast	20	11	4	1151	0.41915892870204735	0.0	0.008258799019178788	EVALUABLE	3.0
GSE263733	author	PLD4	Myeloid	21	20	20	9381	3.6398698428096146	3.4448328755210564	0.190902498009013	EVALUABLE	1.0
GSE263733	author	PLD4	T cell	21	20	8	23790	0.31052217851985164	0.0	0.0007750075317909043	EVALUABLE	4.0
GSE263733	author	PM20D1	Acinar cell	8	4	3	294	2.039503429151364	2.196162325411154	0.18210283374615543	EVALUABLE	1.0
GSE263733	author	PM20D1	B cell	21	17	5	2440	0.13354475376072236	0.0	0.0017381085379241045	EVALUABLE	6.0
GSE263733	author	PM20D1	Ductal cell	21	18	10	8598	0.1832277598006603	0.06077193578447891	0.006148334315454621	EVALUABLE	3.0
GSE263733	author	PM20D1	Endothelial cell	13	4	1	494	0.15659623014322274	0.0	0.0023584905660377358	LOW_DETECTION	NA
GSE263733	author	PM20D1	Fibroblast	20	11	4	1151	0.1767474542603387	0.0	0.0077762904432071185	EVALUABLE	4.0
GSE263733	author	PM20D1	Myeloid	21	20	8	9381	0.1361031428922218	0.0	0.0025199291028709875	EVALUABLE	5.0
GSE263733	author	PM20D1	T cell	21	20	15	23790	0.35312944783945555	0.40047076036875384	0.0022729048844509878	EVALUABLE	2.0
GSE263733	author	PM20D2	Acinar cell	8	4	4	294	2.3022347606798643	1.9311984447046715	0.11740341190703661	EVALUABLE	2.0
GSE263733	author	PM20D2	B cell	21	17	16	2440	2.065093381564777	2.181154031708216	0.06373054335659598	EVALUABLE	5.0
GSE263733	author	PM20D2	Ductal cell	21	18	18	8598	2.6552531672370243	2.8461815881236903	0.3207859931680181	EVALUABLE	1.0
GSE263733	author	PM20D2	Endothelial cell	13	4	4	494	1.7678012824759863	1.6604293754638806	0.07201425640435649	EVALUABLE	6.0
GSE263733	author	PM20D2	Fibroblast	20	11	11	1151	2.222508014597826	2.3657328324688134	0.17505972981474907	EVALUABLE	3.0
GSE263733	author	PM20D2	Myeloid	21	20	20	9381	1.518881717722532	1.4984568951006767	0.04640837951827446	EVALUABLE	7.0
GSE263733	author	PM20D2	T cell	21	20	20	23790	2.2036840630949928	2.1846610394983337	0.039246625916042506	EVALUABLE	4.0
GSE263733	author	PNLIPRP2	Acinar cell	8	4	0	294	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	author	PNLIPRP2	B cell	21	17	0	2440	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	author	PNLIPRP2	Ductal cell	21	18	0	8598	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	author	PNLIPRP2	Endothelial cell	13	4	0	494	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	author	PNLIPRP2	Fibroblast	20	11	0	1151	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	author	PNLIPRP2	Myeloid	21	20	0	9381	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	author	PNLIPRP2	T cell	21	20	0	23790	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	author	PNP	Acinar cell	8	4	4	294	2.192755999708579	2.446112469661563	0.08524876284571622	EVALUABLE	7.0
GSE263733	author	PNP	B cell	21	17	17	2440	3.4863142897830266	3.436517805604388	0.19421532298854888	EVALUABLE	5.0
GSE263733	author	PNP	Ductal cell	21	18	18	8598	3.891854565696794	3.885572473876052	0.5539213777436085	EVALUABLE	3.0
GSE263733	author	PNP	Endothelial cell	13	4	4	494	4.917177001486701	4.885866762678566	0.5606646197653015	EVALUABLE	1.0
GSE263733	author	PNP	Fibroblast	20	11	10	1151	2.679233001045808	2.778829746874261	0.25897056626696285	EVALUABLE	6.0
GSE263733	author	PNP	Myeloid	21	20	20	9381	4.617319400394343	4.703257756192853	0.5502218722367712	EVALUABLE	2.0
GSE263733	author	PNP	T cell	21	20	20	23790	3.8565808773312753	3.807110082695037	0.19618875998032012	EVALUABLE	4.0
GSE263733	author	PNPLA2	Acinar cell	8	4	4	294	3.4957506826940468	3.4012260624107693	0.21042216282678078	EVALUABLE	4.0
GSE263733	author	PNPLA2	B cell	21	17	17	2440	3.25810007603689	3.3259981662851983	0.21387006436070805	EVALUABLE	7.0
GSE263733	author	PNPLA2	Ductal cell	21	18	18	8598	4.50549695996911	4.570089605106515	0.7324649369603836	EVALUABLE	1.0
GSE263733	author	PNPLA2	Endothelial cell	13	4	4	494	3.8750783396688275	3.865090965258246	0.3665349603083295	EVALUABLE	2.0
GSE263733	author	PNPLA2	Fibroblast	20	11	11	1151	3.4530831496892205	3.533227385584997	0.35752293205481545	EVALUABLE	6.0
GSE263733	author	PNPLA2	Myeloid	21	20	20	9381	3.47583234286844	3.591367224924997	0.3216642888399756	EVALUABLE	5.0
GSE263733	author	PNPLA2	T cell	21	20	20	23790	3.741685668293853	3.7288081310486434	0.18716176999741038	EVALUABLE	3.0
GSE263733	author	PNPLA3	Acinar cell	8	4	0	294	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PNPLA3	B cell	21	17	0	2440	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PNPLA3	Ductal cell	21	18	18	8598	1.2912395311906009	1.2830711669124546	0.10840845644234705	EVALUABLE	1.0
GSE263733	author	PNPLA3	Endothelial cell	13	4	0	494	0.0	0.0	0.0	LOW_DETECTION	NA
GSE263733	author	PNPLA3	Fibroblast	20	11	5	1151	0.2863265168125562	0.0	0.014856483293040063	EVALUABLE	3.0
GSE263733	author	PNPLA3	Myeloid	21	20	16	9381	0.6559971566365007	0.48443320037252596	0.01939941664608815	EVALUABLE	2.0
GSE263733	author	PNPLA3	T cell	21	20	6	23790	0.05720495535248578	0.0	0.0003619767693062734	EVALUABLE	4.0
GSE263733	author	PNPLA4	Acinar cell	8	4	4	294	2.7120730851110904	2.5575817097291536	0.16322485548077245	EVALUABLE	3.0
GSE263733	author	PNPLA4	B cell	21	17	16	2440	2.22358867017729	2.468443423333451	0.07186975553309301	EVALUABLE	5.0
GSE263733	author	PNPLA4	Ductal cell	21	18	18	8598	3.1013332162669176	3.021258582728165	0.4149331471273689	EVALUABLE	1.0
GSE263733	author	PNPLA4	Endothelial cell	13	4	4	494	2.1364448137795433	2.4252738511003464	0.11436641931277802	EVALUABLE	6.0
GSE263733	author	PNPLA4	Fibroblast	20	11	11	1151	2.761626655128761	2.980328271659778	0.2501706840318802	EVALUABLE	2.0
GSE263733	author	PNPLA4	Myeloid	21	20	20	9381	2.483461661184057	2.444037732592541	0.1345091146316848	EVALUABLE	4.0
GSE263733	author	PNPLA4	T cell	21	20	20	23790	2.091744208957084	2.0476143687093264	0.03892356462231532	EVALUABLE	7.0
GSE263733	author	PNPLA6	Acinar cell	8	4	4	294	1.748228510482181	1.3128004016065848	0.07423109389147134	EVALUABLE	7.0
GSE263733	author	PNPLA6	B cell	21	17	16	2440	2.248025951981587	2.413303600245454	0.0905851767425256	EVALUABLE	6.0
GSE263733	author	PNPLA6	Ductal cell	21	18	18	8598	2.7618202877911995	2.832341566052647	0.3603527676424616	EVALUABLE	4.0
GSE263733	author	PNPLA6	Endothelial cell	13	4	4	494	3.1889869126341663	3.419067301904442	0.25371150674950144	EVALUABLE	2.0
GSE263733	author	PNPLA6	Fibroblast	20	11	11	1151	2.5846724533691394	2.9282584415786697	0.2360765416451197	EVALUABLE	5.0
GSE263733	author	PNPLA6	Myeloid	21	20	20	9381	3.783905277609784	3.7830369554038823	0.3735666218360008	EVALUABLE	1.0
GSE263733	author	PNPLA6	T cell	21	20	20	23790	2.8811751192590265	2.940516920378357	0.0839533961065114	EVALUABLE	3.0
GSE263733	author	PNPLA7	Acinar cell	8	4	3	294	0.9992088330231372	1.3192178523494889	0.05783915388366625	EVALUABLE	2.0
GSE263733	author	PNPLA7	B cell	21	17	16	2440	1.2361269385956777	1.0847619212765527	0.028005232149091355	EVALUABLE	1.0
GSE263733	author	PNPLA7	Ductal cell	21	18	18	8598	0.8890244636345943	0.7831167428226047	0.05494579190014205	EVALUABLE	5.0
GSE263733	author	PNPLA7	Endothelial cell	13	4	3	494	0.6378842449513314	0.721076225698495	0.01716616812394539	EVALUABLE	7.0
GSE263733	author	PNPLA7	Fibroblast	20	11	8	1151	0.914597228469225	1.0720910650762243	0.03777130058728888	EVALUABLE	4.0
GSE263733	author	PNPLA7	Myeloid	21	20	19	9381	0.7739699783907963	0.7928323412867839	0.018093245243658816	EVALUABLE	6.0
GSE263733	author	PNPLA7	T cell	21	20	19	23790	0.9554039633347218	0.9913136363416444	0.009004122185738683	EVALUABLE	3.0
GSE263733	author	PNPLA8	Acinar cell	8	4	4	294	2.8984382502581676	2.8984051904080195	0.19921338127234023	EVALUABLE	7.0
GSE263733	author	PNPLA8	B cell	21	17	17	2440	3.73864796598995	3.8520639957495093	0.313043444222809	EVALUABLE	4.0
GSE263733	author	PNPLA8	Ductal cell	21	18	18	8598	3.620333898668	3.6675656887343093	0.5717469984157486	EVALUABLE	6.0
GSE263733	author	PNPLA8	Endothelial cell	13	4	4	494	3.873307749051939	3.9877958738492896	0.36290973979904895	EVALUABLE	3.0
GSE263733	author	PNPLA8	Fibroblast	20	11	11	1151	3.624005466237497	3.6170293085533296	0.44749966183471757	EVALUABLE	5.0
GSE263733	author	PNPLA8	Myeloid	21	20	20	9381	4.496441510696103	4.417016302461013	0.5672161733581588	EVALUABLE	1.0
GSE263733	author	PNPLA8	T cell	21	20	20	23790	4.046687346188002	4.088132387085926	0.2518636602511447	EVALUABLE	2.0
GSE263733	author	PTER	Acinar cell	8	4	3	294	1.501806335628661	1.8999209267661867	0.09008333695457992	EVALUABLE	7.0
GSE263733	author	PTER	B cell	21	17	17	2440	2.0095829818685926	2.1531428003581436	0.059504254677700985	EVALUABLE	5.0
GSE263733	author	PTER	Ductal cell	21	18	18	8598	3.125669580874275	3.170590187164227	0.4339003901571028	EVALUABLE	1.0
GSE263733	author	PTER	Endothelial cell	13	4	3	494	1.5347588638887555	1.730053695437992	0.08100839852738151	EVALUABLE	6.0
GSE263733	author	PTER	Fibroblast	20	11	11	1151	2.3229844084339186	2.3416102370342604	0.18343747199971885	EVALUABLE	4.0
GSE263733	author	PTER	Myeloid	21	20	20	9381	2.3315626770155653	2.3451066002258525	0.11377476143859581	EVALUABLE	3.0
GSE263733	author	PTER	T cell	21	20	20	23790	2.5525211800541086	2.556414395055311	0.06179073655217067	EVALUABLE	2.0
GSE263733	author	SAMHD1	Acinar cell	8	4	4	294	2.9521020989544704	2.9585438685158243	0.19306935915271647	EVALUABLE	5.0
GSE263733	author	SAMHD1	B cell	21	17	15	2440	2.2605595669644645	2.579796399044848	0.08669832758772561	EVALUABLE	7.0
GSE263733	author	SAMHD1	Ductal cell	21	18	18	8598	2.332909446987696	2.2668485480873866	0.22768691544489966	EVALUABLE	6.0
GSE263733	author	SAMHD1	Endothelial cell	13	4	4	494	3.977829981884229	4.18518739430227	0.3885786978447614	EVALUABLE	3.0
GSE263733	author	SAMHD1	Fibroblast	20	11	11	1151	3.6276181675904	3.5571361104658243	0.3863991520639306	EVALUABLE	4.0
GSE263733	author	SAMHD1	Myeloid	21	20	20	9381	5.726414669474876	5.862049240471187	0.8249463705732121	EVALUABLE	1.0
GSE263733	author	SAMHD1	T cell	21	20	20	23790	4.718924602734498	4.77375850810026	0.4082280177757509	EVALUABLE	2.0
GSE263733	author	SLC15A1	Acinar cell	8	4	3	294	1.1830956309158243	1.1065704340702878	0.03821700944652028	EVALUABLE	2.0
