figure_id	title	format	source_commit	sources	source_run	relation_keys	filter	transform	data_tsv	caption	configured_analysis_families
appendix_heat_GSE242230_14	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_14.tsv	figures/appendix_heat_GSE242230_14_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_15	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_15.tsv	figures/appendix_heat_GSE242230_15_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_16	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_16.tsv	figures/appendix_heat_GSE242230_16_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_17	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_17.tsv	figures/appendix_heat_GSE242230_17_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_18	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_18.tsv	figures/appendix_heat_GSE242230_18_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_19	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_19.tsv	figures/appendix_heat_GSE242230_19_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_20	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_20.tsv	figures/appendix_heat_GSE242230_20_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_21	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_21.tsv	figures/appendix_heat_GSE242230_21_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_22	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_22.tsv	figures/appendix_heat_GSE242230_22_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_23	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_23.tsv	figures/appendix_heat_GSE242230_23_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_24	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_24.tsv	figures/appendix_heat_GSE242230_24_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_25	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_25.tsv	figures/appendix_heat_GSE242230_25_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_26	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_26.tsv	figures/appendix_heat_GSE242230_26_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
appendix_heat_GSE242230_27	全候选来源热图 / GSE242230	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE263733.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE278688.tsv;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/sc_celltype_profiles_GSE242230.tsv	20260922T131800Z_author_identity_v4		config examples	每基因每研究均值除该行最大值；真零保持0；缺测NaN；不重排聚类	figure_data/appendix_heat_GSE242230_27.tsv	figures/appendix_heat_GSE242230_27_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_1	v4全基因点图第1页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_01.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_1.tsv	figures/reused_1_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_2	v4全基因点图第1页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_01.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_2.tsv	figures/reused_2_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_3	v4全基因点图第2页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_02.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_3.tsv	figures/reused_3_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_4	v4全基因点图第2页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_02.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_4.tsv	figures/reused_4_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_5	v4全基因点图第3页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_03.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_5.tsv	figures/reused_5_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_6	v4全基因点图第3页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_03.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_6.tsv	figures/reused_6_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_7	v4全基因点图第4页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_04.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_7.tsv	figures/reused_7_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_8	v4全基因点图第4页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_04.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_8.tsv	figures/reused_8_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_9	v4全基因点图第5页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_05.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_9.tsv	figures/reused_9_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_10	v4全基因点图第5页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_05.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_10.tsv	figures/reused_10_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_11	v4全基因点图第6页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_06.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_11.tsv	figures/reused_11_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_12	v4全基因点图第6页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_06.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_12.tsv	figures/reused_12_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_13	v4全基因点图第7页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_07.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_13.tsv	figures/reused_13_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_14	v4全基因点图第7页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_07.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_14.tsv	figures/reused_14_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_15	v4全基因点图第8页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_08.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_15.tsv	figures/reused_15_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_16	v4全基因点图第8页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_08.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_16.tsv	figures/reused_16_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_17	v4全基因点图第9页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_09.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_17.tsv	figures/reused_17_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_18	v4全基因点图第9页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_09.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_18.tsv	figures/reused_18_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_19	v4全基因点图第10页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_10.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_19.tsv	figures/reused_19_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_20	v4全基因点图第10页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_10.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_20.tsv	figures/reused_20_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_21	v4全基因点图第11页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_11.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_21.tsv	figures/reused_21_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_22	v4全基因点图第11页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_11.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_22.tsv	figures/reused_22_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_23	v4全基因点图第12页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_12.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_23.tsv	figures/reused_23_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
