gene	stable_gene_id	in_current_pool	history_only	RNA_effect	RNA_p	RNA_q	RNA_n	RNA_background
LDHAL6A	UniProtKB:Q6ZMR3	True	False	-0.2732021883517119	0.0937950253981274	0.1943133356634547	11	NOT_SUPPORTED_THIS_TEST
LDHAL6B	UniProtKB:Q9BYZ2	False	True	-0.0725246938148255	0.5505346084596237	0.6629415085888706	11	NOT_SUPPORTED_THIS_TEST
LDHB	UniProtKB:P07195	True	False	-0.1838313865556046	0.2837222202798021	0.3871789414868018	11	NOT_SUPPORTED_THIS_TEST
LDHC	UniProtKB:P07864	False	True	-0.0115816623257009	0.8286400857988018	0.8954322337725087	11	NOT_SUPPORTED_THIS_TEST
LDHD	UniProtKB:Q86WU2	True	False	-0.3750749850552474	0.0102574033323351	0.0573197600388821	11	NOMINAL_EXPLORATORY
LIPA	UniProtKB:P38571	True	False	0.5364047412636318	0.1269839042941114	0.2289417836543469	11	NOT_SUPPORTED_THIS_TEST
LIPC	UniProtKB:P11150	False	True	-0.2839952138562571	0.060497652526296	0.1528462134948653	11	NOT_SUPPORTED_THIS_TEST
LIPE	UniProtKB:Q05469	True	False	-0.4792380993156709	0.003572810710763	0.0360085897666478	11	FDR_SUPPORTED
LRRC8A	UniProtKB:Q8IWT6	True	False	0.6445984363552628	0.0022387920230947	0.0319639403272975	11	FDR_SUPPORTED
LRRC8B	UniProtKB:Q6P9F7	False	True	-0.0987748240086245	0.4210456737991931	0.5474849290253968	11	NOT_SUPPORTED_THIS_TEST
LRRC8C	UniProtKB:Q8TDW0	False	True	0.3076050923251718	0.0778023295112133	0.1756109461535955	11	NOT_SUPPORTED_THIS_TEST
LRRC8D	UniProtKB:Q7L1W4	False	True	0.1888863822550275	0.1857774138234622	0.3058560928649125	11	NOT_SUPPORTED_THIS_TEST
LRRC8E	UniProtKB:Q6NSJ5	False	True	-0.4184753127155008	0.0210804819738828	0.0837363589518124	11	NOMINAL_EXPLORATORY
LYPLA1	UniProtKB:O75608	True	False	0.4076190162026353	0.0777225407261634	0.1698890934456846	11	NOT_SUPPORTED_THIS_TEST
LYPLA2	UniProtKB:O95372	True	False	-0.2456465303032417	0.0747907525075642	0.1681321851954083	11	NOT_SUPPORTED_THIS_TEST
MBLAC2	UniProtKB:Q68D91	True	False	-0.144683422638419	0.1862509155920632	0.2911644060205038	11	NOT_SUPPORTED_THIS_TEST
MDH1	UniProtKB:P40925	True	False	0.4641864875061146	0.0139828023177458	0.0644720412952697	11	NOMINAL_EXPLORATORY
MDH2	UniProtKB:P40926	False	True	0.0672294050956873	0.6080244678341619	0.7107424978224944	11	NOT_SUPPORTED_THIS_TEST
ME1	UniProtKB:P48163	True	False	0.4326473032754972	0.1139916718650743	0.2182631236486307	11	NOT_SUPPORTED_THIS_TEST
ME2	UniProtKB:P23368	True	False	0.1094124965525255	0.4928392878929392	0.5879689041562701	11	NOT_SUPPORTED_THIS_TEST
ME3	UniProtKB:Q16798	True	False	0.121193144501882	0.0674272360032843	0.1601396855078003	11	NOT_SUPPORTED_THIS_TEST
MECOM	UniProtKB:Q03112	False	True	-0.5935319937258345	0.0007441847252726	0.0548657216119157	11	NOMINAL_EXPLORATORY
MEPCE	UniProtKB:Q7L2J0	False	True	-0.1254454560201581	0.2704921846221387	0.4001418869065432	11	NOT_SUPPORTED_THIS_TEST
METTL1	UniProtKB:Q9UBP6	False	True	-0.1624414572386236	0.3312564050512095	0.4554775569454132	11	NOT_SUPPORTED_THIS_TEST
METTL13	UniProtKB:Q8N6R0	False	True	0.1931585915699045	0.2856316651003055	0.4125790718115524	11	NOT_SUPPORTED_THIS_TEST
METTL15	UniProtKB:A6NJ78	False	True	0.2923965178669828	0.1512393130167324	0.2704518589185974	11	NOT_SUPPORTED_THIS_TEST
METTL16	UniProtKB:Q86W50	False	True	0.019327725968859	0.878891774632337	0.9309742501661052	11	NOT_SUPPORTED_THIS_TEST
METTL18	UniProtKB:O95568	False	True	0.1384670810306854	0.1340411680670149	0.245742141456194	11	NOT_SUPPORTED_THIS_TEST
METTL21A	UniProtKB:Q8WXB1	False	True	0.1964893263429245	0.0698895241167821	0.1682001657746422	11	NOT_SUPPORTED_THIS_TEST
METTL21C	UniProtKB:Q5VZV1	False	True	-0.1627992608409045	0.1156206431001051	0.2240351613512867	11	NOT_SUPPORTED_THIS_TEST
METTL22	UniProtKB:Q9BUU2	False	True	0.0036902247255835	0.968881254000781	0.9826242505114304	11	NOT_SUPPORTED_THIS_TEST
METTL23	UniProtKB:Q86XA0	False	True	-0.1271193735101872	0.2844474514145949	0.4122566103272338	11	NOT_SUPPORTED_THIS_TEST
METTL2A	UniProtKB:Q96IZ6	False	True	0.076400696794956	0.6575308377511904	0.7509193889677779	11	NOT_SUPPORTED_THIS_TEST
METTL2B	UniProtKB:Q6P1Q9	False	True	0.2881773200241926	0.0045833286661638	0.0584311321184284	11	NOMINAL_EXPLORATORY
METTL3	UniProtKB:Q86U44	False	True	0.2464679456881509	0.1450321193448802	0.2614234420124102	11	NOT_SUPPORTED_THIS_TEST
METTL4	UniProtKB:Q8N3J2	False	True	0.4457357912290819	0.0214719802531812	0.0837930996167616	11	NOMINAL_EXPLORATORY
METTL5	UniProtKB:Q9NRN9	False	True	-0.1136002195206007	0.4748507792052772	0.5842263045892485	11	NOT_SUPPORTED_THIS_TEST
METTL6	UniProtKB:Q8TCB7	False	True	0.4715191586604929	0.0135318205971132	0.0702742022750811	11	NOMINAL_EXPLORATORY
METTL8	UniProtKB:Q9H825	False	True	0.2110815388769391	0.0546622477297307	0.1461765263654361	11	NOT_SUPPORTED_THIS_TEST
METTL9	UniProtKB:Q9H1A3	False	True	0.2993220343465515	0.0597396342417594	0.1528462134948653	11	NOT_SUPPORTED_THIS_TEST
MGLL	UniProtKB:Q99685	True	False	0.705331767947608	0.0040136862138126	0.0381300190312199	11	FDR_SUPPORTED
MMP14	UniProtKB:P50281	False	True	1.1252887751232865	0.0064804789086181	0.0584311321184284	11	NOMINAL_EXPLORATORY
MOGAT1	UniProtKB:Q96PD6	False	True	0.09294469103294	0.4601553803530462	0.5719608822940356	11	NOT_SUPPORTED_THIS_TEST
MOGAT2	UniProtKB:Q3SYC2	True	False	-0.3080210192181418	0.040138615681644	0.1221125620901547	11	NOMINAL_EXPLORATORY
MOGAT3	UniProtKB:Q86VF5	True	False	-0.3523262428209764	0.0203598580285569	0.0824407366074353	11	NOMINAL_EXPLORATORY
MPC1	UniProtKB:Q9Y5U8	True	False	-0.0967548552135019	0.5179729064481211	0.6092347994889805	11	NOT_SUPPORTED_THIS_TEST
MPC1L	UniProtKB:P0DKB6	True	False	-0.0682570695498464	0.6886710266349763	0.7460602788545576	11	NOT_SUPPORTED_THIS_TEST
MPC2	UniProtKB:O95563	True	False	-0.0538799514315065	0.6285878513262746	0.6962385617829141	11	NOT_SUPPORTED_THIS_TEST
MPST	UniProtKB:P25325	False	True	-0.3373771680646417	0.0308211292570246	0.1057781156101085	11	NOMINAL_EXPLORATORY
MRM1	UniProtKB:Q6IN84	False	True	-0.2326512480774591	0.0286262794792269	0.1008423389197996	11	NOMINAL_EXPLORATORY
MRM2	UniProtKB:Q9UI43	False	True	0.0056270283891071	0.9578879259296706	0.976090071790567	11	NOT_SUPPORTED_THIS_TEST
MRM3	UniProtKB:Q9HC36	False	True	-0.4797718343721609	0.0023640453509007	0.0548657216119157	11	NOMINAL_EXPLORATORY
MTHFD2	UniProtKB:P13995	False	True	-0.4043518627163909	0.2221548447288732	0.3470483938379258	11	NOT_SUPPORTED_THIS_TEST
MTO1	UniProtKB:Q9Y2Z2	True	False	0.1490238426958672	0.0922029508960867	0.1942622785443826	11	NOT_SUPPORTED_THIS_TEST
MTRR	UniProtKB:Q9UBK8	False	True	0.3339431721598673	0.0390912619998707	0.1215083389042385	11	NOMINAL_EXPLORATORY
NAAA	UniProtKB:Q02083	True	False	0.491346169036891	0.0128064106689604	0.0644720412952697	11	NOMINAL_EXPLORATORY
NADK	UniProtKB:O95544	False	True	0.1104682635024	0.4294223666392407	0.5515634589468092	11	NOT_SUPPORTED_THIS_TEST
NADK2	UniProtKB:Q4G0N4	False	True	-0.3042799980672662	0.0329755540707669	0.1107105641920391	11	NOMINAL_EXPLORATORY
NADSYN1	UniProtKB:Q6IA69	False	True	0.2693760665262983	0.014815407677688	0.0702742022750811	11	NOMINAL_EXPLORATORY
NDUFAF7	UniProtKB:Q7L592	False	True	0.3078849698922317	0.0393698347498581	0.1215083389042385	11	NOMINAL_EXPLORATORY
NIT1	UniProtKB:Q86X76	False	True	-0.0849229131693724	0.5115919813810255	0.6199801130295478	11	NOT_SUPPORTED_THIS_TEST
NIT2	UniProtKB:Q9NQR4	True	False	0.1042261750773617	0.3183565801075601	0.4227638456267062	11	NOT_SUPPORTED_THIS_TEST
NMNAT1	UniProtKB:Q9HAN9	False	True	-0.1236146992061419	0.0923055424307797	0.1950693482896773	11	NOT_SUPPORTED_THIS_TEST
NMNAT2	UniProtKB:Q9BZQ4	False	True	-0.0236601075666616	0.8694986678258977	0.9255953560727298	11	NOT_SUPPORTED_THIS_TEST
NMNAT3	UniProtKB:Q96T66	False	True	-0.4214848039365091	0.0011464337138759	0.0548657216119157	11	NOMINAL_EXPLORATORY
NNMT	UniProtKB:P40261	True	False	0.7385902619945846	0.0311516490694738	0.1058573216640263	11	NOMINAL_EXPLORATORY
NOCT	UniProtKB:Q9UK39	False	True	0.014859443415281	0.9024503865408706	0.9445515705634976	11	NOT_SUPPORTED_THIS_TEST
NOP2	UniProtKB:P46087	False	True	0.3179264212683099	0.109563345934926	0.2196386701218845	11	NOT_SUPPORTED_THIS_TEST
NPL	UniProtKB:Q9BXD5	True	False	0.3171858753491537	0.0688706054993978	0.1620099005557264	11	NOT_SUPPORTED_THIS_TEST
NQO1	UniProtKB:P15559	False	True	2.3613090432827746	0.0022183122621913	0.0548657216119157	11	NOMINAL_EXPLORATORY
NSD1	UniProtKB:Q96L73	False	True	0.2614959277846255	0.1328537079779446	0.2452928398591395	11	NOT_SUPPORTED_THIS_TEST
NSD2	UniProtKB:O96028	False	True	0.1083128573005673	0.3289200259962623	0.4551828746851502	11	NOT_SUPPORTED_THIS_TEST
NSD3	UniProtKB:Q9BZ95	False	True	0.6771936545637753	0.0064015021827628	0.0584311321184284	11	NOMINAL_EXPLORATORY
NSUN2	UniProtKB:Q08J23	False	True	0.4434617735863465	0.0431332808110558	0.129846447865114	11	NOMINAL_EXPLORATORY
NSUN3	UniProtKB:Q9H649	False	True	0.3516889204925381	0.0639190338947892	0.1585044250917028	11	NOT_SUPPORTED_THIS_TEST
NSUN4	UniProtKB:Q96CB9	False	True	0.165461260282319	0.2787351837037657	0.4081139720440802	11	NOT_SUPPORTED_THIS_TEST
NSUN5	UniProtKB:Q96P11	False	True	0.0426314952984455	0.7626479080257254	0.838912698828298	11	NOT_SUPPORTED_THIS_TEST
NSUN6	UniProtKB:Q8TEA1	False	True	-0.0627925607925837	0.6427875403625095	0.7432772366995055	11	NOT_SUPPORTED_THIS_TEST
NT5C	UniProtKB:Q8TCD5	False	True	-0.1643217852620956	0.1941259539932293	0.3166541226733665	11	NOT_SUPPORTED_THIS_TEST
NT5C1A	UniProtKB:Q9BXI3	True	False	-0.4837963949529055	0.0006087657508723	0.0318967003557723	11	FDR_SUPPORTED
NT5C2	UniProtKB:P49902	True	False	0.7393753828826303	0.0153314448510663	0.0682796894094371	11	NOMINAL_EXPLORATORY
NT5E	UniProtKB:P21589	True	False	2.1603539288498044	0.0014205008255607	0.0318967003557723	11	FDR_SUPPORTED
NT5M	UniProtKB:Q9NPB1	True	False	-0.22526139379325	0.1010664397492035	0.1981223064924863	11	NOT_SUPPORTED_THIS_TEST
NTMT1	UniProtKB:Q9BV86	False	True	-0.1907544750207391	0.2942429178858966	0.4207673725768321	11	NOT_SUPPORTED_THIS_TEST
NTMT2	UniProtKB:Q5VVY1	False	True	NA	NA	NA	0	NOT_EVALUABLE
NUDT12	UniProtKB:Q9BQG2	False	True	0.034289167071839	0.8409196621876198	0.9018863376962224	11	NOT_SUPPORTED_THIS_TEST
OAT	UniProtKB:P04181	True	False	0.6345773933196809	0.0170577066860326	0.072642302611208	11	NOMINAL_EXPLORATORY
ODC1	UniProtKB:P11926	True	False	-0.250074975372379	0.2112920372092654	0.3201787312312181	11	NOT_SUPPORTED_THIS_TEST
OGDH	UniProtKB:Q02218	False	True	0.4419795723211781	0.0703062314382527	0.1682001657746422	11	NOT_SUPPORTED_THIS_TEST
OGDHL	UniProtKB:Q9ULD0	False	True	-0.1245093567107545	0.110194128485361	0.2198757261405575	11	NOT_SUPPORTED_THIS_TEST
OGFOD1	UniProtKB:Q8N543	False	True	0.3447407288769626	0.172474773766517	0.2936177696263326	11	NOT_SUPPORTED_THIS_TEST
OLAH	UniProtKB:Q9NV23	False	True	-0.1326622476868518	0.0384988187557271	0.121441126810345	11	NOMINAL_EXPLORATORY
OTC	UniProtKB:P00480	True	False	-0.2269737179999163	0.1450945798251065	0.2460259655651286	11	NOT_SUPPORTED_THIS_TEST
P3H1	UniProtKB:Q32P28	False	True	0.4892731294597544	0.0066739521533869	0.0584311321184284	11	NOMINAL_EXPLORATORY
P3H2	UniProtKB:Q8IVL5	False	True	0.933140762552252	0.0102160036846948	0.0702742022750811	11	NOMINAL_EXPLORATORY
P3H3	UniProtKB:Q8IVL6	False	True	-0.0996887223259246	0.3899392747361417	0.5188747848897394	11	NOT_SUPPORTED_THIS_TEST
P4HA1	UniProtKB:P13674	False	True	1.6044946956835446	0.0015666471113989	0.0548657216119157	11	NOMINAL_EXPLORATORY
P4HA2	UniProtKB:O15460	False	True	0.0563095542779245	0.7034835007030829	0.7941958468463751	11	NOT_SUPPORTED_THIS_TEST
P4HA3	UniProtKB:Q7Z4N8	False	True	0.2665588056022573	0.0548587896150005	0.1461765263654361	11	NOT_SUPPORTED_THIS_TEST
P4HTM	UniProtKB:Q9NXG6	False	True	-0.067147640559739	0.7301678595914369	0.8147718969202131	11	NOT_SUPPORTED_THIS_TEST
PAOX	UniProtKB:Q6QHF9	True	False	-0.2076485089398527	0.0263775759961982	0.0972427055382234	11	NOMINAL_EXPLORATORY
PARP1	UniProtKB:P09874	False	True	0.1204173417738545	0.4517182229479139	0.5681917317496177	11	NOT_SUPPORTED_THIS_TEST
PARP10	UniProtKB:Q53GL7	False	True	-0.2449082895478654	0.0495655240013619	0.140818607924399	11	NOMINAL_EXPLORATORY
PARP11	UniProtKB:Q9NR21	False	True	-0.0004575734463727	0.9963743330339916	0.9963743330339916	11	NOT_SUPPORTED_THIS_TEST
PARP12	UniProtKB:Q9H0J9	False	True	0.3017986809986638	0.0872362487383473	0.1861907995460249	11	NOT_SUPPORTED_THIS_TEST
PARP14	UniProtKB:Q460N5	False	True	1.156126026831991	0.0137300637214205	0.0702742022750811	11	NOMINAL_EXPLORATORY
PARP16	UniProtKB:Q8N5Y8	False	True	0.0310333339168666	0.8016292888367258	0.8772932778340699	11	NOT_SUPPORTED_THIS_TEST
PARP2	UniProtKB:Q9UGN5	False	True	0.4464910914299844	0.0119041240134069	0.0702742022750811	11	NOMINAL_EXPLORATORY
PARP3	UniProtKB:Q9Y6F1	False	True	0.3023515245781782	0.0521718056256997	0.1461765263654361	11	NOT_SUPPORTED_THIS_TEST
PARP6	UniProtKB:Q2NL67	False	True	0.1738923613896937	0.1688771268498852	0.289793149674403	11	NOT_SUPPORTED_THIS_TEST
PARP8	UniProtKB:Q8N3A8	False	True	0.841692271974869	0.0055115216564639	0.0584311321184284	11	NOMINAL_EXPLORATORY
PARP9	UniProtKB:Q8IXQ6	False	True	1.1633699073087826	0.0051698264289848	0.0584311321184284	11	NOMINAL_EXPLORATORY
PC	UniProtKB:P11498	True	False	-0.0362922460850218	0.7082018828995533	0.7638684064462431	11	NOT_SUPPORTED_THIS_TEST
PCIF1	UniProtKB:Q9H4Z3	False	True	-0.0134580428217763	0.8743135564145046	0.928417118073818	11	NOT_SUPPORTED_THIS_TEST
PCMT1	UniProtKB:P22061	False	True	0.304870027276	0.053795757303778	0.1461765263654361	11	NOT_SUPPORTED_THIS_TEST
PDHA1	UniProtKB:P08559	True	False	-0.1906799705199988	0.1209534070030198	0.224627755862751	11	NOT_SUPPORTED_THIS_TEST
PDHA2	UniProtKB:P29803	True	False	-0.3157226605487919	0.0748766816659713	0.1681321851954083	11	NOT_SUPPORTED_THIS_TEST
PDHB	UniProtKB:P11177	True	False	0.2221258281422908	0.0951899336650932	0.1943133356634547	11	NOT_SUPPORTED_THIS_TEST
PEMT	UniProtKB:Q9UBM1	True	False	-0.262237902326869	0.0072289971354177	0.0490225946823629	11	FDR_SUPPORTED
PEPD	UniProtKB:P12955	True	False	0.003854902884237	0.9792180147297324	0.9864591509549212	11	NOT_SUPPORTED_THIS_TEST
PGP	UniProtKB:A6NDG6	True	False	-0.2323139382300972	0.1502309596903968	0.2507232908346487	11	NOT_SUPPORTED_THIS_TEST
PHF2	UniProtKB:O75151	False	True	0.0226430627833653	0.6581484621256048	0.7509193889677779	11	NOT_SUPPORTED_THIS_TEST
PHF8	UniProtKB:Q9UPP1	False	True	-0.0531917792690208	0.6209283652154275	0.7238539909712457	11	NOT_SUPPORTED_THIS_TEST
PHGDH	UniProtKB:O43175	True	False	-0.8624178403526327	0.006422530748418	0.0477214495367936	11	FDR_SUPPORTED
PHYH	UniProtKB:O14832	True	False	-0.3497652792929845	0.0548053078350322	0.1392436569289252	11	NOT_SUPPORTED_THIS_TEST
PIPOX	UniProtKB:Q9P0Z9	False	True	-0.2412286866326135	0.0286777747044651	0.1008423389197996	11	NOMINAL_EXPLORATORY
PKLR	UniProtKB:P30613	True	False	-0.3647696908846936	0.0552464711701808	0.1392436569289252	11	NOT_SUPPORTED_THIS_TEST
PKM	UniProtKB:P14618	True	False	1.507917454449048	0.0022040152032159	0.0319639403272975	11	FDR_SUPPORTED
PLA2G15	UniProtKB:Q8NCC3	True	False	-0.0715153101804956	0.5645469729166707	0.6485725688856635	11	NOT_SUPPORTED_THIS_TEST
PLA2G4A	UniProtKB:P47712	True	False	0.7903461217850691	0.003644594105936	0.0360085897666478	11	FDR_SUPPORTED
PLA2G4B	UniProtKB:P0C869	True	False	NA	NA	NA	0	NOT_EVALUABLE
PLA2G4C	UniProtKB:Q9UP65	True	False	-0.2816895955861272	0.0019609242646029	0.0319639403272975	11	FDR_SUPPORTED
PLA2G4E	UniProtKB:Q3MJ16	False	True	-0.2286400264723246	0.0397215366829117	0.1217181374069225	11	NOMINAL_EXPLORATORY
PLA2G4F	UniProtKB:Q68DD2	False	True	-0.1967135278665827	0.2468332124493388	0.3755015891516538	11	NOT_SUPPORTED_THIS_TEST
PLA2G6	UniProtKB:O60733	True	False	-0.2252734089807062	0.0428204301041718	0.1244311321850641	11	NOMINAL_EXPLORATORY
PLB1	UniProtKB:Q6P1J6	False	True	-0.1694087833922882	0.0095795647820444	0.0702742022750811	11	NOMINAL_EXPLORATORY
PLBD1	UniProtKB:Q6P4A8	True	False	0.6923849423747863	0.0094672799693187	0.055514623559611	11	NOMINAL_EXPLORATORY
PLD3	UniProtKB:Q8IV08	True	False	0.2241455315042509	0.1539230416664338	0.2534599419440609	11	NOT_SUPPORTED_THIS_TEST
PLD4	UniProtKB:Q96BZ4	True	False	-0.2448302742741499	0.0317143392839593	0.1058573216640263	11	NOMINAL_EXPLORATORY
PLOD1	UniProtKB:Q02809	False	True	0.4652458873591147	0.0238452981999072	0.0889533298066105	11	NOMINAL_EXPLORATORY
PLOD2	UniProtKB:O00469	False	True	1.122269468360531	0.0029613332261182	0.0548657216119157	11	NOMINAL_EXPLORATORY
PLOD3	UniProtKB:O60568	False	True	0.1879570064259582	0.0792082934099194	0.17598382313166	11	NOT_SUPPORTED_THIS_TEST
PM20D1	UniProtKB:Q6GTS8	True	False	-1.9737580112083093	0.0013296103762064	0.0318967003557723	11	FDR_SUPPORTED
PM20D2	UniProtKB:Q8IYS1	True	False	-0.143769159099579	0.0520256375650661	0.1369387154145594	11	NOT_SUPPORTED_THIS_TEST
PNLIPRP2	UniProtKB:P54317	True	False	-3.027172935126275	0.0092956003847363	0.055514623559611	11	NOMINAL_EXPLORATORY
PNMT	UniProtKB:P11086	True	False	-0.3751371950656935	0.0774813888074037	0.1698890934456846	11	NOT_SUPPORTED_THIS_TEST
PNP	UniProtKB:P00491	True	False	0.4677535958759801	0.2412196575059237	0.3484283941752231	11	NOT_SUPPORTED_THIS_TEST
PNPLA2	UniProtKB:Q96AD5	True	False	-0.2191281936309672	0.037400138181473	0.1181680362899251	11	NOMINAL_EXPLORATORY
PNPLA3	UniProtKB:Q9NST1	True	False	0.0970361785605191	0.595056110667362	0.6711363439946959	11	NOT_SUPPORTED_THIS_TEST
PNPLA4	UniProtKB:P41247	True	False	-0.3541361573089664	0.0450716592086352	0.1279620669486541	11	NOMINAL_EXPLORATORY
PNPLA6	UniProtKB:Q8IY17	True	False	0.1176162814384164	0.3292577789776778	0.4272562669282072	11	NOT_SUPPORTED_THIS_TEST
PNPLA7	UniProtKB:Q6ZV29	False	True	-0.3089492549310554	0.0537402894910053	0.1461765263654361	11	NOT_SUPPORTED_THIS_TEST
PNPLA8	UniProtKB:Q9NP80	True	False	0.2888273473705414	0.124725219277124	0.2282009567514788	11	NOT_SUPPORTED_THIS_TEST
PRDM16	UniProtKB:Q9HAZ2	False	True	-0.3709119999227254	0.0183151529788096	0.079365662908175	11	NOMINAL_EXPLORATORY
PRDM2	UniProtKB:Q13029	False	True	0.2807126713052519	0.0355623423525336	0.116070316621995	11	NOMINAL_EXPLORATORY
PRDM6	UniProtKB:Q9NQX0	False	True	-0.1847274424309709	0.1196402041252118	0.2281139891987371	11	NOT_SUPPORTED_THIS_TEST
PRDM7	UniProtKB:Q9NQW5	False	True	-0.1209842790463917	0.4325078694257038	0.5538682865182895	11	NOT_SUPPORTED_THIS_TEST
PRDM9	UniProtKB:Q9NQV7	False	True	0.0499281194187573	0.6448409686987377	0.7436472461606412	11	NOT_SUPPORTED_THIS_TEST
PRMT1	UniProtKB:Q99873	False	True	0.2324591121964263	0.1705126830756934	0.2914340280457072	11	NOT_SUPPORTED_THIS_TEST
PRMT2	UniProtKB:P55345	False	True	0.4312666696839338	0.0046911579337395	0.0584311321184284	11	NOMINAL_EXPLORATORY
PRMT3	UniProtKB:O60678	False	True	0.3333885580735955	0.0137293200073594	0.0702742022750811	11	NOMINAL_EXPLORATORY
PRMT5	UniProtKB:O14744	False	True	0.2704389583650027	0.0960426771225737	0.2000112062406997	11	NOT_SUPPORTED_THIS_TEST
PRMT6	UniProtKB:Q96LA8	False	True	-0.1016655455174972	0.4389942681986221	0.5571850327136357	11	NOT_SUPPORTED_THIS_TEST
PRMT7	UniProtKB:Q9NVM4	False	True	-0.0600634405114357	0.4752796743628152	0.5842263045892485	11	NOT_SUPPORTED_THIS_TEST
PRMT8	UniProtKB:Q9NR22	False	True	-0.2091761297246973	0.0471721703371918	0.136784497432057	11	NOMINAL_EXPLORATORY
PRMT9	UniProtKB:Q6P2P2	False	True	0.1623657399047325	0.3234578988029439	0.4505306447612434	11	NOT_SUPPORTED_THIS_TEST
PSAT1	UniProtKB:Q9Y617	True	False	-1.217733969773735	0.0036269354196721	0.0360085897666478	11	FDR_SUPPORTED
PTER	UniProtKB:Q96BW5	False	True	0.0509344777212026	0.7312055485181399	0.8147718969202131	11	NOT_SUPPORTED_THIS_TEST
PTGR2	UniProtKB:Q8N8N7	False	True	0.2042542980593575	0.0910093401539217	0.193282212505111	11	NOT_SUPPORTED_THIS_TEST
PYCR1	UniProtKB:P32322	False	True	-0.290545290541178	0.0984761901227517	0.2031071421281755	11	NOT_SUPPORTED_THIS_TEST
PYCR2	UniProtKB:Q96C36	False	True	-0.1507413776498208	0.0330325226493729	0.1107105641920391	11	NOMINAL_EXPLORATORY
PYCR3	UniProtKB:Q53H96	False	True	-0.1626710392139282	0.0564957867427158	0.1468890455310611	11	NOT_SUPPORTED_THIS_TEST
PYROXD1	UniProtKB:Q8WU10	False	True	-0.2389740367416308	0.0563420424107538	0.1468890455310611	11	NOT_SUPPORTED_THIS_TEST
QARS1	UniProtKB:P47897	False	True	0.0013455906154763	0.994025066437042	0.9963475549100256	11	NOT_SUPPORTED_THIS_TEST
QDPR	UniProtKB:P09417	False	True	-0.2153185607380137	0.1040035540217639	0.2124644032158892	11	NOT_SUPPORTED_THIS_TEST
RAD23A	UniProtKB:P54725	False	True	0.1974863084513046	0.0778165544573234	0.1756109461535955	11	NOT_SUPPORTED_THIS_TEST
RAD23B	UniProtKB:P54727	False	True	0.2587332631954382	0.0869105354346756	0.1861907995460249	11	NOT_SUPPORTED_THIS_TEST
RDH16	UniProtKB:O75452	False	True	-0.3650596525762801	0.0065854576112354	0.0584311321184284	11	NOMINAL_EXPLORATORY
RDH5	UniProtKB:Q92781	False	True	-0.1512253764751455	0.2006735611343158	0.3230949314916236	11	NOT_SUPPORTED_THIS_TEST
RIDA	UniProtKB:P52758	True	False	-0.0135897738225262	0.9262204017635391	0.9414668281300174	11	NOT_SUPPORTED_THIS_TEST
RIOX1	UniProtKB:Q9H6W3	False	True	-0.0902936638792392	0.5005481029246873	0.6083148332994075	11	NOT_SUPPORTED_THIS_TEST
RIOX2	UniProtKB:Q8IUF8	False	True	-0.1073611930708062	0.2177656617974696	0.3422031828245952	11	NOT_SUPPORTED_THIS_TEST
RNLS	UniProtKB:Q5VYX0	False	True	-0.3266902075233444	0.0505100822438204	0.1425580610697301	11	NOT_SUPPORTED_THIS_TEST
RNMT	UniProtKB:O43148	False	True	0.5323767395319309	0.0123591008323743	0.0702742022750811	11	NOMINAL_EXPLORATORY
RSBN1	UniProtKB:Q5VWQ0	False	True	0.1126252166328052	0.2147565778749221	0.3399652099938804	11	NOT_SUPPORTED_THIS_TEST
RTN4IP1	UniProtKB:Q8WWV3	False	True	0.1889365558375245	0.0201412364070825	0.0815150039494189	11	NOMINAL_EXPLORATORY
SAMHD1	UniProtKB:Q9Y3Z3	True	False	0.1893410497104082	0.5507372185970303	0.6386483239129882	11	NOT_SUPPORTED_THIS_TEST
SARM1	UniProtKB:Q6SZW1	False	True	-0.1598188561246573	0.2553923510009223	0.3838096292340059	11	NOT_SUPPORTED_THIS_TEST
SDR16C5	UniProtKB:Q8N3Y7	False	True	0.7910061470540698	0.0121193496742463	0.0702742022750811	11	NOMINAL_EXPLORATORY
SDR9C7	UniProtKB:Q8NEX9	False	True	-0.3648569939894683	0.011132967340137	0.0702742022750811	11	NOMINAL_EXPLORATORY
SDS	UniProtKB:P20132	True	False	-0.4264472075363599	0.0769491469760221	0.1698890934456846	11	NOT_SUPPORTED_THIS_TEST
SDSL	UniProtKB:Q96GA7	True	False	-0.2999230156434491	0.0032285481359398	0.0360085897666478	11	FDR_SUPPORTED
SETD1A	UniProtKB:O15047	False	True	-0.1619924261512101	0.1125423728145425	0.2223363289688777	11	NOT_SUPPORTED_THIS_TEST
SETD1B	UniProtKB:Q9UPS6	False	True	-0.2263293457427893	0.0278908321124622	0.0997097248020526	11	NOMINAL_EXPLORATORY
SETD2	UniProtKB:Q9BYW2	False	True	0.2775305229760492	0.1120955056188266	0.2223363289688777	11	NOT_SUPPORTED_THIS_TEST
SETD3	UniProtKB:Q86TU7	False	True	0.0862562386351525	0.4807306693731247	0.5866166074357657	11	NOT_SUPPORTED_THIS_TEST
SETD4	UniProtKB:Q9NVD3	False	True	0.2491423188767091	0.0035467131120639	0.0584311321184284	11	NOMINAL_EXPLORATORY
SETD5	UniProtKB:Q9C0A6	False	True	0.3894247724519465	0.0632071463062325	0.1576503823568242	11	NOT_SUPPORTED_THIS_TEST
