cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	relation_type	metabolite_role	reaction_id	reaction_text	organism	evidence_id	source_url	evidence_level	mapping_status	identity_status	compound_specificity	added_or_reused	mapping_version	reason	metabolite_name	in_original42_relation_pool	legacy_relation_id	annotation_evidence
PDAC	CAMP_PDAC_GSE62452	4f66752ab86bad38	KEGG:C00670	UniProtKB:Q86U10	ASPG	DIRECT_REACTION	NA	RHEA:40959	2 2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphocholine = 1,2-di-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine + sn-glycerol 3-phosphocholine	Homo sapiens	paired51_v2_evidence_row_856	https://www.uniprot.org/uniprotkb/Q86U10/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	4f66752ab86bad38	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O88202""}]"
PDAC	CAMP_PDAC_GSE62452	4f66752ab86bad38	KEGG:C00670	UniProtKB:Q86U10	ASPG	DIRECT_REACTION	NA	RHEA:40907	2 2-hexadecanoyl-sn-glycero-3-phosphocholine = 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + sn-glycerol 3-phosphocholine	Homo sapiens	paired51_v2_evidence_row_857	https://www.uniprot.org/uniprotkb/Q86U10/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	4f66752ab86bad38	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O88202""}]"
PDAC	CAMP_PDAC_GSE62452	4f66752ab86bad38	KEGG:C00670	UniProtKB:Q86U10	ASPG	DIRECT_REACTION	NA	RHEA:41352	a 1-acyl-sn-glycero-3-phospho-(1D-myo-inositol) + 1-hexadecanoyl-sn-glycero-3-phosphocholine = a 1-acyl-2-hexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol) + sn-glycerol 3-phosphocholine	Homo sapiens	paired51_v2_evidence_row_858	https://www.uniprot.org/uniprotkb/Q86U10/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	4f66752ab86bad38	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O88202""}]"
PDAC	CAMP_PDAC_GSE62452	17e16737ec623134	KEGG:C00670	UniProtKB:P19835	CEL	DIRECT_REACTION	NA	RHEA:40435	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	paired51_v2_evidence_row_826	https://www.uniprot.org/uniprotkb/P19835/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	17e16737ec623134	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P07882""}]"
PDAC	CAMP_PDAC_GSE62452	cc8faedc9cad173e	KEGG:C00670	UniProtKB:Q8WTR4	GDPD5	DIRECT_REACTION	NA	RHEA:16061	sn-glycerol 3-phosphocholine + H2O = sn-glycerol 3-phosphate + choline + H(+)	Homo sapiens	paired51_v2_evidence_row_866	https://www.uniprot.org/uniprotkb/Q8WTR4/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	cc8faedc9cad173e	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q640M6""}]"
PDAC	CAMP_PDAC_GSE62452	790cb1d5f6e1bbc6	KEGG:C00670	UniProtKB:Q9NPB8	GPCPD1	DIRECT_REACTION	NA	RHEA:16061	sn-glycerol 3-phosphocholine + H2O = sn-glycerol 3-phosphate + choline + H(+)	Homo sapiens	paired51_v2_evidence_row_875	https://www.uniprot.org/uniprotkb/Q9NPB8/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	790cb1d5f6e1bbc6	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8C0L9""}]"
PDAC	CAMP_PDAC_GSE62452	b38416379e18e0eb	KEGG:C00670	UniProtKB:P11150	LIPC	DIRECT_REACTION	NA	RHEA:15177	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+)	Homo sapiens	paired51_v2_evidence_row_824	https://www.uniprot.org/uniprotkb/P11150/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	b38416379e18e0eb	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P07867""}]"
PDAC	CAMP_PDAC_GSE62452	b38416379e18e0eb	KEGG:C00670	UniProtKB:P11150	LIPC	DIRECT_REACTION	NA	RHEA:40435	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	paired51_v2_evidence_row_825	https://www.uniprot.org/uniprotkb/P11150/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	b38416379e18e0eb	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P07867""}]"
PDAC	CAMP_PDAC_GSE62452	dc522a1ac4ee07cd	KEGG:C00670	UniProtKB:Q3MJ16	PLA2G4E	DIRECT_REACTION	NA	RHEA:40435	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	paired51_v2_evidence_row_833	https://www.uniprot.org/uniprotkb/Q3MJ16/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	dc522a1ac4ee07cd	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q50L42""}]"
PDAC	CAMP_PDAC_GSE62452	442d2f5ad5ebb4de	KEGG:C00670	UniProtKB:Q68DD2	PLA2G4F	DIRECT_REACTION	NA	RHEA:40435	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	paired51_v2_evidence_row_834	https://www.uniprot.org/uniprotkb/Q68DD2/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	442d2f5ad5ebb4de	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q50L41""}]"
PDAC	CAMP_PDAC_GSE62452	e62f0eb276a71272	KEGG:C00670	UniProtKB:Q6P1J6	PLB1	DIRECT_REACTION	NA	RHEA:15177	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+)	Homo sapiens	paired51_v2_evidence_row_835	https://www.uniprot.org/uniprotkb/Q6P1J6/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	e62f0eb276a71272	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O54728""}]"
PDAC	CAMP_PDAC_GSE62452	e62f0eb276a71272	KEGG:C00670	UniProtKB:Q6P1J6	PLB1	DIRECT_REACTION	NA	RHEA:40975	1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + 2 H2O = sn-glycerol 3-phosphocholine + 2 hexadecanoate + 2 H(+)	Homo sapiens	paired51_v2_evidence_row_836	https://www.uniprot.org/uniprotkb/Q6P1J6/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	e62f0eb276a71272	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q05017""}]"
PDAC	CAMP_PDAC_GSE62452	e62f0eb276a71272	KEGG:C00670	UniProtKB:Q6P1J6	PLB1	DIRECT_REACTION	NA	RHEA:40435	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	paired51_v2_evidence_row_837	https://www.uniprot.org/uniprotkb/Q6P1J6/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	e62f0eb276a71272	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O54728""}]"
PDAC	CAMP_PDAC_GSE62452	bc29f591dc18ce18	KEGG:C00670	UniProtKB:Q6ZV29	PNPLA7	DIRECT_REACTION	NA	RHEA:15177	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+)	Homo sapiens	paired51_v2_evidence_row_839	https://www.uniprot.org/uniprotkb/Q6ZV29/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	bc29f591dc18ce18	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""A2AJ88""}]"
PDAC	CAMP_PDAC_GSE62452	bc29f591dc18ce18	KEGG:C00670	UniProtKB:Q6ZV29	PNPLA7	DIRECT_REACTION	NA	RHEA:40807	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + (9Z)-octadecenoate + H(+)	Homo sapiens	paired51_v2_evidence_row_840	https://www.uniprot.org/uniprotkb/Q6ZV29/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	bc29f591dc18ce18	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""A2AJ88""}]"
PDAC	CAMP_PDAC_GSE62452	bc29f591dc18ce18	KEGG:C00670	UniProtKB:Q6ZV29	PNPLA7	DIRECT_REACTION	NA	RHEA:40435	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	paired51_v2_evidence_row_841	https://www.uniprot.org/uniprotkb/Q6ZV29/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	glycerophosphorylcholine (GPC)	False	bc29f591dc18ce18	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""A2AJ88""}]"
PDAC	CAMP_PDAC_GSE62452	fa953cdec35c9705	HMDB:HMDB0028844	UniProtKB:Q96KP4	CNDP2	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_fa953cdec35c9705	https://www.uniprot.org/uniprotkb/Q96KP4/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylisoleucine	False	fa953cdec35c9705	NA
PDAC	CAMP_PDAC_GSE62452	e48055f24ecdbd34	HMDB:HMDB0028844	UniProtKB:P16444	DPEP1	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_e48055f24ecdbd34	https://www.uniprot.org/uniprotkb/P16444/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylisoleucine	False	e48055f24ecdbd34	NA
PDAC	CAMP_PDAC_GSE62452	530217ef5b0df689	HMDB:HMDB0028844	UniProtKB:P46059	SLC15A1	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_530217ef5b0df689	https://www.uniprot.org/uniprotkb/P46059/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylisoleucine	False	530217ef5b0df689	NA
PDAC	CAMP_PDAC_GSE62452	70341a48fddd2b20	HMDB:HMDB0028844	UniProtKB:Q16348	SLC15A2	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_70341a48fddd2b20	https://www.uniprot.org/uniprotkb/Q16348/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylisoleucine	False	70341a48fddd2b20	NA
PDAC	CAMP_PDAC_GSE62452	5bd66c11bf1c015c	KEGG:C02155	UniProtKB:Q96KP4	CNDP2	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_5bd66c11bf1c015c	https://www.uniprot.org/uniprotkb/Q96KP4/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylleucine	False	5bd66c11bf1c015c	NA
PDAC	CAMP_PDAC_GSE62452	2be529ec01bfcfe2	KEGG:C02155	UniProtKB:P16444	DPEP1	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_2be529ec01bfcfe2	https://www.uniprot.org/uniprotkb/P16444/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylleucine	False	2be529ec01bfcfe2	NA
PDAC	CAMP_PDAC_GSE62452	0f20a70035ee331b	KEGG:C02155	UniProtKB:P46059	SLC15A1	DIRECT_TRANSPORT;SUBSTRATE_CLASS_OR_CONTEXT	NA	RHEA:71675	glycyl-L-leucine(out) + H(+)(out) = glycyl-L-leucine(in) + H(+)(in)	Homo sapiens	paired51_v2_evidence_row_876	https://www.uniprot.org/uniprotkb/P46059/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review; Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family	glycylleucine	False	0f20a70035ee331b	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P36836""}]"
PDAC	CAMP_PDAC_GSE62452	caf1321df27e1914	KEGG:C02155	UniProtKB:Q16348	SLC15A2	DIRECT_TRANSPORT;SUBSTRATE_CLASS_OR_CONTEXT	NA	RHEA:76167	glycyl-L-leucine(out) + 2 H(+)(out) = glycyl-L-leucine(in) + 2 H(+)(in)	Homo sapiens	paired51_v2_evidence_row_877	https://www.uniprot.org/uniprotkb/Q16348/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review; Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family	glycylleucine	False	caf1321df27e1914	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q63424""}]"
PDAC	CAMP_PDAC_GSE62452	94cbfd9a73220057	HMDB:HMDB00721	UniProtKB:Q16348	SLC15A2	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_94cbfd9a73220057	https://www.uniprot.org/uniprotkb/Q16348/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylproline	False	94cbfd9a73220057	NA
PDAC	CAMP_PDAC_GSE62452	cb4f5319e4337d14	HMDB:HMDB28854	UniProtKB:Q96KP4	CNDP2	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_cb4f5319e4337d14	https://www.uniprot.org/uniprotkb/Q96KP4/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylvaline	False	cb4f5319e4337d14	NA
PDAC	CAMP_PDAC_GSE62452	f9388f9041cbcfba	HMDB:HMDB28854	UniProtKB:P16444	DPEP1	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_f9388f9041cbcfba	https://www.uniprot.org/uniprotkb/P16444/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylvaline	False	f9388f9041cbcfba	NA
PDAC	CAMP_PDAC_GSE62452	4227e09fa9f30ccc	HMDB:HMDB28854	UniProtKB:P46059	SLC15A1	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_4227e09fa9f30ccc	https://www.uniprot.org/uniprotkb/P46059/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylvaline	False	4227e09fa9f30ccc	NA
PDAC	CAMP_PDAC_GSE62452	015f62077a3f1094	HMDB:HMDB28854	UniProtKB:Q16348	SLC15A2	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_015f62077a3f1094	https://www.uniprot.org/uniprotkb/Q16348/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	glycylvaline	False	015f62077a3f1094	NA
PDAC	CAMP_PDAC_GSE62452	6b66db67d0215106	KEGG:C00294	UniProtKB:Q8TCD5	NT5C	DIRECT_REACTION	NA	RHEA:27718	IMP + H2O = inosine + phosphate	Homo sapiens	paired51_v2_evidence_row_893	https://www.uniprot.org/uniprotkb/Q8TCD5/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	inosine	False	6b66db67d0215106	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9JM14""}]"
PDAC	CAMP_PDAC_GSE62452	538f065bab62c796	KEGG:C02679	UniProtKB:O00154	ACOT7	DIRECT_REACTION	NA	RHEA:30135	dodecanoyl-CoA + H2O = dodecanoate + CoA + H(+)	Homo sapiens	paired51_v2_evidence_row_899	https://www.uniprot.org/uniprotkb/O00154/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	laurate (12:0)	False	538f065bab62c796	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""10578051""}]"
PDAC	CAMP_PDAC_GSE62452	567869c4746cc371	KEGG:C02679	UniProtKB:O95573	ACSL3	DIRECT_REACTION	NA	RHEA:33623	dodecanoate + ATP + CoA = dodecanoyl-CoA + AMP + diphosphate	Homo sapiens	paired51_v2_evidence_row_901	https://www.uniprot.org/uniprotkb/O95573/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	laurate (12:0)	False	567869c4746cc371	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q63151""}]"
PDAC	CAMP_PDAC_GSE62452	54bf8eb54572eae4	KEGG:C02679	UniProtKB:Q08AH1	ACSM1	DIRECT_REACTION	NA	RHEA:33623	dodecanoate + ATP + CoA = dodecanoyl-CoA + AMP + diphosphate	Homo sapiens	paired51_v2_evidence_row_914	https://www.uniprot.org/uniprotkb/Q08AH1/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	laurate (12:0)	False	54bf8eb54572eae4	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q91VA0""}]"
PDAC	CAMP_PDAC_GSE62452	1f7b6d7c98eb522d	KEGG:C02679	UniProtKB:P0C7M7	ACSM4	DIRECT_REACTION	NA	RHEA:33623	dodecanoate + ATP + CoA = dodecanoyl-CoA + AMP + diphosphate	Homo sapiens	paired51_v2_evidence_row_939	https://www.uniprot.org/uniprotkb/P0C7M7/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	laurate (12:0)	False	1f7b6d7c98eb522d	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q7TN78""}]"
PDAC	CAMP_PDAC_GSE62452	e21d4acf8548214b	KEGG:C02679	UniProtKB:P13584	CYP4B1	DIRECT_REACTION	NA	RHEA:38947;RHEA-COMP:11964;RHEA-COMP:11965	dodecanoate + reduced [NADPH--hemoprotein reductase] + O2 = 12-hydroxydodecanoate + oxidized [NADPH--hemoprotein reductase] + H2O + H(+)	Homo sapiens	paired51_v2_evidence_row_903	https://www.uniprot.org/uniprotkb/P13584/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	laurate (12:0)	False	e21d4acf8548214b	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64462""}]"
PDAC	CAMP_PDAC_GSE62452	e21d4acf8548214b	KEGG:C02679	UniProtKB:P13584	CYP4B1	DIRECT_REACTION	NA	RHEA:39751;RHEA-COMP:11964;RHEA-COMP:11965	dodecanoate + reduced [NADPH--hemoprotein reductase] + O2 = 11-hydroxydodecanoate + oxidized [NADPH--hemoprotein reductase] + H2O + H(+)	Homo sapiens	paired51_v2_evidence_row_904	https://www.uniprot.org/uniprotkb/P13584/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	laurate (12:0)	False	e21d4acf8548214b	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64462""}]"
