cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	median_delta	rank_biserial	n_nonzero	n_both_preimputation_available	family_n_planned	original_camp_g	original_camp_q	same_input_reused	seed
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C01662	galactose	NA	author_confirmed_patient_pair	10	11	paired_mean_tumor_minus_normal_author_processed_scale	1.6785819745305197	-0.11113037984042563	3.71661673107458	0.130859375	0.608694365530303	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	1.591340372181051	0.5636363636363637	10	10	307	0.125578486890009	0.527509491482524	False	2417366021
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00334	gamma-aminobutyrate (GABA)	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-1.3158585285507451	-2.151767480423128	-0.35765727584342133	0.0322265625	0.25783203125	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-1.3994431405170005	-0.7272727272727273	11	7	307	-0.653899800003817	0.140080133589972	False	3008685227
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00334	gamma-aminobutyrate (GABA)	NA	author_confirmed_patient_pair	7	11	paired_mean_tumor_minus_normal_author_processed_scale	-1.2456202209253993	-1.7005296200814202	-0.7526205119062706	0.015625	0.36899038461538464	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-1.304353950306	-1.0	7	7	307	-0.653899800003817	0.140080133589972	False	3008685227
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C05282	gamma-glutamylglutamate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.9702092998266632	0.0509256691817987	1.9255421729856739	0.09765625	0.3756588855421687	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.4201175952100975	0.6444444444444444	9	6	307	1.1410671842546	0.0393227498525208	False	852539782
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C05282	gamma-glutamylglutamate	NA	author_confirmed_patient_pair	6	11	paired_mean_tumor_minus_normal_author_processed_scale	0.19293796876103286	-0.7978161534746503	1.091186344087416	0.6875	1.0	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.1975005017827982	0.23809523809523814	6	6	307	1.1410671842546	0.0393227498525208	False	852539782
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C05283	gamma-glutamylglutamine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.005674033839935982	-0.9227966348005391	1.006605386041017	0.921875	0.9965338908450704	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.5239338257984993	-0.054545454545454564	10	6	307	0.413476127215325	0.427279578357648	False	2291992467
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C05283	gamma-glutamylglutamine	NA	author_confirmed_patient_pair	6	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.10434432184978377	-0.9215616672738184	0.9592650614631332	0.84375	1.0	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.5380453854986991	-0.1428571428571429	6	6	307	0.413476127215325	0.427279578357648	False	2291992467
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	HMDB:HMDB11171	gamma-glutamylleucine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.029526844864027266	-0.48087743338455996	0.36350183806533765	0.8984375	0.9957412003610109	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.16618473400659894	0.06060606060606055	11	11	307	0.075202779623875	0.735880916933007	False	1680662127
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	HMDB:HMDB11171	gamma-glutamylleucine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.029526844864027266	-0.48087743338455996	0.36350183806533765	0.8984375	1.0	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.16618473400659894	0.06060606060606055	11	11	307	0.075202779623875	0.735880916933007	True	1680662127
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	HMDB:HMDB00594	gamma-glutamylphenylalanine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.20912339989530873	-0.39780645219266964	0.7940541740865177	0.46484375	0.7471572316753927	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.5375434106775003	0.2727272727272727	11	8	307	0.0638581389327533	0.698660937169629	False	2096190317
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	HMDB:HMDB00594	gamma-glutamylphenylalanine	NA	author_confirmed_patient_pair	8	11	paired_mean_tumor_minus_normal_author_processed_scale	0.47358601467071204	-0.05355405942475078	1.0007327872282379	0.109375	0.608694365530303	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.6012146384176003	0.6666666666666667	8	8	307	0.0638581389327533	0.698660937169629	False	2096190317
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	HMDB:HMDB29159	gamma-glutamylthreonine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.2598171419011363	-0.8361222360150695	0.322369403169324	0.193359375	0.474890625	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.3763270829597989	-0.49090909090909096	10	6	307	0.061395329000951	0.981761680041601	False	2710949433
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	HMDB:HMDB29159	gamma-glutamylthreonine	NA	author_confirmed_patient_pair	6	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.24147933793868326	-0.5415498716708665	0.039028775258183636	0.3125	0.791484375	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.22201894585094895	-0.5238095238095238	6	6	307	0.061395329000951	0.981761680041601	False	2710949433
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	HMDB:HMDB11741	gamma-glutamyltyrosine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.6321279690404089	0.31299259115947253	0.9607590238128221	0.0078125	0.18449519230769232	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.5367968404561996	0.9555555555555555	9	5	307	0.998255985859508	0.0393227498525208	False	441294225
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	HMDB:HMDB11741	gamma-glutamyltyrosine	NA	author_confirmed_patient_pair	5	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	PDAC_paired_v1_both_preimputation_available	230	NOT_EVALUABLE	N_COMPLETE_PAIRS_LT_6	CAMP_mapping_plus_GSE62452_author_pair_table	NA	NA	NA	5	307	0.998255985859508	0.0393227498525208	False	441294225
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00257	gluconate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.013312926770954353	-1.311854227450906	1.2462380176963812	0.9658203125	1.0	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.0836650793284015	0.030303030303030276	11	10	307	-0.166385603685637	0.798229434279144	False	672915859
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00257	gluconate	NA	author_confirmed_patient_pair	10	11	paired_mean_tumor_minus_normal_author_processed_scale	0.49268670753081983	-0.4529345987509894	1.4929340472119936	0.556640625	1.0	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.3743636947706488	0.23636363636363633	10	10	307	-0.166385603685637	0.798229434279144	False	672915859
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00031	glucose	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.12294395659595381	-0.9676914380745348	0.6579199338480067	0.9658203125	1.0	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.12062594227619883	0.030303030303030276	11	11	307	0.536615250222112	0.280838960276988	False	3028154997
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00031	glucose	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.12294395659595381	-0.9676914380745348	0.6579199338480067	0.9658203125	1.0	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.12062594227619883	0.030303030303030276	11	11	307	0.536615250222112	0.280838960276988	True	3028154997
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00668	glucose 6-phosphate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.5310544376912723	-0.15228091495409665	1.2745197528031413	0.3203125	0.5854174371301775	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.5539390841307998	0.36363636363636354	11	10	307	0.519378934754826	0.359613797134324	False	3980513629
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00668	glucose 6-phosphate	NA	author_confirmed_patient_pair	10	11	paired_mean_tumor_minus_normal_author_processed_scale	0.26873595622709934	-0.31867823118989336	0.848970429961411	0.556640625	1.0	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.47495376428254943	0.23636363636363633	10	10	307	0.519378934754826	0.359613797134324	False	3980513629
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00025	glutamate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.1545550709403549	-0.42131985523834187	0.13451235588485766	0.2783203125	0.5548333502435064	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.12343564325750123	-0.3939393939393939	11	11	307	-0.323040306207733	0.236926883237561	False	3759203860
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00025	glutamate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.1545550709403549	-0.42131985523834187	0.13451235588485766	0.2783203125	0.7697687922297297	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.12343564325750123	-0.3939393939393939	11	11	307	-0.323040306207733	0.236926883237561	True	3759203860
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00064	glutamine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.1463004103626918	-0.22983880252487787	0.47211798852797626	0.2783203125	0.5548333502435064	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.274206916235201	0.39393939393939403	11	11	307	0.914316082702313	0.0393227498525208	False	1090619133
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00064	glutamine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.1463004103626918	-0.22983880252487787	0.47211798852797626	0.2783203125	0.7697687922297297	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.274206916235201	0.39393939393939403	11	11	307	0.914316082702313	0.0393227498525208	True	1090619133
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00051	glutathione, reduced (GSH)	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.6022835114644726	-1.125436710261555	2.303997521048804	0.546875	0.8202989366319444	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.0	0.2777777777777777	8	3	307	0.229740059474072	0.981761680041601	False	503553913
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00051	glutathione, reduced (GSH)	NA	author_confirmed_patient_pair	3	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	PDAC_paired_v1_both_preimputation_available	230	NOT_EVALUABLE	N_COMPLETE_PAIRS_LT_6	CAMP_mapping_plus_GSE62452_author_pair_table	NA	NA	NA	3	307	0.229740059474072	0.981761680041601	False	503553913
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00258	glycerate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.036544635020326795	-0.6420043036865085	0.6248322336542368	0.5771484375	0.8202989366319444	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.3244149009404005	-0.21212121212121215	11	11	307	-0.380059785690162	0.318360004989005	False	344706182
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00258	glycerate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.036544635020326795	-0.6420043036865085	0.6248322336542368	0.5771484375	1.0	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.3244149009404005	-0.21212121212121215	11	11	307	-0.380059785690162	0.318360004989005	True	344706182
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00116	glycerol	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-1.2643868591440273	-2.118978447294964	-0.36960633184390246	0.0419921875	0.25783203125	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-1.4206401134026976	-0.696969696969697	11	11	307	-1.1101312740916	0.0494122097019537	False	94209328
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00116	glycerol	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-1.2643868591440273	-2.118978447294964	-0.36960633184390246	0.0419921875	0.42972005208333336	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-1.4206401134026976	-0.696969696969697	11	11	307	-1.1101312740916	0.0494122097019537	True	94209328
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C02979	glycerol 2-phosphate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.6899753745223273	-2.0083620290905118	0.6802938408772303	0.275390625	0.5548333502435064	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.27987399015729864	-0.4181818181818182	10	7	307	-0.797082403672076	0.116421946589957	False	2135840557
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C02979	glycerol 2-phosphate	NA	author_confirmed_patient_pair	7	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.976473910433357	-1.8512103247168934	-0.0391717413490709	0.15625	0.614599609375	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-1.6629314075825015	-0.6428571428571428	7	7	307	-0.797082403672076	0.116421946589957	False	2135840557
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00093	glycerol 3-phosphate (G3P)	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-1.4237952181658082	-2.6523723486995214	-0.10899657168712798	0.0673828125	0.3283575148809524	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-1.6387484110267003	-0.6363636363636364	11	11	307	-1.17494059733115	0.038488432104132	False	1925842935
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00093	glycerol 3-phosphate (G3P)	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-1.4237952181658082	-2.6523723486995214	-0.10899657168712798	0.0673828125	0.5590952280405406	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-1.6387484110267003	-0.6363636363636364	11	11	307	-1.17494059733115	0.038488432104132	True	1925842935
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00670	glycerophosphorylcholine (GPC)	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-1.229242397986627	-2.252908987680006	-0.3437098758776712	0.0322265625	0.25783203125	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-1.0212933500888006	-0.7272727272727273	11	11	307	-1.00315352416648	0.0429368517077875	False	2123860233
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00670	glycerophosphorylcholine (GPC)	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-1.229242397986627	-2.252908987680006	-0.3437098758776712	0.0322265625	0.4122314453125	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-1.0212933500888006	-0.7272727272727273	11	11	307	-1.00315352416648	0.0429368517077875	True	2123860233
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00037	glycine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.0005153237790002601	-0.21263716176857356	0.20339168804949717	0.9658203125	1.0	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.03380033063629995	0.030303030303030276	11	11	307	0.131185812495073	0.976315077893347	False	99188648
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C00037	glycine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.0005153237790002601	-0.21263716176857356	0.20339168804949717	0.9658203125	1.0	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.03380033063629995	0.030303030303030276	11	11	307	0.131185812495073	0.976315077893347	True	99188648
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C05466	glycochenodeoxycholate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.47153885454394545	-1.664557809846284	0.5606219367084244	0.8984375	0.9957412003610109	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.046361255517501476	-0.06060606060606055	11	10	307	0.0669083442395065	0.92086827267929	False	2117079697
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C05466	glycochenodeoxycholate	NA	author_confirmed_patient_pair	10	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.10225476869600988	-1.1558481440790747	0.7671483578697218	0.76953125	1.0	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.06650884504030063	0.1272727272727272	10	10	307	0.0669083442395065	0.92086827267929	False	2117079697
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C01921	glycocholate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.4805210771705639	-1.4588457953858522	0.4330758549708793	0.375	0.6467696629213483	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.39715768957729836	-0.34545454545454546	10	8	307	0.135132402747646	0.898497970966782	False	3638502735
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C01921	glycocholate	NA	author_confirmed_patient_pair	8	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.5967514100757003	-1.9317584359694757	0.6745747745688642	0.4609375	1.0	PDAC_paired_v1_both_preimputation_available	230	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.5886648220664998	-0.33333333333333337	8	8	307	0.135132402747646	0.898497970966782	False	3638502735
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C05464	glycodeoxycholate	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.6687931297593999	-1.5202482653919605	0.03372174335362743	0.1484375	0.41427556818181815	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	0.0	-0.6111111111111112	8	5	307	-0.0949228571544588	0.475031393304793	False	2646622892
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	both_preimputation_available	KEGG:C05464	glycodeoxycholate	NA	author_confirmed_patient_pair	5	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	PDAC_paired_v1_both_preimputation_available	230	NOT_EVALUABLE	N_COMPLETE_PAIRS_LT_6	CAMP_mapping_plus_GSE62452_author_pair_table	NA	NA	NA	5	307	-0.0949228571544588	0.475031393304793	False	2646622892
PDAC	CAMP_PDAC_GSE62452	04_ROBUSTNESS	20260921T121509Z_paired_metabolites_v1	PDAC_paired_metabolites_v1	primary	KEGG:C00160	glycolate (hydroxyacetate)	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.6631242838056185	-1.2897213239493104	-0.1124339385174092	0.109375	0.39503676470588234	PDAC_paired_v1_primary	307	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_mapping_plus_GSE62452_author_pair_table	-0.1261882389503004	-0.6666666666666667	8	4	307	-0.150073594081929	0.976315077893347	False	599700713
