cohort	gene	celltype	mean_expression	detection_fraction	donor_count	detected_donor_count	status	bootstrap_first_frequency
GSE242230	PDHB	Acinar	2.3527185629430445	0.05	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PDHB	B/Plasma	3.507235260685457	0.12702317990358195	15	15	EVALUABLE	0.0
GSE242230	PDHB	Endothelial	3.4950503531578865	0.13090502621029912	3	3	EVALUABLE	0.025
GSE242230	PDHB	Epithelial/Ductal	3.4880778637189813	0.2458726328889375	24	24	EVALUABLE	0.0
GSE242230	PDHB	Erythrocyte	0.13906352653915935	0.0011958146487294334	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PDHB	Fibroblast/CAF	3.9068324657973954	0.27182549074133217	7	7	EVALUABLE	0.967
GSE242230	PDHB	Mast	4.025819140253178	0.217391304347826	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PDHB	Myeloid	3.6160641106317115	0.1908104310891413	20	20	EVALUABLE	0.001
GSE242230	PDHB	Platelet	4.056094369080832	0.0625610948191593	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PDHB	T/NK	3.556996088036376	0.13701154221957643	21	20	EVALUABLE	0.007
GSE242230	PEMT	Acinar	2.3527185629430445	0.05	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PEMT	B/Plasma	1.9339330518645828	0.03274185180129892	15	13	EVALUABLE	0.0
GSE242230	PEMT	Endothelial	3.5704764017098896	0.14099599136601912	3	3	EVALUABLE	0.583
GSE242230	PEMT	Epithelial/Ductal	3.2318089507427388	0.20916817708388477	24	24	EVALUABLE	0.079
GSE242230	PEMT	Erythrocyte	0.07673177321395944	0.0005979073243647	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PEMT	Fibroblast/CAF	3.409535078333351	0.175842113573454	7	7	EVALUABLE	0.338
GSE242230	PEMT	Mast	2.3195435371491997	0.0434782608695652	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PEMT	Myeloid	2.8097435176069285	0.09124693359666002	20	20	EVALUABLE	0.0
GSE242230	PEMT	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PEMT	T/NK	2.4110611858934927	0.04499309061988891	21	19	EVALUABLE	0.0
GSE242230	PEPD	Acinar	4.061902034108719	0.2	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PEPD	B/Plasma	3.2649643471648546	0.0992446242073439	15	15	EVALUABLE	0.0
GSE242230	PEPD	Endothelial	4.317202014594991	0.23063007503340524	3	3	EVALUABLE	0.487
GSE242230	PEPD	Epithelial/Ductal	3.348779387827447	0.2356559155666457	24	23	EVALUABLE	0.0
GSE242230	PEPD	Erythrocyte	0.16634168836933336	0.0014947683109118	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PEPD	Fibroblast/CAF	3.8889697769139886	0.3013339648122986	7	7	EVALUABLE	0.0
GSE242230	PEPD	Mast	4.17741673551831	0.3043478260869565	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PEPD	Myeloid	4.323322422360346	0.2984855413868418	20	20	EVALUABLE	0.513
GSE242230	PEPD	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PEPD	T/NK	3.6437600123617093	0.12261464695881871	21	21	EVALUABLE	0.0
GSE242230	PGP	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PGP	B/Plasma	1.9591482087774148	0.03394357973044547	15	13	EVALUABLE	0.0
GSE242230	PGP	Endothelial	1.947622321961622	0.08345410628019319	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PGP	Epithelial/Ductal	3.0773080503247403	0.19355674957852606	24	24	EVALUABLE	0.381
GSE242230	PGP	Erythrocyte	0.04056894076711787	0.00029895366218233335	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PGP	Fibroblast/CAF	2.1293432034741735	0.06880076462930272	7	7	EVALUABLE	0.0
GSE242230	PGP	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PGP	Myeloid	3.11958231570003	0.15297653988042453	20	20	EVALUABLE	0.616
GSE242230	PGP	Platelet	1.6915446736660202	0.0161290322580645	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PGP	T/NK	2.8074957818406503	0.06168234954903813	21	21	EVALUABLE	0.003
GSE242230	PHF2	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHF2	B/Plasma	1.8318023902003333	0.03368558903262379	15	13	EVALUABLE	0.0
GSE242230	PHF2	Endothelial	3.6360893282995654	0.14798797409805733	3	3	EVALUABLE	0.958
GSE242230	PHF2	Epithelial/Ductal	2.5910102556254118	0.13224347162307207	24	24	EVALUABLE	0.006
GSE242230	PHF2	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHF2	Fibroblast/CAF	2.817536872769949	0.13685057147322802	7	7	EVALUABLE	0.036
GSE242230	PHF2	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHF2	Myeloid	2.4660308724453754	0.0719486741621858	20	20	EVALUABLE	0.0
GSE242230	PHF2	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHF2	T/NK	2.5105936455077407	0.05155630796574301	21	20	EVALUABLE	0.0
GSE242230	PHF8	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHF8	B/Plasma	1.9770860050146657	0.03776523922121861	15	12	EVALUABLE	0.001
GSE242230	PHF8	Endothelial	2.7632035222566382	0.09163326138349259	3	3	EVALUABLE	0.524
GSE242230	PHF8	Epithelial/Ductal	2.211120467537473	0.11229146006705959	24	22	EVALUABLE	0.007
GSE242230	PHF8	Erythrocyte	0.04056894076711787	0.00029895366218233335	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHF8	Fibroblast/CAF	1.823927982997621	0.07119447742349538	7	6	EVALUABLE	0.002
GSE242230	PHF8	Mast	2.3195435371491997	0.0434782608695652	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHF8	Myeloid	2.332029627068896	0.06065163647747113	20	20	EVALUABLE	0.001
GSE242230	PHF8	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHF8	T/NK	2.7001262533304944	0.05951236525039717	21	20	EVALUABLE	0.465
GSE242230	PHGDH	Acinar	3.665008208420246	0.1	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHGDH	B/Plasma	1.8172840825961538	0.024499310574502678	15	12	EVALUABLE	0.0
GSE242230	PHGDH	Endothelial	0.8579513385003416	0.0144927536231884	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHGDH	Epithelial/Ductal	2.989451925685223	0.14581066396443443	24	23	EVALUABLE	0.046
GSE242230	PHGDH	Erythrocyte	0.13906352653915935	0.0011958146487294334	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHGDH	Fibroblast/CAF	3.851099414950756	0.19066797223992377	7	7	EVALUABLE	0.954
GSE242230	PHGDH	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHGDH	Myeloid	0.786993093096996	0.009558295366367505	20	16	EVALUABLE	0.0
GSE242230	PHGDH	Platelet	1.6915446736660202	0.0161290322580645	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHGDH	T/NK	1.2172375955413368	0.012282104359335057	21	19	EVALUABLE	0.0
GSE242230	PHYH	Acinar	2.997142697278509	0.05	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHYH	B/Plasma	1.7761683089041473	0.0297416255075396	15	12	EVALUABLE	0.0
GSE242230	PHYH	Endothelial	3.306938762315196	0.11191026827012023	3	3	EVALUABLE	0.287
GSE242230	PHYH	Epithelial/Ductal	3.352761750792844	0.2323673903975146	24	24	EVALUABLE	0.28
GSE242230	PHYH	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHYH	Fibroblast/CAF	3.395295594946048	0.21482345351129026	7	7	EVALUABLE	0.433
GSE242230	PHYH	Mast	4.425316879815718	0.2608695652173913	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHYH	Myeloid	2.9889648726746767	0.10970840384593643	20	20	EVALUABLE	0.0
GSE242230	PHYH	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PHYH	T/NK	2.58351740481229	0.05691931363029022	21	20	EVALUABLE	0.0
GSE242230	PIPOX	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PIPOX	B/Plasma	0.10120873460660376	0.00059557544121302	15	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PIPOX	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PIPOX	Epithelial/Ductal	0.3732832311878566	0.006400597984936542	24	14	EVALUABLE	0.002
GSE242230	PIPOX	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PIPOX	Fibroblast/CAF	0.14019428580648266	0.00171743574277	7	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PIPOX	Mast	2.3195435371491997	0.0434782608695652	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PIPOX	Myeloid	0.9353231121010964	0.014135236595300821	20	16	EVALUABLE	0.998
GSE242230	PIPOX	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PIPOX	T/NK	0.3535927567602687	0.0021150388006238425	21	11	EVALUABLE	0.0
GSE242230	PKLR	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKLR	B/Plasma	0.049249756983593775	0.00029629629629629337	15	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKLR	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKLR	Epithelial/Ductal	0.18872472173049204	0.013846347311591059	24	3	EVALUABLE	1.0
GSE242230	PKLR	Erythrocyte	0.07673177321395944	0.0005979073243647	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKLR	Fibroblast/CAF	0.0	0.0	7	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKLR	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKLR	Myeloid	0.0	0.0	20	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKLR	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKLR	T/NK	0.0	0.0	21	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKM	Acinar	7.237102673737763	0.95	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKM	B/Plasma	5.181423137522615	0.3862899472559965	15	15	EVALUABLE	0.0
GSE242230	PKM	Endothelial	5.7162967824468325	0.4564703463870901	3	3	EVALUABLE	0.0
GSE242230	PKM	Epithelial/Ductal	6.639744926109755	0.7681054495745231	24	24	EVALUABLE	0.415
GSE242230	PKM	Erythrocyte	1.2260105217430153	0.0178624813153961	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKM	Fibroblast/CAF	6.19714317751369	0.7522117166542891	7	7	EVALUABLE	0.001
GSE242230	PKM	Mast	5.715855989256384	0.7391304347826086	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKM	Myeloid	6.658319040393417	0.7932014245034054	20	20	EVALUABLE	0.584
GSE242230	PKM	Platelet	7.746345037017168	0.8919843597262953	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PKM	T/NK	5.522279184434884	0.5082669730242338	21	21	EVALUABLE	0.0
GSE242230	PLA2G15	Acinar	2.3527185629430445	0.05	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G15	B/Plasma	0.7702103558299752	0.006643560148193966	15	9	EVALUABLE	0.0
GSE242230	PLA2G15	Endothelial	2.3008907290133056	0.04706804399218826	3	3	EVALUABLE	0.0
GSE242230	PLA2G15	Epithelial/Ductal	2.240162782780513	0.09668519763591454	24	24	EVALUABLE	0.0
GSE242230	PLA2G15	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G15	Fibroblast/CAF	2.1718910857692832	0.0971620474263615	7	6	EVALUABLE	0.0
GSE242230	PLA2G15	Mast	3.350363337806733	0.1304347826086956	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G15	Myeloid	3.478278486052683	0.15546778056702681	20	20	EVALUABLE	1.0
GSE242230	PLA2G15	Platelet	1.6885708883348212	0.01515151515151515	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G15	T/NK	1.3801401298863263	0.013126687537512874	21	18	EVALUABLE	0.0
GSE242230	PLA2G4A	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4A	B/Plasma	0.1834968825605259	0.0036036036036036	15	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4A	Endothelial	0.7042020911538897	0.0144927536231884	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4A	Epithelial/Ductal	1.8095944439943203	0.06812946193451551	24	23	EVALUABLE	0.354
GSE242230	PLA2G4A	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4A	Fibroblast/CAF	1.7084624840512428	0.04070201228580185	7	6	EVALUABLE	0.323
GSE242230	PLA2G4A	Mast	2.962282056084401	0.0869565217391304	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4A	Myeloid	1.8391371606717495	0.03772209997690259	20	20	EVALUABLE	0.323
GSE242230	PLA2G4A	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4A	T/NK	0.039948382314450824	0.00016831156244185238	21	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4B	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4B	B/Plasma	0.3343485370920998	0.0040370370370370265	15	3	EVALUABLE	0.562
GSE242230	PLA2G4B	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4B	Epithelial/Ductal	0.23149788104680646	0.004477989607610029	24	9	EVALUABLE	0.179
GSE242230	PLA2G4B	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4B	Fibroblast/CAF	0.0	0.0	7	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4B	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4B	Myeloid	0.05981681537719826	0.0005086066600271151	20	4	EVALUABLE	0.0
GSE242230	PLA2G4B	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4B	T/NK	0.24913430570644698	0.0012221819281666665	21	10	EVALUABLE	0.259
GSE242230	PLA2G4C	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4C	B/Plasma	1.0671135066547228	0.012822390613303663	15	10	EVALUABLE	0.0
GSE242230	PLA2G4C	Endothelial	2.0062031585632014	0.050262102991057635	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4C	Epithelial/Ductal	1.6392399054757154	0.0473540331614243	24	23	EVALUABLE	0.008
GSE242230	PLA2G4C	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4C	Fibroblast/CAF	2.2697080476761937	0.07144494504756616	7	7	EVALUABLE	0.894
GSE242230	PLA2G4C	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4C	Myeloid	1.9166852655988174	0.04961326904217654	20	20	EVALUABLE	0.098
GSE242230	PLA2G4C	Platelet	4.255923679634575	0.0464320625610948	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4C	T/NK	0.5779564623651589	0.0042004677943370955	21	11	EVALUABLE	0.0
GSE242230	PLA2G4E	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4E	B/Plasma	0.0	0.0	15	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4E	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4E	Epithelial/Ductal	0.061868519972247155	0.000581031428883175	24	3	EVALUABLE	1.0
GSE242230	PLA2G4E	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4E	Fibroblast/CAF	0.0	0.0	7	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4E	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4E	Myeloid	0.06218922683398302	0.000520423679932875	20	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4E	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4E	T/NK	0.0	0.0	21	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4F	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4F	B/Plasma	0.1834968825605259	0.0036036036036036	15	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4F	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4F	Epithelial/Ductal	0.8832676510459203	0.02601789484711788	24	17	EVALUABLE	1.0
GSE242230	PLA2G4F	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4F	Fibroblast/CAF	0.0	0.0	7	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4F	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4F	Myeloid	0.019603835138149263	0.000132978723404255	20	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4F	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G4F	T/NK	0.0	0.0	21	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G6	Acinar	2.997142697278509	0.1	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G6	B/Plasma	1.6247140413569374	0.02449083775436407	15	11	EVALUABLE	0.002
GSE242230	PLA2G6	Endothelial	1.587588715458324	0.04577294685990333	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G6	Epithelial/Ductal	2.141746686820629	0.08715172027533574	24	23	EVALUABLE	0.025
GSE242230	PLA2G6	Erythrocyte	0.13906352653915935	0.0011958146487294334	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G6	Fibroblast/CAF	1.6212685557288735	0.05506018690052641	7	6	EVALUABLE	0.006
GSE242230	PLA2G6	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G6	Myeloid	1.2473651192288018	0.02050830596498395	20	18	EVALUABLE	0.0
GSE242230	PLA2G6	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLA2G6	T/NK	2.528692606595834	0.045243044156688846	21	20	EVALUABLE	0.967
GSE242230	PLB1	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLB1	B/Plasma	0.26316614253216464	0.0021111111111110996	15	3	EVALUABLE	0.0
GSE242230	PLB1	Endothelial	0.9894051366966141	0.014184397163120567	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLB1	Epithelial/Ductal	0.8829669074585716	0.024291015938686638	24	20	EVALUABLE	0.0
GSE242230	PLB1	Erythrocyte	0.04056894076711787	0.00029895366218233335	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLB1	Fibroblast/CAF	0.5742472732695573	0.009889975244429985	7	3	EVALUABLE	0.0
GSE242230	PLB1	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLB1	Myeloid	2.870411032948117	0.09597824304396235	20	20	EVALUABLE	1.0
GSE242230	PLB1	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLB1	T/NK	0.6616443329255438	0.004547823766526857	21	15	EVALUABLE	0.0
GSE242230	PLBD1	Acinar	2.3527185629430445	0.05	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLBD1	B/Plasma	0.7235000353035848	0.00683139326193648	15	7	EVALUABLE	0.0
GSE242230	PLBD1	Endothelial	1.4499628242752702	0.025483091787439568	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLBD1	Epithelial/Ductal	4.2820307063563465	0.3573709968773524	24	24	EVALUABLE	0.0
GSE242230	PLBD1	Erythrocyte	0.10935249985896787	0.0008968609865470666	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLBD1	Fibroblast/CAF	3.077396086182538	0.1466026214224139	7	7	EVALUABLE	0.0
GSE242230	PLBD1	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLBD1	Myeloid	4.967834582737635	0.41699292871321597	20	20	EVALUABLE	1.0
GSE242230	PLBD1	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLBD1	T/NK	0.3676667563544401	0.001975202773637552	21	10	EVALUABLE	0.0
GSE242230	PLD3	Acinar	3.665008208420246	0.1	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLD3	B/Plasma	3.345938662603987	0.10144508257637833	15	15	EVALUABLE	0.0
GSE242230	PLD3	Endothelial	4.649281067906206	0.35182701202590194	3	3	EVALUABLE	0.0
GSE242230	PLD3	Epithelial/Ductal	4.639135504575432	0.4692690783904451	24	24	EVALUABLE	0.0
GSE242230	PLD3	Erythrocyte	0.04056894076711787	0.00029895366218233335	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLD3	Fibroblast/CAF	5.262792523640001	0.5679603616965844	7	7	EVALUABLE	0.002
GSE242230	PLD3	Mast	4.529479636695196	0.3043478260869565	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLD3	Myeloid	5.5988514173532185	0.47131127973367837	20	20	EVALUABLE	0.998
GSE242230	PLD3	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLD3	T/NK	3.9667604444763205	0.16413381255616263	21	21	EVALUABLE	0.0
GSE242230	PLD4	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLD4	B/Plasma	3.5764096367587563	0.11491711778891431	15	15	EVALUABLE	0.079
GSE242230	PLD4	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLD4	Epithelial/Ductal	0.21060239975336933	0.0028000741062594796	24	10	EVALUABLE	0.0
GSE242230	PLD4	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLD4	Fibroblast/CAF	0.10511993941394208	0.0004859086491739429	7	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLD4	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLD4	Myeloid	3.9525351418594057	0.1283353066781599	20	20	EVALUABLE	0.921
GSE242230	PLD4	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLD4	T/NK	0.02440595143970405	8.126117341134286e-05	21	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD1	Acinar	2.997142697278509	0.1	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD1	B/Plasma	1.759069323868169	0.020006522963693672	15	13	EVALUABLE	0.0
GSE242230	PLOD1	Endothelial	3.9403935889326918	0.16447990543735222	3	3	EVALUABLE	0.001
GSE242230	PLOD1	Epithelial/Ductal	3.0515703347395715	0.1887464136473035	24	24	EVALUABLE	0.0
GSE242230	PLOD1	Erythrocyte	0.10935249985896787	0.0008968609865470666	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD1	Fibroblast/CAF	4.522747530105606	0.41325514308450834	7	7	EVALUABLE	0.999
GSE242230	PLOD1	Mast	2.3195435371491997	0.0434782608695652	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD1	Myeloid	3.6797854044808105	0.19304729459954179	20	20	EVALUABLE	0.0
GSE242230	PLOD1	Platelet	1.6915446736660202	0.0161290322580645	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD1	T/NK	1.9352422359268722	0.029087879051943363	21	18	EVALUABLE	0.0
GSE242230	PLOD2	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD2	B/Plasma	0.642611552696493	0.004816884784605866	15	7	EVALUABLE	0.0
GSE242230	PLOD2	Endothelial	2.396190575320466	0.12741545893719805	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD2	Epithelial/Ductal	3.3954407616252076	0.24672339058726203	24	22	EVALUABLE	0.0
GSE242230	PLOD2	Erythrocyte	0.9986930607999875	0.016965620328849	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD2	Fibroblast/CAF	4.926830963221756	0.43545771704282676	7	7	EVALUABLE	1.0
GSE242230	PLOD2	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD2	Myeloid	1.6541253534890636	0.026710507182051296	20	16	EVALUABLE	0.0
GSE242230	PLOD2	Platelet	2.026534544031565	0.0303030303030303	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD2	T/NK	0.12718721830541607	0.0011570735642068334	21	3	EVALUABLE	0.0
GSE242230	PLOD3	Acinar	3.665008208420246	0.1	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD3	B/Plasma	2.3178817661857116	0.05177531604805694	15	14	EVALUABLE	0.0
