cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	normal_label_conflict	original_cohort_q	statistics_reused	family_n_planned	historical_status	current_status	current_reason
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB07110	DG(16:0/20:3/0:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	1.01846389841243	0.171655182134563	1.8652726146903	0.0063162044226021	0.0116774389457656	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:0cf7c2997d885ab7	True	0.0116774389457657	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB07112	palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]	NA	author_case	74.0	6.0	Hedges_g_preserved	1.23595974789743	0.38222807336069	2.08969142243417	0.0045050051831215	0.0086501063708972	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:d4cec206c1c55c1f	True	0.0086501063708972	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB07118	DG(16:0/22:4/0:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.732471820591146	-1.57215146459885	0.107207823416557	0.105964756547071	0.1393536515345443	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:40943e029b27885f	True	0.139353651534544	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB07159	DG(18:0/18:1/0:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-2.97200169341734	-3.92292522646143	-2.02107816037325	0.0001397060255902	0.0006494603433382	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:ca94937bf8058bca	True	0.0006494603433384	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00165	DG(18:0/18:2/0:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	0.211664508649147	-0.620955376376513	1.04428439367481	0.504942610604659	0.5465011482317106	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:c5248369ce9adace	True	0.546501148231711	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:DG(18:0/20:3/0:0)_A	DG(18:0/20:3/0:0)_A	NA	author_case	74.0	6.0	Hedges_g_preserved	0.0084261651797579	-0.823548524877827	0.840400855237343	0.949023325653989	0.9531257319608506	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:510ac8a3ea43c483	True	0.953125731960851	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:DG(18:0/20:3/0:0)_B	DG(18:0/20:3/0:0)_B	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.338573334207487	-1.17219944474055	0.495052776325574	0.261270587518901	0.3060598310935697	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:1cf4932d9ccc21d4	True	0.30605983109357	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00165	DG(18:0/20:4/0:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	0.279560709974613	-0.55353992157932	1.11266134152855	0.273078918190246	0.3188207805336707	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:fad850fb102f3c08	True	0.318820780533671	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB07176	DG(18:0/22:4/0:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.87037333299641	-2.75138086807148	-0.989365797921347	0.0013469680971764	0.0031087310057349	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:16f25f6bfd3f555f	True	0.003108731005735	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB56177	DG(18:1/0:0/18:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.422134370176254	-1.25667538198458	0.412406641632071	0.337556058690174	0.3800945820573362	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:c50a3000aeae3995	True	0.380094582057336	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB07190	DG(18:1/18:2/0:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	1.49317667646666	0.62963031752725	2.35672303540606	0.002820993856787	0.0057664084351724	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:38c0a8fd832bbce8	True	0.0057664084351725	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB07638	DG(18:1/26:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	-3.14091884305425	-4.10479007002373	-2.17704761608478	5.50744096980289e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:eb7aa01acda60d0a	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/18:0)	HexCer(d18:1/18:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.73973660405444	-2.61429412065948	-0.865179087449393	0.000437553009613	0.0012654541398351	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:ae1380309387cf24	True	0.0012654541398352	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/18:1)	HexCer(d18:1/18:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	-2.54338684110875	-3.46398255438957	-1.62279112782793	2.40237260316322e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:962bd4add66df85c	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/22:1)	HexCer(d18:1/22:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.5620895789333	-2.42855801683591	-0.695621141030688	6.08391742160311e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:2eb6aa2ed3a14d23	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/23:0)	HexCer(d18:1/23:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.85699466020323	-2.73732241990663	-0.976666900499821	0.0001250549921327	0.0006316183298296	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:c32bc1568247f3c2	True	0.0006316183298298	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/23:1)	HexCer(d18:1/23:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	-2.17357953885578	-3.0711396632719	-1.27601941443966	5.49882553139078e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:68377d3f59cc05b6	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/24:0)	HexCer(d18:1/24:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.94280034276145	-2.82756318162615	-1.05803750389676	0.0001619160634569	0.0006717589061277	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:b8bd411ad1476786	True	0.0006717589061279	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/24:1)_A	HexCer(d18:1/24:1)_A	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.9580525709829	-2.84362232926085	-1.07248281270495	7.66278701644305e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:fe7e75a60863e472	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/24:1)_B	HexCer(d18:1/24:1)_B	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.40876428790001	-2.26889848091938	-0.548630094880654	0.0002164515460895	0.0007983048244912	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:4f11afa8ace49aec	True	0.0007983048244913	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/24:1)_C	HexCer(d18:1/24:1)_C	NA	author_case	74.0	6.0	Hedges_g_preserved	-2.13507165904114	-3.03040986845245	-1.23973344962983	5.63113791672255e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:2f9c26fcb0056c1d	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/26:0)	HexCer(d18:1/26:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.62317818052162	-2.4923384102788	-0.754017950764438	0.0002325848119848	0.0008271000711908	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:7d49b84f34551dc2	True	0.000827100071191	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/26:1)_A	HexCer(d18:1/26:1)_A	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.61675660542591	-2.48562941850496	-0.74788379234685	0.0001204985449282	0.000613047341715	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:bf691b754032e383	True	0.0006130473417152	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:HexCer(d18:1/26:1)_B	HexCer(d18:1/26:1)_B	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.50152901132021	-2.36542302738814	-0.637634995252289	0.0001873348943313	0.0007376972957565	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:efd07aea034ccd03	True	0.0007376972957569	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C01290	LacCer(d18:1/24:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.629558235782195	-1.46723143539508	0.208114963830691	0.0333326432756892	0.050287559227609	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:b035459af22f5f01	True	0.050287559227609	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(0:0/14:0)_A	PC(0:0/14:0)_A	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.19907056289743	-2.05153818283246	-0.346602942962395	0.0045047700775306	0.0086501063708972	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:9146a48a9b10812a	True	0.0086501063708972	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(0:0/14:0)_B	PC(0:0/14:0)_B	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.70847321366003	-2.58154967440699	-0.835396752913061	0.0022155760890298	0.0047670799291283	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:3765bc542a7de383	True	0.0047670799291284	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(0:0/16:0)_A	PC(0:0/16:0)_A	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.61179345457713	-2.48044484283758	-0.743142066316681	0.0064831036344673	0.0119542942677875	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:c7e57de854d39334	True	0.0119542942677876	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(0:0/16:0)_B	PC(0:0/16:0)_B	NA	author_case	74.0	6.0	Hedges_g_preserved	-2.46212211112434	-3.37739796440311	-1.54684625784557	0.0001037435107821	0.0006042318940389	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:67eea1557893b90d	True	0.0006042318940393	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(0:0/18:0)_A	PC(0:0/18:0)_A	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.402950782529867	-1.23726407372743	0.431362508667694	0.217575902010831	0.2619177956848864	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:1081ffc49739828e	True	0.261917795684886	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(0:0/18:0)_B	PC(0:0/18:0)_B	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.85188531949463	-2.73195462168053	-0.971816017308732	0.0002498202727849	0.0008662921897068	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:d55d70e9862ceb2a	True	0.000866292189707	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(0:0/18:1)_A	PC(0:0/18:1)_A	NA	author_case	74.0	6.0	Hedges_g_preserved	-3.63632767082206	-4.64114681040866	-2.63150853123547	5.20856749216929e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:a24923defd74a116	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(0:0/18:1)_B	PC(0:0/18:1)_B	NA	author_case	74.0	6.0	Hedges_g_preserved	-3.37469941924895	-4.35735926590423	-2.39203957259366	5.20804021415798e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:3f313e0fb801ba8c	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(0:0/20:4)_A	PC(0:0/20:4)_A	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.41190642339867	-2.2721643085355	-0.55164853826184	0.0006148471647606	0.0016171640522193	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:14d11b39256f5f1d	True	0.0016171640522195	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(0:0/20:4)_B	PC(0:0/20:4)_B	NA	author_case	74.0	6.0	Hedges_g_preserved	-2.20411521412014	-3.10346149585468	-1.30476893238561	0.0001204763999829	0.000613047341715	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:68670ba21bd6b5a6	True	0.0006130473417152	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00157	PC(14:0/14:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.47572770930643	-2.3385535853853	-0.612901833227571	0.0005944539689358	0.0016121961725612	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:8dbcac70e4037341	True	0.0016121961725614	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00157	PC(14:0/15:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.80168619502318	-2.67925009377912	-0.92412229626724	0.000287897166084	0.0009378380068401	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:11b22232062f65be	True	0.0009378380068402	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB07869	1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	-2.07031095133657	-2.96199000822863	-1.17863189444451	0.0001037532174298	0.0006042318940389	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:2af7b21f369df6a4	True	0.0006042318940393	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(14:0/16:1)_A	PC(14:0/16:1)_A	NA	author_case	74.0	6.0	Hedges_g_preserved	-1.76559354614668	-2.64139434945218	-0.88979274284118	0.0003554413364866	0.0010914643628769	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:af8ae85638a3ac83	True	0.001091464362877	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(14:0/16:1)_B	PC(14:0/16:1)_B	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.605149212968913	-1.44239038247436	0.232091956536532	0.0843078924505578	0.114109524705742	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:976df9e8ea6f6670	True	0.114109524705742	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:PC(14:0/16:1)_C	PC(14:0/16:1)_C	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.682851078887348	-1.52152604413827	0.155823886363579	0.0454787365199895	0.0665938641899846	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:d0148435cf0d6da7	True	0.0665938641899846	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB07883	1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)	NA	author_case	74.0	6.0	Hedges_g_preserved	-0.933072755226207	-1.77751569635659	-0.0886298140958215	0.0102740727363213	0.0177693019782033	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:f87a7b93589f4215	True	0.0177693019782033	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
