cohort	contrast	direction	pathway	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Wu2021	high_vs_zero	down	Glycolysis / Gluconeogenesis	14558	1568	43	12	0.001485385693	ACSS2;AKR1A1;ALDH3B2;ENO1;GAPDH;GPI;LDHB;PFKL;PGK1;PGM1;PKM;TPI1	0.08501841834	0.04656884876
Wu2021	high_vs_zero	down	Glycosaminoglycan biosynthesis	14558	1568	42	3	0.8450888813	CHPF;CHST11;CHST3	1	1
Wu2021	high_vs_zero	down	Glycosaminoglycan degradation	14558	1568	15	1	0.8191855344	GALNS	1	1
Wu2021	high_vs_zero	down	Glycosphingolipid biosynthesis	14558	1568	39	3	0.8065628782	B3GNT5;FUT3;GCNT2	1	1
Wu2021	high_vs_zero	down	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	14558	1568	24	0	1		1	1
Wu2021	high_vs_zero	down	Glyoxylate and dicarboxylate metabolism	14558	1568	26	5	0.1411258584	ACAT2;ACSS2;AFMID;HYI;PGP	0.6291412312	0.5410829893
Wu2021	high_vs_zero	down	GnRH secretion	14558	1568	40	5	0.4345130164	AKT1;ARRB2;ITPR3;PIK3R1;PLCB3	0.9112567758	0.8400417937
Wu2021	high_vs_zero	down	GnRH signaling pathway	14558	1568	75	8	0.5668019178	CALM1;CAMK2G;EGFR;GNAS;ITPR3;MMP14;PLCB3;PRKACB	0.9403870407	0.9156392141
Wu2021	high_vs_zero	down	Graft-versus-host disease	14558	1568	24	5	0.1086209549	HLA-A;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5	0.5564441898	0.4765331707
Wu2021	high_vs_zero	down	Growth hormone synthesis, secretion and action	14558	1568	96	10	0.5936059553	AKT1;GNAI1;GNAS;GSK3B;ITPR3;MTOR;PIK3R1;PLCB3;PLCG1;PRKACB	0.9403870407	0.9280093102
Wu2021	high_vs_zero	down	HIF-1 signaling pathway	14558	1568	84	20	0.000480428786	AKT1;CAMK2G;EDN1;EGFR;EGLN3;EIF4E2;EIF4EBP1;ENO1;GAPDH;HIF1A;HMOX1;LDHB;MTOR;PFKL;PGK1;PIK3R1;PLCG1;RPS6KB2;TFRC;VEGFA	0.05506592698	0.02064064414
Wu2021	high_vs_zero	down	Hedgehog signaling pathway	14558	1568	45	6	0.3553393811	ARRB2;BOC;CSNK1G2;GSK3B;PRKACB;SUFU	0.8793144008	0.7814098239
Wu2021	high_vs_zero	down	Hematopoietic cell lineage	14558	1568	52	13	0.002839577551	CD2;CD24;CD37;CD3D;CD3E;CD7;CD8A;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;IL7R;TFRC	0.1184509493	0.06791566926
Wu2021	high_vs_zero	down	Hepatitis B	14558	1568	135	9	0.9616547583	AKT1;APAF1;CASP10;CASP8;IRAK1;PIK3R1;TGFB2;TGFBR1;TIRAP	1	1
Wu2021	high_vs_zero	down	Hepatitis C	14558	1568	123	10	0.8655499958	AKT1;APAF1;CASP8;CLDN1;CLDN8;CXCL10;EGFR;EIF2AK4;GSK3B;PIK3R1	1	1
Wu2021	high_vs_zero	down	Hepatocellular carcinoma	14558	1568	141	19	0.1808956716	ACTB;AKT1;CDKN2A;DVL3;EGFR;GSK3B;HMOX1;LRP5;MTOR;PIK3R1;PLCG1;RPS6KB2;SMARCA4;SMARCB1;TCF7L1;TCF7L2;TGFB2;TGFBR1;TXNRD1	0.6549249189	0.592493717
Wu2021	high_vs_zero	down	Herpes simplex virus 1 infection	14558	1568	431	32	0.9930237909	AKT1;APAF1;CALR;CASP8;CCL2;CCL5;EIF2AK4;EIF2B2;EIF2B4;EIF4EBP1;HLA-A;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;IRAK1;MTOR;NECTIN1;PIK3R1;PML;POU2F2;POU2F3;SRSF4;SRSF7;SYK;ZFP57;ZNF107;ZNF302;ZNF460;ZNF595;ZNF649;ZNF726	1	1
Wu2021	high_vs_zero	down	Hippo signaling pathway	14558	1568	132	16	0.3471512594	ACTB;BMP4;CCN2;DVL3;GSK3B;ID2;PARD3;PRKCZ;SMAD1;TCF7L1;TCF7L2;TEAD2;TEAD4;TGFB2;TGFBR1;WWTR1	0.8738635151	0.7744143479
Wu2021	high_vs_zero	down	Homologous recombination	14558	1568	39	3	0.8065628782	BARD1;POLD2;POLD3	1	1
Wu2021	high_vs_zero	down	Human T-cell leukemia virus 1 infection	14558	1568	197	23	0.3732422228	AKT1;BUB1B;CALR;CCNB2;CD3D;CD3E;CDC20;CDKN2A;CDKN2C;CHEK1;CRTC3;FDPS;HLA-A;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;IL2RG;PIK3R1;PRKACB;TGFB2;TGFBR1;TLN2	0.8896875841	0.7980847529
Wu2021	high_vs_zero	down	Human cytomegalovirus infection	14558	1568	185	28	0.04002356292	AKAP13;AKT1;CALM1;CALR;CASP8;CCL2;CCL4;CCL5;CDKN2A;CX3CL1;EGFR;EIF4EBP1;GNAI1;GNAS;GNG12;GNG4;GNG5;GNGT1;GSK3B;HLA-A;ITPR3;MTOR;PIK3R1;PLCB3;PRKACB;PTGER4;RPS6KB2;VEGFA	0.3768358919	0.3054367786
Wu2021	high_vs_zero	down	Human immunodeficiency virus 1 infection	14558	1568	173	26	0.04995806863	AKT1;AP1B1;AP1M1;AP1S3;APOBEC3C;CALM1;CALR;CASP8;CCNB2;CD3D;CD3E;CHEK1;GNAI1;GNG12;GNG4;GNG5;GNGT1;HLA-A;IRAK1;ITPR3;MTOR;PAK2;PIK3R1;PLCG1;RPS6KB2;TRIM5	0.4290516482	0.3378978912
Wu2021	high_vs_zero	down	Human papillomavirus infection	14558	1568	262	28	0.5475860277	AKT1;CASP8;COL1A1;COL1A2;COL6A1;DVL3;EGFR;EIF4EBP1;FN1;GNAS;GSK3B;HES6;HLA-A;ITGB4;LAMA4;MTOR;PARD3;PIK3R1;PKM;PPP2R5D;PRKACB;PRKCZ;PTGER4;RPS6KB2;TCF7L1;TCF7L2;UBR4;VEGFA	0.9403870407	0.9025593395
Wu2021	high_vs_zero	down	Huntington disease	14558	1568	259	26	0.6789213625	ACTR1A;AP2M1;AP2S1;APAF1;CASP8;CLTB;COX5A;DCTN1;ERN1;GPX3;GPX7;KLC1;MAP3K5;MTOR;NDUFA4L2;NDUFS5;PLCB3;POLR2D;POLR2E;PSMA6;PSMB2;SLC1A3;TUBA4A;TUBB;UQCRH;UQCRHL	0.9644788105	0.9670637703
Wu2021	high_vs_zero	down	Hypertrophic cardiomyopathy	14558	1568	52	9	0.1017162444	ACTB;CACNB4;DMD;EDN1;EMD;ITGB4;TGFB2;TPM1;TPM2	0.5551615581	0.4627091901
Wu2021	high_vs_zero	down	IL-17 signaling pathway	14558	1568	76	7	0.7239753967	CASP8;CCL2;CXCL10;CXCL2;GSK3B;HSP90B1;TRAF3IP2	0.9659058263	0.9875522472
Wu2021	high_vs_zero	down	Inflammatory bowel disease	14558	1568	42	6	0.2959846849	HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;IL2RG;TGFB2	0.7966371713	0.729803287
Wu2021	high_vs_zero	down	Inflammatory mediator regulation of TRP channels	14558	1568	67	11	0.1016769666	CALM1;CAMK2G;GNAS;ITPR3;P2RY2;PIK3R1;PLCB3;PLCG1;PRKACB;PRKCE;PTGER4	0.5551615581	0.4627091901
Wu2021	high_vs_zero	down	Influenza A	14558	1568	132	19	0.115977015	ACTB;AKT1;APAF1;CASP8;CCL2;CCL5;CXCL10;DNAJC3;FDPS;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;HNRNPUL1;IL33;PABPN1;PIK3R1;PML;RAB11B	0.5603511817	0.4920166751
Wu2021	high_vs_zero	down	Inositol phosphate metabolism	14558	1568	68	5	0.8698019989	IMPA2;PIP5K1C;PLCB3;PLCG1;TPI1	1	1
Wu2021	high_vs_zero	down	Insulin resistance	14558	1568	93	9	0.6827736014	AKT1;GSK3B;MTOR;PIK3R1;PRKCE;PRKCZ;PTPRF;RPS6KB2;TRIB3	0.9644788105	0.9700333566
Wu2021	high_vs_zero	down	Insulin secretion	14558	1568	53	5	0.6888136702	CAMK2G;GNAS;ITPR3;PLCB3;PRKACB	0.9644788105	0.9732324695
Wu2021	high_vs_zero	down	Insulin signaling pathway	14558	1568	117	14	0.3803501833	AKT1;CALM1;CBLB;EIF4E2;EIF4EBP1;GSK3B;MTOR;PHKG1;PIK3R1;PRKACB;PRKCZ;PTPRF;RPS6KB2;TRIP10	0.8918968359	0.8021931139
Wu2021	high_vs_zero	down	Intestinal immune network for IgA production	14558	1568	28	5	0.1772883648	CCL28;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5	0.6549249189	0.5892679174
Wu2021	high_vs_zero	down	JAK-STAT signaling pathway	14558	1568	94	8	0.8069804846	AKT1;EGFR;IL2RG;IL7R;MTOR;OSMR;PIAS4;PIK3R1	1	1
Wu2021	high_vs_zero	down	Kaposi sarcoma-associated herpesvirus infection	14558	1568	156	22	0.1136834624	AKT1;CALM1;CASP8;CLEC2B;CXCL2;GNG12;GNG4;GNG5;GNGT1;GSK3B;HIF1A;HLA-A;ITPR3;MICA;MTOR;PIK3R1;PLCG1;RCAN1;SYK;TCF7L1;TCF7L2;VEGFA	0.5603511817	0.4893239938
Wu2021	high_vs_zero	down	Legionellosis	14558	1568	52	5	0.6722661019	APAF1;CASP8;CXCL2;HBS1L;RAB1B	0.9644788105	0.9655822402
Wu2021	high_vs_zero	down	Leishmaniasis	14558	1568	59	7	0.4537065561	HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;IRAK1;MARCKSL1;TGFB2	0.9297004517	0.8546422336
Wu2021	high_vs_zero	down	Leukocyte transendothelial migration	14558	1568	85	13	0.1225812091	ACTB;ACTN4;CD99;CLDN1;CLDN8;GNAI1;MSN;PIK3R1;PLCG1;THY1;VAV1;VCAM1;VCL	0.572699409	0.5078364378
Wu2021	high_vs_zero	down	Lipid and atherosclerosis	14558	1568	170	23	0.1487826554	AKT1;APAF1;CALM1;CAMK2G;CASP8;CCL2;CCL5;CXCL2;ERN1;ERO1A;GSK3B;HSP90B1;IRAK1;LBP;MAP3K5;PIK3R1;PLCB3;PLCG1;POU2F2;POU2F3;TIRAP;VAV1;VCAM1	0.6296309476	0.553946528
Wu2021	high_vs_zero	down	Long-term depression	14558	1568	43	5	0.4995108087	GNAI1;GNAS;GUCY1A1;ITPR3;PLCB3	0.9403870407	0.8846681937
Wu2021	high_vs_zero	down	Long-term potentiation	14558	1568	53	6	0.5134094458	CALM1;CAMK2G;ITPR3;PLCB3;PPP1R1A;PRKACB	0.9403870407	0.888628401
Wu2021	high_vs_zero	down	Longevity regulating pathway	14558	1568	89	12	0.2476617888	AKT1;AKT1S1;ATG5;CLPB;CRYAB;EHMT2;EIF4E2;EIF4EBP1;MTOR;PIK3R1;PRKACB;RPS6KB2	0.7264853886	0.680776481
Wu2021	high_vs_zero	down	Lysine degradation	14558	1568	56	6	0.5691395361	ACAT2;EHMT2;EZH2;NSD1;PLOD1;SMYD3	0.9403870407	0.9156392141
Wu2021	high_vs_zero	down	Lysosome	14558	1568	118	15	0.2873525499	AP1B1;AP1M1;AP1S3;AP3D1;CD68;CLTB;CTSK;GALNS;GM2A;GNPTAB;LAPTM5;LGMN;NPC1;NPC2;PSAP	0.7841770519	0.7183813746
Wu2021	high_vs_zero	down	MAPK signaling pathway	14558	1568	232	25	0.5307670142	AKT1;ARRB2;CACNB4;CDC25B;EFNA3;EGFR;FGFR4;FLNA;GNG12;IRAK1;MAP3K5;MAP3K6;MAP4K4;MAPK8IP1;MRAS;PAK2;PPP5C;PRKACB;RASGRF1;RPS6KA5;RRAS2;STMN1;TGFB2;TGFBR1;VEGFA	0.9403870407	0.8974999142
Wu2021	high_vs_zero	down	Malaria	14558	1568	30	4	0.4072376515	CCL2;GYPC;TGFB2;VCAM1	0.9008590472	0.8137737738
Wu2021	high_vs_zero	down	Mannose type O-glycan biosynthesis	14558	1568	21	3	0.3976807576	B3GALNT2;LARGE2;POMT2	0.8932521632	0.8057810983
Wu2021	high_vs_zero	down	Measles	14558	1568	106	12	0.4732921511	AKT1;APAF1;CASP8;CBLB;CD3D;CD3E;EIF2AK4;GSK3B;IL2RG;IRAK1;MSN;PIK3R1	0.9403870407	0.8719799731
Wu2021	high_vs_zero	down	Melanogenesis	14558	1568	75	11	0.1799885925	CALM1;CAMK2G;DVL3;EDN1;GNAI1;GNAS;GSK3B;PLCB3;PRKACB;TCF7L1;TCF7L2	0.6549249189	0.592493717
Wu2021	high_vs_zero	down	Melanoma	14558	1568	57	4	0.8757843913	AKT1;CDKN2A;EGFR;PIK3R1	1	1
Wu2021	high_vs_zero	down	Metabolism of xenobiotics by cytochrome P450	14558	1568	29	4	0.3818051524	ALDH3B2;CBR3;DHDH;EPHX1	0.8918968359	0.8037949644
Wu2021	high_vs_zero	down	MicroRNAs in cancer	14558	1568	142	25	0.009132208402	BCL2L11;BMF;CDC25B;CDKN2A;DDIT4;DICER1;DNMT1;EFNA3;EGFR;EZH2;HMOX1;KIF23;MARCKS;MTOR;PIK3R1;PLAU;PLCG1;PRKCE;RPS6KA5;SOX4;STMN1;TGFB2;TPM1;VEGFA;VIM	0.1904717752	0.1315945559
Wu2021	high_vs_zero	down	Mineral absorption	14558	1568	38	6	0.2206520256	ATP2B4;FTL;HMOX1;SLC34A2;SLC5A1;TRPV6	0.6818030845	0.6382951365
Wu2021	high_vs_zero	down	Mismatch repair	14558	1568	22	5	0.08028299222	LIG1;MSH6;POLD2;POLD3;RFC2	0.5209474162	0.4167673202
Wu2021	high_vs_zero	down	Mitophagy	14558	1568	66	5	0.8524168646	ATG5;HIF1A;MRAS;RRAS2;TBC1D17	1	1
Wu2021	high_vs_zero	down	Morphine addiction	14558	1568	51	12	0.006849419371	ARRB2;GABRE;GABRP;GNAI1;GNAS;GNG12;GNG4;GNG5;GNGT1;PDE4B;PDE4D;PRKACB	0.1790748934	0.1137012304
Wu2021	high_vs_zero	down	Mucin type O-glycan biosynthesis	14558	1568	22	3	0.427806453	C1GALT1;GALNT2;GCNT1	0.9085053401	0.8345513231
Wu2021	high_vs_zero	down	N-Glycan biosynthesis	14558	1568	45	10	0.0193303931	ALG3;DDOST;DPAGT1;MGAT1;MGAT4A;MGAT4B;MOGS;RPN1;ST6GAL1;STT3A	0.2970776202	0.2047785936
Wu2021	high_vs_zero	down	NF-kappa B signaling pathway	14558	1568	85	11	0.3060991621	BCL2A1;CCL4;CXCL2;IRAK1;LBP;PIAS4;PLAU;PLCG1;SYK;TIRAP;VCAM1	0.8052338317	0.7428347866
Wu2021	high_vs_zero	down	NOD-like receptor signaling pathway	14558	1568	138	11	0.8896406408	ATG5;CASP8;CCL2;CCL5;CXCL2;GBP1;GBP5;IFI16;ITPR3;PLCB3;TP53BP1	1	1
Wu2021	high_vs_zero	down	Natural killer cell mediated cytotoxicity	14558	1568	79	8	0.6272765937	HCST;HLA-A;LCP2;MICA;PIK3R1;PLCG1;SYK;VAV1	0.9564739706	0.9449881152
Wu2021	high_vs_zero	down	Necroptosis	14558	1568	119	11	0.7477221813	CAMK2G;CASP8;FTL;H2AC11;H2AC12;H2AC16;H2AZ2;HMGB1;IL33;MACROH2A2;PPIA	0.9747092721	1
Wu2021	high_vs_zero	down	Neuroactive ligand-receptor interaction	14558	1568	91	16	0.03284087616	CHRNA5;EDN1;EDN2;GABRE;GABRP;GAL;GZMA;LPAR2;NMB;NPB;P2RY2;P2RY6;PARD3;PTGER4;PTH2R;TACR1	0.3364749417	0.2692255572
Wu2021	high_vs_zero	down	Neurotrophin signaling pathway	14558	1568	107	10	0.7286384571	AKT1;BEX3;CALM1;CAMK2G;GSK3B;IRAK1;MAP3K5;PIK3R1;PLCG1;RPS6KA5	0.9659058263	0.9875522472
Wu2021	high_vs_zero	down	Neutrophil extracellular trap formation	14558	1568	121	18	0.09785202652	ACTB;AKT1;H2AC11;H2AC12;H2AC16;H2AZ2;H2BC11;H2BC12;H2BC9;H4C3;HDAC9;HMGB1;MACROH2A2;MTOR;PIK3R1;PLCB3;PLCG1;SYK	0.5551615581	0.4550886788
Wu2021	high_vs_zero	down	Nicotinate and nicotinamide metabolism	14558	1568	28	3	0.593488049	NNMT;PNP;SIRT6	0.9403870407	0.9280093102
Wu2021	high_vs_zero	down	Non-alcoholic fatty liver disease	14558	1568	138	12	0.8223042235	AKT1;BCL2L11;CASP8;COX5A;ERN1;GSK3B;MAP3K5;NDUFA4L2;NDUFS5;PIK3R1;UQCRH;UQCRHL	1	1
Wu2021	high_vs_zero	down	Non-small cell lung cancer	14558	1568	65	6	0.7145701428	AKT1;CDKN2A;EGFR;EML4;PIK3R1;PLCG1	0.9659058263	0.9803682622
Wu2021	high_vs_zero	down	Notch signaling pathway	14558	1568	51	3	0.9233749811	DTX2;DVL3;NUMB	1	1
Wu2021	high_vs_zero	down	Nucleotide excision repair	14558	1568	44	5	0.5205505584	ERCC5;LIG1;POLD2;POLD3;RFC2	0.9403870407	0.8945757744
Wu2021	high_vs_zero	down	Olfactory transduction	14558	1568	22	4	0.2068846867	ARRB2;CALM1;CAMK2G;PRKACB	0.673952652	0.6201194742
Wu2021	high_vs_zero	down	One carbon pool by folate	14558	1568	18	3	0.3054401971	GART;MTHFR;TYMS	0.8052338317	0.7428347866
Wu2021	high_vs_zero	down	Oocyte meiosis	14558	1568	103	10	0.6831979037	CALM1;CAMK2G;CCNB2;CDC20;ITPR3;MAD2L2;PKMYT1;PLK1;PPP2R5D;PRKACB	0.9644788105	0.9700333566
Wu2021	high_vs_zero	down	Osteoclast differentiation	14558	1568	96	7	0.9037695864	AKT1;CTSK;LCP2;PIK3R1;SYK;TGFB2;TGFBR1	1	1
Wu2021	high_vs_zero	down	Other glycan degradation	14558	1568	15	0	1		1	1
Wu2021	high_vs_zero	down	Other types of O-glycan biosynthesis	14558	1568	34	6	0.1531419184	B3GLCT;C1GALT1;GALNT2;POMT2;ST6GAL1;XXYLT1	0.6308249151	0.5586308973
Wu2021	high_vs_zero	down	Ovarian steroidogenesis	14558	1568	29	3	0.6179129986	GNAS;HSD17B2;PRKACB	0.9514369578	0.9400381356
Wu2021	high_vs_zero	down	Oxidative phosphorylation	14558	1568	111	6	0.9840919477	COX5A;LHPP;NDUFA4L2;NDUFS5;UQCRH;UQCRHL	1	1
Wu2021	high_vs_zero	down	Oxytocin signaling pathway	14558	1568	106	14	0.2487963659	ACTB;CACNB4;CALM1;CAMK2G;EEF2K;EGFR;GNAI1;GNAS;GUCY1A1;ITPR3;MYLK;PLCB3;PRKACB;RCAN1	0.7264853886	0.6822784503
Wu2021	high_vs_zero	down	PD-L1 expression and PD-1 checkpoint pathway in cancer	14558	1568	75	12	0.1045923757	AKT1;BATF;CD3D;CD3E;EGFR;EML4;HIF1A;MTOR;PIK3R1;PLCG1;RPS6KB2;TIRAP	0.55643322	0.4672824677
Wu2021	high_vs_zero	down	PI3K-Akt signaling pathway	14558	1568	243	31	0.1818112665	AKT1;BCL2L11;CDC37;COL1A1;COL1A2;COL6A1;DDIT4;EFNA3;EGFR;EIF4E2;EIF4EBP1;FGFR4;FN1;GNG12;GNG4;GNG5;GNGT1;GSK3B;HSP90B1;IL2RG;IL7R;ITGB4;LAMA4;LPAR2;MTOR;OSMR;PIK3R1;PPP2R5D;RPS6KB2;SYK;VEGFA	0.6549249189	0.5925849988
Wu2021	high_vs_zero	down	PPAR signaling pathway	14558	1568	54	10	0.06026312077	ACSL1;ANGPTL4;DBI;FABP7;FADS2;HMGCS1;ME1;PLIN2;PLTP;SCD	0.4512008017	0.368892982
Wu2021	high_vs_zero	down	Pancreatic cancer	14558	1568	75	10	0.2858470549	AKT1;CDKN2A;EGFR;MTOR;PIK3R1;RALA;RPS6KB2;TGFB2;TGFBR1;VEGFA	0.7841770519	0.716935316
Wu2021	high_vs_zero	down	Pancreatic secretion	14558	1568	49	6	0.4353435624	ATP2B4;CLCA2;GNAS;ITPR3;PLA2G2A;PLCB3	0.9112567758	0.8402637811
Wu2021	high_vs_zero	down	Pantothenate and CoA biosynthesis	14558	1568	15	0	1		1	1
Wu2021	high_vs_zero	down	Parathyroid hormone synthesis, secretion and action	14558	1568	82	14	0.0543213649	AKAP13;ARRB2;EGFR;GNAI1;GNAS;ITPR3;LRP5;MMP14;NR4A2;PDE4B;PDE4D;PLCB3;PRKACB;SLC34A2	0.4406066264	0.3510461464
Wu2021	high_vs_zero	down	Parkinson disease	14558	1568	208	22	0.5696951861	APAF1;CALM1;CAMK2G;COX5A;ERN1;GNAI1;GNAS;ITPR3;KLC1;MAP3K5;NDUFA4L2;NDUFS5;PLCG1;PRKACB;PSMA6;PSMB2;TUBA4A;TUBB;UBE2J1;UBE2J2;UQCRH;UQCRHL	0.9403870407	0.9156392141
Wu2021	high_vs_zero	down	Pathogenic Escherichia coli infection	14558	1568	166	25	0.05264259803	ACTB;ACTR3B;BAIAP2L1;CASP8;CLDN1;CLDN8;CYTH3;GAPDH;HCLS1;IRAK1;LPAR2;MYH9;MYO10;MYO1B;MYO1E;NCL;PAK2;SEC24C;TIRAP;TJP1;TMED10;TUBA4A;TUBB;WASF2;WIPF1	0.4406066264	0.3469128077
Wu2021	high_vs_zero	down	Pathways in cancer	14558	1568	410	51	0.1528666276	AKT1;APAF1;BCL2L11;BMP4;CALM1;CAMK2G;CASP8;CCDC6;CDKN2A;CKS1B;DVL3;EDN1;EGFR;EGLN3;EML4;FGFR4;FN1;GNAI1;GNAS;GNG12;GNG4;GNG5;GNGT1;GSK3B;HIF1A;HMOX1;HSP90B1;IL2RG;IL7R;LAMA4;LPAR2;LRP5;MSH6;MTOR;PIK3R1;PLCB3;PLCG1;PML;PRKACB;PTGER4;RALA;RPS6KA5;RPS6KB2;SUFU;TCF7L1;TCF7L2;TGFB2;TGFBR1;TXNRD1;VEGFA;ZBTB17	0.6308249151	0.5585048442
Wu2021	high_vs_zero	down	Pathways of neurodegeneration	14558	1568	378	32	0.9432211966	ACTR1A;APAF1;CALM1;CAMK2G;CASP8;COX5A;DCTN1;DKK1;DVL3;ERN1;GPX3;GPX7;GSK3B;ITPR3;KLC1;LRP5;MAP3K5;MTOR;NDUFA4L2;NDUFS5;PLCB3;PLCG1;PSMA6;PSMB2;SPTBN2;TOMM40;TUBA4A;TUBB;UBE2J1;UBE2J2;UQCRH;UQCRHL	1	1
Wu2021	high_vs_zero	down	Pentose phosphate pathway	14558	1568	25	5	0.1243813478	G6PD;GPI;PFKL;PGD;PGM1	0.5764976755	0.513458839
Wu2021	high_vs_zero	down	Peroxisome	14558	1568	71	7	0.6547302603	ACSL1;AMACR;IDH2;MPV17L2;PEX11A;PRDX5;PXMP4	0.9644788105	0.9591717971
Wu2021	high_vs_zero	down	Pertussis	14558	1568	62	7	0.5074643407	C1QB;C1QC;CALM1;GNAI1;IRAK1;SERPING1;TIRAP	0.9403870407	0.888628401
Wu2021	high_vs_zero	down	Phagosome	14558	1568	118	13	0.5094552655	ACTB;CALR;CORO1A;DYNC1H1;HLA-A;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;MARCO;TFRC;TUBA4A;TUBB	0.9403870407	0.888628401
Wu2021	high_vs_zero	down	Phosphatidylinositol signaling system	14558	1568	85	10	0.4340940907	CALM1;DGKD;DGKZ;IMPA2;ITPR3;PIK3R1;PIP4P1;PIP5K1C;PLCB3;PLCG1	0.9112567758	0.8399485325
Wu2021	high_vs_zero	down	Phospholipase D signaling pathway	14558	1568	114	19	0.03531999683	AGPAT5;AKT1;CYTH3;DGKD;DGKZ;DNM2;EGFR;GNAS;LPAR2;MRAS;MTOR;PIK3R1;PIP5K1C;PLCB3;PLCG1;PLPP3;RALA;RRAS2;SYK	0.3556358302	0.2815889782
Wu2021	high_vs_zero	down	Platelet activation	14558	1568	95	17	0.02433858455	ACTB;AKT1;COL1A1;COL1A2;COL3A1;GNAI1;GNAS;GUCY1A1;ITPR3;LCP2;MYLK;PIK3R1;PLCB3;PRKACB;PRKCZ;SYK;TLN2	0.3016884236	0.2274389754
Wu2021	high_vs_zero	down	Porphyrin and chlorophyll metabolism	14558	1568	23	1	0.9274296886	HMOX1	1	1
Wu2021	high_vs_zero	down	Primary immunodeficiency	14558	1568	22	8	0.001420734738	ADA;CD3D;CD3E;CD79A;CD8A;IL2RG;IL7R;PTPRC	0.08501841834	0.04656884876
Wu2021	high_vs_zero	down	Prion disease	14558	1568	222	19	0.8837602516	APAF1;C1QB;C1QC;CCL5;COX5A;GSK3B;ITPR3;KLC1;NDUFA4L2;NDUFS5;PIK3R1;PRKACB;PSMA6;PSMB2;STIP1;TUBA4A;TUBB;UQCRH;UQCRHL	1	1
Wu2021	high_vs_zero	down	Progesterone-mediated oocyte maturation	14558	1568	77	9	0.4506571368	AKT1;CCNB2;CDC25B;GNAI1;MAD2L2;PIK3R1;PKMYT1;PLK1;PRKACB	0.9267034081	0.8520982538
Wu2021	high_vs_zero	down	Prolactin signaling pathway	14558	1568	58	3	0.957063119	AKT1;GSK3B;PIK3R1	1	1
Wu2021	high_vs_zero	down	Propanoate metabolism	14558	1568	31	3	0.6637000328	ACAT2;ACSS2;LDHB	0.9644788105	0.9624401598
Wu2021	high_vs_zero	down	Prostate cancer	14558	1568	88	9	0.6165425869	AKT1;EGFR;GSK3B;HSP90B1;MTOR;PIK3R1;PLAU;TCF7L1;TCF7L2	0.9514369578	0.9398021035
Wu2021	high_vs_zero	down	Proteasome	14558	1568	43	2	0.9541368973	PSMA6;PSMB2	1	1
Wu2021	high_vs_zero	down	Protein digestion and absorption	14558	1568	45	6	0.3553393811	COL1A1;COL1A2;COL3A1;COL5A1;COL6A1;ELN	0.8793144008	0.7814098239
Wu2021	high_vs_zero	down	Protein export	14558	1568	23	1	0.9274296886	SRPRA	1	1
Wu2021	high_vs_zero	down	Protein processing in endoplasmic reticulum	14558	1568	160	26	0.02132932626	CALR;CKAP4;CRYAB;DDOST;DERL3;DNAJC3;EIF2AK4;ERN1;ERO1A;HSP90B1;HSPBP1;HYOU1;MAP3K5;MOGS;P4HB;PDIA6;PREB;RPN1;RRBP1;SEC24C;STT3A;UBE2J1;UBE2J2;UBE4B;UBXN2A;UGGT1	0.3016884236	0.2158057375
Wu2021	high_vs_zero	down	Proteoglycans in cancer	14558	1568	169	27	0.02355273984	ACTB;AKT1;CAMK2G;COL1A1;COL1A2;DCN;EGFR;FLNA;FN1;HCLS1;HIF1A;IQGAP1;ITPR3;LUM;MRAS;MSN;MTOR;PIK3R1;PLAU;PLCG1;PRKACB;RPS6KB2;RRAS2;TGFB2;TIAM1;VAV1;VEGFA	0.3016884236	0.2243539155
Wu2021	high_vs_zero	down	Purine metabolism	14558	1568	99	16	0.06364702994	ADA;ADSL;ADSS1;AK2;AK4;ENTPD2;GART;GUCY1A1;HDDC3;PDE4B;PDE4D;PDE6D;PGM1;PKM;PNP;RRM2	0.4588872282	0.3750893803
Wu2021	high_vs_zero	down	Pyrimidine metabolism	14558	1568	48	7	0.2553104033	CAD;DTYMK;PNP;RRM2;TK1;TYMS;UCK2	0.7280761878	0.6902620462
Wu2021	high_vs_zero	down	Pyruvate metabolism	14558	1568	34	8	0.02515883989	ACAT2;ACSS2;ACYP1;ACYP2;AKR1A1;LDHB;ME1;PKM	0.3016884236	0.2284422373
Wu2021	high_vs_zero	down	RIG-I-like receptor signaling pathway	14558	1568	51	4	0.813937768	ATG5;CASP10;CASP8;CXCL10	1	1
Wu2021	high_vs_zero	down	RNA degradation	14558	1568	69	5	0.877825057	BTG3;DCPS;ENO1;MPHOSPH6;PFKL	1	1
