cohort	contrast	direction	pathway	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Wu2021	high_vs_low_detected	up	Toll-like receptor signaling pathway	14558	1358	76	2	0.9949100533	IKBKB;TBK1	1	1
Wu2021	high_vs_low_detected	up	Toxoplasmosis	14558	1358	94	7	0.7854391107	BCL2;HSPA1A;HSPA1B;HSPA2;HSPA6;IKBKB;LAMB2	1	1
Wu2021	high_vs_low_detected	up	Transcriptional misregulation in cancer	14558	1358	140	19	0.06162842247	AFF1;BAIAP3;BMI1;BMP2K;CDKN1B;DDX5;FUT8;GADD45B;GADD45G;H3-3B;H3-5;IGF1R;MDM2;MLF1;PBX1;PLAT;POLK;PTK2;RARA	0.3611143109	0.3733105486
Wu2021	high_vs_low_detected	up	Tryptophan metabolism	14558	1358	31	3	0.5624876937	ALDH3A2;KMO;MAOB	0.9225043149	0.9144859492
Wu2021	high_vs_low_detected	up	Tuberculosis	14558	1358	138	7	0.9776662069	ATP6AP1;ATP6V1H;BCL10;BCL2;FCER1G;RAB5C;RHOA	1	1
Wu2021	high_vs_low_detected	up	Type I diabetes mellitus	14558	1358	27	0	1		1	1
Wu2021	high_vs_low_detected	up	Type II diabetes mellitus	14558	1358	31	6	0.06350311476	IKBKB;INSR;IRS1;PRKCD;SOCS2;SOCS3	0.3611143109	0.3750893803
Wu2021	high_vs_low_detected	up	Tyrosine metabolism	14558	1358	17	2	0.4798719099	MAOB;MIF	0.8544508821	0.8732244739
Wu2021	high_vs_low_detected	up	Ubiquitin mediated proteolysis	14558	1358	134	16	0.182842521	ANAPC11;ANAPC13;CDC23;ELOC;KLHL9;MAP3K1;MDM2;PIAS3;SKP1;SOCS3;UBB;UBC;UBE2B;UBE2G1;UBE2W;WWP1	0.601834709	0.5925849988
Wu2021	high_vs_low_detected	up	VEGF signaling pathway	14558	1358	50	6	0.3221230089	HSPB1;MAPKAPK3;PLA2G4C;PTK2;RAC3;SHC2	0.7316759429	0.7592813386
Wu2021	high_vs_low_detected	up	Valine, leucine and isoleucine degradation	14558	1358	45	6	0.2395333373	ABAT;ACADS;ACADSB;ALDH3A2;ALDH6A1;MCCC2	0.6629737867	0.669585658
Wu2021	high_vs_low_detected	up	Various types of N-glycan biosynthesis	14558	1358	37	3	0.6838263448	B4GALT1;CHST8;FUT8	0.9693072461	0.9700333566
Wu2021	high_vs_low_detected	up	Vascular smooth muscle contraction	14558	1358	90	14	0.03873738115	ADCY1;AGTR1;BRAF;GNA13;GUCY1A2;NPPC;PLA2G10;PLA2G12A;PLA2G4C;PRKCD;RAMP1;RAMP2;RAMP3;RHOA	0.2693170308	0.2977758146
Wu2021	high_vs_low_detected	up	Vasopressin-regulated water reabsorption	14558	1358	37	7	0.05215460159	AQP3;ARHGDIB;CREB3L4;DCTN6;DYNC1I2;RAB5C;VAMP2	0.3219919188	0.3469128077
Wu2021	high_vs_low_detected	up	Vibrio cholerae infection	14558	1358	46	4	0.6330161751	ATP6AP1;ATP6V1C1;ATP6V1G1;ATP6V1H	0.9545602795	0.947644017
Wu2021	high_vs_low_detected	up	Viral carcinogenesis	14558	1358	170	13	0.8117330623	CDKN1B;CREB3L4;EGR3;GRB2;H2BC18;H2BC21;H2BC5;HPN;IL6ST;MDM2;RBL2;RHOA;TRAF5	1	1
Wu2021	high_vs_low_detected	up	Viral myocarditis	14558	1358	46	1	0.9890216147	RAC3	1	1
Wu2021	high_vs_low_detected	up	Viral protein interaction with cytokine and cytokine receptor	14558	1358	45	2	0.93162915	IL20RA;IL6ST	1	1
Wu2021	high_vs_low_detected	up	Wnt signaling pathway	14558	1358	128	9	0.8548617484	CSNK1A1;CTNNB1;CTNND2;GPC4;NFATC4;RAC3;RHOA;RNF43;SKP1	1	1
Wu2021	high_vs_low_detected	up	Yersinia infection	14558	1358	125	9	0.8355370345	ARPC4;IKBKB;PTK2;PYCARD;RAC3;RHOA;TBK1;VAV3;WASL	1	1
Wu2021	high_vs_low_detected	up	beta-Alanine metabolism	14558	1358	20	6	0.008028273222	ABAT;ACADS;ACOX1;ACOX3;ALDH3A2;ALDH6A1	0.09975556514	0.1248162799
Wu2021	high_vs_low_detected	up	cAMP signaling pathway	14558	1358	136	17	0.1308220452	ACOX1;ACOX3;ADCY1;AFDN;ATP1A4;ATP2A3;BRAF;CGA;CREB3L4;GLI3;NPY1R;PPP1R1B;PTGER3;RAC3;RHOA;VAV3;VIPR2	0.5080372561	0.5203351107
Wu2021	high_vs_low_detected	up	cGMP-PKG signaling pathway	14558	1358	112	15	0.09731040046	ADCY1;AGTR1;ATP1A4;ATP2A3;CREB3L4;GNA13;GUCY1A2;INSR;IRS1;KCNJ8;MEF2D;NFATC4;NPPC;RHOA;VDAC1	0.4439787021	0.4542457325
Wu2021	high_vs_low_detected	up	mRNA surveillance pathway	14558	1358	84	3	0.9877170129	MSI2;NXT2;PPP2CA	1	1
Wu2021	high_vs_low_detected	up	mTOR signaling pathway	14558	1358	135	16	0.1906622964	ATP6V1C1;ATP6V1G1;ATP6V1H;BRAF;EIF4E;FNIP1;GRB2;IGF1R;IKBKB;INSR;IRS1;LAMTOR2;LAMTOR3;RHOA;RPS6KB1;TELO2	0.605249812	0.5991807106
Wu2021	high_vs_low_detected	up	p53 signaling pathway	14558	1358	69	10	0.1060982718	BCL2;CCNG1;CCNG2;GADD45B;GADD45G;MDM2;MDM4;PPM1D;RRM2B;THBS1	0.4555984614	0.4707676819
Wu2021	high_vs_low_detected	down	ABC transporters	14558	1481	26	4	0.2692062614	ABCA1;DEFB1;TAP1;TAP2	0.687588575	0.7017511533
Wu2021	high_vs_low_detected	down	AGE-RAGE signaling pathway in diabetic complications	14558	1481	89	14	0.06521133584	CCL2;CDK4;COL1A1;COL1A2;COL3A1;COL4A1;EDN1;FN1;MMP2;PIK3R1;SERPINE1;TGFB1;TGFBR2;VEGFA	0.3611143109	0.3791736821
Wu2021	high_vs_low_detected	down	AMPK signaling pathway	14558	1481	101	5	0.9807988873	CREB5;IRS2;PFKP;PIK3R1;RPS6KB2	1	1
Wu2021	high_vs_low_detected	down	Acute myeloid leukemia	14558	1481	57	5	0.701393161	PIK3R1;PML;RPS6KB2;TCF7L1;TCF7L2	0.9777120583	0.9779039263
Wu2021	high_vs_low_detected	down	Adherens junction	14558	1481	69	11	0.08792042706	ACTN4;CSNK2A2;EGFR;MET;PARD3;SNAI2;TCF7L1;TCF7L2;TGFBR2;TJP1;WASF2	0.4278794117	0.4367781387
Wu2021	high_vs_low_detected	down	Adipocytokine signaling pathway	14558	1481	54	3	0.9227578819	ACSL1;ACSL5;IRS2	1	1
Wu2021	high_vs_low_detected	down	Adrenergic signaling in cardiomyocytes	14558	1481	98	9	0.6765533004	ATP1B3;CACNA2D1;CACNB4;CALM1;CAMK2G;CREB5;GNAS;PRKACB;TPM2	0.9648487489	0.9662784001
Wu2021	high_vs_low_detected	down	African trypanosomiasis	14558	1481	21	3	0.3619637362	FAS;IL18;LAMA4	0.760059286	0.7908810537
Wu2021	high_vs_low_detected	down	Alanine, aspartate and glutamate metabolism	14558	1481	30	5	0.1842532243	ASNS;ASS1;CPS1;GLS;RIMKLA	0.601834709	0.5935675288
Wu2021	high_vs_low_detected	down	Alcoholism	14558	1481	122	13	0.4735753302	CALM1;CREB5;GNAS;GNB2;GNG11;GNG12;GNG4;H2AZ2;H4C3;HDAC2;MACROH2A2;NTRK2;PRKACB	0.8536049162	0.8719799731
Wu2021	high_vs_low_detected	down	Aldosterone synthesis and secretion	14558	1481	65	6	0.6599141707	ATP1B3;CALM1;CAMK2G;CREB5;GNAS;PRKACB	0.9640846464	0.9624401598
Wu2021	high_vs_low_detected	down	Aldosterone-regulated sodium reabsorption	14558	1481	23	4	0.2009488248	ATP1B3;PIK3R1;SFN;SGK1	0.624224009	0.6162110178
Wu2021	high_vs_low_detected	down	Allograft rejection	14558	1481	23	15	2.691889458e-10	FAS;HLA-A;HLA-B;HLA-C;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;HLA-E;HLA-F	7.860317218e-08	1.249036709e-07
Wu2021	high_vs_low_detected	down	Alzheimer disease	14558	1481	302	37	0.1341559386	APOE;ATP5F1A;ATP5F1C;BACE1;BACE2;BID;CALM1;CHRM3;COX4I1;COX5A;CSF1;CSNK2A2;DKK1;FAS;FZD1;FZD7;GAPDH;IRS2;LRP1;LRP5;LRP6;MAP3K5;MME;NDUFA4L2;NDUFS5;NRBF2;PIK3R1;PPP3CA;PSMA7;PSMB2;PSMD7;SDHD;TUBA4A;TUBB;TUBB6;UQCRH;WIPI2	0.5101850307	0.5266358334
Wu2021	high_vs_low_detected	down	Amino sugar and nucleotide sugar metabolism	14558	1481	43	8	0.06554472082	CYB5R2;CYB5R3;GALE;GMDS;GPI;HEXA;PGM1;UGP2	0.3611143109	0.3801415659
Wu2021	high_vs_low_detected	down	Aminoacyl-tRNA biosynthesis	14558	1481	44	6	0.2877364096	CARS2;KARS1;PSTK;QRSL1;WARS1;YARS1	0.7060422824	0.7185667065
Wu2021	high_vs_low_detected	down	Amoebiasis	14558	1481	70	18	0.0001636762647	ACTN4;COL1A1;COL1A2;COL3A1;COL4A1;CXCL1;CXCL2;CXCL3;FN1;GNAS;LAMA4;LAMB1;LAMB3;LAMC1;PIK3R1;PRKACB;SERPINB4;TGFB1	0.004551758981	0.00863020305
Wu2021	high_vs_low_detected	down	Amphetamine addiction	14558	1481	45	7	0.1683807855	CALM1;CAMK2G;CREB5;GNAS;HDAC2;PPP3CA;PRKACB	0.585323683	0.5778748853
Wu2021	high_vs_low_detected	down	Amyotrophic lateral sclerosis	14558	1481	301	29	0.6509454396	ATP5F1A;ATP5F1C;BID;CASP1;CHCHD10;COX4I1;COX5A;GPX7;GPX8;HNRNPA3;MAP3K5;NDUFA4L2;NDUFS5;NEFL;NRBF2;NUP93;PFN2;PPP3CA;PSMA7;PSMB2;PSMD7;SDHD;SIGMAR1;TOMM40;TUBA4A;TUBB;TUBB6;UQCRH;WIPI2	0.9585670356	0.9580344706
Wu2021	high_vs_low_detected	down	Antigen processing and presentation	14558	1481	56	21	5.04870293e-08	B2M;CALR;CD74;HLA-A;HLA-B;HLA-C;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;HLA-E;HLA-F;LGMN;PDIA3;TAP1;TAP2	5.896885022e-06	1.064817345e-05
Wu2021	high_vs_low_detected	down	Apelin signaling pathway	14558	1481	104	18	0.01699415646	ACTA2;CALM1;GNB2;GNG11;GNG12;GNG4;MRAS;MYLK;NOTCH3;PRKACB;RPS6;RPS6KB2;RRAS;RRAS2;SERPINE1;SPHK1;SPP1;TFAM	0.1575331329	0.1868551801
Wu2021	high_vs_low_detected	down	Apoptosis	14558	1481	125	14	0.3937929296	ATM;BID;BIRC3;BIRC5;CFLAR;CTSC;CTSK;CTSZ;FAS;GADD45A;MAP3K5;PARP1;PIK3R1;TUBA4A	0.7822281322	0.8057810983
Wu2021	high_vs_low_detected	down	Arachidonic acid metabolism	14558	1481	36	4	0.5055781455	CBR3;GPX7;GPX8;PTGDS	0.8866595705	0.8885918921
Wu2021	high_vs_low_detected	down	Arginine and proline metabolism	14558	1481	38	3	0.7574892647	CKB;ODC1;SRM	0.9971376994	1
Wu2021	high_vs_low_detected	down	Arginine biosynthesis	14558	1481	16	3	0.2181072444	ASS1;CPS1;GLS	0.6368731537	0.6346449676
Wu2021	high_vs_low_detected	down	Arrhythmogenic right ventricular cardiomyopathy	14558	1481	44	10	0.01138558982	CACNA2D1;CACNB4;DMD;DSC2;ITGA2;ITGA5;ITGB1;ITGB8;TCF7L1;TCF7L2	0.1208942628	0.1500827748
Wu2021	high_vs_low_detected	down	Asthma	14558	1481	15	9	3.227247006e-06	HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5	0.0001256474834	0.0003119672106
Wu2021	high_vs_low_detected	down	Autoimmune thyroid disease	14558	1481	22	15	1.033758428e-10	FAS;HLA-A;HLA-B;HLA-C;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;HLA-E;HLA-F	6.037149221e-08	5.995798883e-08
Wu2021	high_vs_low_detected	down	Autophagy	14558	1481	129	13	0.5575260727	ATG4B;ATG5;CFLAR;EIF2AK4;IRS2;MRAS;NRBF2;PIK3R1;PRKACB;RPS6KB2;RRAS;RRAS2;WIPI2	0.9225043149	0.9131750497
Wu2021	high_vs_low_detected	down	Axon guidance	14558	1481	149	16	0.4489066816	BOC;CAMK2G;CFL2;DPYSL2;EPHB2;EPHB6;ITGB1;MET;MYL9;NRP1;PARD3;PIK3R1;PPP3CA;ROCK1;RRAS;UNC5B	0.835915197	0.8508688736
Wu2021	high_vs_low_detected	down	B cell receptor signaling pathway	14558	1481	59	3	0.9475280367	LYN;PIK3R1;PPP3CA	1	1
Wu2021	high_vs_low_detected	down	Bacterial invasion of epithelial cells	14558	1481	72	16	0.002023631353	ACTR3B;ARHGAP10;ARPC1B;ARPC2;CAV1;CAV2;CLTB;DNM2;FN1;ITGA5;ITGB1;MAD2L2;MET;PIK3R1;SEPTIN11;WASF2	0.03845815654	0.05443848643
Wu2021	high_vs_low_detected	down	Basal cell carcinoma	14558	1481	47	6	0.34336212	BMP4;FZD1;FZD7;GADD45A;TCF7L1;TCF7L2	0.7345182348	0.7696619502
Wu2021	high_vs_low_detected	down	Basal transcription factors	14558	1481	40	2	0.9245930828	GTF2F2;TAF3	1	1
Wu2021	high_vs_low_detected	down	Base excision repair	14558	1481	33	3	0.6665068872	PARP1;POLD2;POLD3	0.9640846464	0.9646239694
Wu2021	high_vs_low_detected	down	Bile secretion	14558	1481	32	6	0.1003593281	AQP1;ATP1B3;EPHX1;GNAS;PRKACB;SLC5A1	0.447977073	0.4627091901
Wu2021	high_vs_low_detected	down	Biosynthesis of unsaturated fatty acids	14558	1481	25	5	0.1034915735	ELOVL1;FADS1;HACD1;HACD2;HSD17B12	0.447977073	0.4672824677
Wu2021	high_vs_low_detected	down	Bladder cancer	14558	1481	41	4	0.611276681	CDK4;EGFR;MMP2;VEGFA	0.9507938619	0.9384966987
Wu2021	high_vs_low_detected	down	Breast cancer	14558	1481	114	14	0.2682267694	CDK4;CDK6;EGFR;FGF5;FZD1;FZD7;GADD45A;LRP5;LRP6;NOTCH3;PIK3R1;RPS6KB2;TCF7L1;TCF7L2	0.687588575	0.7017511533
Wu2021	high_vs_low_detected	down	Butanoate metabolism	14558	1481	19	4	0.1204553348	ACAT1;ACAT2;HMGCS2;OXCT1	0.4989072022	0.5008178793
Wu2021	high_vs_low_detected	down	C-type lectin receptor signaling pathway	14558	1481	88	9	0.5452221265	CALM1;CASP1;CLEC7A;LSP1;MRAS;PIK3R1;PPP3CA;RRAS;RRAS2	0.9181432061	0.9025593395
Wu2021	high_vs_low_detected	down	Calcium signaling pathway	14558	1481	137	18	0.1555424262	CALM1;CAMK2G;CHRM3;EGFR;FGF5;FGFR4;GNAS;HGF;MET;MYLK;NTRK2;ORAI2;PDGFA;PDGFRB;PPP3CA;PRKACB;SPHK1;VEGFA	0.5677298558	0.5622197205
Wu2021	high_vs_low_detected	down	Carbohydrate digestion and absorption	14558	1481	24	4	0.2231473531	ATP1B3;LCT;PIK3R1;SLC5A1	0.6470921065	0.643907785
Wu2021	high_vs_low_detected	down	Cardiac muscle contraction	14558	1481	48	7	0.2117324407	ATP1B3;CACNA2D1;CACNB4;COX4I1;COX5A;TPM2;UQCRH	0.6290454612	0.6233746986
Wu2021	high_vs_low_detected	down	Cell adhesion molecules	14558	1481	90	26	5.787809797e-07	CDH3;CLDN1;CNTNAP2;GLG1;HLA-A;HLA-B;HLA-C;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;HLA-E;HLA-F;ITGB1;ITGB8;MPZ;NCAM1;PVR;SDC1;SDC2;VCAN	3.380080921e-05	7.067220383e-05
Wu2021	high_vs_low_detected	down	Cell cycle	14558	1481	120	21	0.009294861799	ATM;CCNB2;CDC20;CDC25B;CDK4;CDK6;CDKN2C;CDKN2D;CHEK1;DBF4;E2F4;GADD45A;HDAC2;MAD2L2;MCM7;ORC6;PKMYT1;PLK1;SFN;SMC3;TGFB1	0.1063979632	0.1331116011
Wu2021	high_vs_low_detected	down	Cellular senescence	14558	1481	144	25	0.005379471981	ATM;CALM1;CCNB2;CDK4;CDK6;CHEK1;E2F4;FOXM1;GADD45A;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;IGFBP3;MRAS;MYBL2;PIK3R1;PPP3CA;RRAS;RRAS2;SERPINE1;TGFB1;TGFBR2;ZFP36L2	0.07662467407	0.1018057374
Wu2021	high_vs_low_detected	down	Central carbon metabolism in cancer	14558	1481	54	11	0.01842614686	EGFR;G6PD;GLS;IDH2;LDHB;MET;PDGFRB;PFKP;PIK3R1;PKM;SLC7A5	0.1655518426	0.1979104663
Wu2021	high_vs_low_detected	down	Chagas disease	14558	1481	84	11	0.2321574144	C3;CALR;CCL2;CFLAR;FAS;GNAS;IRAK1;PIK3R1;SERPINE1;TGFB1;TGFBR2	0.6523916404	0.6578370591
Wu2021	high_vs_low_detected	down	Chemical carcinogenesis	14558	1481	144	13	0.7161543514	BIRC5;CREB5;CYP1B1;EGFR;EPHX1;FGF5;GNAS;HSP90B1;KLF5;PIK3R1;PRKACB;RPS6KB2;VEGFA	0.9777120583	0.9807879152
Wu2021	high_vs_low_detected	down	Chemokine signaling pathway	14558	1481	129	18	0.1035563439	CCL2;CCL20;CCL28;CX3CL1;CXCL1;CXCL10;CXCL14;CXCL2;CXCL3;GNB2;GNG11;GNG12;GNG4;LYN;PARD3;PIK3R1;PRKACB;ROCK1	0.447977073	0.4672824677
Wu2021	high_vs_low_detected	down	Cholesterol metabolism	14558	1481	31	6	0.08879525113	ABCA1;ANGPTL4;APOE;LRP1;PLTP;TSPO	0.4285655096	0.4392430333
Wu2021	high_vs_low_detected	down	Choline metabolism in cancer	14558	1481	81	7	0.7295967895	EGFR;PDGFA;PDGFRB;PIK3R1;PLPP3;RPS6KB2;WASF2	0.986306771	0.9875522472
Wu2021	high_vs_low_detected	down	Cholinergic synapse	14558	1481	73	9	0.3232455	CAMK2G;CHRM3;CREB5;GNB2;GNG11;GNG12;GNG4;PIK3R1;PRKACB	0.7316759429	0.7595286859
Wu2021	high_vs_low_detected	down	Chronic myeloid leukemia	14558	1481	75	7	0.6516286183	CDK4;CDK6;GADD45A;HDAC2;PIK3R1;TGFB1;TGFBR2	0.9585670356	0.9580344706
Wu2021	high_vs_low_detected	down	Circadian entrainment	14558	1481	63	9	0.1870599654	CALM1;CAMK2G;GNAS;GNB2;GNG11;GNG12;GNG4;GUCY1A1;PRKACB	0.6048798307	0.5953321179
Wu2021	high_vs_low_detected	down	Circadian rhythm	14558	1481	27	1	0.9449464101	BHLHE41	1	1
Wu2021	high_vs_low_detected	down	Citrate cycle (TCA cycle)	14558	1481	27	4	0.2928351651	DLAT;IDH2;MDH1;SDHD	0.7111929172	0.7256486098
Wu2021	high_vs_low_detected	down	Cocaine addiction	14558	1481	31	3	0.6237628762	CREB5;GNAS;PRKACB	0.9532298678	0.9427556175
Wu2021	high_vs_low_detected	down	Collecting duct acid secretion	14558	1481	21	0	1		1	1
Wu2021	high_vs_low_detected	down	Colorectal cancer	14558	1481	83	9	0.4725234653	BIRC5;EGFR;GADD45A;PIK3R1;RPS6KB2;TCF7L1;TCF7L2;TGFB1;TGFBR2	0.8536049162	0.8714264225
Wu2021	high_vs_low_detected	down	Complement and coagulation cascades	14558	1481	43	10	0.009655979533	C1R;C1S;C3;FGA;FGB;FGG;PLAU;PLAUR;PROS1;SERPINE1	0.1063979632	0.1364210076
Wu2021	high_vs_low_detected	down	Coronavirus disease	14558	1481	180	31	0.002389264544	C1R;C1S;C3;CASP1;CCL2;CXCL10;EGFR;FGA;FGB;FGG;IFNAR2;IRAK1;MMP3;NRP1;PIK3R1;RPL13;RPL13A;RPL18A;RPL22L1;RPL4;RPS11;RPS16;RPS17;RPS19;RPS20;RPS27A;RPS29;RPS3;RPS6;RPS7;UBA52	0.04228274223	0.06158993046
Wu2021	high_vs_low_detected	down	Cortisol synthesis and secretion	14558	1481	45	3	0.8499920716	CREB5;GNAS;PRKACB	1	1
Wu2021	high_vs_low_detected	down	Cushing syndrome	14558	1481	118	12	0.5455405694	CAMK2G;CDK4;CDK6;CDKN2C;CREB5;EGFR;FZD1;FZD7;GNAS;PRKACB;TCF7L1;TCF7L2	0.9181432061	0.9025593395
Wu2021	high_vs_low_detected	down	Cysteine and methionine metabolism	14558	1481	38	6	0.1844664605	DNMT1;LDHB;MDH1;PHGDH;PSAT1;SRM	0.601834709	0.5935675288
Wu2021	high_vs_low_detected	down	Cytokine-cytokine receptor interaction	14558	1481	127	26	0.0003884549777	BMP4;CCL2;CCL20;CCL28;CD70;CSF1;CX3CL1;CXCL1;CXCL10;CXCL14;CXCL17;CXCL2;CXCL3;FAS;IFNAR2;IL15RA;IL18;IL20RB;IL27RA;IL32;IL34;LTBR;TGFB1;TGFBR2;TNFRSF11B;TNFRSF19	0.009452404456	0.017951707
Wu2021	high_vs_low_detected	down	Cytosolic DNA-sensing pathway	14558	1481	46	3	0.8603310409	CASP1;CXCL10;IL18	1	1
Wu2021	high_vs_low_detected	down	DNA replication	14558	1481	35	6	0.139446872	MCM7;POLD2;POLD3;RFC2;RNASEH1;RNASEH2A	0.5253998275	0.539027504
Wu2021	high_vs_low_detected	down	Diabetic cardiomyopathy	14558	1481	168	22	0.1302508125	ATP5F1A;ATP5F1C;CAMK2G;COL1A1;COL1A2;COL3A1;COX4I1;COX5A;CYBA;G6PD;GAPDH;MMP2;NDUFA4L2;NDUFS5;PARP1;PDK3;PIK3R1;SDHD;TBC1D4;TGFB1;TGFBR2;UQCRH	0.5080372561	0.5200937638
Wu2021	high_vs_low_detected	down	Dilated cardiomyopathy	14558	1481	54	11	0.01842614686	CACNA2D1;CACNB4;DMD;GNAS;ITGA2;ITGA5;ITGB1;ITGB8;PRKACB;TGFB1;TPM2	0.1655518426	0.1979104663
Wu2021	high_vs_low_detected	down	Dopaminergic synapse	14558	1481	94	10	0.4904123088	CALM1;CAMK2G;CREB5;GNAS;GNB2;GNG11;GNG12;GNG4;PPP3CA;PRKACB	0.8652591792	0.8799118331
Wu2021	high_vs_low_detected	down	Drug metabolism	14558	1481	57	5	0.701393161	RRM2;TK1;UCK2;UPP1;XDH	0.9777120583	0.9779039263
Wu2021	high_vs_low_detected	down	ECM-receptor interaction	14558	1481	52	20	6.390214206e-08	COL1A1;COL1A2;COL4A1;COL6A1;COL6A2;COL6A3;COL9A3;FN1;HSPG2;ITGA2;ITGA5;ITGB1;ITGB8;LAMA4;LAMB1;LAMB3;LAMC1;SDC1;SPP1;TNC	6.219808494e-06	1.235441413e-05
Wu2021	high_vs_low_detected	down	Endocrine and other factor-regulated calcium reabsorption	14558	1481	34	6	0.1257122368	AP2M1;ATP1B3;CLTB;DNM2;GNAS;PRKACB	0.5025622839	0.513458839
Wu2021	high_vs_low_detected	down	Endocytosis	14558	1481	227	25	0.3680850824	ACTR3B;AP2M1;ARPC1B;ARPC2;BIN1;CAV1;CAV2;CLTB;DNM2;EGFR;FGFR4;FOLR1;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;PARD3;PML;SH3GL1;SH3KBP1;SMAP1;TGFBR2;VPS36;VPS4A	0.7622754898	0.7921682664
Wu2021	high_vs_low_detected	down	Endometrial cancer	14558	1481	54	5	0.6544518793	EGFR;GADD45A;PIK3R1;TCF7L1;TCF7L2	0.96030125	0.9591717971
Wu2021	high_vs_low_detected	down	Epithelial cell signaling in Helicobacter pylori infection	14558	1481	64	8	0.3245240507	CXCL1;CXCL2;CXCL3;EGFR;LYN;MET;PTPRZ1;TJP1	0.7316759429	0.7595286859
Wu2021	high_vs_low_detected	down	Epstein-Barr virus infection	14558	1481	173	33	0.0002793062206	B2M;BID;CALR;CDK4;CDK6;CXCL10;FAS;GADD45A;HDAC2;HLA-A;HLA-B;HLA-C;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;HLA-E;HLA-F;IFNAR2;IRAK1;LYN;PDIA3;PIK3R1;PSMD7;SAP30;TAP1;TAP2;VIM	0.007414310583	0.01378703046
Wu2021	high_vs_low_detected	down	ErbB signaling pathway	14558	1481	76	4	0.9577250337	CAMK2G;EGFR;PIK3R1;RPS6KB2	1	1
Wu2021	high_vs_low_detected	down	Estrogen signaling pathway	14558	1481	102	11	0.4665514512	CALM1;CREB5;EGFR;GNAS;HSP90B1;KRT14;KRT15;KRT16;MMP2;PIK3R1;PRKACB	0.8505667883	0.8665354027
Wu2021	high_vs_low_detected	down	Ether lipid metabolism	14558	1481	33	3	0.6665068872	LPCAT2;PLA2G7;PLPP3	0.9640846464	0.9646239694
Wu2021	high_vs_low_detected	down	Fanconi anemia pathway	14558	1481	51	3	0.9031486911	FANCI;FANCL;USP1	1	1
Wu2021	high_vs_low_detected	down	Fat digestion and absorption	14558	1481	20	5	0.04587529647	ABCA1;ACAT1;ACAT2;DGAT2;PLPP3	0.3079445188	0.3295067734
Wu2021	high_vs_low_detected	down	Fatty acid biosynthesis	14558	1481	15	3	0.1906951462	ACSL1;ACSL5;MECR	0.605249812	0.5991807106
Wu2021	high_vs_low_detected	down	Fatty acid degradation	14558	1481	34	5	0.260862536	ACAA2;ACAT1;ACAT2;ACSL1;ACSL5	0.687588575	0.6966861292
Wu2021	high_vs_low_detected	down	Fatty acid elongation	14558	1481	25	6	0.03581462378	ACAA2;ELOVL1;HACD1;HACD2;HSD17B12;MECR	0.251996871	0.2845545451
Wu2021	high_vs_low_detected	down	Fc epsilon RI signaling pathway	14558	1481	54	2	0.9784807048	LYN;PIK3R1	1	1
Wu2021	high_vs_low_detected	down	Fc gamma R-mediated phagocytosis	14558	1481	85	17	0.004796089682	ACTR3B;ARPC1B;ARPC2;BIN1;CFL2;DNM2;GSN;LYN;MARCKS;MARCKSL1;MYO10;PIK3R1;PLPP3;RPS6KB2;SPHK1;VASP;WASF2	0.07181836857	0.09429600052
Wu2021	high_vs_low_detected	down	Ferroptosis	14558	1481	36	9	0.008481608596	ACSL1;ACSL5;ATG5;CP;FTL;HMOX1;PRNP;SLC7A11;STEAP3	0.1031929046	0.1286100127
Wu2021	high_vs_low_detected	down	Fluid shear stress and atherosclerosis	14558	1481	118	18	0.05234552359	ASS1;BMP4;CALM1;CAV1;CAV2;CCL2;CYBA;EDN1;HMOX1;HSP90B1;MAP3K5;MMP2;NQO1;PDGFA;PIK3R1;SDC1;SDC2;VEGFA	0.3219919188	0.3469128077
Wu2021	high_vs_low_detected	down	Focal adhesion	14558	1481	157	38	2.783961182e-07	ACTN4;BIRC3;CAV1;CAV2;COL1A1;COL1A2;COL4A1;COL6A1;COL6A2;COL6A3;COL9A3;EGFR;FLNA;FLNC;FN1;HGF;ITGA2;ITGA5;ITGB1;ITGB8;LAMA4;LAMB1;LAMB3;LAMC1;MET;MYL9;MYLK;PDGFA;PDGFRB;PIK3R1;RASGRF1;ROCK1;SPP1;TLN1;TLN2;TNC;VASP;VEGFA	2.032291663e-05	4.036743714e-05
