dataset	cancer	feature_name	metabolite_standard_name	kegg_id	hmdb_id	metabolite_key	identity_confidence	super_pathway	sub_pathway	hedges_g	hedges_g_variance	hedges_g_se	effect_fdr	max_input_raw_missing_rate	source_type	source_effects
PRAD	PRAD	isovalerylcarnitine	isovalerylcarnitine	C20826	HMDB00688	KEGG:C20826	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	0.132697696340063	0.0327924066742095	0.181086737985446	0.929024886999219	0.0869565217391304	single_dataset	PRAD
PRAD	PRAD	kynurenine	kynurenine	C00328	HMDB00684	KEGG:C00328	HIGH_ID	Amino acid	Tryptophan Metabolism	0.150974115458818	0.0328113282250293	0.181138974892289	0.785756903732169	0.0434782608695652	single_dataset	PRAD
PRAD	PRAD	lactate	lactate	C00186	HMDB00190	KEGG:C00186	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.045145231450975	0.0327355797154825	0.180929764592459	0.98027091819487	0.0	single_dataset	PRAD
PRAD	PRAD	laurate (12:0)	laurate (12:0)	C02679	HMDB00638	KEGG:C02679	HIGH_ID	Lipid	Medium Chain Fatty Acid	-0.228185864463674	0.0329181734994908	0.181433661428884	0.346826896487327	0.21978021978022	single_dataset	PRAD
PRAD	PRAD	laurylcarnitine	laurylcarnitine	NA	HMDB02250	HMDB:HMDB02250	HIGH_ID	Lipid	Carnitine Metabolism	0.183464785861685	0.0328509856852946	0.181248408780035	0.639247204942103	0.478260869565217	single_dataset	PRAD
PRAD	PRAD	leucine	leucine	C00123	HMDB00687	KEGG:C00123	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	-0.0889934419889909	0.0327570459227609	0.180989076805096	0.948530203147992	0.0	single_dataset	PRAD
PRAD	PRAD	leucylglutamate	leucylglutamate	NA	NA	NAME:leucylglutamate	MODERATE_NAME_ONLY	Peptide	Dipeptide	0.126334600974495	0.032786391173441	0.181070127777723	0.523074922639294	0.565217391304348	single_dataset	PRAD
PRAD	PRAD	leucylglycine	leucylglycine	NA	HMDB28929	HMDB:HMDB28929	HIGH_ID	Peptide	Dipeptide	0.007400067560853	0.0327283412814575	0.180909760050301	0.87440776652664	0.521739130434783	single_dataset	PRAD
PRAD	PRAD	leucylserine	leucylserine	NA	NA	NAME:leucylserine	MODERATE_NAME_ONLY	Peptide	Dipeptide	-0.0359598787058097	0.032732860813854	0.180922250742837	0.980835870068248	0.41304347826087	single_dataset	PRAD
PRAD	PRAD	leucylthreonine	leucylthreonine	NA	NA	NAME:leucylthreonine	MODERATE_NAME_ONLY	Peptide	Dipeptide	0.0637872827179771	0.0327429911224671	0.180950244880926	0.707163281112638	0.652173913043478	single_dataset	PRAD
PRAD	PRAD	linoleate (18:2n6)	linoleate (18:2n6)	C01595	HMDB00673	KEGG:C01595	HIGH_ID	Lipid	Essential fatty acid	0.316692695528448	0.0330941788814618	0.181918055402595	0.37063902567875	0.0	single_dataset	PRAD
PRAD	PRAD	linolenate [alpha or gamma; (18:3n3 or 6)]	linolenate [alpha or gamma; (18:3n3 or 6)]	C06427	HMDB01388	KEGG:C06427	HIGH_ID	Lipid	Essential fatty acid	-0.0954605102741079	0.0327613994859169	0.181001103548893	0.614144751521655	0.0	single_dataset	PRAD
PRAD	PRAD	lysine	lysine	C00047	HMDB00182	KEGG:C00047	HIGH_ID	Amino acid	Lysine Metabolism	0.0131381622305809	0.0327287713920666	0.180910948789913	0.815605024724815	0.0217391304347826	single_dataset	PRAD
PRAD	PRAD	malate	malate	C00149	HMDB00156	KEGG:C00149	HIGH_ID	Energy	TCA Cycle	0.241308265081062	0.032940658499693	0.181495615648679	0.385144227436768	0.0	single_dataset	PRAD
PRAD	PRAD	maltopentaose	maltopentaose	C06218	HMDB12254	KEGG:C06218	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	-0.230027706534489	0.0329212536346459	0.181442149553641	0.741336246745227	0.802197802197802	single_dataset	PRAD
PRAD	PRAD	maltose	maltose	C00208	HMDB00163	KEGG:C00208	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	-0.313563787935381	0.0330869817489921	0.181898273078642	0.284992606565718	0.0434782608695652	single_dataset	PRAD
PRAD	PRAD	maltotetraose	maltotetraose	C02052	HMDB01296	KEGG:C02052	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	-0.506902914816978	0.0336659172086474	0.183482743626335	0.0727727031007337	0.351648351648352	single_dataset	PRAD
PRAD	PRAD	maltotriose	maltotriose	C01835	HMDB01262	KEGG:C01835	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	-0.3333968528233	0.0331338109912114	0.182026951277033	0.276633437459545	0.197802197802198	single_dataset	PRAD
PRAD	PRAD	mannitol	mannitol	C00392	HMDB00765	KEGG:C00392	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	-0.443386132414665	0.033445627782982	0.182881458280992	0.197598725437292	0.010989010989011	single_dataset	PRAD
PRAD	PRAD	mannose	mannose	C00159	HMDB00169	KEGG:C00159	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	-0.253831945932881	0.032963289806188	0.181557951646817	0.508496604641267	0.0217391304347826	single_dataset	PRAD
PRAD	PRAD	mannose 6-phosphate	mannose 6-phosphate	C00275	HMDB0001078	KEGG:C00275	HIGH_ID	Carbohydrate	Fructose, Mannose and Galactose Metabolism	0.167415391652115	0.0328304330783995	0.181191702564989	0.585935569886903	0.521739130434783	single_dataset	PRAD
PRAD	PRAD	mead acid (20:3n9)	mead acid (20:3n9)	NA	HMDB10378	HMDB:HMDB10378	HIGH_ID	Lipid	Long Chain Fatty Acid	0.109446006851568	0.0327718583158219	0.181029992862569	0.808475677628386	0.307692307692308	single_dataset	PRAD
PRAD	PRAD	methionine	methionine	C00073	HMDB00696	KEGG:C00073	HIGH_ID	Amino acid	Cysteine, methionine, SAM, taurine metabolism	0.0017428894646653	0.0327281525101574	0.180909238321755	0.987343600952932	0.0	single_dataset	PRAD
PRAD	PRAD	methyl-alpha-glucopyranoside	methyl-alpha-glucopyranoside	C02603	NA	KEGG:C02603	HIGH_ID	Xenobiotics	Chemical	0.310379516657498	0.0330797306367883	0.181878340207921	0.26575242903971	0.0869565217391304	single_dataset	PRAD
PRAD	PRAD	methylphosphate	methylphosphate	NA	HMDB61711	HMDB:HMDB61711	HIGH_ID	Nucleotide	Purine and Pyrimidine Metabolism	0.300310752079712	0.0330572894085187	0.181816636775953	0.26575242903971	0.0	single_dataset	PRAD
PRAD	PRAD	myo-inositol	myo-inositol	C00137	HMDB00211	KEGG:C00137	HIGH_ID	Lipid	Inositol Metabolism	-0.512784121595708	0.033687804034599	0.183542376672525	0.0348837430860398	0.0	single_dataset	PRAD
PRAD	PRAD	myristate (14:0)	myristate (14:0)	C06424	HMDB00806	KEGG:C06424	HIGH_ID	Lipid	Long Chain Fatty Acid	-0.155463564225147	0.0328163491602957	0.181152833707607	0.571469059426818	0.282608695652174	single_dataset	PRAD
PRAD	PRAD	myristoleate (14:1n5)	myristoleate (14:1n5)	C08322	HMDB02000	KEGG:C08322	HIGH_ID	Lipid	Long Chain Fatty Acid	-0.0627528758100852	0.0327425134070872	0.180948924857505	0.9939951245727	0.521739130434783	single_dataset	PRAD
PRAD	PRAD	N-acetyl-aspartyl-glutamate (NAAG)	N-acetyl-aspartyl-glutamate (NAAG)	C12270	HMDB01067	KEGG:C12270	HIGH_ID	Amino acid	Glutamate Metabolism	-0.268924157669378	0.0329920837689695	0.18163723123019	0.545110720859271	0.164835164835165	single_dataset	PRAD
PRAD	PRAD	N-acetylalanine	N-acetylalanine	C02847	HMDB00766	KEGG:C02847	HIGH_ID	Amino acid	Alanine and Aspartate Metabolism	0.0205850737337344	0.0327296879393433	0.180913481917029	0.970938950260397	0.5	single_dataset	PRAD
PRAD	PRAD	N-acetylaspartate (NAA)	N-acetylaspartate (NAA)	C01042	HMDB00812	KEGG:C01042	HIGH_ID	Amino acid	Alanine and Aspartate Metabolism	0.230147994681061	0.0329214556553838	0.181442706261188	0.414113103325682	0.0	single_dataset	PRAD
PRAD	PRAD	N-acetylgalactosamine	N-acetylgalactosamine	C01074	HMDB00835	KEGG:C01074	HIGH_ID	Carbohydrate	Aminosugar Metabolism	0.394943670941909	0.033297413333345	0.182475788348331	0.16547157903833	0.347826086956522	single_dataset	PRAD
PRAD	PRAD	N-acetylglucosamine	N-acetylglucosamine	C00140	HMDB00215	KEGG:C00140	HIGH_ID	Carbohydrate	Aminosugar Metabolism	0.656883847458195	0.0343029457633975	0.185210544417421	0.0152265979655756	0.0652173913043478	single_dataset	PRAD
PRAD	PRAD	N-acetylglutamate	N-acetylglutamate	C00624	HMDB01138	KEGG:C00624	HIGH_ID	Amino Acid	Glutamate Metabolism	-0.55281800646844	0.0338434981693255	0.183966024497257	0.0612996443067379	0.285714285714286	single_dataset	PRAD
PRAD	PRAD	N-acetylglycine	N-acetylglycine	NA	HMDB00532	HMDB:HMDB00532	HIGH_ID	Amino acid	Glycine, Serine and Threonine Metabolism	-0.0044446036026222	0.0327282135205132	0.180909406943125	0.960672928769261	0.521739130434783	single_dataset	PRAD
PRAD	PRAD	N-acetylmethionine	N-acetylmethionine	C02712	HMDB11745	KEGG:C02712	HIGH_ID	Amino acid	Cysteine, methionine, SAM, taurine metabolism	-0.130160097650919	0.0327899722669341	0.181080016199839	0.799419888569866	0.0217391304347826	single_dataset	PRAD
PRAD	PRAD	N-acetylneuraminate	N-acetylneuraminate	C00270	HMDB00230	KEGG:C00270	HIGH_ID	Carbohydrate	Aminosugar Metabolism	0.163780563304811	0.032826039500131	0.181179578043804	0.545110720859271	0.0652173913043478	single_dataset	PRAD
PRAD	PRAD	N-acetylputrescine	N-acetylputrescine	C02714	HMDB02064	KEGG:C02714	HIGH_ID	Amino Acid	Polyamine Metabolism	-0.226952038527193	0.0329161240069748	0.181428013291704	0.307677712366336	0.0869565217391304	single_dataset	PRAD
PRAD	PRAD	N-acetylthreonine	N-acetylthreonine	C01118	HMDB62557	KEGG:C01118	HIGH_ID	Amino Acid	Glycine, Serine and Threonine Metabolism	-0.29025999482567	0.033035626331079	0.181757053043559	0.251822256137335	0.195652173913043	single_dataset	PRAD
PRAD	PRAD	N-formylmethionine	N-formylmethionine	C03145	HMDB01015	KEGG:C03145	HIGH_ID	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	-0.0354540658698048	0.0327327289814093	0.180921886407945	0.968569640258678	0.608695652173913	single_dataset	PRAD
PRAD	PRAD	N1-methylguanosine	N1-methylguanosine	NA	HMDB01563	HMDB:HMDB01563	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	-0.0630523019639893	0.0327426508865051	0.180949304741701	0.927994019055346	0.630434782608696	single_dataset	PRAD
PRAD	PRAD	N2,N2-dimethylguanosine	N2,N2-dimethylguanosine	NA	HMDB04824	HMDB:HMDB04824	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	0.0361150662031889	0.0327329016354975	0.180922363558233	0.747027174688917	0.782608695652174	single_dataset	PRAD
PRAD	PRAD	N6-acetyllysine	N6-acetyllysine	C02727	HMDB00206	KEGG:C02727	HIGH_ID	Amino acid	Lysine Metabolism	0.0333517825844782	0.0327322010639453	0.180920427436885	0.98027091819487	0.391304347826087	single_dataset	PRAD
PRAD	PRAD	nicotinamide	nicotinamide	C00153	HMDB01406	KEGG:C00153	HIGH_ID	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	0.104148582962771	0.032767728749827	0.181018586752375	0.817835821257985	0.0	single_dataset	PRAD
PRAD	PRAD	nicotinamide adenine dinucleotide (NAD+)	nicotinamide adenine dinucleotide (NAD+)	C00003	HMDB00902	KEGG:C00003	HIGH_ID	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	0.0516635906259789	0.0327378827617366	0.180936128956426	0.817835821257985	0.032967032967033	single_dataset	PRAD
PRAD	PRAD	nicotinamide adenine dinucleotide reduced (NADH)	nicotinamide adenine dinucleotide reduced (NADH)	C00004	HMDB01487	KEGG:C00004	HIGH_ID	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	-0.155861788339838	0.0328168016320582	0.181154082570772	0.790527610791096	0.326086956521739	single_dataset	PRAD
PRAD	PRAD	nicotinamide riboside	nicotinamide riboside	C03150	HMDB00855	KEGG:C03150	HIGH_ID	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	0.312282792950274	0.0330840558134754	0.181890230121014	0.335930568721184	0.369565217391304	single_dataset	PRAD
PRAD	PRAD	octaethylene glycol	octaethylene glycol	NA	NA	NAME:octaethylene glycol	MODERATE_NAME_ONLY	Xenobiotics	Chemical	-0.286393709438617	0.0330274894413338	0.181734667692584	0.385144227436768	0.21978021978022	single_dataset	PRAD
PRAD	PRAD	oleate (18:1n9)	oleate (18:1n9)	C00712	HMDB00207	KEGG:C00712	HIGH_ID	Lipid	Long Chain Fatty Acid	0.478835369735918	0.033564941830035	0.183207373841871	0.0757512993897851	0.0	single_dataset	PRAD
PRAD	PRAD	oleoylcarnitine	oleoylcarnitine	NA	HMDB05065	HMDB:HMDB05065	HIGH_ID	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	0.221212528163545	0.0329067362508611	0.181402139598355	0.507791419945703	0.108695652173913	single_dataset	PRAD
PRAD	PRAD	ophthalmate	ophthalmate	NA	HMDB05765	HMDB:HMDB05765	HIGH_ID	Amino acid	Glutathione Metabolism	-0.59791737732418	0.0340329048913346	0.184480093482561	0.0102244993315713	0.0	single_dataset	PRAD
PRAD	PRAD	ornithine	ornithine	C00077	HMDB03374	KEGG:C00077	HIGH_ID	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.545963767787323	0.0338160116272116	0.183891303837924	0.0476080875004828	0.0	single_dataset	PRAD
PRAD	PRAD	p-cresol sulfate	p-cresol sulfate	C01468	HMDB11635	KEGG:C01468	HIGH_ID	Amino Acid	Phenylalanine and Tyrosine Metabolism	-0.369051217545138	0.0332252173404781	0.182277857515602	0.0612996443067379	0.032967032967033	single_dataset	PRAD
PRAD	PRAD	palmitate (16:0)	palmitate (16:0)	C00249	HMDB00220	KEGG:C00249	HIGH_ID	Lipid	Long Chain Fatty Acid	-0.35701234469181	0.0331933159284007	0.182190328855295	0.102139808164098	0.0	single_dataset	PRAD
PRAD	PRAD	palmitoleate (16:1n7)	palmitoleate (16:1n7)	C08362	HMDB03229	KEGG:C08362	HIGH_ID	Lipid	Long Chain Fatty Acid	-0.0512701121790089	0.032737734943512	0.180935720474184	0.626024726429089	0.282608695652174	single_dataset	PRAD
PRAD	PRAD	palmitoyl sphingomyelin (d18:1/16:0)	palmitoyl sphingomyelin (d18:1/16:0)	NA	HMDB0010169	HMDB:HMDB0010169	HIGH_ID	Lipid	Sphingomyelins (SM)	-0.44424483039654	0.0334484095600493	0.182889063533196	0.0727727031007337	0.0	single_dataset	PRAD
PRAD	PRAD	palmitoylcarnitine	palmitoylcarnitine	C02990	HMDB00222	KEGG:C02990	HIGH_ID	Lipid	Carnitine Metabolism	0.13759022178919	0.0327972329169761	0.181100063271596	0.617194200286976	0.230769230769231	single_dataset	PRAD
PRAD	PRAD	pantothenate	pantothenate	C00864	HMDB00210	KEGG:C00864	HIGH_ID	Cofactors and Vitamins	Pantothenate and CoA Metabolism	-0.240044610777863	0.0329384385594268	0.181489499859983	0.696410949386568	0.0	single_dataset	PRAD
PRAD	PRAD	pelargonate (9:0)	pelargonate (9:0)	C01601	HMDB00847	KEGG:C01601	HIGH_ID	Lipid	Medium Chain Fatty Acid	-0.36107878111482	0.0332039731251489	0.182219573935263	0.213876974412015	0.21978021978022	single_dataset	PRAD
PRAD	PRAD	pentaethylene glycol	pentaethylene glycol	NA	NA	NAME:pentaethylene glycol	MODERATE_NAME_ONLY	Xenobiotics	Chemical	-0.258588125854683	0.0329721845582207	0.181582445622424	0.508496604641267	0.395604395604396	single_dataset	PRAD
PRAD	PRAD	phenol sulfate	phenol sulfate	C02180	HMDB0060015	KEGG:C02180	HIGH_ID	Amino acid	Phenylalanine and Tyrosine Metabolism	-0.475705216965897	0.0335540372392993	0.183177611184608	0.0460781894673584	0.0	single_dataset	PRAD
PRAD	PRAD	phenylacetylglutamine	phenylacetylglutamine	C05597	HMDB06344	KEGG:C05597	HIGH_ID	Amino acid	Phenylalanine and Tyrosine Metabolism	-0.412506179960421	0.0333491682431569	0.182617546372622	0.101356405413185	0.0434782608695652	single_dataset	PRAD
PRAD	PRAD	phenylalanine	phenylalanine	C00079	HMDB00159	KEGG:C00079	HIGH_ID	Amino acid	Phenylalanine and Tyrosine Metabolism	-0.0172047481905356	0.0327292217280283	0.18091219341998	0.808475677628386	0.0	single_dataset	PRAD
PRAD	PRAD	phosphate	phosphate	C00009	HMDB01429	KEGG:C00009	HIGH_ID	Energy	Oxidative Phosphorylation	0.0668641161950776	0.0327444582487372	0.180954298784906	0.948530203147992	0.0	single_dataset	PRAD
PRAD	PRAD	phosphoethanolamine	phosphoethanolamine	C00346	HMDB00224	KEGG:C00346	HIGH_ID	Lipid	Glycerolipid Metabolism	-0.122394348433568	0.0327828143308318	0.181060250554427	0.619519619005419	0.0	single_dataset	PRAD
PRAD	PRAD	pipecolate	pipecolate	C00408	HMDB00070	KEGG:C00408	HIGH_ID	Amino acid	Lysine Metabolism	0.185240622280423	0.0328533753221251	0.181255000819633	0.707163281112638	0.152173913043478	single_dataset	PRAD
PRAD	PRAD	pregnen-diol disulfate	pregnen-diol disulfate	C05484	HMDB04025	KEGG:C05484	HIGH_ID	Lipid	Sterol/Steroid	-0.0993499334666077	0.0327641648153258	0.181008742372643	0.948530203147992	0.804347826086957	single_dataset	PRAD
PRAD	PRAD	proline	proline	C00148	HMDB00162	KEGG:C00148	HIGH_ID	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.32735087683368	0.0331192311922745	0.181986898408305	0.200569436230964	0.0	single_dataset	PRAD
PRAD	PRAD	propionylcarnitine	propionylcarnitine	C03017	HMDB00824	KEGG:C03017	HIGH_ID	Lipid	Fatty acid metabolism (also BCAA metabolism)	0.484486672559245	0.0335848105328722	0.183261590446204	0.0829635552862527	0.0	single_dataset	PRAD
PRAD	PRAD	pseudouridine	pseudouridine	C02067	HMDB00767	KEGG:C02067	HIGH_ID	Nucleotide	Pyrimidine Metabolism, Uracil containing	-0.376707814121573	0.033246056669123	0.182335012186697	0.0829635552862527	0.0217391304347826	single_dataset	PRAD
PRAD	PRAD	putrescine	putrescine	C00134	HMDB01414	KEGG:C00134	HIGH_ID	Amino acid	Polyamine metabolism	0.220282559065348	0.03290523779543	0.181398009348036	0.635699184186797	0.010989010989011	single_dataset	PRAD
PRAD	PRAD	pyridoxate	pyridoxate	C00847	HMDB00017	KEGG:C00847	HIGH_ID	Cofactors and Vitamins	Vitamin B6 metabolism	-0.191977247398247	0.0328626496848104	0.181280582757256	0.614144751521655	0.648351648351648	single_dataset	PRAD
PRAD	PRAD	pyroglutamine	pyroglutamine	NA	NA	NAME:pyroglutamine	MODERATE_NAME_ONLY	Amino acid	Glutamate Metabolism	-0.512637297060715	0.033687254556413	0.183540879796336	0.0874128724537614	0.021978021978022	single_dataset	PRAD
PRAD	PRAD	pyroglutamylvaline	pyroglutamylvaline	NA	NA	NAME:pyroglutamylvaline	MODERATE_NAME_ONLY	Peptide	Dipeptide	0.0423377178555519	0.0327346833301922	0.1809272874118	0.815605024724815	0.478260869565217	single_dataset	PRAD
PRAD	PRAD	quinate	quinate	C00296	HMDB03072	KEGG:C00296	HIGH_ID	Xenobiotics	Food Component/Plant	-0.312163815055073	0.0330837846625883	0.181889484749911	0.276633437459545	0.263736263736264	single_dataset	PRAD
PRAD	PRAD	ribose	ribose	C00121	HMDB00283	KEGG:C00121	HIGH_ID	Carbohydrate	Nucleotide sugars, pentose metabolism	0.208280094111964	0.0328864647727107	0.181346256572091	0.442126329819161	0.0	single_dataset	PRAD
PRAD	PRAD	ribose 5-phosphate	ribose 5-phosphate	C00117	HMDB00618	KEGG:C00117	HIGH_ID	Carbohydrate	Nucleotide sugars, pentose metabolism	-0.0009898217072355	0.0327281449995126	0.180909217563707	0.776998507484038	0.760869565217391	single_dataset	PRAD
PRAD	PRAD	ribulose	ribulose	C00309	HMDB00621,HMDB03371	KEGG:C00309	HIGH_ID	Carbohydrate	Nucleotide sugars, pentose metabolism	0.0333813500664991	0.0327322082651522	0.18092044733847	0.960672928769261	0.217391304347826	single_dataset	PRAD
PRAD	PRAD	S-adenosylhomocysteine (SAH)	S-adenosylhomocysteine (SAH)	C00021	HMDB00939	KEGG:C00021	HIGH_ID	Amino acid	Cysteine, methionine, SAM, taurine metabolism	0.0967092797419182	0.0327622753098819	0.18100352292119	0.696410949386568	0.0	single_dataset	PRAD
PRAD	PRAD	S-methylcysteine	S-methylcysteine	NA	HMDB02108	HMDB:HMDB02108	HIGH_ID	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	-0.118278848773281	0.0327791994021408	0.181050267611348	0.747027174688917	0.347826086956522	single_dataset	PRAD
PRAD	PRAD	scyllo-inositol	scyllo-inositol	C06153	HMDB06088	KEGG:C06153	HIGH_ID	Lipid	Inositol Metabolism	-0.456402570639334	0.0334883724693636	0.182998285427388	0.0612996443067379	0.0	single_dataset	PRAD
PRAD	PRAD	serine	serine	C00065	HMDB03406	KEGG:C00065	HIGH_ID	Amino acid	Glycine, Serine and Threonine Metabolism	0.384390668077029	0.0332673975760005	0.182393523942054	0.276633437459545	0.0	single_dataset	PRAD
PRAD	PRAD	serotonin (5HT)	serotonin (5HT)	C00780	HMDB00259	KEGG:C00780	HIGH_ID	Amino Acid	Tryptophan Metabolism	-0.121950741368966	0.0327824187351821	0.181059158109117	0.776638313452681	0.217391304347826	single_dataset	PRAD
PRAD	PRAD	serylleucine	serylleucine	NA	NA	NAME:serylleucine	MODERATE_NAME_ONLY	Peptide	Dipeptide	0.213577974221769	0.0328946215371975	0.18136874465353	0.454887848830064	0.58695652173913	single_dataset	PRAD
PRAD	PRAD	seryltyrosine	seryltyrosine	NA	NA	NAME:seryltyrosine	MODERATE_NAME_ONLY	Peptide	Dipeptide	0.133269917294797	0.0327929621203475	0.181088271625601	0.797911728322036	0.565217391304348	single_dataset	PRAD
PRAD	PRAD	sorbitol	sorbitol	C00794	HMDB00247	KEGG:C00794	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	-0.258389109770279	0.0329718090590048	0.181581411656053	0.328525632850378	0.0989010989010989	single_dataset	PRAD
PRAD	PRAD	spermidine	spermidine	C00315	HMDB01257	KEGG:C00315	HIGH_ID	Amino Acid	Polyamine Metabolism	0.0418297100484115	0.0327345272801539	0.180926856160588	0.948530203147992	0.0	single_dataset	PRAD
PRAD	PRAD	spermine	spermine	C00750	HMDB01256	KEGG:C00750	HIGH_ID	Amino Acid	Polyamine Metabolism	-0.077204841161665	0.0327498953927673	0.180969321689526	0.442126329819161	0.0217391304347826	single_dataset	PRAD
PRAD	PRAD	sphingosine	sphingosine	C00319	HMDB00252	KEGG:C00319	HIGH_ID	Lipid	Sphingolipid	-0.162493274615061	0.032824506621951	0.181175347721347	0.569124882874316	0.10989010989011	single_dataset	PRAD
PRAD	PRAD	stearamide	stearamide	C13846	NA	KEGG:C13846	HIGH_ID	Lipid	Fatty Acid, Amide	-0.168620241510226	0.0328319107152059	0.181195780070083	0.626024726429089	0.626373626373626	single_dataset	PRAD
PRAD	PRAD	stearate (18:0)	stearate (18:0)	C01530	HMDB00827	KEGG:C01530	HIGH_ID	Lipid	Long Chain Fatty Acid	-0.42899609816873	0.0333998116874578	0.182756153624051	0.0476080875004828	0.0	single_dataset	PRAD
PRAD	PRAD	stearoylcarnitine	stearoylcarnitine	NA	HMDB00848	HMDB:HMDB00848	HIGH_ID	Lipid	Carnitine Metabolism	0.305757818029597	0.0330693379321375	0.181849767478921	0.204595486536046	0.0434782608695652	single_dataset	PRAD
PRAD	PRAD	succinate	succinate	C00042	HMDB00254	KEGG:C00042	HIGH_ID	Energy	TCA Cycle	0.426009398647773	0.0333904918169915	0.182730653742035	0.0993798656428167	0.0	single_dataset	PRAD
PRAD	PRAD	succinylcarnitine	succinylcarnitine	NA	NA	NAME:succinylcarnitine	MODERATE_NAME_ONLY	Energy	TCA Cycle	0.185479343830383	0.0328536983106102	0.181255891795578	0.696410949386568	0.0	single_dataset	PRAD
PRAD	PRAD	taurine	taurine	C00245	HMDB00251	KEGG:C00245	HIGH_ID	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	-1.08805298143082	0.0370487957683209	0.192480637385481	1.37933131020019e-05	0.0	single_dataset	PRAD
PRAD	PRAD	tetraethylene glycol	tetraethylene glycol	NA	NA	NAME:tetraethylene glycol	MODERATE_NAME_ONLY	Xenobiotics	Chemical	-0.185924850571173	0.0328543021904356	0.181257557609154	0.581576343523554	0.32967032967033	single_dataset	PRAD
PRAD	PRAD	threonate	threonate	C01620	HMDB00943	KEGG:C01620	HIGH_ID	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	-0.403984172123665	0.0333237735819193	0.182548003500228	0.113639874497023	0.241758241758242	single_dataset	PRAD
PRAD	PRAD	threonine	threonine	C00188	HMDB00167	KEGG:C00188	HIGH_ID	Amino Acid	Glycine, Serine and Threonine Metabolism	0.389414492777137	0.0332815853916216	0.182432413215474	0.303903862391281	0.0	single_dataset	PRAD
PRAD	PRAD	threonylglutamate	threonylglutamate	NA	NA	NAME:threonylglutamate	MODERATE_NAME_ONLY	Peptide	Dipeptide	0.198086658490394	0.0328713469868297	0.181304569679944	0.494396065568385	0.565217391304348	single_dataset	PRAD
PRAD	PRAD	threonylleucine	threonylleucine	NA	NA	NAME:threonylleucine	MODERATE_NAME_ONLY	Peptide	Dipeptide	0.0276467864808168	0.0327309310033656	0.180916917405105	0.965414029996173	0.521739130434783	single_dataset	PRAD
PRAD	PRAD	tiglylcarnitine (C5:1-DC)	tiglylcarnitine (C5:1-DC)	NA	HMDB02366	HMDB:HMDB02366	HIGH_ID	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.298226486385728	0.0330527364500052	0.181804115602495	0.262606292863208	0.260869565217391	single_dataset	PRAD
PRAD	PRAD	tryptophan	tryptophan	C00078	HMDB00929	KEGG:C00078	HIGH_ID	Amino acid	Tryptophan Metabolism	-0.15201273181589	0.0328124767180787	0.181142145063149	0.797911728322036	0.0	single_dataset	PRAD
PRAD	PRAD	tryptophan betaine	tryptophan betaine	C09213	HMDB61115	KEGG:C09213	HIGH_ID	Amino Acid	Tryptophan Metabolism	0.129281428377565	0.0327891402840978	0.181077718905717	0.764294063528797	0.130434782608696	single_dataset	PRAD
PRAD	PRAD	tryptophylalanine	tryptophylalanine	NA	NA	NAME:tryptophylalanine	MODERATE_NAME_ONLY	Peptide	Dipeptide	-0.130507073083753	0.032790302358556	0.181080927649921	0.923022947422455	0.760869565217391	single_dataset	PRAD
PRAD	PRAD	tyrosine	tyrosine	C00082	HMDB00158	KEGG:C00082	HIGH_ID	Amino acid	Phenylalanine and Tyrosine Metabolism	-0.0587793237026054	0.032740750945308	0.180944054738773	0.948530203147992	0.0	single_dataset	PRAD
PRAD	PRAD	tyrosylglycine	tyrosylglycine	NA	HMDB29105	HMDB:HMDB29105	HIGH_ID	Peptide	Dipeptide	-0.206102053101561	0.0328831708263216	0.181337174419151	0.626024726429089	0.521739130434783	single_dataset	PRAD
