cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	statistics_reused	previous_p	previous_q	previous_effect	previous_run	bootstrap_mean_lower	bootstrap_mean_upper	positive_pairs	negative_pairs	equal_pairs	positive_pair_fraction	median_paired_difference	seed
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PCYT2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.0527928361028652	-0.2180361696744273	0.1124504974686967	0.5229951908817991	0.6000254903140021	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PCYT2	True	0.5229951908817991	0.6128024458817041	-0.0527928361028652	20260921T103911Z_camp_pair_sensitivity_v1	-0.2139377060945742	0.1076895105139149	20.0	25.0	0.0	0.4444444444444444	-0.08675143469478996	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PEPD	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.2220783571170305	-0.3815188653763063	-0.0626378488577548	0.0074218923505735	0.015470986871618	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PEPD	True	0.0074218923505735	0.01688116691503	-0.2220783571170305	20260921T103911Z_camp_pair_sensitivity_v1	-0.3724809503770499	-0.0705947775271747	16.0	29.0	0.0	0.35555555555555557	-0.2374075203079613	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PFKL	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.2421776834224296	0.1375013487832664	0.3468540180615928	2.911785170531779e-05	0.00011970672367741757	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PFKL	True	2.911785170531779e-05	0.0001468552520789	0.2421776834224296	20260921T103911Z_camp_pair_sensitivity_v1	0.1455075784754178	0.3422990174412602	33.0	12.0	0.0	0.7333333333333333	0.16363332953586962	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PFKM	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.1527626994192182	0.0475128744984148	0.2580125243400216	0.0054256403627176	0.011984996622122459	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PFKM	True	0.0054256403627176	0.013111964209901	0.1527626994192182	20260921T103911Z_camp_pair_sensitivity_v1	0.0516546557961439	0.2564267671321557	28.0	17.0	0.0	0.6222222222222222	0.12361796045767992	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PFKP	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.3286132554790875	0.0959618080658471	0.5612647028923279	0.0066878793893575	0.014140087851784429	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PFKP	True	0.0066878793893575	0.0155158801833094	0.3286132554790875	20260921T103911Z_camp_pair_sensitivity_v1	0.1083485749602368	0.5498668303009477	30.0	15.0	0.0	0.6666666666666666	0.29827328662836994	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PGD	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.1252895205975278	-0.3479739271504126	0.097394885955357	0.2629719694986876	0.3506292926649168	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PGD	True	0.2629719694986876	0.354706377463346	-0.1252895205975278	20260921T103911Z_camp_pair_sensitivity_v1	-0.3433723964430388	0.095860365043647	22.0	23.0	0.0	0.4888888888888889	-0.062063822092060406	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PGM3	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.1305278487481452	-0.0627128706513569	0.3237685681476474	0.1803450485560236	0.2616771292773676	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PGM3	True	0.1803450485560236	0.2682054568269069	0.1305278487481452	20260921T103911Z_camp_pair_sensitivity_v1	-0.0557934626783805	0.3090551876590299	25.0	20.0	0.0	0.5555555555555556	0.10320239720355939	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PMM1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.0478631198847785	-0.1840989315956109	0.0883726918260538	0.4826483086585157	0.5669202355671454	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PMM1	True	0.4826483086585157	0.5832000396290399	-0.0478631198847785	20260921T103911Z_camp_pair_sensitivity_v1	-0.1770350434087937	0.0840131062612768	21.0	24.0	0.0	0.4666666666666667	-0.12575937290139017	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PMM2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.3671967424629299	0.2380740495687956	0.4963194353570642	8.366767728116999e-07	5.159506765672149e-06	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PMM2	True	8.366767728116999e-07	6.065906602884825e-06	0.3671967424629299	20260921T103911Z_camp_pair_sensitivity_v1	0.2443851852573584	0.4872188357441127	34.0	11.0	0.0	0.7555555555555555	0.32183012657986065	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PNP	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.2501597841576832	0.0054546112612168	0.4948649570541495	0.0453144278863574	0.07890041561389288	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PNP	True	0.0453144278863574	0.0808688251510379	0.2501597841576832	20260921T103911Z_camp_pair_sensitivity_v1	0.0070986863075026	0.4723738415368272	29.0	16.0	0.0	0.6444444444444445	0.31035634835128967	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PPA1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.2739840990158226	-0.4174614566993968	-0.1305067413322485	0.0003804997025881	0.0011981692762348683	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PPA1	True	0.0003804997025881	0.0014238053387169	-0.2739840990158226	20260921T103911Z_camp_pair_sensitivity_v1	-0.4095159581158171	-0.1357899719872575	14.0	31.0	0.0	0.3111111111111111	-0.2784945595967905	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PPA2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.1077512230189646	0.0144402059490424	0.2010622400888869	0.0246164377976818	0.04670811274431932	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PPA2	True	0.0246164377976818	0.0483984200767983	0.1077512230189646	20260921T103911Z_camp_pair_sensitivity_v1	0.0199176463183578	0.2031714757383151	29.0	16.0	0.0	0.6444444444444445	0.08027712471217008	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PRODH	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.1115793871895129	-0.0736605907601155	0.2968193651391415	0.2312398014355661	0.3228631189855074	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PRODH	True	0.2312398014355661	0.323178517668984	0.1115793871895129	20260921T103911Z_camp_pair_sensitivity_v1	-0.0553975828901046	0.3009727144029474	21.0	24.0	0.0	0.4666666666666667	-0.0653952374322202	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PRODH2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.0005719628538208	-0.0458297411086363	0.0446858154009945	0.9797952476924204	0.9871033518269847	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PRODH2	True	0.9797952476924204	0.9889592453204312	-0.0005719628538208	20260921T103911Z_camp_pair_sensitivity_v1	-0.0455428720102757	0.0417520795641308	23.0	22.0	0.0	0.5111111111111111	0.0014036974020408266	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PTGS1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.31040612374476395	0.13852178847675883	0.48229045901276907	0.0007142767410172918	0.0019945841069916826	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PTGS1	False	NA	NA	NA	NA	0.14790125653101766	0.48554626883954916	30.0	15.0	0.0	0.6666666666666666	0.1860072538527504	2095940939.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PTGS2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.9771565428201244	-1.3514832105025505	-0.6028298751376983	4.054161324285643e-06	2.0690202620492247e-05	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PTGS2	False	NA	NA	NA	NA	-1.3243270025921445	-0.6107961082309029	11.0	34.0	0.0	0.24444444444444444	-1.0642405592076702	3559944357.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PUDP	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.12440617624826589	0.037653709670779856	0.21115864282575192	0.005958895617027621	0.012969361048824821	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PUDP	False	NA	NA	NA	NA	0.041451401457874605	0.2070622500801495	28.0	17.0	0.0	0.6222222222222222	0.07356144384755936	2789045178.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PYCR1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.7332117350172779	0.5239141754853576	0.9425092945491982	9.329622542576029e-09	9.86274383072323e-08	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PYCR1	True	9.329622542576029e-09	1.3527952686735245e-07	0.7332117350172779	20260921T103911Z_camp_pair_sensitivity_v1	0.5311809223998368	0.9301868774733236	37.0	8.0	0.0	0.8222222222222222	0.7119923728911397	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PYCR2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.1370963425233046	0.0626162787032688	0.2115764063433404	0.0005791003089343	0.0016586259332647354	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PYCR2	True	0.0005791003089343	0.0019757539951878	0.1370963425233046	20260921T103911Z_camp_pair_sensitivity_v1	0.0636376390518621	0.2102346135203154	32.0	13.0	0.0	0.7111111111111111	0.12982857433507977	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	PYCR3	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.3272773741035645	0.2182265962792928	0.4363281519278363	2.864657784674988e-07	2.018901676818563e-06	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|PYCR3	True	2.864657784674988e-07	2.511042008382997e-06	0.3272773741035645	20260921T103911Z_camp_pair_sensitivity_v1	0.2281982404994391	0.4382163901779923	37.0	8.0	0.0	0.8222222222222222	0.2753533258176599	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	RBKS	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.021545046570864	-0.093751935408146	0.136842028549874	0.7082787449564488	0.7881598064177024	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|RBKS	True	0.7082787449564488	0.7976731496596899	0.021545046570864	20260921T103911Z_camp_pair_sensitivity_v1	-0.0820562306480068	0.1420775569430055	21.0	24.0	0.0	0.4666666666666667	-0.06854050158463032	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	RFK	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.016708828789743	-0.0518400640982998	0.0852577216777858	0.6256933637978661	0.7015349836521529	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|RFK	True	0.6256933637978661	0.7115728451034556	0.016708828789743	20260921T103911Z_camp_pair_sensitivity_v1	-0.049521730455776	0.0792903912839269	22.0	23.0	0.0	0.4888888888888889	-0.0034445092506505404	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SDHA	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.007621476483689765	-0.1148206259849894	0.09957767301760986	0.8867189586649984	0.9113500408501372	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SDHA	False	NA	NA	NA	NA	-0.10670810175254955	0.09952287713683383	20.0	25.0	0.0	0.4444444444444444	-0.09154539949200036	3216776684.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SDHB	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.07451217731764868	-0.19952460184702797	0.05050024721173062	0.23608605466304114	0.3256830855793898	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SDHB	False	NA	NA	NA	NA	-0.1946564346242155	0.04590794397776702	21.0	24.0	0.0	0.4666666666666667	-0.03373230237508018	1920002632.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SDHC	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.023092139496907808	-0.14445963774274678	0.1906439167365624	0.7824977479396436	0.8331630697486853	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SDHC	False	NA	NA	NA	NA	-0.13325279205542775	0.1770789101311393	18.0	27.0	0.0	0.4	-0.10849479677679952	4182023552.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SDHD	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.2330178036080945	-0.34670543491939243	-0.11933017229679654	0.00015910995246968038	0.0005351880219434703	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SDHD	False	NA	NA	NA	NA	-0.34318174848659766	-0.12049211579367101	12.0	33.0	0.0	0.26666666666666666	-0.19029750024587067	3021136036.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SHMT1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.7265482454608492	-0.9208091291305752	-0.5322873617911231	1.877572404043361e-09	3.087563508871305e-08	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SHMT1	True	1.877572404043361e-09	3.629973314483832e-08	-0.7265482454608492	20260921T103911Z_camp_pair_sensitivity_v1	-0.909098741638972	-0.5446067690147961	6.0	39.0	0.0	0.13333333333333333	-0.6617544641501798	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SHMT2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.4723285378425518	0.3251922201959879	0.6194648554891158	6.875892110730186e-08	6.360200202425422e-07	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SHMT2	True	6.875892110730186e-08	8.862260942718907e-07	0.4723285378425518	20260921T103911Z_camp_pair_sensitivity_v1	0.3367642798347209	0.615850644455084	40.0	5.0	0.0	0.8888888888888888	0.41043133138856014	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC13A3	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.13605912154772826	0.005453746315108199	0.2666644967803483	0.041540272603439926	0.07407181138926637	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC13A3	False	NA	NA	NA	NA	0.011148660671859472	0.2673798383384757	27.0	18.0	0.0	0.6	0.06072602598309018	1440827150.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC22A2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.04075373207082425	-0.09626455169578509	0.014757087554136586	0.14610503929403187	0.21623545815516718	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC22A2	False	NA	NA	NA	NA	-0.09720625814728763	0.011216697664281624	19.0	26.0	0.0	0.4222222222222222	-0.05259582313779987	3425286086.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC22A4	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.0799414618599378	-0.11108571344631177	0.27096863716618735	0.4035692137792942	0.4895757675355372	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC22A4	False	NA	NA	NA	NA	-0.09432844686093388	0.282791841218032	21.0	24.0	0.0	0.4666666666666667	-0.04762723226064036	2185905372.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC25A10	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.10193052616674064	-0.0961749643298459	0.3000360166633272	0.30541989787267687	0.3930621294361407	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC25A10	False	NA	NA	NA	NA	-0.07731040171261823	0.2960265709347912	23.0	22.0	0.0	0.5111111111111111	0.024527800799440058	2167734991.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC25A20	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.5669573449518149	-0.7813380428763068	-0.352576647027323	3.2210488699091483e-06	1.765611973135385e-05	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC25A20	False	NA	NA	NA	NA	-0.7732195136636895	-0.3613166073174702	10.0	35.0	0.0	0.2222222222222222	-0.6263939061548802	3597902198.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC29A2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.24023213395648085	0.10576279364563304	0.3747014742673287	0.0008021820360004462	0.0021985729875567787	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC29A2	False	NA	NA	NA	NA	0.1112810173524155	0.37117534062903096	32.0	13.0	0.0	0.7111111111111111	0.1735813455030497	2077049436.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC47A1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.019992495131016398	-0.23720368551410687	0.19721869525207408	0.8536909883503938	0.8897624385623824	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC47A1	False	NA	NA	NA	NA	-0.21314067913759266	0.19017459282089128	20.0	25.0	0.0	0.4444444444444444	-0.10582232812148007	44628809.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC47A2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.024598934176537114	-0.08758542694556751	0.03838755859249327	0.4354497860552847	0.5155725466894571	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC47A2	False	NA	NA	NA	NA	-0.08284211206404361	0.037843362694958825	19.0	26.0	0.0	0.4222222222222222	-0.036652019101500066	3990132042.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC5A10	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.09995290891678822	0.04562094772014181	0.15428487011343464	0.0005827604630389611	0.0016586259332647354	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC5A10	False	NA	NA	NA	NA	0.049471493051077946	0.1524284463521702	31.0	14.0	0.0	0.6888888888888889	0.09845157509823999	3090268305.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC6A6	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.5116518993967609	0.3512807938703827	0.6720230049231392	7.867018850111779e-08	6.848934057744371e-07	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC6A6	True	7.867018850111779e-08	9.12574186612966e-07	0.5116518993967609	20260921T103911Z_camp_pair_sensitivity_v1	0.3602411445861971	0.6669919871754779	38.0	7.0	0.0	0.8444444444444444	0.5501464433387504	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC6A8	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.0329812243195316	-0.2446791533457017	0.1787167047066383	0.7550187421791332	0.8216380429596449	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC6A8	True	0.7550187421791332	0.8262469254035797	-0.0329812243195316	20260921T103911Z_camp_pair_sensitivity_v1	-0.2386162094810496	0.1742861155760313	20.0	25.0	0.0	0.4444444444444444	-0.07471065481248118	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SLC7A11	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	1.2809501595291426	0.990464968012311	1.5714353510459742	2.2298545746269763e-11	1.6500923852239625e-09	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SLC7A11	True	2.2298545746269763e-11	1.2933156532836464e-09	1.2809501595291426	20260921T103911Z_camp_pair_sensitivity_v1	1.0147234838549186	1.5772800465697487	44.0	1.0	0.0	0.9777777777777777	0.9325681772983101	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SOAT1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.2400752232621015	0.0205429976680356	0.4596074488561675	0.0328047383462456	0.06068876594055436	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SOAT1	True	0.0328047383462456	0.0623827811174506	0.2400752232621015	20260921T103911Z_camp_pair_sensitivity_v1	0.0367826961118286	0.4541814363556656	28.0	17.0	0.0	0.6222222222222222	0.11623082581504995	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SOAT2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.0546034854866219	-0.1226621985961453	0.0134552276229014	0.1130416991592804	0.17247599459354124	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SOAT2	True	0.1130416991592804	0.1725373302957438	-0.0546034854866219	20260921T103911Z_camp_pair_sensitivity_v1	-0.118682692184004	0.0127800828186794	17.0	28.0	0.0	0.37777777777777777	-0.07282274988784998	NA
