cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	partition	celltype	median	q25	q75	resampling_lower	resampling_upper	n_bootstrap_evaluable	mean_detection
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSR	source_donor_label	5	NA	mean_log1p_counts_per10k	0.0271662276633154	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Plasma_cells	0.0342583812147829	0.0	0.0352749177991531	0.0058791529665255	0.0505809534494724	978	0.0250646734950001
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSR	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0246188621016244	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	T_NK_cells	0.0163896869616983	0.0033881155527199	0.048105746953175	0.0084053923050731	0.0413820953588287	1000	0.015637049509673
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSS	source_donor_label	6	NA	mean_log1p_counts_per10k	0.0375149257611374	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	B_cells	0.0413378420850066	0.019495511166306	0.0538385042009698	0.0165351368340026	0.0561779130087925	998	0.0287129171847821
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSS	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0871795153406264	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Endothelial	0.0550559525338705	0.0518754790604363	0.1344430217410737	0.0485406220301858	0.1283723350517139	1000	0.0890990597597555
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSS	source_donor_label	7	NA	mean_log1p_counts_per10k	0.1144232618730674	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Fibroblasts	0.1346590108218983	0.0860865263316184	0.1445691218837203	0.0857288343521015	0.139030510495798	1000	0.1099999680127177
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSS	source_donor_label	5	NA	mean_log1p_counts_per10k	0.1902764111884979	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Malignant_epithelial	0.1546863611885355	0.14029874529203	0.2369147513251214	0.1369223795638741	0.2547364440428594	978	0.2656359080148273
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSS	source_donor_label	7	NA	mean_log1p_counts_per10k	0.1003366571651959	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Myeloid	0.0683108248950859	0.0611622292388284	0.1587304952793828	0.0573625320147858	0.1441575848549596	1000	0.1131989039053947
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSS	source_donor_label	4	NA	mean_log1p_counts_per10k	0.1962464702096566	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Nonmalignant_epithelial	0.1904309436090254	0.1477600954274239	0.2389173183912581	0.1428493375298044	0.2519698135297614	887	0.2629270471985703
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSS	source_donor_label	7	NA	mean_log1p_counts_per10k	0.1232540094641785	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Perivascular	0.1002075781128864	0.0713680023752958	0.161812455643219	0.0751709242424728	0.1814850769005579	1000	0.1049392657611634
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSS	source_donor_label	5	NA	mean_log1p_counts_per10k	0.0538340982907121	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Plasma_cells	0.0411832035091094	0.0254485622233846	0.0608664261652686	0.0258903361884911	0.091305061708203	978	0.0674848020711547
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	GSS	source_donor_label	7	NA	mean_log1p_counts_per10k	0.083713382231545	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	T_NK_cells	0.0825658836127647	0.0391697880741029	0.1182326017023372	0.0506006068643332	0.1213819735098625	1000	0.0525577451705046
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HAL	source_donor_label	6	NA	mean_log1p_counts_per10k	0.0001932159064602	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	B_cells	0.0	0.0	0.0	0.0	0.0005796477193806	998	0.0002156101768003
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HAL	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0010286907512009	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Endothelial	0.0	0.0	0.0	0.0	0.0030860722536029	1000	0.0015527950310559
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HAL	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Fibroblasts	0.0	0.0	0.0	0.0	0.0	1000	0.0
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HAL	source_donor_label	5	NA	mean_log1p_counts_per10k	0.0002287509859619	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Malignant_epithelial	0.0001089846649729	0.0	0.0004264823310215	2.7246166243225e-05	0.0004720098776867	978	0.0008660368648833
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HAL	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0019784752490927	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Myeloid	0.0	0.0	0.004053920450557	0.0003891512859576	0.0039569504981855	1000	0.0030002969388656
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HAL	source_donor_label	4	NA	mean_log1p_counts_per10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Nonmalignant_epithelial	0.0	0.0	0.0	0.0	0.0	887	0.0
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HAL	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Perivascular	0.0	0.0	0.0	0.0	0.0	1000	0.0
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HAL	source_donor_label	5	NA	mean_log1p_counts_per10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Plasma_cells	0.0	0.0	0.0	0.0	0.0	978	0.0
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HAL	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0001437054745616	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	T_NK_cells	0.0	0.0	0.0	0.0	0.0004311164236848	1000	8.15394651011e-05
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	6	NA	mean_log1p_counts_per10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	B_cells	0.0	0.0	0.0	0.0	0.0	998	0.0
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Endothelial	0.0	0.0	0.0	0.0	0.0	1000	0.0
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0001419769270103	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Fibroblasts	0.0	0.0	0.0	0.0	0.0004259307810309	1000	0.0002454590083456
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	5	NA	mean_log1p_counts_per10k	0.000237873014971	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Malignant_epithelial	0.0	0.0	0.0004855097225686	0.0	0.000550155188619	978	0.0004757292047473
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0005082427591666	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Myeloid	0.0	0.0	0.0004444935762833	0.0	0.001270731948195	1000	0.0004130037337234
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	4	NA	mean_log1p_counts_per10k	0.0018535108138637	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Nonmalignant_epithelial	0.0013112499641818	0.0	0.0031647607780456	0.0	0.0039239259676003	887	0.0023359012479163
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Perivascular	0.0	0.0	0.0	0.0	0.0	1000	0.0
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	5	NA	mean_log1p_counts_per10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Plasma_cells	0.0	0.0	0.0	0.0	0.0	978	0.0
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	T_NK_cells	0.0	0.0	0.0	0.0	0.0	1000	0.0
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	6	NA	mean_log1p_counts_per10k	0.1169200816515727	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	B_cells	0.1202126700098652	0.1146200438265436	0.1384694984151523	0.0882652281967819	0.1364393044301361	998	0.0724643383502449
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	7	NA	mean_log1p_counts_per10k	0.1847952015096257	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Endothelial	0.2002510494383761	0.1601700627262605	0.2332739729592055	0.1360085703157299	0.2247841039180673	1000	0.1646688541743204
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	7	NA	mean_log1p_counts_per10k	0.1576207149237843	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Fibroblasts	0.1591266487114414	0.1092220717628693	0.1658641364060546	0.1074199064373231	0.2233093629978467	1000	0.1444764583235165
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	5	NA	mean_log1p_counts_per10k	0.3402712521808407	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Malignant_epithelial	0.3841216064052729	0.2816196662197901	0.3944110152196424	0.2521911021351338	0.4151753181930128	978	0.3998373006675152
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	7	NA	mean_log1p_counts_per10k	0.2033791938859589	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Myeloid	0.1998990026703388	0.1919296026487674	0.2364102576677669	0.1315716930452272	0.2664578857681605	1000	0.2071493249056595
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	4	NA	mean_log1p_counts_per10k	0.221262758238953	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Nonmalignant_epithelial	0.1773790691696592	0.1364822931482654	0.2621595342603468	0.1320286498416853	0.3427217548868033	887	0.2714426499076451
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	7	NA	mean_log1p_counts_per10k	0.2001829479989159	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Perivascular	0.1939767478275625	0.121204380186142	0.2848088121131024	0.126866255136938	0.2755646599179526	1000	0.1653985362736741
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	5	NA	mean_log1p_counts_per10k	0.05598673600802	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Plasma_cells	0.0395592651886351	0.030974426162635	0.0627602945939395	0.029428069773054	0.091516365110303	978	0.0713198582317241
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	7	NA	mean_log1p_counts_per10k	0.167938800718367	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	T_NK_cells	0.1548876707714173	0.1205702127886896	0.2194450807941176	0.1236053919883776	0.2147537095135075	1000	0.0987269219638049
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	6	NA	mean_log1p_counts_per10k	0.0463897220375124	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	B_cells	0.0501880308023085	0.0380779028269161	0.056317979429833	0.0349730528344954	0.0571851627339239	998	0.0312301347834264
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0334547713645015	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Endothelial	0.0360165275867846	0.0297269943392495	0.0412281484308364	0.019888959169029	0.0447806250891413	1000	0.0347995742292243
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0272564559272087	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Fibroblasts	0.0306660570321906	0.0197280564185076	0.0377659851661886	0.0154741882108166	0.0374164835885957	1000	0.0283495565246905
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	5	NA	mean_log1p_counts_per10k	0.032096238372836	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Malignant_epithelial	0.0286952846257949	0.0181501524148285	0.037380869528177	0.0183814240588696	0.0480416378410074	978	0.0575919308352111
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0334290886984686	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Myeloid	0.0343085148996489	0.0242429977962215	0.0485525704490762	0.0200929577508639	0.0457018138648497	1000	0.0424587991075096
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	4	NA	mean_log1p_counts_per10k	0.0700358789439316	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Nonmalignant_epithelial	0.0764437514429601	0.0608161145882276	0.085663515798664	0.0497813414922625	0.0858765071572146	887	0.0756255537535101
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0251521944065772	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Perivascular	0.0273897006631695	0.0101394523222841	0.039708412630357	0.0115277741357189	0.0381697343824628	1000	0.0204752652520035
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	5	NA	mean_log1p_counts_per10k	0.0247130094728935	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Plasma_cells	0.0303582057225267	0.0226617292213968	0.0348944188079789	0.0115755129642649	0.034138502938909	978	0.0276636409845591
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	7	NA	mean_log1p_counts_per10k	0.048146360024658	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	T_NK_cells	0.050552930988543	0.0381906872357919	0.059306768648929	0.0361686576899871	0.0597372714207524	1000	0.0278601633903261
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	6	NA	mean_log1p_counts_per10k	0.0577999720589228	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	B_cells	0.0601862491520758	0.054230860086215	0.0709147254475365	0.0429627117828413	0.0692088849436421	998	0.0395248515274811
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0894344017449642	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Endothelial	0.0814304273774874	0.0673821344390732	0.1149517560891232	0.0700272592910988	0.1083844290400384	1000	0.0823447438473674
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0698573909312686	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Fibroblasts	0.0694708968228151	0.0430464021192121	0.0862864837098525	0.0471692339612046	0.0955183406290349	1000	0.0649116276655218
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	5	NA	mean_log1p_counts_per10k	0.062118647717955	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Malignant_epithelial	0.0571376233767482	0.0231570465338118	0.1068063610271799	0.0280867336469969	0.0987014130855533	978	0.1159328820315289
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0523625048819763	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Myeloid	0.0465979056009058	0.0435210055460595	0.0546487478199687	0.0412385647319865	0.066957007728162	1000	0.0540311884972329
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	4	NA	mean_log1p_counts_per10k	0.0666828710839816	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Nonmalignant_epithelial	0.0493210168000899	0.0352868519947294	0.0807170358893421	0.0156830453309908	0.1292572663595668	887	0.0806719376492318
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0640887027383578	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Perivascular	0.0374397990822627	0.0312747918482097	0.0845240984000691	0.0351673003344552	0.1019650079676506	1000	0.0508229831455762
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	5	NA	mean_log1p_counts_per10k	0.0222660350900072	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Plasma_cells	0.0173922639002804	0.0041604515805251	0.0209677653197821	0.0052419413299455	0.0455963598858302	978	0.0323137052481005
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0590065683933152	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	T_NK_cells	0.0701325371936378	0.0450511875247396	0.0806970344745976	0.0362900274392713	0.0785172956612966	1000	0.0363747846534245
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	6	NA	mean_log1p_counts_per10k	0.0077565056867451	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	B_cells	0.0094093479220222	0.0022882571654036	0.0112305136887331	0.0029828197099731	0.0124051850245283	998	0.0061579629540531
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0275154837054824	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Endothelial	0.0163639016552095	0.0110374172771719	0.0427380969461309	0.0117306198167077	0.0455810969390252	1000	0.0183757513600327
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0357258497906937	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Fibroblasts	0.0410734782485672	0.0329382468179108	0.0441776992410939	0.0249252740945268	0.0438403037286644	1000	0.0360698845531615
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	5	NA	mean_log1p_counts_per10k	0.3194532881550193	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Malignant_epithelial	0.280106293552735	0.1954334746911664	0.5022724451034998	0.1637086426723927	0.479710352215288	978	0.3501338044442801
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	7	NA	mean_log1p_counts_per10k	0.0728226551059108	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive_TNBC	Myeloid	0.062250891708643	0.0449615376060169	0.0892810196972595	0.0445616187123416	0.1047369589938108	1000	0.0774513713775539
