cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	ER_v3_rho	ER_v3_p	ER_v3_q	original_q	signed_delta_from_ER	abs_effect_change	design_condition_number	seed	bootstrap_valid	interval_scope
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00186	lactate	LDHA	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.0377275401583025	-0.2168955351824207	0.3023648175266825	0.7843	0.9382935483870968	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00186|LDHA	0.0970734743511308	0.455	0.6912637168141592	0.5252603773584905	-0.0593459341928282	-0.0593459341928282	2.508176151229478	2457164216.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00186	lactate	LDHB	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.1917808309078105	-0.4501593157413159	0.0625031879670743	0.148	0.5941255813953489	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00186|LDHB	-0.1875700949420569	0.1546	0.43498125	0.54705	-0.0042107359657536	0.0042107359657536	1.680666914287067	67613872.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00186	lactate	LDHB	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.1542344846177921	-0.4121416726226863	0.1243811365118067	0.2478	0.7305827586206897	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00186|LDHB	-0.1875700949420569	0.1546	0.43498125	0.54705	0.0333356103242647	-0.0333356103242647	2.508176151229478	1355139518.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00187	cholesterol	SOAT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1602452030259044	-0.1030722047924312	0.369855181058963	0.2458	0.6689727272727273	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00187|SOAT1	0.117617780705295	0.3759	0.61218	0.48556875	0.0426274223206094	0.0426274223206094	1.680666914287067	3572836769.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00187	cholesterol	SOAT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.049291714259409	-0.2084423572431271	0.3179195658224756	0.7077	0.9297	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00187|SOAT1	0.117617780705295	0.3759	0.61218	0.48556875	-0.0683260664458859	-0.0683260664458859	2.508176151229478	3686038065.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00187	cholesterol	SOAT2	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.3142195499464957	-0.521672793119185	-0.0705817442941121	0.0153	0.26676	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00187|SOAT2	-0.3025137607792271	0.0155	0.1767	0.09234	-0.0117057891672685	0.0117057891672685	1.680666914287067	1460003397.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00187	cholesterol	SOAT2	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.2567074451423243	-0.484368198213757	-0.0071624755605064	0.0505	0.452295	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00187|SOAT2	-0.3025137607792271	0.0155	0.1767	0.09234	0.0458063156369028	-0.0458063156369028	2.508176151229478	1035140760.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00189	ethanolamine	CHKA	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1223252273822646	-0.1566009838492313	0.4137101450735883	0.3564	0.6847685393258427	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00189|CHKA	0.2263985001709722	0.0806	0.3379978723404255	0.21717	-0.1040732727887076	-0.1040732727887076	1.680666914287067	2663939739.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00189	ethanolamine	CHKA	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1725039747803474	-0.0850652810694529	0.4036713119147851	0.2017	0.6632826923076923	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00189|CHKA	0.2263985001709722	0.0806	0.3379978723404255	0.21717	-0.0538945253906247	-0.0538945253906247	2.508176151229478	3484423117.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00189	ethanolamine	CHKB	author_mapped_tumor_specimen_NOT_verified_independent_patient	NA	NA	partial_rank_correlation	NA	NA	NA	NA	NA	ER_PC12	171.0	NOT_EVALUABLE	prior_unevaluable_or_missing_feature	GSE37751_CAMP_processed	KEGG:C00189|CHKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00189	ethanolamine	CHKB	author_mapped_tumor_specimen_NOT_verified_independent_patient	NA	NA	partial_rank_correlation	NA	NA	NA	NA	NA	ER_MonoEndoFib	171.0	NOT_EVALUABLE	prior_unevaluable_or_missing_feature	GSE37751_CAMP_processed	KEGG:C00189|CHKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00189	ethanolamine	ETNK1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.317416709867071	0.0770832166403329	0.5291811264335314	0.0156	0.26676	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00189|ETNK1	0.3853669504047172	0.0021	0.0534375	0.0418	-0.0679502405376462	-0.0679502405376462	1.680666914287067	2949772398.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00189	ethanolamine	ETNK1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.3491308817217314	0.08229284587212	0.5823660032157835	0.0089	0.2931428571428571	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00189|ETNK1	0.3853669504047172	0.0021	0.0534375	0.0418	-0.0362360686829858	-0.0362360686829858	2.508176151229478	627957130.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00189	ethanolamine	ETNK2	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.0717550275624677	-0.202509983230721	0.3248736829355825	0.5876	0.8163335820895523	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00189|ETNK2	0.1824237047725828	0.1615	0.43498125	0.3830793103448275	-0.110668677210115	-0.110668677210115	1.680666914287067	1985132154.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00189	ethanolamine	ETNK2	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1499562063213389	-0.1001918491203923	0.4078252638546489	0.2664	0.7429447058823531	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00189|ETNK2	0.1824237047725828	0.1615	0.43498125	0.3830793103448275	-0.0324674984512437	-0.0324674984512437	2.508176151229478	3783230910.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00208	maltose	MGAM	author_mapped_tumor_specimen_NOT_verified_independent_patient	51.0	NA	partial_rank_correlation	0.1359855114176367	-0.1774804007485204	0.3663014514052876	0.3528	0.6847685393258427	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00208|MGAM	0.133378838398501	0.3505	0.5986693069306931	0.9937	0.0026066730191356	0.0026066730191356	1.818614789540547	3347913791.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00208	maltose	MGAM	author_mapped_tumor_specimen_NOT_verified_independent_patient	51.0	NA	partial_rank_correlation	0.15255477590019	-0.106491243063427	0.4014599352389689	0.3087	0.7429447058823531	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00208|MGAM	0.133378838398501	0.3505	0.5986693069306931	0.9937	0.019175937501689	0.019175937501689	2.201585894320997	1645042705.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00212	adenosine	ADA	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	-0.1762811618454298	-0.4043834341217881	0.1129744627999894	0.1819	0.6415448275862069	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00212|ADA	-0.0599646868721786	0.6341	0.7800798561151079	0.8626775510204082	-0.1163164749732512	0.1163164749732512	1.6518949757538044	231684681.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00212	adenosine	ADA	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	-0.1085638826279311	-0.3480793637673346	0.1828918969729475	0.4306	0.7750799999999999	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00212|ADA	-0.0599646868721786	0.6341	0.7800798561151079	0.8626775510204082	-0.0485991957557524	0.0485991957557524	2.479114025135184	2551540457.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00212	adenosine	ADA2	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	-0.1400847539470406	-0.3999600874267598	0.1044508810363619	0.2927	0.6796758620689655	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00212|ADA2	-0.0086809775799047	0.951	0.9622544378698225	0.9540585798816568	-0.1314037763671358	0.1314037763671358	1.6518949757538044	2177217617.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00212	adenosine	ADA2	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	-0.0324097537109881	-0.2678083383553533	0.2248578092779353	0.8138	0.9382935483870968	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00212|ADA2	-0.0086809775799047	0.951	0.9622544378698225	0.9540585798816568	-0.0237287761310833	0.0237287761310833	2.479114025135184	4268304282.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00212	adenosine	AHCY	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	-0.0942693999778339	-0.3310924369540383	0.1429325379028058	0.4805	0.7900528846153846	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00212|AHCY	-0.1384624003665939	0.2842	0.5210999999999999	0.6893023255813954	0.0441930003887599	-0.0441930003887599	1.6518949757538044	3984616502.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00212	adenosine	AHCY	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	-0.1277633254118811	-0.3569138456206189	0.098537704007963	0.3388	0.7429447058823531	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00212|AHCY	-0.1384624003665939	0.2842	0.5210999999999999	0.6893023255813954	0.0106990749547128	-0.0106990749547128	2.479114025135184	2251694740.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00242	guanine	GDA	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	-0.0758927785487884	-0.3608383441529538	0.1848473915023784	0.5734	0.8163335820895523	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00242|GDA	-0.1604416228693925	0.2304	0.4952743902439024	0.50388	0.0845488443206041	-0.0845488443206041	1.6577037967799784	2243463005.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00242	guanine	GDA	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	-0.0282078072697319	-0.3003939252653789	0.216133369818971	0.8352	0.9382935483870968	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00242|GDA	-0.1604416228693925	0.2304	0.4952743902439024	0.50388	0.1322338155996607	-0.1322338155996607	2.4838510168466565	2216374180.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00242	guanine	HPRT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.165708478111214	-0.1076251778408182	0.4081168681776074	0.2125	0.6415448275862069	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00242|HPRT1	0.3474741612049995	0.008	0.109176923076923	0.0693	-0.1817656830937855	-0.1817656830937855	1.6577037967799784	3436106088.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00242	guanine	HPRT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.1338038614860739	-0.1012708180454571	0.3572782085484439	0.3267	0.7429447058823531	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00242|HPRT1	0.3474741612049995	0.008	0.109176923076923	0.0693	-0.2136702997189255	-0.2136702997189255	2.4838510168466565	3118833604.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00242	guanine	PNP	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.3975177521136612	0.1220450787423209	0.6113141818683182	0.0028	0.1368	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00242|PNP	0.4638239434100776	0.0004	0.0285	0.0171	-0.0663061912964161	-0.0663061912964161	1.6577037967799784	746535696.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00242	guanine	PNP	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.3066719394929129	0.0654400142477084	0.5218531424067894	0.0187	0.3553	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00242|PNP	0.4638239434100776	0.0004	0.0285	0.0171	-0.1571520039171645	-0.1571520039171645	2.4838510168466565	2921602003.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00245	taurine	SLC6A6	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1518083459695607	-0.1279742682571724	0.410137517719463	0.2543	0.6689727272727273	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00245|SLC6A6	0.167240827448844	0.2061	0.4827821917808219	0.3813697674418605	-0.0154324814792832	-0.0154324814792832	1.680666914287067	482244580.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00245	taurine	SLC6A6	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.0556025465616193	-0.2589152892301951	0.327574333109603	0.6794	0.9297	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00245|SLC6A6	0.167240827448844	0.2061	0.4827821917808219	0.3813697674418605	-0.1116382808872245	-0.1116382808872245	2.508176151229478	1753559023.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00255	riboflavin (Vitamin B2)	RFK	author_mapped_tumor_specimen_NOT_verified_independent_patient	40.0	NA	partial_rank_correlation	0.15894855479053	-0.1515550804336868	0.4730496342522382	0.3458	0.6796758620689655	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00255|RFK	0.2483976536299208	0.1291	0.4091333333333334	0.3290653846153846	-0.0894490988393907	-0.0894490988393907	2.0066468637369272	2906264922.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00255	riboflavin (Vitamin B2)	RFK	author_mapped_tumor_specimen_NOT_verified_independent_patient	40.0	NA	partial_rank_correlation	0.184693299914795	-0.1016239885501287	0.4841037835546206	0.2768	0.7429447058823531	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00255|RFK	0.2483976536299208	0.1291	0.4091333333333334	0.3290653846153846	-0.0637043537151258	-0.0637043537151258	3.32869689416774	1767380627.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00257	gluconate	IDNK	author_mapped_tumor_specimen_NOT_verified_independent_patient	54.0	NA	partial_rank_correlation	0.1043529804992364	-0.1507461647675627	0.3411280418304809	0.4636	0.7772117647058824	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00257|IDNK	0.1004448643535446	0.4718	0.7008126050420168	0.6172682926829269	0.0039081161456917	0.0039081161456917	1.6137296670864272	2817108289.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00257	gluconate	IDNK	author_mapped_tumor_specimen_NOT_verified_independent_patient	54.0	NA	partial_rank_correlation	0.0712606915653552	-0.2396082298419224	0.3483711567408257	0.6167	0.9210208695652172	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00257|IDNK	0.1004448643535446	0.4718	0.7008126050420168	0.6172682926829269	-0.0291841727881893	-0.0291841727881893	2.6612516627284104	3114949813.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00262	hypoxanthine	HPRT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.0044929856327119	-0.3232389953319129	0.2810846913198508	0.9753	0.9927160714285714	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00262|HPRT1	0.1551684850898895	0.2368	0.4952743902439024	0.392723595505618	-0.1596614707226014	-0.1506754994571775	1.680666914287067	1151852065.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00262	hypoxanthine	HPRT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.0328994690712206	-0.3137724034433496	0.3106119839295175	0.8074	0.9382935483870968	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00262|HPRT1	0.1551684850898895	0.2368	0.4952743902439024	0.392723595505618	-0.1880679541611101	-0.1222690160186688	2.508176151229478	1269652892.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00262	hypoxanthine	PNP	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.206518479349493	-0.0927424896471096	0.4543952422072083	0.1202	0.5941255813953489	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00262|PNP	0.2452922034724583	0.0584	0.3026181818181818	0.15705	-0.0387737241229652	-0.0387737241229652	1.680666914287067	1558962541.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00262	hypoxanthine	PNP	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1653330055090631	-0.1141819355750918	0.4267647058153688	0.2228	0.6812517857142857	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00262|PNP	0.2452922034724583	0.0584	0.3026181818181818	0.15705	-0.0799591979633952	-0.0799591979633952	2.508176151229478	3880766155.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00270	N-acetylneuraminate	CMAS	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.1137642239578283	-0.3637970154618298	0.1696777107479478	0.4031	0.72558	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00270|CMAS	0.0176084588993639	0.8978	0.9406030120481929	0.5552470588235294	-0.1313726828571922	0.0961557650584644	1.680666914287067	1087876742.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00270	N-acetylneuraminate	CMAS	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.0543312126199121	-0.2864856039547339	0.2007210969911462	0.6973	0.9297	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00270|CMAS	0.0176084588993639	0.8978	0.9406030120481929	0.5552470588235294	-0.071939671519276	0.0367227537205481	2.508176151229478	2016625060.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
