cancer	stable_gene_id	gene	in_current_pool	in_history_pool	history_only	mapping_version	relation_ids	source_id	status	reason	in_prior_42_pool	in_paired51_any_relation	in_conditional_pool	n_direct_relations	n_conditional_relations
PDAC	UniProtKB:P09622	DLD	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P26358	DNMT1	False	True	True	PDAC_paired51_mapping_v2	0d2e31918a0f0a17	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9Y6K1	DNMT3A	False	True	True	PDAC_paired51_mapping_v2	d0108dacf3083c61	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9UBC3	DNMT3B	False	True	True	PDAC_paired51_mapping_v2	58e8095999312d6d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8TEK3	DOT1L	False	True	True	PDAC_paired51_mapping_v2	6488d47e041a53f5	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P16444	DPEP1	False	True	True	PDAC_paired51_mapping_v2	2be529ec01bfcfe2;37708dc85d0f3de6;e48055f24ecdbd34;f694835a0add4f87;f9388f9041cbcfba	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	5
PDAC	UniProtKB:Q9H2P9	DPH5	False	True	True	PDAC_paired51_mapping_v2	9abb1d83acae9107	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q12882	DPYD	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9NRD9	DUOX1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9NRD8	DUOX2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q6P1R4	DUS1L	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:O77932	DXO	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q8WVE0	EEF1AKMT1	False	True	True	PDAC_paired51_mapping_v2	bb281f5583f84654	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q5JPI9	EEF1AKMT2	False	True	True	PDAC_paired51_mapping_v2	aaa126ebb591e1de	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q96AZ1	EEF1AKMT3	False	True	True	PDAC_paired51_mapping_v2	348f6feea4da43e6	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P0DPD7	EEF1AKMT4	False	True	True	PDAC_paired51_mapping_v2	99d42b627adc126c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q96G04	EEF2KMT	False	True	True	PDAC_paired51_mapping_v2	9d91985077a33748	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9GZT9	EGLN1	False	True	True	PDAC_paired51_mapping_v2	ea2f3a97f94a0e19	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q96KS0	EGLN2	False	True	True	PDAC_paired51_mapping_v2	03b1bcb49aedf0a5	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9H6Z9	EGLN3	False	True	True	PDAC_paired51_mapping_v2	1ce7caa16cfa38c2	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q08426	EHHADH	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9H9B1	EHMT1	False	True	True	PDAC_paired51_mapping_v2	d5656ca0754c7076	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q96KQ7	EHMT2	False	True	True	PDAC_paired51_mapping_v2	fc7cba50b4e1a869	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q92979	EMG1	False	True	True	PDAC_paired51_mapping_v2	618c524cc526c7b5	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O14638	ENPP3	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q6UWR7	ENPP6	True	True	False	PDAC_paired51_mapping_v2	04cb61e714bf5591;7aff5cd2df707659	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:P07099	EPHX1	True	True	False	PDAC_paired51_mapping_v2	e1fe170fe905a0c0	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:P34913	EPHX2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9H6B9	EPHX3	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q8IXQ9	ETFBKMT	False	True	True	PDAC_paired51_mapping_v2	ea23edd5a0f38151	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q92800	EZH1	False	True	True	PDAC_paired51_mapping_v2	bc4b1dc66fdfb8c8	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q15910	EZH2	False	True	True	PDAC_paired51_mapping_v2	76bcda364a8ed16b	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O00519	FAAH	True	True	False	PDAC_paired51_mapping_v2	143d9130f190d5ef;f44a76c59d2f2828	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:Q6P587	FAHD1	True	True	False	PDAC_paired51_mapping_v2	2ea8335d2f900a71	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P22087	FBL	False	True	True	PDAC_paired51_mapping_v2	80dbbc9c66733334	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:A6NHQ2	FBLL1	False	True	True	PDAC_paired51_mapping_v2	a5a9ac3694d300af	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P37268	FDFT1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q01740	FMO1	True	True	False	PDAC_paired51_mapping_v2	459a664d45cd9eb0	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:P31513	FMO3	True	True	False	PDAC_paired51_mapping_v2	274695f66f991a56	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9C0B1	FTO	False	True	True	PDAC_paired51_mapping_v2	6f1e16f00257e0d4	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9UET6	FTSJ1	False	True	True	PDAC_paired51_mapping_v2	efcfa3776a9c6bab	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8IY81	FTSJ3	False	True	True	PDAC_paired51_mapping_v2	d1c681d395406cb8	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q99259	GAD1	True	True	False	PDAC_paired51_mapping_v2	7551ae1cb6d8c959	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q05329	GAD2	False	True	True	PDAC_paired51_mapping_v2	de29c9b7d6ee92b5	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6ZQY3	GADL1	False	True	True	PDAC_paired51_mapping_v2	3973753b941cbdba	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q14353	GAMT	False	True	True	PDAC_paired51_mapping_v2	4f15446fd679c150	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P04406	GAPDH	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P50440	GATM	True	True	False	PDAC_paired51_mapping_v2	486f5a94cf5d93c8;7ef2f6264ba88fdc;f240bb03fa77ef07	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	3	0
PDAC	UniProtKB:Q8N9F7	GDPD1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9HCC8	GDPD2	False	True	True	PDAC_paired51_mapping_v2	2afedc34222af878	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q7L5L3	GDPD3	True	True	False	PDAC_paired51_mapping_v2	2fa26bf8a529aef3	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q8WTR4	GDPD5	False	True	True	PDAC_paired51_mapping_v2	cc8faedc9cad173e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q06210	GFPT1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:O94808	GFPT2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9BVM4	GGACT	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:O75223	GGCT	False	True	True	PDAC_paired51_mapping_v2	a2ca49aeaa02dd38	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P19440	GGT1	False	True	True	PDAC_paired51_mapping_v2	275445798eab5a25	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P36269	GGT5	False	True	True	PDAC_paired51_mapping_v2	51322521f530baa1	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P32189	GK	True	True	False	PDAC_paired51_mapping_v2	4b8481b01731b44c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q14410	GK2	False	True	True	PDAC_paired51_mapping_v2	bfa823c4f4b0384d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q14409	GK3	False	True	True	PDAC_paired51_mapping_v2	70f71e42ba5272f8	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6ZS86	GK5	False	True	True	PDAC_paired51_mapping_v2	891f42ebfeeb368f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O94925	GLS	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P00367	GLUD1	True	True	False	PDAC_paired51_mapping_v2	091b1e1447ba3a92	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:P49448	GLUD2	True	True	False	PDAC_paired51_mapping_v2	a0a5a2d4411b47c6	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P15104	GLUL	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q969I3	GLYATL1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P49915	GMPS	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q14749	GNMT	True	True	False	PDAC_paired51_mapping_v2	ae43177141eb6ce7	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P17174	GOT1	True	True	False	PDAC_paired51_mapping_v2	c82d18e45b4c8c49	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q8NHS2	GOT1L1	True	True	False	PDAC_paired51_mapping_v2	9589226f22a2db84	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P00505	GOT2	True	True	False	PDAC_paired51_mapping_v2	e4e7497b87a1a8d7	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9HCL2	GPAM	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q53EU6	GPAT3	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q86UL3	GPAT4	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9NPB8	GPCPD1	False	True	True	PDAC_paired51_mapping_v2	790cb1d5f6e1bbc6	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P21695	GPD1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q8N335	GPD1L	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P43304	GPD2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P24298	GPT	True	True	False	PDAC_paired51_mapping_v2	099f6c18564dad29;b9df3a1ca6d3934f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	2	0
PDAC	UniProtKB:Q8TD30	GPT2	True	True	False	PDAC_paired51_mapping_v2	0b6f8dda4489722f;cd6d339003f57a0a	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	2	0
PDAC	UniProtKB:Q9UBQ7	GRHPR	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q16836	HADH	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P40939	HADHA	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9UJM8	HAO1	False	True	True	PDAC_paired51_mapping_v2	ef7ef5155dca1f03	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9NYQ3	HAO2	False	True	True	PDAC_paired51_mapping_v2	a8a7b01e625cfee1	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q969S8	HDAC10	True	True	False	PDAC_paired51_mapping_v2	b9e9e0c2d269ac1d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9Y5R4	HEMK1	False	True	True	PDAC_paired51_mapping_v2	d62081031ebed13e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9Y5N5	HEMK2	True	True	False	PDAC_paired51_mapping_v2	e1e09edc11d0a320	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q5T8I9	HENMT1	False	True	True	PDAC_paired51_mapping_v2	5c9de6442d29881b	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P31937	HIBADH	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9NWT6	HIF1AN	False	True	True	PDAC_paired51_mapping_v2	c9d11232e8654ad1	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P50135	HNMT	True	True	False	PDAC_paired51_mapping_v2	0c3391aa73891fd6	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q86XE5	HOGA1	True	True	False	PDAC_paired51_mapping_v2	f7e1206de7a8f5bb	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P32754	HPD	False	True	True	PDAC_paired51_mapping_v2	7577022771e2db4f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P15428	HPGD	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P00492	HPRT1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	False	False	0	0
PDAC	UniProtKB:O43593	HR	False	True	True	PDAC_paired51_mapping_v2	3af2a0cd10303e86	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P80365	HSD11B2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P14061	HSD17B1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q8NBQ5	HSD17B11	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q53GQ0	HSD17B12	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q7Z5P4	HSD17B13	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9BPX1	HSD17B14	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P37059	HSD17B2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P51659	HSD17B4	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:O14756	HSD17B6	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
