cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	same_cohort_postselection	stable_gene_id	expression_scale	model_formula	ci_method	ci_estimand	p_method	seed	bootstrap_valid	n_pairs_total	n_up	n_down	n_equal	up_fraction	mean_delta	median_delta	t_statistic	degrees_freedom	bootstrap_mean_lower	bootstrap_mean_upper	family_n_planned	evidence_label
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	HPRT1	author_case	43	43	mean_paired_RNA_difference_author_scale	0.0762252679191019	-0.02153157884800025	0.17398211468620406	0.1230869105860011	0.26450591423800235	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:5157	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1854001745	4000	43	24	19	0	0.5581395348837209	0.0762252679191019	0.09237792233828035	1.573586128552757	42	-0.016901579398285953	0.16976376575294921	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	HPRT1	author_case	36	36	mean_paired_RNA_difference_author_scale	0.08340782779703725	-0.01725653699020807	0.18407219258428256	0.10145329870992435	0.24717596450441784	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:5157	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	848167950	4000	36	20	16	0	0.5555555555555556	0.08340782779703725	0.07955875959014014	1.6820936867458303	35	-0.011469967519989124	0.1825554736377628	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	PNP	author_case	43	43	mean_paired_RNA_difference_author_scale	0.033398431902089555	-0.1447798175330873	0.2115766813372664	0.7071299994717096	0.8502396422219366	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:7892	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	4108574260	4000	43	25	18	0	0.5813953488372093	0.033398431902089555	0.06060756952961022	0.37827717101817876	42	-0.14729301061210015	0.19551127721304787	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	PNP	author_case	36	36	mean_paired_RNA_difference_author_scale	0.042010403879565034	-0.16266597607996533	0.2466867838390954	0.6794530751263981	0.8137485477251405	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:7892	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	520514236	4000	36	23	13	0	0.6388888888888888	0.042010403879565034	0.095493193835825	0.4166853742565069	35	-0.163687850442038	0.22728570201660103	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	SLC29A2	author_case	43	43	mean_paired_RNA_difference_author_scale	0.12360256760244114	0.01950784458778765	0.22769729061709462	0.021092968361750817	0.08193806940526278	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:11004	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2222232439	4000	43	29	14	0	0.6744186046511628	0.12360256760244114	0.0876220998306394	2.396279774503352	42	0.021184574669344158	0.22399287285588743	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	SLC29A2	author_case	36	36	mean_paired_RNA_difference_author_scale	0.13495055824588825	0.023678532023799978	0.2462225844679765	0.01888107574788591	0.07627954602145907	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:11004	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	21172314	4000	36	26	10	0	0.7222222222222222	0.13495055824588825	0.11189150969851003	2.462112064626029	35	0.02811325704942359	0.2414573231349915	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	XDH	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.06431690538858885	-0.29039180919706975	0.16175799841989202	0.5689409593593872	0.7367056012217705	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:12805	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	79989247	4000	43	20	23	0	0.46511627906976744	-0.06431690538858885	-0.12608458667150035	-0.5741317032186632	42	-0.2849222657051735	0.1407124998912506	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	XDH	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.016083436602002225	-0.2751303292906317	0.24296345608662723	0.9004189658367643	0.9279828117297265	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:12805	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	717038579	4000	36	18	18	0	0.5	-0.016083436602002225	-0.0037072119321903685	-0.12604324962308128	35	-0.27186779417379364	0.2253184461289601	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	DPYD	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.336574493422707	-0.5333709275169307	-0.13977805932848336	0.0012838176529158427	0.009261827353178579	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3012	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2932618862	4000	43	11	32	0	0.2558139534883721	-0.336574493422707	-0.3320075866471095	-3.4514590064191606	42	-0.5170093537334951	-0.14781916247318796	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	DPYD	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.3299090787913981	-0.518083254829383	-0.1417349027534131	0.0010932756394333566	0.008493910737136078	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3012	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	978708393	4000	36	9	27	0	0.25	-0.3299090787913981	-0.32077770210948	-3.559208019707166	35	-0.5045898708331785	-0.1417913861984653	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	UPP1	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.13123129625175173	-0.2722442194878117	0.009781626984308234	0.06732270292862871	0.17893665778398685	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:12576	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1573509322	4000	43	17	26	0	0.3953488372093023	-0.13123129625175173	-0.04810349701427974	-1.8780936596036997	42	-0.2679242825526924	-7.912272661581835e-06	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	UPP1	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.15721326966981486	-0.3069640750455893	-0.007462464294040405	0.040165598609395385	0.1377818295118814	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:12576	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1528814929	4000	36	11	25	0	0.3055555555555556	-0.15721326966981486	-0.0929638481271855	-2.131273380346584	35	-0.3001942512512176	-0.01809011583025222	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	UPP2	author_case	43	43	mean_paired_RNA_difference_author_scale	0.004581027260689507	-0.08299842243609497	0.092160476957474	0.9164340093743419	0.9846790951788141	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:23061	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	534649270	4000	43	22	21	0	0.5116279069767442	0.004581027260689507	0.0005931812443398243	0.1055600063793756	42	-0.08206759505831626	0.08581054553158934	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	UPP2	author_case	36	36	mean_paired_RNA_difference_author_scale	0.010143310487299705	-0.0716676217327026	0.091954242707302	0.8027431404891122	0.8717963138645197	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:23061	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	598256389	4000	36	18	18	0	0.5	0.010143310487299705	-0.003651118031350098	0.2517024862104841	35	-0.06612226707473055	0.08607956028091047	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CTBS	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.06093260988582267	-0.29127109961578096	0.1694058798441356	0.5962573610707406	0.7623037147866429	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2496	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2527295550	4000	43	22	21	0	0.5116279069767442	-0.06093260988582267	0.007367672452598839	-0.5338533951100616	42	-0.27849681654838815	0.161705338745651	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	CTBS	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.04898445973498563	-0.2737007238016628	0.17573180433169155	0.6608284080752689	0.8137485477251405	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2496	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	860554453	4000	36	19	17	0	0.5277777777777778	-0.04898445973498563	0.017654689000108803	-0.442530230208648	35	-0.25521178126548305	0.15838873904406212	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	NAGK	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.050331737389985504	-0.11918534983221664	0.01852187505224563	0.14761371968269946	0.3042650140398499	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:17174	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	593025041	4000	43	17	26	0	0.3953488372093023	-0.050331737389985504	-0.09878221680900978	-1.4752102962642284	42	-0.11525497513559885	0.01907482364423748	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	NAGK	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.049700208347986004	-0.12077748286958745	0.02137706617361545	0.164588423991943	0.3521780049053684	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:17174	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1599244129	4000	36	15	21	0	0.4166666666666667	-0.049700208347986004	-0.08961792899237997	-1.41953652108982	35	-0.11666167505563671	0.01886290368429656	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CNDP2	author_case	43	43	mean_paired_RNA_difference_author_scale	0.21360694526794266	0.007730946547415546	0.41948294398846975	0.04234722287801717	0.12539915343917887	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:24437	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	930932010	4000	43	29	14	0	0.6744186046511628	0.21360694526794266	0.13630850619315993	2.093863632948175	42	0.016487042490506292	0.42214070163769163	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	CNDP2	author_case	36	36	mean_paired_RNA_difference_author_scale	0.23244917152147623	-0.009492537610105878	0.47439088065305834	0.05916580841917075	0.16618448710415668	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:24437	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3524906996	4000	36	25	11	0	0.6944444444444444	0.23244917152147623	0.13560072873641005	1.950457024193077	35	-0.005863173451869794	0.4608857463813981	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	SDS	author_case	43	43	mean_paired_RNA_difference_author_scale	0.053581086646366315	-0.0917837406190935	0.19894591391182614	0.4611029073748242	0.6293431573629357	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:10691	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	820466024	4000	43	24	19	0	0.5581395348837209	0.053581086646366315	0.03435334121995037	0.7438595175026457	42	-0.08443027505838185	0.19722246006253424	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	SDS	author_case	36	36	mean_paired_RNA_difference_author_scale	0.031248926343739783	-0.12375686932425171	0.18625472201173127	0.6848378866993756	0.8137485477251405	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:10691	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3251035942	4000	36	20	16	0	0.5555555555555556	0.031248926343739783	0.027855837927845517	0.40926658804176014	35	-0.11365957219457805	0.1808993249187557	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	SDSL	author_case	43	43	mean_paired_RNA_difference_author_scale	0.11767906314630185	0.04425730305953286	0.19110082323307082	0.002376453609669053	0.013872220762468567	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:30404	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3738085503	4000	43	31	12	0	0.7209302325581395	0.11767906314630185	0.10671278824273056	3.2345446797554844	42	0.04983470166997428	0.18956401232597322	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	SDSL	author_case	36	36	mean_paired_RNA_difference_author_scale	0.10936012978308779	0.02857623438136478	0.1901440251848108	0.009409006802622794	0.047515484353245103	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:30404	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	346735902	4000	36	25	11	0	0.6944444444444444	0.10936012978308779	0.10997127589501998	2.748231753409575	35	0.03399423389392255	0.18650382016906836	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	SHMT1	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.031916021312939254	-0.11279789120605527	0.04896584858017675	0.4303152087546951	0.6036366122808917	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:10850	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	694011949	4000	43	19	24	0	0.4418604651162791	-0.031916021312939254	-0.04251624606787008	-0.796335922263918	42	-0.1134614387805717	0.04327605246995642	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	SHMT1	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.048417354094984995	-0.13918023895841894	0.042345530768448957	0.28623136575133407	0.5095203004760085	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:10850	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3942089293	4000	36	16	20	0	0.4444444444444444	-0.048417354094984995	-0.05262567873555035	-1.0829586847203967	35	-0.14254340251299483	0.03246352159084432	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	FOLH1	author_case	43	43	mean_paired_RNA_difference_author_scale	0.9567640745093186	0.3725764884173023	1.5409516606013347	0.0019487312741098143	0.012301366167818203	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3788	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2223937675	4000	43	29	14	0	0.6744186046511628	0.9567640745093186	1.0533920665293994	3.3051507994591445	42	0.3744952268484782	1.4867344350128748	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	FOLH1	author_case	36	36	mean_paired_RNA_difference_author_scale	0.9596291315733585	0.2930307474499205	1.6262275156967965	0.006047332792916262	0.032146348004449606	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3788	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3046865556	4000	36	25	11	0	0.6944444444444444	0.9596291315733585	1.1252635391408203	2.922525398480887	35	0.29811254706312085	1.5589567570551037	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GPX1	author_case	43	43	mean_paired_RNA_difference_author_scale	0.04273148605809909	-0.03240438462060643	0.1178673567368046	0.2575760588105565	0.4564067006994072	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4553	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2774751709	4000	43	22	21	0	0.5116279069767442	0.04273148605809909	0.01972953469720995	1.147729162177632	42	-0.027100913392237413	0.11632051203720485	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	GPX1	author_case	36	36	mean_paired_RNA_difference_author_scale	0.047389145135283944	-0.03972297637973672	0.1345012666503046	0.2769621839082571	0.5095203004760085	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4553	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1230073391	4000	36	19	17	0	0.5277777777777778	0.047389145135283944	0.047005133403119626	1.1043822326788073	35	-0.03626537161363374	0.13193853906963357	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GPX4	author_case	43	43	mean_paired_RNA_difference_author_scale	0.02890927138563556	-0.03334138062661954	0.09115992339789065	0.3540142297834852	0.5417490486080606	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4556	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	4285060209	4000	43	27	16	0	0.627906976744186	0.02890927138563556	0.022559086425639308	0.9371993637631832	42	-0.028611306477671423	0.08998194020075032	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	GPX4	author_case	36	36	mean_paired_RNA_difference_author_scale	0.038045045530241045	-0.03402097061091039	0.11011106167139248	0.2911745628077146	0.5095203004760085	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4556	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2030486521	4000	36	24	12	0	0.6666666666666666	0.038045045530241045	0.03132958042542455	1.071733289797939	35	-0.028119980141976038	0.10637520078091518	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GSR	author_case	43	43	mean_paired_RNA_difference_author_scale	0.04495423191019305	-0.1114803076832494	0.2013887715036355	0.5650591583412062	0.7367056012217705	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4623	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1986487905	4000	43	24	19	0	0.5581395348837209	0.04495423191019305	0.015412884531340154	0.5799314707655976	42	-0.10415807770559506	0.1932627179487288	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	GSR	author_case	36	36	mean_paired_RNA_difference_author_scale	0.022706428085309736	-0.14831954392022387	0.19373240009084333	0.7891051738103781	0.8717963138645197	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4623	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2217540971	4000	36	21	15	0	0.5833333333333334	0.022706428085309736	0.020555449797960534	0.2695292366281191	35	-0.14271361259385512	0.177506844893011	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	IMPA1	author_case	43	43	mean_paired_RNA_difference_author_scale	0.3112995442739534	0.14313937758645823	0.47945971096144857	0.0005579970677472353	0.004696475320205898	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:6050	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	349769906	4000	43	27	16	0	0.627906976744186	0.3112995442739534	0.19755844808641054	3.7358901634596853	42	0.15756900965545523	0.48158046591530873	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	IMPA1	author_case	36	36	mean_paired_RNA_difference_author_scale	0.3648349690867593	0.17387580336803385	0.5557941348054847	0.0004428972871963982	0.004066602364257838	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:6050	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	4231805704	4000	36	23	13	0	0.6388888888888888	0.3648349690867593	0.20869051120142057	3.8786007493190997	35	0.19469702327074567	0.5543325929463657	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	IMPA2	author_case	43	43	mean_paired_RNA_difference_author_scale	0.07647372674404003	-0.07845835964889263	0.23140581313697267	0.3248986833269628	0.5292704357423104	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:6051	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2880018270	4000	43	29	14	0	0.6744186046511628	0.07647372674404003	0.1303878241548606	0.9961153421729101	42	-0.08258954409064118	0.21834530030515004	101.0	NOT_SUPPORTED_THIS_TEST
