cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	original_effect	original_q	family_n_planned	up_pairs	down_pairs	equal_pairs	up_percent	down_percent	both_observed_pairs	tumor_only_missing_pairs	normal_only_missing_pairs	both_missing_pairs	n_nonzero_differences	bootstrap_valid	random_seed
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00044	guanosine 5'-triphosphate (GTP)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	0.33150790567879973	-0.13583051562067006	0.72299599249581	0.3308790087391338	0.40160123961467387	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.149298565635581	0.395369236508722	159	19	13	1	57.57575757575758	39.39393939393939	30	0	2	1	32	4000	169972085
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00475	cytidine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.24233302771461007	-0.5192702864105301	0.23370978466898018	0.18908678212713148	0.2547864267645246	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.484622433872367	0.0458478582879108	159	14	19	0	42.42424242424242	57.57575757575758	32	1	0	0	33	4000	3489135607
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C05984	2-hydroxybutyrate (AHB)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.23447289835135976	-0.36659673630814993	-0.09679542549440967	0.0005409786482367017	0.0016541462513391457	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.336422998573065	0.12185706354843	159	5	22	6	15.151515151515152	66.66666666666666	26	0	1	6	27	4000	2873241324
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00299	uridine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.51572536236392	-0.8878923568758603	-0.3726846798927399	0.0004463766618392549	0.0013916448869106183	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.928810287622812	0.00111232647907128	159	8	25	0	24.242424242424242	75.75757575757575	33	0	0	0	33	4000	866769298
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	NAME:2-Hydroxypentanoate	2-Hydroxypentanoate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.24135198100694932	-0.37256531463058007	0.0	0.045484489171984846	0.07379626304434275	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.343884307751192	0.296348707671649	159	9	20	4	27.27272727272727	60.60606060606061	25	4	0	4	29	4000	2391892507
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00571	Cyclohexylamine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	0.0	0.0	0.0	0.3862707203664827	0.45833615327067717	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.185663473826958	0.466892936409627	159	7	3	23	21.21212121212121	9.090909090909092	3	2	5	23	10	4000	550739591
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C05127	1-methylhistamine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.526487407653112	-0.9891998369555302	-0.25784435235188197	0.002773103061075251	0.006580946070312909	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.596838488935626	0.0258711210739767	159	8	24	1	24.242424242424242	72.72727272727273	30	1	1	1	32	4000	3127577505
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00103	glucose 1-phosphate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	0.0	-0.8611165002390799	0.30100610857842014	0.6288430020541073	0.6755813332878585	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.172055165634409	0.598262726128864	159	15	15	3	45.45454545454545	45.45454545454545	21	2	7	3	30	4000	1151648128
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00581	guanidinoacetate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.6051286494601902	-0.8756477318522102	-0.31854025102523	0.00019497298967102218	0.0007269690833274863	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.522523018986262	0.0074791702312904	159	6	27	0	18.181818181818183	81.81818181818183	33	0	0	0	33	4000	2642303412
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00191	glucuronate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	0.0	-0.9149777086780302	0.0	0.026398980713274567	0.04465359503628358	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.445301518249616	0.102697311380866	159	7	16	10	21.21212121212121	48.484848484848484	18	2	3	10	23	4000	3038491303
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C08277	sebacate (decanedioate)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.36632728474115595	-0.8749892641116519	-0.06255360011581404	0.017873515819031526	0.03273084757547438	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.289870484694869	0.12185706354843	159	6	22	5	18.181818181818183	66.66666666666666	24	2	2	5	28	4000	3921706804
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00105	uridine 5'-monophosphate (UMP)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.1900730683102605	-0.8154012696009705	0.0008398683804404783	0.015474009505206743	0.029290089420569907	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.495355829225026	0.0859555339031192	159	12	21	0	36.36363636363637	63.63636363636363	33	0	0	0	33	4000	3188462181
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00294	inosine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.6869376194683587	-1.10360655783962	-0.22093215161133006	0.006433188589840646	0.01345890770769293	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.467146949402204	0.00317493716792095	159	8	25	0	24.242424242424242	75.75757575757575	33	0	0	0	33	4000	2708313590
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00163	Propionate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	0.0	-1.00659216943844	0.2353673926500801	0.24519030932096386	0.311882073456266	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.257659933527903	0.335953064469857	159	15	15	3	45.45454545454545	45.45454545454545	23	4	3	3	30	4000	1584754991
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C01089	3-hydroxybutyrate (BHBA)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.43276543551114965	-0.5918350373840893	-0.1909511089199487	0.0001756918371506169	0.0006813415148036119	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.337141033258101	0.201308384491351	159	6	23	4	18.181818181818183	69.6969696969697	28	1	0	4	29	4000	3550916550
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00300	creatine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.534906070129999	-0.7310205429721996	-0.32110158105639997	9.456859109027828e-05	0.0003759101495838562	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.803110403962142	0.0051099208710439	159	6	27	0	18.181818181818183	81.81818181818183	33	0	0	0	33	4000	3779696514
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00055	cytidine 5'-monophosphate (5'-CMP)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.31454725466007005	-0.5595675852680801	-0.02293211924016969	0.017909331692240696	0.03273084757547438	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.568550324207397	0.0539757777143879	159	11	22	0	33.33333333333333	66.66666666666666	33	0	0	0	33	4000	2903614570
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C01585	Hexanoate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.2890378654797099	-0.5776128488944297	0.38625121507446014	0.5258798792348047	0.6015460489088773	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.0946760061601497	0.73939377650572	159	13	20	0	39.39393939393939	60.60606060606061	30	1	2	0	33	4000	3001370496
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C06771	triethanolamine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.91998596046088	-1.789282509750017	-0.5668552879640201	4.174619343439777e-05	0.00023705874128818733	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.763394607391977	0.00205315909153294	159	4	25	4	12.121212121212121	75.75757575757575	23	5	1	4	29	4000	307669267
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00383	malonate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.368934641036713	-0.6044670015171643	0.0	0.0020306384450003404	0.00512494464690562	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.300205658965365	0.139266731582772	159	3	21	9	9.090909090909092	63.63636363636363	23	1	0	9	24	4000	1442312075
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C01606	Phthalate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.78208180351539	-1.1628644169105098	0.0	0.00035503938074694154	0.0012010906710375256	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.607579272336491	0.0104274039204103	159	3	21	9	9.090909090909092	63.63636363636363	22	2	0	9	24	4000	3367946388
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00270	N-acetylneuraminate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.04428474338643	-1.8432081994141996	-0.18447645409584146	0.00036436716452989236	0.0012069662325052684	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.914050093379568	0.000927728383719889	159	7	26	0	21.21212121212121	78.78787878787878	33	0	0	0	33	4000	559987322
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00199	ribulose/xylulose 5-phosphate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.8607705508620498	-1.0322694504321994	-0.48882605302399984	5.18642191075362e-05	0.00026601325284187927	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.38855897890463	2.1849625495186e-06	159	4	29	0	12.121212121212121	87.87878787878788	33	0	0	0	33	4000	2876289833
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00668	glucose 6-phosphate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.2705209106927202	-0.67260763773962	0.21484316887711952	0.1357086529569216	0.19265781982277264	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.358076113059511	0.16177907131735	159	14	19	0	42.42424242424242	57.57575757575758	33	0	0	0	33	4000	2382683465
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C08261	azelate (nonanedioate)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.556054358582214	-0.9164473866675438	-0.25149740857632286	0.01565848334220057	0.029290574722469303	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.383174360489904	0.0277131462125493	159	8	22	3	24.242424242424242	66.66666666666666	27	1	2	3	30	4000	1806791341
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00086	urea	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.6116019518123004	-0.7928314031210988	-0.54275256892819	7.110442835794288e-07	1.806440826697348e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.857440071272848	0.00191710763837069	159	1	32	0	3.0303030303030303	96.96969696969697	33	0	0	0	33	4000	231682846
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00489	glutarate (C5-DC)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.8161049601605201	-1.0291793728011909	-0.538814029527419	0.0047496512171545735	0.010345130733254482	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.378058922306145	0.12185706354843	159	6	26	1	18.181818181818183	78.78787878787878	30	0	2	1	32	4000	594402244
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00791	creatinine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.6692681302355599	-0.7563337203523899	-0.52847060017318	6.484785739349568e-07	1.806440826697348e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.21647722662822	2.15403529632938e-06	159	1	32	0	3.0303030303030303	96.96969696969697	33	0	0	0	33	4000	2911284078
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00064	glutamine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.6917210563292286	-1.018266657859039	-0.49205962634549927	2.976463631587499e-06	3.380412267302945e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.18517818312271	1.53194804029879e-05	159	4	29	0	12.121212121212121	87.87878787878788	33	0	0	0	33	4000	216934153
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C06808	Acetohydroxamate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.0513914231488197	-1.2006173426354803	-0.6698687623985098	0.01971375711025402	0.03561917477875442	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.521320132255297	1.51302088736128e-05	159	5	28	0	15.151515151515152	84.84848484848484	28	1	4	0	33	4000	1757221612
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00387	guanosine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.01916699811501	-1.2647301924664203	-0.52602886294396	8.782118560905848e-05	0.00035804021825231537	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.10566416561374	7.94549647812405e-05	159	6	27	0	18.181818181818183	81.81818181818183	33	0	0	0	33	4000	3924883552
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00074	phosphoenolpyruvate (PEP)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.44842811006290995	-0.9338187441780101	0.0	0.004681835234144671	0.010339052808736149	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.681593834380287	0.00582518324469414	159	9	21	3	27.27272727272727	63.63636363636363	25	4	1	3	30	4000	1058553226
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00075	uridine 5'-triphosphate (UTP)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	0.17989848375968498	-0.5003348120440099	1.1176682646440597	0.4528065046691958	0.5217118423362473	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.178841839486444	0.541926741990423	159	18	12	3	54.54545454545454	36.36363636363637	18	5	7	3	30	4000	1124758934
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00417	cis-aconitate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.050897806301321	-1.418068646225549	-0.564979241309326	5.3686202226740976e-05	0.0002667533173141192	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.8353983577876	0.000307793700547115	159	4	28	1	12.121212121212121	84.84848484848484	30	1	1	1	32	4000	1934493196
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00670	glycerophosphorylcholine (GPC)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.0487378710441497	-1.4712243774320797	-0.5253502587557399	0.0009181299027220289	0.00256109920232987	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.671891137099271	0.0113140364356053	159	8	25	0	24.242424242424242	75.75757575757575	33	0	0	0	33	4000	1305764618
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00345	6-phosphogluconate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.5482386675215993	-1.1897956260756202	-0.19891189793001995	0.0034847323382247116	0.008030035388083032	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.641702243769376	0.0291207682154118	159	10	23	0	30.303030303030305	69.6969696969697	32	1	0	0	33	4000	1083234913
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00386	carnosine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.611359325353088	-0.9239486171815159	-0.14971176757386306	0.0009028823434238286	0.00256109920232987	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.552013685316796	0.0303181418621276	159	5	24	4	15.151515151515152	72.72727272727273	25	3	1	4	29	4000	3669670752
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00002	adenosine 5'-triphosphate (ATP)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.41774869164532014	-0.9605010691555802	0.28818563410554	0.25653995570017973	0.3237289917168935	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.205340685542612	0.520910815457932	159	15	18	0	45.45454545454545	54.54545454545454	33	0	0	0	33	4000	1776817597
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C01746	piperidine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.273574391224733	-2.136275247399027	0.0	0.0012026870288842505	0.0032411396202134887	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.512287320612044	0.152967058675906	159	8	18	7	24.242424242424242	54.54545454545454	13	6	8	6	26	4000	3067492006
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C02350	allantoin	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.1976804140063901	-1.4870946447298001	-0.7548776994586603	0.0006659979173404972	0.0019609938677247972	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.13251050393184	2.75917060479647e-06	159	3	29	1	9.090909090909092	87.87878787878788	26	4	2	1	32	4000	1994346320
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00130	inosine 5'-monophosphate (IMP)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.3326921856656293	-1.7281544436403307	-0.8267437956710797	6.511611887852214e-05	0.00031374130005106123	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.889251406041119	0.00103594092695614	159	5	28	0	15.151515151515152	84.84848484848484	33	0	0	0	33	4000	3335659554
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C01601	pelargonate (9:0)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.6027197284130101	-1.2849627610468	0.0	0.0020976124386958965	0.005211255902385118	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.35654035768113	0.0796319838549086	159	3	18	12	9.090909090909092	54.54545454545454	20	1	0	12	21	4000	2978680750
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00004	nicotinamide adenine dinucleotide reduced (NADH)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.14920901801595932	-0.7324881939676402	0.4080498500451908	0.3778608888963606	0.45172843108662664	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.345703149862443	0.25129524384303	159	14	17	2	42.42424242424242	51.515151515151516	23	5	3	2	31	4000	60565636
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00197	3PG	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.8251556367430499	-1.2556514313637797	-0.5208633729503598	1.7560560082939785e-06	2.147791579374943e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.62220266413497	2.50033886118489e-07	159	3	30	0	9.090909090909092	90.9090909090909	33	0	0	0	33	4000	3858586315
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00158	citrate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.2373097635052197	-1.3452964581963798	-0.82843462368964	2.7894715873627007e-05	0.00018480249266277892	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.08156774149304	4.64513926849744e-06	159	4	29	0	12.121212121212121	87.87878787878788	33	0	0	0	33	4000	3954818227
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C06423	Octanoate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	0.0	-0.9399153182164	0.056494638546429776	0.26924105504943696	0.33708132088866516	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.18921545596387	0.629150324537427	159	12	14	7	36.36363636363637	42.42424242424242	14	5	7	7	26	4000	4087981062
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00111	dihydroxyacetone phosphate (DHAP)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.9728633629552403	-1.3192796510345297	-0.29567619883613006	0.0013399868070180538	0.003492752496981484	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.920687204019363	0.00208970754081866	159	9	24	0	27.27272727272727	72.72727272727273	33	0	0	0	33	4000	2538281592
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C01042	N-acetylaspartate (NAA)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.15624170557341	-1.53892922753752	-0.9747661253629794	3.859027284068544e-06	3.8349083635431156e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.60890842089475	4.01049322955914e-08	159	3	30	0	9.090909090909092	90.9090909090909	33	0	0	0	33	4000	199774215
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00257	gluconate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.49760775370573995	-0.8598722859411603	0.0	0.009345420962008471	0.018809138391890468	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.429281259521108	0.168968959284748	159	10	22	1	30.303030303030305	66.66666666666666	29	0	3	1	32	4000	1513167893
