cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	external_feature	statistics_reused	previous_p	previous_q	previous_effect	seed
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00300	creatine	CKB	author_patient_identifier	257.0	NA	Spearman_rho	0.0784148493349018	-0.048467986384717	0.2030842145348664	0.2115	0.9244233333333334	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00300|CKB	M132T356_POS	True	0.2115	0.6038655737704918	0.0784148493349018	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00300	creatine	CKM	author_patient_identifier	257.0	NA	Spearman_rho	-0.0003302734019791	-0.1203563956521865	0.1222430908443956	0.9965	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00300|CKM	M132T356_POS	True	0.9965	1.0	-0.0003302734019791	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00300	creatine	GAMT	author_patient_identifier	257.0	NA	Spearman_rho	0.0243926061503305	-0.1047021962578891	0.1517677986720715	0.6942	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00300|GAMT	M132T356_POS	True	0.6942	1.0	0.0243926061503305	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00300	creatine	SLC6A8	author_patient_identifier	257.0	NA	Spearman_rho	0.2513509806804814	0.1329719738829984	0.3646854678858756	0.0002	0.01048	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00300|SLC6A8	M132T356_POS	True	0.0002	0.00696	0.2513509806804814	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00307	cytidine 5'-diphosphocholine	CEPT1	author_patient_identifier	257.0	NA	Spearman_rho	0.0387009021208674	-0.0813264568772444	0.1585981734246789	0.5344	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00307|CEPT1	M489T434_POS	True	0.5344	0.957	0.0387009021208674	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00307	cytidine 5'-diphosphocholine	CHPT1	author_patient_identifier	257.0	NA	Spearman_rho	0.2156535988777913	0.0957515869216471	0.3345513007445749	0.0005	0.0145555555555555	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00307|CHPT1	M489T434_POS	True	0.0005	0.0096666666666666	0.2156535988777913	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00307	cytidine 5'-diphosphocholine	PCYT1A	author_patient_identifier	257.0	NA	Spearman_rho	-0.0650337188506916	-0.1829907617603088	0.0611158973263853	0.2922	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00307|PCYT1A	M489T434_POS	True	0.2922	0.7029123287671233	-0.0650337188506916	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00307	cytidine 5'-diphosphocholine	PCYT1B	author_patient_identifier	257.0	NA	Spearman_rho	-0.0132469051230763	-0.1406029411821645	0.1139299465475477	0.8269	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00307|PCYT1B	M489T434_POS	True	0.8269	1.0	-0.0132469051230763	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00319	sphingosine	SPHK1	author_patient_identifier	257.0	NA	Spearman_rho	-0.0885112345462054	-0.2084039569674032	0.0354275653276527	0.1531	0.8075764705882353	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00319|SPHK1	M300T86_POS	True	0.1531	0.5363294117647059	-0.0885112345462054	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00319	sphingosine	SPHK2	author_patient_identifier	257.0	NA	Spearman_rho	-0.0059486568245385	-0.1255726023570686	0.1190282269687781	0.9239	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00319|SPHK2	M300T86_POS	True	0.9239	1.0	-0.0059486568245385	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00327	citrulline	ASS1	author_patient_identifier	257.0	NA	Spearman_rho	0.0418570717582119	-0.0862591281790326	0.1593090423869775	0.5102	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00327|ASS1	M176T383_POS	True	0.5102	0.9372189473684212	0.0418570717582119	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00327	citrulline	OTC	author_patient_identifier	257.0	NA	Spearman_rho	-0.0309162961066935	-0.1390604472278086	0.0783915928522857	0.6206	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00327|OTC	M176T383_POS	True	0.6206	1.0	-0.0309162961066935	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00328	kynurenine	AFMID	author_patient_identifier	257.0	NA	Spearman_rho	-0.2923361580232594	-0.4014386038694428	-0.1729084637214775	0.0001	0.00655	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00328|AFMID	M207T247_NEG	True	0.0001	0.00435	-0.2923361580232594	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00328	kynurenine	KMO	author_patient_identifier	257.0	NA	Spearman_rho	-0.0275941223266883	-0.1485968856009789	0.0908933760879845	0.6642	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00328|KMO	M207T247_NEG	True	0.6642	1.0	-0.0275941223266883	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00328	kynurenine	KYNU	author_patient_identifier	257.0	NA	Spearman_rho	-0.1301075327740659	-0.252379344193976	-0.0146229172508556	0.0348	0.3376888888888888	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00328|KYNU	M207T247_NEG	True	0.0348	0.2242666666666666	-0.1301075327740659	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00345	6-phosphogluconate	IDNK	author_patient_identifier	257.0	NA	Spearman_rho	0.0129685699203456	-0.1093085172327878	0.1430389141327943	0.8387	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00345|IDNK	M241T229_POS	True	0.8387	1.0	0.0129685699203456	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00345	6-phosphogluconate	PGD	author_patient_identifier	257.0	NA	Spearman_rho	0.065752360351975	-0.052230727419949	0.180305835822675	0.292	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00345|PGD	M241T229_POS	True	0.292	0.7029123287671233	0.065752360351975	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00346	phosphoethanolamine	CHKA	author_patient_identifier	257.0	NA	Spearman_rho	0.049599583748077	-0.0758824881937428	0.174995836059916	0.429	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00346|CHKA	M142T451_POS	True	0.429	0.858	0.049599583748077	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00346	phosphoethanolamine	CHKB	author_patient_identifier	257.0	NA	Spearman_rho	-0.0312754501855035	-0.1527880391273252	0.0877359457766261	0.6235	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00346|CHKB	M142T451_POS	True	0.6235	1.0	-0.0312754501855035	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00346	phosphoethanolamine	ETNK1	author_patient_identifier	257.0	NA	Spearman_rho	0.1692373710523934	0.0442002933706235	0.2844899087987531	0.0061	0.07991	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00346|ETNK1	M142T451_POS	True	0.0061	0.05307	0.1692373710523934	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00346	phosphoethanolamine	ETNK2	author_patient_identifier	257.0	NA	Spearman_rho	-0.0502796692607003	-0.1672725314198685	0.0721550715379089	0.4217	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00346|ETNK2	M142T451_POS	True	0.4217	0.858	-0.0502796692607003	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00346	phosphoethanolamine	PCYT2	author_patient_identifier	257.0	NA	Spearman_rho	0.1000496278617319	-0.0217197037600547	0.2137731039362488	0.1097	0.6843190476190477	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00346|PCYT2	M142T451_POS	True	0.1097	0.4544714285714286	0.1000496278617319	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00357	N-acetylglucosamine 6-phosphate	AMDHD2	author_patient_identifier	257.0	NA	Spearman_rho	0.0101660142652472	-0.1167637143735205	0.1349500967655732	0.8684	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00357|AMDHD2	M302T441_POS	True	0.8684	1.0	0.0101660142652472	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00357	N-acetylglucosamine 6-phosphate	GNPNAT1	author_patient_identifier	257.0	NA	Spearman_rho	0.0283527875601443	-0.105258696818715	0.1478661568404109	0.655	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00357|GNPNAT1	M302T441_POS	True	0.655	1.0	0.0283527875601443	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00357	N-acetylglucosamine 6-phosphate	NAGK	author_patient_identifier	257.0	NA	Spearman_rho	-0.0585768852565966	-0.1828960416571483	0.0685939674980491	0.3504	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00357|NAGK	M302T441_POS	True	0.3504	0.7717670886075949	-0.0585768852565966	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00357	N-acetylglucosamine 6-phosphate	PGM3	author_patient_identifier	257.0	NA	Spearman_rho	-0.1078937192021125	-0.2326897326504197	0.0222091545065504	0.0873	0.6019105263157896	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00357|PGM3	M302T441_POS	True	0.0873	0.3997421052631579	-0.1078937192021125	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00385	xanthine	GDA	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	NOT_EVALUABLE	no_exact_author_identifier	10.1038/s41422-022-00614-0	KEGG:C00385|GDA	NA	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00429	5,6-dihydrouracil	DPYD	author_patient_identifier	257.0	NA	Spearman_rho	0.0698859300268009	-0.0499660898051899	0.1870752711049549	0.267	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00429|DPYD	M173T307_NEG	True	0.267	0.7029123287671233	0.0698859300268009	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00429	5,6-dihydrouracil	DPYS	author_patient_identifier	257.0	NA	Spearman_rho	-0.0232606641850813	-0.1456895983038548	0.1045737443886939	0.7088	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00429|DPYS	M173T307_NEG	True	0.7088	1.0	-0.0232606641850813	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00491	cystine	CTNS	author_patient_identifier	257.0	NA	Spearman_rho	-0.0879886406981784	-0.2119203674410001	0.0309767638905088	0.1569	0.8075764705882353	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00491|CTNS	M241T421_POS	True	0.1569	0.5363294117647059	-0.0879886406981784	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00491	cystine	SLC7A11	author_patient_identifier	257.0	NA	Spearman_rho	-0.2775153611813352	-0.3921921416399159	-0.1530110447304082	0.0001	0.00655	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00491|SLC7A11	M241T421_POS	True	0.0001	0.00435	-0.2775153611813352	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00668	glucose 6-phosphate	GPI	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	NOT_EVALUABLE	no_exact_author_identifier	10.1038/s41422-022-00614-0	KEGG:C00668|GPI	NA	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00670	glycerophosphorylcholine (GPC)	GDPD5	author_patient_identifier	257.0	NA	Spearman_rho	-0.0791804369035434	-0.1965190217645156	0.0423026661404133	0.2117	0.9244233333333334	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00670|GDPD5	M258T238_POS	True	0.2117	0.6038655737704918	-0.0791804369035434	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00670	glycerophosphorylcholine (GPC)	GPCPD1	author_patient_identifier	257.0	NA	Spearman_rho	-0.0464284533955782	-0.1730359161050085	0.080618889292895	0.4602	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00670|GPCPD1	M258T238_POS	True	0.4602	0.8875912087912087	-0.0464284533955782	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA1	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00670|LYPLA1	M258T238_POS	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA2	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00670|LYPLA2	M258T238_POS	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	ABHD12	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00712|ABHD12	M281T42_NEG	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	ABHD6	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00712|ABHD6	M281T42_NEG	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	ACSL1	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00712|ACSL1	M281T42_NEG	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	ACSL3	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00712|ACSL3	M281T42_NEG	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	ACSL5	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00712|ACSL5	M281T42_NEG	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	LYPLA1	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00712|LYPLA1	M281T42_NEG	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	MGLL	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00712|MGLL	M281T42_NEG	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00751	squalene	FDFT1	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	NOT_EVALUABLE	no_exact_author_identifier	10.1038/s41422-022-00614-0	KEGG:C00751|FDFT1	NA	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00751	squalene	SQLE	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	NOT_EVALUABLE	no_exact_author_identifier	10.1038/s41422-022-00614-0	KEGG:C00751|SQLE	NA	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00791	creatinine	SLC22A2	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00791|SLC22A2	M112T161_NEG	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00791	creatinine	SLC47A1	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00791|SLC47A1	M112T161_NEG	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00791	creatinine	SLC47A2	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	10.1038/s41422-022-00614-0	KEGG:C00791|SLC47A2	M112T161_NEG	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00794	sorbitol	SORD	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	NOT_EVALUABLE	no_exact_author_identifier	10.1038/s41422-022-00614-0	KEGG:C00794|SORD	NA	False	NA	NA	NA	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00864	pantothenate	PANK1	author_patient_identifier	257.0	NA	Spearman_rho	-0.0629439643471179	-0.1806990361743717	0.0589383943559897	0.308	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00864|PANK1	M218T268_NEG	True	0.308	0.7242162162162162	-0.0629439643471179	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00864	pantothenate	PANK2	author_patient_identifier	257.0	NA	Spearman_rho	-0.077742540267849	-0.2011026316344082	0.0461704921577118	0.216	0.9277377049180328	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00864|PANK2	M218T268_NEG	True	0.216	0.6061935483870967	-0.077742540267849	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00864	pantothenate	PANK3	author_patient_identifier	257.0	NA	Spearman_rho	-0.0620489661569088	-0.1847398834708903	0.0630670386498882	0.3305	1.0	FUSCC_EXCLUDE_WARNING262	126.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1038/s41422-022-00614-0	KEGG:C00864|PANK3	M218T268_NEG	True	0.3305	0.7468441558441559	-0.0620489661569088	NA
BRCA	FUSCC_TNBC	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C01157	trans-4-hydroxyproline	PRODH2	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	FUSCC_EXCLUDE_WARNING262	126.0	NOT_EVALUABLE	no_exact_author_identifier	10.1038/s41422-022-00614-0	KEGG:C01157|PRODH2	NA	False	NA	NA	NA	NA
