cancer	cohort	stage_id	run_id	analysis_version	feature_id	relation_id	metabolite_name	metabolite_key	gene	stable_gene_id	mapping_status	status	source_urls	evidence_origins	n_evidence_rows	discovery_gate	reason
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:3d25af3508933dfb	GBM_FEATURE:3d25af3508933dfb|UniProt:P34897	serine	KEGG:C00065	SHMT2	UniProt:P34897	DIRECT_ACCEPTED	DONE	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34897/entry	BRCA	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:6fe63a2a8258d9f8	GBM_FEATURE:6fe63a2a8258d9f8|hsa:8972	maltose	KEGG:C00208	MGAM	hsa:8972	DIRECT_ACCEPTED	DONE	https://www.reactome.org/content/detail/R-HSA-189102 ; https://www.uniprot.org/uniprotkb/O43451/entry	BRCA	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:83440	glucose	KEGG:C00031	ADPGK	hsa:83440	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R05804"", ""https://www.uniprot.org/uniprotkb/Q9BRR6/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:2683	glucose	KEGG:C00031	B4GALT1	hsa:2683	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00503"", ""https://www.kegg.jp/entry/R06067"", ""https://www.uniprot.org/uniprotkb/P15291/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:8704	glucose	KEGG:C00031	B4GALT2	hsa:8704	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00503"", ""https://www.kegg.jp/entry/R06067"", ""https://www.uniprot.org/uniprotkb/O60909/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:2538	glucose	KEGG:C00031	G6PC1	hsa:2538	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00303"", ""https://www.uniprot.org/uniprotkb/P35575/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:57818	glucose	KEGG:C00031	G6PC2	hsa:57818	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00303"", ""https://www.uniprot.org/uniprotkb/Q9NQR9/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:92579	glucose	KEGG:C00031	G6PC3	hsa:92579	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00303"", ""https://www.uniprot.org/uniprotkb/Q9BUM1/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:2629	glucose	KEGG:C00031	GBA1	hsa:2629	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R01498"", ""https://www.kegg.jp/entry/R13178"", ""https://www.uniprot.org/uniprotkb/P04062/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:57704	glucose	KEGG:C00031	GBA2	hsa:57704	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R01498"", ""https://www.kegg.jp/entry/R13178"", ""https://www.uniprot.org/uniprotkb/Q9HCG7/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:57733	glucose	KEGG:C00031	GBA3	hsa:57733	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00306"", ""https://www.kegg.jp/entry/R02558"", ""https://www.kegg.jp/entry/R02887"", ""https://www.kegg.jp/entry/R02985"", ""https://www.kegg.jp/entry/R03527"", ""https://www.kegg.jp/entry/R04949"", ""https://www.kegg.jp/entry/R04998"", ""https://www.uniprot.org/uniprotkb/Q9H227/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:2645	glucose	KEGG:C00031	GCK	hsa:2645	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00299"", ""https://www.uniprot.org/uniprotkb/P35557/entry""] ; https://www.uniprot.org/uniprotkb/P35557/entry"	COAD;PRAD	2	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:9563	glucose	KEGG:C00031	H6PD	hsa:9563	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/O95479/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:3098	glucose	KEGG:C00031	HK1	hsa:3098	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00299"", ""https://www.uniprot.org/uniprotkb/P19367/entry""] ; https://www.uniprot.org/uniprotkb/P19367/entry"	COAD;PRAD	2	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:3099	glucose	KEGG:C00031	HK2	hsa:3099	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00299"", ""https://www.uniprot.org/uniprotkb/P52789/entry""] ; https://www.uniprot.org/uniprotkb/P52789/entry"	COAD;PRAD	2	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:3101	glucose	KEGG:C00031	HK3	hsa:3101	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00299"", ""https://www.uniprot.org/uniprotkb/P52790/entry""] ; https://www.uniprot.org/uniprotkb/P52790/entry"	COAD;PRAD	2	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:80201	glucose	KEGG:C00031	HKDC1	hsa:80201	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00299"", ""https://www.uniprot.org/uniprotkb/Q2TB90/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|UniProt:P29218	glucose	KEGG:C00031	IMPA1	UniProt:P29218	DIRECT_ACCEPTED	DONE	https://www.uniprot.org/uniprotkb/P29218/entry	PRAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|UniProt:O14732	glucose	KEGG:C00031	IMPA2	UniProt:O14732	DIRECT_ACCEPTED	DONE	https://www.uniprot.org/uniprotkb/O14732/entry	PRAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:3938	glucose	KEGG:C00031	LCT	hsa:3938	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R06114"", ""https://www.uniprot.org/uniprotkb/P09848/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:8972	glucose	KEGG:C00031	MGAM	hsa:8972	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00028"", ""https://www.kegg.jp/entry/R00801"", ""https://www.kegg.jp/entry/R01790"", ""https://www.kegg.jp/entry/R01791"", ""https://www.kegg.jp/entry/R06087"", ""https://www.uniprot.org/uniprotkb/O43451/entry""] ; https://www.uniprot.org/uniprotkb/O43451/entry"	COAD;PRAD	2	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:6476	glucose	KEGG:C00031	SI	hsa:6476	DIRECT_ACCEPTED	DONE	"[""https://www.kegg.jp/entry/R00801"", ""https://www.kegg.jp/entry/R01718"", ""https://www.kegg.jp/entry/R01791"", ""https://www.kegg.jp/entry/R06087"", ""https://www.uniprot.org/uniprotkb/P14410/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:6513	glucose	KEGG:C00031	SLC2A1	hsa:6513	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/P11166/entry""] ; https://www.uniprot.org/uniprotkb/P11166/entry"	COAD;PRAD	2	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:81031	glucose	KEGG:C00031	SLC2A10	hsa:81031	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/O95528/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:66035	glucose	KEGG:C00031	SLC2A11	hsa:66035	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/Q9BYW1/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:154091	glucose	KEGG:C00031	SLC2A12	hsa:154091	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/Q8TD20/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:144195	glucose	KEGG:C00031	SLC2A14	hsa:144195	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/Q8TDB8/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:6514	glucose	KEGG:C00031	SLC2A2	hsa:6514	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/P11168/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:6515	glucose	KEGG:C00031	SLC2A3	hsa:6515	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/P11169/entry""] ; https://www.uniprot.org/uniprotkb/P11169/entry"	COAD;PRAD	2	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:6517	glucose	KEGG:C00031	SLC2A4	hsa:6517	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/P14672/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:155184	glucose	KEGG:C00031	SLC2A7	hsa:155184	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/Q6PXP3/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:29988	glucose	KEGG:C00031	SLC2A8	hsa:29988	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/Q9NY64/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:50651	glucose	KEGG:C00031	SLC45A1	hsa:50651	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/Q9Y2W3/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:51151	glucose	KEGG:C00031	SLC45A2	hsa:51151	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/Q9UMX9/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:6523	glucose	KEGG:C00031	SLC5A1	hsa:6523	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/P13866/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:115584	glucose	KEGG:C00031	SLC5A11	hsa:115584	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/Q8WWX8/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:6524	glucose	KEGG:C00031	SLC5A2	hsa:6524	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/P31639/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:88a2f109b13da155	GBM_FEATURE:88a2f109b13da155|hsa:91749	glucose	KEGG:C00031	SLC60A2	hsa:91749	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/Q5TF39/entry""]"	COAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:8dcedd5e178723a5	GBM_FEATURE:8dcedd5e178723a5|hsa:586	valine	KEGG:C00183	BCAT1	hsa:586	DIRECT_ACCEPTED	DONE	https://www.uniprot.org/uniprotkb/P54687/entry	PRAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:8dcedd5e178723a5	GBM_FEATURE:8dcedd5e178723a5|hsa:587	valine	KEGG:C00183	BCAT2	hsa:587	DIRECT_ACCEPTED	DONE	https://www.uniprot.org/uniprotkb/O15382/entry	PRAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:a936c376f6ff5b86	GBM_FEATURE:a936c376f6ff5b86|hsa:440	aspartate	KEGG:C00049	ASNS	hsa:440	DIRECT_ACCEPTED	DONE	https://www.kegg.jp/entry/6.3.5.4 ; https://www.uniprot.org/uniprotkb/P08243/entry	BRCA	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:a936c376f6ff5b86	GBM_FEATURE:a936c376f6ff5b86|UniProt:P00966	aspartate	KEGG:C00049	ASS1	UniProt:P00966	DIRECT_ACCEPTED	DONE	https://enzyme.expasy.org/EC/6.3.4.5 ; https://www.uniprot.org/uniprotkb/P00966/entry	BRCA	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:a936c376f6ff5b86	GBM_FEATURE:a936c376f6ff5b86|UniProt:P17174	aspartate	KEGG:C00049	GOT1	UniProt:P17174	DIRECT_ACCEPTED	DONE	https://enzyme.expasy.org/EC/2.6.1.1 ; https://www.uniprot.org/uniprotkb/P17174/entry	BRCA	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:a936c376f6ff5b86	GBM_FEATURE:a936c376f6ff5b86|hsa:2806	aspartate	KEGG:C00049	GOT2	hsa:2806	DIRECT_ACCEPTED	DONE	https://enzyme.expasy.org/EC/2.6.1.1 ; https://www.uniprot.org/uniprotkb/P00505/entry	BRCA	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:b1d6fe29842d33ef	GBM_FEATURE:b1d6fe29842d33ef|UniProt:P00338	lactate	KEGG:C00186	LDHA	UniProt:P00338	DIRECT_ACCEPTED	DONE	https://enzyme.expasy.org/EC/1.1.1.27 ; https://www.uniprot.org/uniprotkb/P00338/entry	BRCA	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:b1d6fe29842d33ef	GBM_FEATURE:b1d6fe29842d33ef|UniProt:P07195	lactate	KEGG:C00186	LDHB	UniProt:P07195	DIRECT_ACCEPTED	DONE	https://enzyme.expasy.org/EC/1.1.1.27 ; https://www.uniprot.org/uniprotkb/P07195/entry	BRCA	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:b1e19189fde23790	GBM_FEATURE:b1e19189fde23790|hsa:51166	cysteine	KEGG:C00097	AADAT	hsa:51166	DIRECT_ACCEPTED	DONE	https://www.uniprot.org/uniprotkb/Q8N5Z0/entry	PRAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:b1e19189fde23790	GBM_FEATURE:b1e19189fde23790|UniProt:Q16878	cysteine	KEGG:C00097	CDO1	UniProt:Q16878	DIRECT_ACCEPTED	DONE	https://enzyme.expasy.org/EC/1.13.11.20 ; https://www.uniprot.org/uniprotkb/Q16878/entry ; https://enzyme.expasy.org/EC/1.13.11.20 ; https://www.uniprot.org/uniprotkb/Q16878/entry ; https://www.uniprot.org/uniprotkb/Q16878/entry	BRCA;PRAD	2	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:b1e19189fde23790	GBM_FEATURE:b1e19189fde23790|hsa:55748	cysteine	KEGG:C00097	CNDP2	hsa:55748	DIRECT_ACCEPTED	DONE	https://www.uniprot.org/uniprotkb/Q96KP4/entry	PRAD	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:b1e19189fde23790	GBM_FEATURE:b1e19189fde23790|UniProt:P48506	cysteine	KEGG:C00097	GCLC	UniProt:P48506	DIRECT_ACCEPTED	DONE	https://enzyme.expasy.org/EC/6.3.2.2 ; https://www.uniprot.org/uniprotkb/P48506/entry ; https://enzyme.expasy.org/EC/6.3.2.2 ; https://www.uniprot.org/uniprotkb/P48506/entry ; https://www.uniprot.org/uniprotkb/P48506/entry	BRCA;PRAD	2	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:b235fe32490cda94	GBM_FEATURE:b235fe32490cda94|UniProt:Q9UDR5	lysine	KEGG:C00047	AASS	UniProt:Q9UDR5	DIRECT_ACCEPTED	DONE	https://enzyme.expasy.org/EC/1.5.1.8 ; https://www.uniprot.org/uniprotkb/Q9UDR5/entry	BRCA	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:b754e6401a70856c	GBM_FEATURE:b754e6401a70856c|hsa:51166	leucine	KEGG:C00123	AADAT	hsa:51166	DIRECT_ACCEPTED	DONE	"[""https://www.uniprot.org/uniprotkb/Q8N5Z0/entry""] ; https://www.uniprot.org/uniprotkb/Q8N5Z0/entry"	COAD;PDAC	2	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
GBM	CAMP_GBM	02_MAPPING	20260925T103000Z_discovery_v1	gbm_mapping_v1	GBM_FEATURE:b754e6401a70856c	GBM_FEATURE:b754e6401a70856c|UniProt:Q9BYF1	leucine	KEGG:C00123	ACE2	UniProt:Q9BYF1	DIRECT_ACCEPTED	DONE	https://www.uniprot.org/uniprotkb/Q9BYF1/entry	PDAC	1	CONDITIONAL_NORMAL_LABEL_CONFLICT	reviewed exact-name plus chemical-key human biochemistry reuse;not functional proof
