cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	external_feature_id	n_bootstrap_valid	seed	CAMP_unadjusted_rho	CAMP_unadjusted_q	FUSCC_primary174_rho	FUSCC_primary174_q	interpretation
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00189	ethanolamine	ETNK1	author_case_identifier	20.0	NA	Spearman_rho	-0.4451127819548872	-0.7670939850880236	0.0319634703196347	0.0469	0.382235	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00189|ETNK1	955.0	2000.0	20261009.0	0.3842411422527763	0.0418	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00189	ethanolamine	ETNK2	author_case_identifier	20.0	NA	Spearman_rho	-0.1849624060150376	-0.5674085894486699	0.2761246666790979	0.4406	0.806941573033708	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00189|ETNK2	955.0	2000.0	20261010.0	0.1688524590163934	0.3830793103448275	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00208	maltose	MGAM	author_case_identifier	20.0	NA	Spearman_rho	-0.2409641286882454	-0.5975654252246105	0.202456067102672	0.3035	0.73024	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00208|MGAM	547.0	2000.0	20261011.0	0.0011668042215994	0.9937	0.0899499035087802	0.5073294117647059	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00212	adenosine	ADA	author_case_identifier	20.0	NA	Spearman_rho	-0.106766917293233	-0.6015284824390075	0.3966110517740191	0.6496	0.9172203389830508	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00212|ADA	1199.0	2000.0	20261012.0	-0.0436811697707366	0.8626775510204082	-0.1573082189316014	0.0996545454545454	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00212	adenosine	ADA2	author_case_identifier	20.0	NA	Spearman_rho	-0.0706766917293233	-0.5476009139375476	0.4520652117297775	0.7673	0.9241860294117648	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00212|ADA2	1199.0	2000.0	20261013.0	-0.0096511059118152	0.9540585798816568	-0.0520063349671529	0.83172	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00212	adenosine	AHCY	author_case_identifier	20.0	NA	Spearman_rho	-0.1744360902255639	-0.6064654617439728	0.3157564359351642	0.4707	0.8339576086956523	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00212|AHCY	1199.0	2000.0	20261014.0	-0.0862253599409032	0.6893023255813954	-0.0498262006722779	0.8444	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00242	guanine	GDA	author_case_identifier	20.0	NA	Spearman_rho	0.200223574781024	-0.2355221265117028	0.6289433924147974	0.3903	0.7790207317073171	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00242|GDA	1220.0	2000.0	20261015.0	-0.1315705975674246	0.50388	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00242	guanine	HPRT1	author_case_identifier	20.0	NA	Spearman_rho	0.4436090225563909	-0.0840565407947058	0.8058656859824044	0.052	0.4036190476190476	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00242|HPRT1	1220.0	2000.0	20261016.0	0.3405605499735589	0.0693	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00242	guanine	PNP	author_case_identifier	20.0	NA	Spearman_rho	0.6706766917293233	0.3282553398572049	0.8713402271466296	0.0018	0.07335	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00242|PNP	1220.0	2000.0	20261017.0	0.4793231094658909	0.0171	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00245	taurine	SLC6A6	author_case_identifier	20.0	NA	Spearman_rho	0.3518796992481203	-0.0981578033578137	0.7173252279635258	0.1257	0.5207849999999999	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00245|SLC6A6	233.0	2000.0	20261018.0	0.1716045955278939	0.3813697674418605	0.0785222183285706	0.6032950819672132	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00255	riboflavin (Vitamin B2)	RFK	author_case_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	Tang2014_original174	163	NOT_EVALUABLE	no_unique_author_name_match	Tang2014	KEGG:C00255|RFK	NA	NA	NA	0.1834674263307184	0.3290653846153846	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00257	gluconate	IDNK	author_case_identifier	20.0	NA	Spearman_rho	0.1308270676691729	-0.4112606657361508	0.5746324237836347	0.5814	0.9112326923076924	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00257|IDNK	620.0	2000.0	20261020.0	0.1018582873121438	0.6172682926829269	-0.1462454349070945	0.1308782608695652	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00262	hypoxanthine	HPRT1	author_case_identifier	20.0	NA	Spearman_rho	0.5894736842105263	0.1302311485901441	0.8588003304372662	0.0073	0.1487375	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00262|HPRT1	1190.0	2000.0	20261021.0	0.1655208884188259	0.392723595505618	0.0162116043936693	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00262	hypoxanthine	PNP	author_case_identifier	20.0	NA	Spearman_rho	0.687218045112782	0.3605964430588684	0.8594270712087115	0.0006	0.0488999999999999	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00262|PNP	1190.0	2000.0	20261022.0	0.2722897937599153	0.15705	0.1178603658922182	0.3122057142857142	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00270	N-acetylneuraminate	CMAS	author_case_identifier	20.0	NA	Spearman_rho	0.3383458646616541	-0.0836354919019164	0.6735259880301756	0.1458	0.5465702127659574	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00270|CMAS	517.0	2000.0	20261023.0	0.1151771549444738	0.5552470588235294	-0.1159310867934522	0.3122057142857142	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00270	N-acetylneuraminate	NPL	author_case_identifier	20.0	NA	Spearman_rho	-0.0240601503759398	-0.5019209506113367	0.456074616023246	0.9184	0.9777883116883116	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00270|NPL	517.0	2000.0	20261024.0	-0.0094658910629296	0.9540585798816568	-0.1420570615213633	0.1834249999999999	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00275	mannose 6-phosphate	MPI	author_case_identifier	20.0	NA	Spearman_rho	-0.0857142857142857	-0.5512040049323197	0.4355414896884951	0.7151	0.9241860294117648	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00275|MPI	554.0	2000.0	20261025.0	-0.1268237545368977	0.5264583333333334	-0.0516753479369465	0.83172	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00275	mannose 6-phosphate	PMM1	author_case_identifier	20.0	NA	Spearman_rho	-0.0706766917293233	-0.4962744115253208	0.3671499584080501	0.7661	0.9241860294117648	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00275|PMM1	554.0	2000.0	20261026.0	0.2834852749761246	0.1367999999999999	-0.2171035426833643	0.009490909090909	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00275	mannose 6-phosphate	PMM2	author_case_identifier	20.0	NA	Spearman_rho	0.1082706766917293	-0.3697293546148508	0.5416458981414607	0.6486	0.9172203389830508	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00275|PMM2	554.0	2000.0	20261027.0	0.322995140837912	0.0884739130434782	-0.0842740881006249	0.5704714285714286	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00294	inosine	ADA	author_case_identifier	20.0	NA	Spearman_rho	0.4902255639097744	-0.0163167332538959	0.8041113584593083	0.0274	0.2675117647058824	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00294|ADA	1192.0	2000.0	20261028.0	-0.2181914331041776	0.2478184615384615	-0.1054098425377042	0.4061526315789474	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00294	inosine	ADA2	author_case_identifier	20.0	NA	Spearman_rho	-0.0902255639097744	-0.4954493472615263	0.3507376419661136	0.7024	0.923316129032258	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00294|ADA2	1192.0	2000.0	20261029.0	-0.2347435219460602	0.2100857142857142	0.0012832745617109	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00294	inosine	PNP	author_case_identifier	20.0	NA	Spearman_rho	-0.1052631578947368	-0.5985227272727273	0.3936322256175186	0.6605	0.9172203389830508	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00294|PNP	1192.0	2000.0	20261030.0	-0.1206768905341089	0.54705	-0.1671453761762331	0.0555142857142857	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00300	creatine	CKB	author_case_identifier	20.0	NA	Spearman_rho	-0.0601503759398496	-0.5686414977814187	0.420593029533732	0.8068	0.949109655172414	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00300|CKB	274.0	2000.0	20261031.0	0.2409307244843997	0.20270625	0.0769695714044641	0.6087238095238096	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00300	creatine	CKM	author_case_identifier	20.0	NA	Spearman_rho	0.0928308496346038	-0.3788719059361174	0.5955678695349352	0.6906	0.923316129032258	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00300|CKM	274.0	2000.0	20261032.0	0.0323638286620835	0.8839384615384615	-0.0086284215974651	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00300	creatine	GAMT	author_case_identifier	20.0	NA	Spearman_rho	0.1172932330827067	-0.3764127672469404	0.5560773965066702	0.6296	0.9172203389830508	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00300|GAMT	274.0	2000.0	20261033.0	0.1092014806980433	0.55632	0.020751469058672	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00300	creatine	SLC6A8	author_case_identifier	20.0	NA	Spearman_rho	0.3819548872180451	-0.0492929741851338	0.6853393258478554	0.0956	0.5207849999999999	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00300|SLC6A8	274.0	2000.0	20261034.0	0.185616076150185	0.334305	0.2514257344589441	0.0074571428571428	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00307	cytidine 5'-diphosphocholine	CEPT1	author_case_identifier	20.0	NA	Spearman_rho	-0.6556390977443609	-0.8634397691454756	-0.289689698624993	0.0014	0.07335	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00307|CEPT1	965.0	2000.0	20261035.0	0.2591254696437662	0.1624499999999999	0.03315027539049	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00307	cytidine 5'-diphosphocholine	CHPT1	author_case_identifier	20.0	NA	Spearman_rho	-0.5759398496240602	-0.8521453823485804	-0.1738436896688218	0.0097	0.17115	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00307|CHPT1	965.0	2000.0	20261036.0	-0.2384495769005015	0.2100857142857142	0.2141087904672246	0.009490909090909	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00307	cytidine 5'-diphosphocholine	PCYT1A	author_case_identifier	20.0	NA	Spearman_rho	-0.0030075187969924	-0.4863918085326349	0.5522089992660384	0.994	0.994	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00307|PCYT1A	965.0	2000.0	20261037.0	0.2381841610758126	0.2100857142857142	-0.0695326703138513	0.6819264705882353	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00307	cytidine 5'-diphosphocholine	PCYT1B	author_case_identifier	20.0	NA	Spearman_rho	0.0917293233082706	-0.3595775720559331	0.4856711602719205	0.697	0.923316129032258	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00307|PCYT1B	965.0	2000.0	20261038.0	-0.1884983186940518	0.32535	-0.0113821272686059	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00319	sphingosine	SPHK1	author_case_identifier	20.0	NA	Spearman_rho	-0.1037593984962406	-0.51293846795399	0.3810003524911299	0.6626	0.9172203389830508	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00319|SPHK1	1077.0	2000.0	20261039.0	0.2374245756395983	0.2100857142857142	-0.0868162371896298	0.5302075471698113	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00319	sphingosine	SPHK2	author_case_identifier	20.0	NA	Spearman_rho	-0.2872180451127819	-0.6619408642911296	0.1294723335221347	0.219	0.6329833333333333	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00319|SPHK2	1077.0	2000.0	20261040.0	-0.2869838149140653	0.13145625	-0.0105971116574387	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00327	citrulline	ASS1	author_case_identifier	20.0	NA	Spearman_rho	-0.2977443609022556	-0.6913795184601024	0.1812655960405463	0.1994	0.6132490566037736	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00327|ASS1	263.0	2000.0	20261041.0	-0.1150713907985192	0.5494112068965517	0.0399673818368959	0.95265	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00327	citrulline	OTC	author_case_identifier	20.0	NA	Spearman_rho	-0.0176447541661861	-0.4353167926228226	0.3986340038494987	0.9453	0.9818414012738852	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00327|OTC	263.0	2000.0	20261042.0	0.10772078265468	0.5742516393442623	-0.0303622374442265	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00328	kynurenine	AFMID	author_case_identifier	20.0	NA	Spearman_rho	-0.1984962406015037	-0.7116677724874895	0.3935178165276723	0.4001	0.7793317647058824	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00328|AFMID	152.0	2000.0	20261043.0	-0.2470650449497619	0.20270625	-0.2924707327173463	0.00348	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00328	kynurenine	KMO	author_case_identifier	20.0	NA	Spearman_rho	0.3609022556390977	-0.0892675517551755	0.6972038301291554	0.1187	0.5207849999999999	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00328|KMO	152.0	2000.0	20261044.0	0.2776308831306187	0.1406	-0.0282618512526312	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00328	kynurenine	KYNU	author_case_identifier	20.0	NA	Spearman_rho	-0.0736842105263157	-0.5573730244021932	0.4463207387622757	0.7604	0.9241860294117648	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00328|KYNU	152.0	2000.0	20261045.0	0.4232681121099946	0.01995	-0.127693494248021	0.2273225806451613	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00345	6-phosphogluconate	IDNK	author_case_identifier	20.0	NA	Spearman_rho	-0.0526315789473684	-0.5263453171908491	0.3874441693067393	0.8342	0.949109655172414	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00345|IDNK	613.0	2000.0	20261046.0	0.0375783514954203	0.8638331125827815	0.0165295522123971	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00345	6-phosphogluconate	PGD	author_case_identifier	20.0	NA	Spearman_rho	-0.1293233082706767	-0.6216751509637721	0.4012877605996987	0.5788	0.9112326923076924	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00345|PGD	613.0	2000.0	20261047.0	0.0176855135619564	0.9141844311377246	0.0608183403754847	0.7276769230769231	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00346	phosphoethanolamine	CHKA	author_case_identifier	20.0	NA	Spearman_rho	0.0842105263157894	-0.4168627860097703	0.5454752379638569	0.7291	0.9241860294117648	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00346|CHKA	956.0	2000.0	20261048.0	0.0825489159175039	0.6893023255813954	0.052058043280557	0.83172	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00346	phosphoethanolamine	CHKB	author_case_identifier	20.0	NA	Spearman_rho	-0.069172932330827	-0.4866815106168151	0.4435198101388709	0.7711	0.9241860294117648	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00346|CHKB	956.0	2000.0	20261049.0	NA	NA	-0.0329630016536178	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00346	phosphoethanolamine	ETNK1	author_case_identifier	20.0	NA	Spearman_rho	0.2481203007518796	-0.2841041587151912	0.6639163583905845	0.2866	0.7078151515151516	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00346|ETNK1	956.0	2000.0	20261050.0	0.1726599682707562	0.3768035294117647	0.1677085775357425	0.0555142857142857	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00346	phosphoethanolamine	ETNK2	author_case_identifier	20.0	NA	Spearman_rho	0.2781954887218045	-0.2388878871116785	0.7101833748976208	0.2295	0.6329833333333333	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00346|ETNK2	956.0	2000.0	20261051.0	0.2153886832363828	0.2478184615384615	-0.0507786119043018	0.8444	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00346	phosphoethanolamine	PCYT2	author_case_identifier	20.0	NA	Spearman_rho	0.0180451127819548	-0.454284429443038	0.5039600445496303	0.9457	0.9818414012738852	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00346|PCYT2	956.0	2000.0	20261052.0	0.4090428344791115	0.0342	0.096267253719068	0.4876142857142857	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
