cancer	cohort	stable_gene_id	gene	source_feature_id	source_symbol	match_method	status	reason	source_id
PDAC	GSE278688	UniProtKB:P27708	CAD	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P27708	CAD	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q7Z624	CAMKMT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q7Z624	CAMKMT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q7Z624	CAMKMT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q86X55	CARM1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q86X55	CARM1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q86X55	CARM1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q8N4J0	CARNMT1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q8N4J0	CARNMT1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q8N4J0	CARNMT1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:A5YM72	CARNS1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:A5YM72	CARNS1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:A5YM72	CARNS1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P28907	CD38	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P28907	CD38	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P28907	CD38	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P32320	CDA	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P32320	CDA	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P32320	CDA	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q96SZ6	CDK5RAP1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q96SZ6	CDK5RAP1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q96SZ6	CDK5RAP1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q5VV42	CDKAL1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q5VV42	CDKAL1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q5VV42	CDKAL1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P19835	CEL	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P19835	CEL	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P19835	CEL	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P23141	CES1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P23141	CES1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P23141	CES1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:O00748	CES2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:O00748	CES2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:O00748	CES2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q9NZ45	CISD1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q9NZ45	CISD1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q9NZ45	CISD1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q8N0X4	CLYBL	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q8N0X4	CLYBL	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q8N0X4	CLYBL	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P30085	CMPK1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P30085	CMPK1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P30085	CMPK1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q5EBM0	CMPK2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q5EBM0	CMPK2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q5EBM0	CMPK2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q8N1G2	CMTR1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q8N1G2	CMTR1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q8N1G2	CMTR1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q8IYT2	CMTR2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q8IYT2	CMTR2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q8IYT2	CMTR2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q96KN2	CNDP1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q96KN2	CNDP1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q96KN2	CNDP1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q96KP4	CNDP2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q96KP4	CNDP2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q96KP4	CNDP2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P21964	COMT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P21964	COMT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P21964	COMT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q9NZJ6	COQ3	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q9NZJ6	COQ3	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q9NZJ6	COQ3	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q5HYK3	COQ5	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q5HYK3	COQ5	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q5HYK3	COQ5	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q99807	COQ7	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q99807	COQ7	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q99807	COQ7	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P43155	CRAT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P43155	CRAT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P43155	CRAT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q9Y2S2	CRYL1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q9Y2S2	CRYL1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q9Y2S2	CRYL1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q14894	CRYM	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q14894	CRYM	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q14894	CRYM	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:O75390	CS	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:O75390	CS	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:O75390	CS	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q9Y600	CSAD	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q9Y600	CSAD	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q9Y600	CSAD	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:A8MUP2	CSKMT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:A8MUP2	CSKMT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:A8MUP2	CSKMT	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P32929	CTH	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P32929	CTH	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P32929	CTH	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P17812	CTPS1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P17812	CTPS1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P17812	CTPS1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q9NRF8	CTPS2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q9NRF8	CTPS2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q9NRF8	CTPS2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P00387	CYB5R3	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P00387	CYB5R3	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P00387	CYB5R3	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P05181	CYP2E1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P05181	CYP2E1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P05181	CYP2E1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q02928	CYP4A11	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q02928	CYP4A11	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q02928	CYP4A11	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P13584	CYP4B1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P13584	CYP4B1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P13584	CYP4B1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q9HBI6	CYP4F11	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q9HBI6	CYP4F11	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q9HBI6	CYP4F11	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q6ZWL3	CYP4V2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q6ZWL3	CYP4V2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q6ZWL3	CYP4V2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q86W10	CYP4Z1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q86W10	CYP4Z1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q86W10	CYP4Z1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q8N465	D2HGDH	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q8N465	D2HGDH	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q8N465	D2HGDH	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q9Y4D2	DAGLA	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q9Y4D2	DAGLA	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q9Y4D2	DAGLA	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q8NCG7	DAGLB	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q8NCG7	DAGLB	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q8NCG7	DAGLB	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P14920	DAO	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P14920	DAO	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P14920	DAO	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P27707	DCK	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P27707	DCK	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P27707	DCK	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q9H993	DCPH1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q9H993	DCPH1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q9H993	DCPH1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P32321	DCTD	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:P32321	DCTD	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:P32321	DCTD	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q9H773	DCTPP1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q9H773	DCTPP1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q9H773	DCTPP1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:O94830	DDHD2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:O94830	DDHD2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:O94830	DDHD2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q99489	DDO	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q99489	DDO	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q99489	DDO	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:O75907	DGAT1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:O75907	DGAT1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:O75907	DGAT1	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q96PD7	DGAT2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q96PD7	DGAT2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q96PD7	DGAT2	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:Q6ZPD8	DGAT2L6	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
PDAC	GSE278688	UniProtKB:Q6ZPD8	DGAT2L6	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE278688
PDAC	GSE242230	UniProtKB:Q6ZPD8	DGAT2L6	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE242230
PDAC	GSE263733	UniProtKB:P23743	DGKA	NA	NA	NA	ACCESS_BLOCKED	New cellwise log1p10k source extraction not run;historical pseudobulk not substituted	GSE263733
