module_id	module	gene	n_shared_celltypes	interpretation	ER+_status	ER+_reason	ER+_top	ER+_second	ER+_effect	ER+_gap	ER+_n	ER+_detection	ER+_top_cn	ER+_shared_top	ER+_shared_status	HER2+_status	HER2+_reason	HER2+_top	HER2+_second	HER2+_effect	HER2+_gap	HER2+_n	HER2+_detection	HER2+_top_cn	HER2+_shared_top	HER2+_shared_status	TNBC_status	TNBC_reason	TNBC_top	TNBC_second	TNBC_effect	TNBC_gap	TNBC_n	TNBC_detection	TNBC_top_cn	TNBC_shared_top	TNBC_shared_status	same_top_all3	same_top_shared3	status	pattern	equal_subtype_top	omit_ER+_top	omit_HER2+_top	omit_TNBC_top	omit_one_equal_subtype_top_changes
M09	氨基糖与糖基化前体背景	PGM3	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Fibroblasts	Nonmalignant_epithelial	0.1807931473538527	0.050688910648392205	9	0.1786306529035388	成纤维细胞	Fibroblasts	DONE	DONE		Fibroblasts	Malignant_epithelial	0.2012197141826802	0.015664216834719108	5	0.2601820042298109	成纤维细胞	Fibroblasts	DONE	DONE		Malignant_epithelial	Fibroblasts	0.1987381083238099	0.014479430966867879	8	0.2805867510469631	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	False
M09	氨基糖与糖基化前体背景	MPI	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.0998620708807683	0.03621527929164001	4	0.2029593354804098	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Fibroblasts	0.0878484158339035	0.0371093013054684	3	0.210937165451668	恶性上皮	Malignant_epithelial	DONE	DONE		Nonmalignant_epithelial	Fibroblasts	0.0704922571415175	0.009571932126139694	4	0.110782050126894	非恶性上皮	Fibroblasts	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M09	氨基糖与糖基化前体背景	PMM1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Fibroblasts	0.1926149987818589	0.037385912500954105	4	0.307329259712616	非恶性上皮	Fibroblasts	DONE	DONE		Perivascular	Fibroblasts	0.2078334453494597	0.005546367983414291	4	0.2275354128993369	血管周细胞	Perivascular	DONE	DONE		Fibroblasts	Malignant_epithelial	0.214284570231878	0.028908840985582884	9	0.2072166964925081	成纤维细胞	Fibroblasts	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	False
M09	氨基糖与糖基化前体背景	PMM2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.1691243454840047	0.08034444227979971	9	0.2224506865320665	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Fibroblasts	0.2265401085337143	0.09481262210952421	3	0.4319090965336122	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Plasma_cells	0.1718112775675359	0.034504648860275405	8	0.2849512022861699	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M10	半胱氨酸与抗氧化背景	CDO1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Fibroblasts	Perivascular	0.1437965546244251	0.1054959509110478	9	0.1361895579844602	成纤维细胞	Fibroblasts	DONE	DONE		Fibroblasts	Perivascular	0.112766390347594	0.0815680077414594	5	0.1353275969619885	成纤维细胞	Fibroblasts	DONE	DONE		Fibroblasts	Nonmalignant_epithelial	0.1075313561771048	0.06928657310042749	9	0.1030298419577234	成纤维细胞	Fibroblasts	DONE	True	True	DONE	SAME_TOP	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	False
M10	半胱氨酸与抗氧化背景	GCLC	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	B_cells	0.0763914504606125	0.00538446240639831	11	0.0882062316516808	髓系细胞	Myeloid	DONE	DONE		Myeloid	Malignant_epithelial	0.0760023587668682	0.012144125729893707	5	0.1490709594567323	髓系细胞	Myeloid	DONE	DONE		Myeloid	Nonmalignant_epithelial	0.0572033388733096	0.0109717691870952	10	0.0657186814531967	髓系细胞	Myeloid	DONE	True	True	DONE	SAME_TOP	Myeloid	Myeloid	Myeloid	Myeloid	False
M10	半胱氨酸与抗氧化背景	CTNS	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Myeloid	0.0556911360365773	0.005691840750626398	4	0.0986387798749454	非恶性上皮	Myeloid	DONE	DONE		Myeloid	Perivascular	0.0826316482000875	0.013300689312459507	5	0.1546852630491481	髓系细胞	Myeloid	DONE	DONE		Myeloid	Nonmalignant_epithelial	0.0673421136346894	0.01374463029228419	10	0.0783747777985333	髓系细胞	Myeloid	DONE	False	True	DONE	SAME_TOP	Myeloid	Myeloid	Myeloid	Myeloid	False
M10	半胱氨酸与抗氧化背景	SLC7A11	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	Endothelial	0.0288376861837073	0.0143685536395609	11	0.0212109820428355	髓系细胞	Myeloid	DONE	DONE		Myeloid	Endothelial	0.0395943035019754	0.016940471028932404	5	0.0346264936429095	髓系细胞	Myeloid	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0666409666126607	0.03987501659283969	8	0.0849352143321184	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Myeloid	True
M10	半胱氨酸与抗氧化背景	ASNS	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Plasma_cells	Nonmalignant_epithelial	0.0599631987192039	0.005606213831158301	7	0.0972912774818019	浆细胞	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.127703325278349	0.0789132840899901	3	0.2504492595554652	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.1538436666405636	0.08193666705120609	8	0.2113061763133907	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M10	半胱氨酸与抗氧化背景	BCAT1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	Fibroblasts	0.1757197768005304	0.10819057404080999	11	0.1649467173394736	髓系细胞	Myeloid	DONE	DONE		Myeloid	Fibroblasts	0.2198497128690496	0.0635453925088992	5	0.2900990270251556	髓系细胞	Myeloid	DONE	DONE		Myeloid	Fibroblasts	0.2595747298772711	0.09982037558251058	10	0.2257122253621543	髓系细胞	Myeloid	DONE	True	True	DONE	SAME_TOP	Myeloid	Myeloid	Myeloid	Myeloid	False
M10	半胱氨酸与抗氧化背景	BCAT2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.2213664309843296	0.07267856890487348	9	0.2631997476929185	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Endothelial	0.2128270352960184	0.1208117667068019	3	0.3628220111049349	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.1586232785366532	0.021622061942570714	8	0.2609535139334025	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M10	半胱氨酸与抗氧化背景	FOLH1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Endothelial	0.0513976914459846	0.019412241171462397	4	0.0961606160189361	非恶性上皮	Endothelial	DONE	DONE		Endothelial	Malignant_epithelial	0.0702485155904698	0.05072927480673679	4	0.0660742900504195	内皮细胞	Endothelial	DONE	DONE		Endothelial	Nonmalignant_epithelial	0.0806254381316122	0.0269403153230049	9	0.0687603644111625	内皮细胞	Endothelial	DONE	False	True	DONE	SAME_TOP	Endothelial	Endothelial	Endothelial	Endothelial	False
M10	半胱氨酸与抗氧化背景	GLS	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Endothelial	Fibroblasts	0.2979884080084939	0.023133840769420322	11	0.2473328148841654	内皮细胞	Endothelial	DONE	DONE		Endothelial	T_NK_cells	0.4329713986595603	0.007535110885629914	4	0.3606559072479662	内皮细胞	Endothelial	DONE	DONE		Endothelial	Myeloid	0.225249194825304	0.0075663722210962125	9	0.2026536768753383	内皮细胞	Endothelial	DONE	True	True	DONE	SAME_TOP	Endothelial	Endothelial	Endothelial	Endothelial	False
M10	半胱氨酸与抗氧化背景	GLS2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0089329861295277	0.0012169245790784999	9	0.0133038281761726	恶性上皮	Malignant_epithelial	DONE	NOT_EVALUABLE	low_detection	NA	NA	0.0033310519894376	0.0004893800272778	5	0.0033294352706117	不可判定	NA	NOT_EVALUABLE	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.0101563532755963	0.006453740631548999	4	0.0121547956931116	非恶性上皮	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
M10	半胱氨酸与抗氧化背景	GLUL	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Myeloid	1.9152181426198995	0.3129530652443153	9	0.8958070377398294	恶性上皮	Malignant_epithelial	DONE	DONE		Myeloid	Perivascular	1.626959933305174	0.9394325890932373	5	0.7244369237077856	髓系细胞	Myeloid	DONE	DONE		Myeloid	Malignant_epithelial	1.812887113600565	0.9763619271101779	10	0.7565614793455944	髓系细胞	Myeloid	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Myeloid	Myeloid	Myeloid	Myeloid	False
M10	半胱氨酸与抗氧化背景	GOT1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	B_cells	0.1953125826244309	0.044247888103195104	4	0.3324652325646615	非恶性上皮	B_cells	DONE	DONE		Malignant_epithelial	B_cells	0.2424849416377783	0.054280133622911814	3	0.4211886619891177	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.2076388753539904	0.10547232957153219	8	0.2944629860723893	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M10	半胱氨酸与抗氧化背景	GOT2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.1872388063981729	0.029790818408137604	4	0.3062093542215413	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Fibroblasts	0.2194357203469673	0.10023640891481539	3	0.4082181113244404	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.1838786849983758	0.0077666999561151195	8	0.275073647147561	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M10	半胱氨酸与抗氧化背景	OAT	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.7167533407568021	0.1297367573778193	4	0.6755884223742334	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.704416485737319	0.10601492680589719	3	0.7122697470331931	恶性上皮	Malignant_epithelial	DONE	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.7733830979612438	0.13947369909925122	4	0.6179053851121021	非恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M10	半胱氨酸与抗氧化背景	TAT	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.1063045294934357	0.0567068895942368	4	0.0587084711451458	非恶性上皮	Malignant_epithelial	DONE	NOT_EVALUABLE	low_detection	NA	NA	0.0016799127195202	0.001597365996606573	5	0.0068965517241379	不可判定	NA	NOT_EVALUABLE	DONE		Nonmalignant_epithelial	Myeloid	0.0628420953425983	0.0615756677088269	4	0.0522204577195116	非恶性上皮	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
M10	半胱氨酸与抗氧化背景	GSS	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.197337996602487	0.006218056648299081	4	0.3301218850979352	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Myeloid	0.2812566614608364	0.15232716995586468	3	0.4469754878127731	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.2117418315473636	0.015495361337706903	8	0.306311330818806	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M10	半胱氨酸与抗氧化背景	PEPD	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	Nonmalignant_epithelial	0.3259828749103249	0.05609398828987089	11	0.2898055061430022	髓系细胞	Myeloid	DONE	DONE		Myeloid	Fibroblasts	0.3578120938152013	0.08931843573024278	5	0.4082926383336779	髓系细胞	Myeloid	DONE	DONE		Malignant_epithelial	Myeloid	0.3420229741452351	0.03390095060891529	8	0.4103632061463518	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Myeloid	Myeloid	Myeloid	Myeloid	False
M10	半胱氨酸与抗氧化背景	SHMT1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.1259836564389931	0.05156887003583219	4	0.2581975246263115	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Myeloid	0.0587462490537079	0.0312803566027646	3	0.1479203966442631	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0827583296909346	0.006694205043402401	8	0.1431216295497235	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M10	半胱氨酸与抗氧化背景	SHMT2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	Nonmalignant_epithelial	0.1604435277728599	0.00047805969081968214	11	0.1726278741490771	髓系细胞	Myeloid	DONE	DONE		Malignant_epithelial	Myeloid	0.3333752114775528	0.15311026441955727	3	0.5212265734628047	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Fibroblasts	0.352168978773678	0.12652908444434496	8	0.4046950821144698	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M10	半胱氨酸与抗氧化背景	GSR	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Myeloid	0.072836635797165	0.030293048500830595	9	0.0937653306653831	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Fibroblasts	0.1841788912444589	0.12314138134840921	3	0.3648138075646102	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Myeloid	0.1082170026896607	0.0560003318088435	8	0.154320485923819	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M10	半胱氨酸与抗氧化背景	SLC6A6	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Fibroblasts	Endothelial	0.1917345098717837	0.0469418169587657	9	0.1598061349652713	成纤维细胞	Fibroblasts	DONE	DONE		Fibroblasts	Myeloid	0.2456191328419864	0.0788500783354561	5	0.2641803688434678	成纤维细胞	Fibroblasts	DONE	DONE		Myeloid	Endothelial	0.1427872603008232	0.014591620445563697	10	0.1403481863720477	髓系细胞	Myeloid	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	False
M11	色氨酸犬尿氨酸与髓系背景	AFMID	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.2139588850036147	0.020646371189417007	9	0.2606214130097049	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.2173330516442388	0.1067452941689647	3	0.3403589396464296	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.2419593532911231	0.05229607377424361	8	0.304087577123169	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M11	色氨酸犬尿氨酸与髓系背景	KMO	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	B_cells	0.0999174817410102	0.030289044583062003	11	0.1004659989801395	髓系细胞	Myeloid	DONE	DONE		Myeloid	Malignant_epithelial	0.1766454093601568	0.04769502499004499	5	0.23450513171033	髓系细胞	Myeloid	DONE	DONE		Myeloid	B_cells	0.1198876477030197	0.014604038901702893	10	0.1140301190827909	髓系细胞	Myeloid	DONE	True	True	DONE	SAME_TOP	Myeloid	Myeloid	Myeloid	Myeloid	False
M11	色氨酸犬尿氨酸与髓系背景	KYNU	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	B_cells	0.3149084475916996	0.0909701195727543	11	0.2695629641567952	髓系细胞	Myeloid	DONE	DONE		Myeloid	Malignant_epithelial	0.415287933934017	0.19455176422949488	5	0.4216968618199808	髓系细胞	Myeloid	DONE	DONE		Myeloid	Malignant_epithelial	0.322515813491983	0.0770813417819955	10	0.2857964167596156	髓系细胞	Myeloid	DONE	True	True	DONE	SAME_TOP	Myeloid	Myeloid	Myeloid	Myeloid	False
M12	肌酸肌酐	CKB	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Perivascular	Fibroblasts	0.2701596144779624	0.12572639446578399	11	0.1775565174576426	血管周细胞	Perivascular	DONE	DONE		Perivascular	Malignant_epithelial	0.2397491882591118	0.06499331578730899	4	0.2214788024914607	血管周细胞	Perivascular	DONE	DONE		Malignant_epithelial	Perivascular	0.4978535191183456	0.29103844580898697	8	0.3414315522464514	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Perivascular	True
M12	肌酸肌酐	CKM	7	descriptive_only;not_subtype_specificity_or_causality	NOT_EVALUABLE	low_detection	NA	NA	0.0061026470368792	0.0055617987153886005	11	0.0083585436545865	不可判定	NA	NOT_EVALUABLE	DONE		Myeloid	Malignant_epithelial	0.0131120638600392	0.0062189679986272	5	0.0309818093935741	髓系细胞	Myeloid	DONE	DONE		Myeloid	Perivascular	0.0095019042114913	0.0075202214989755	10	0.0145720647933562	髓系细胞	Myeloid	DONE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
M12	肌酸肌酐	GAMT	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.514266976449828	0.17313692367372951	9	0.4934320673634783	恶性上皮	Malignant_epithelial	DONE	DONE		Perivascular	Malignant_epithelial	0.2131581545665573	0.0362308699059444	4	0.2352283001808318	血管周细胞	Perivascular	DONE	DONE		Nonmalignant_epithelial	Perivascular	0.2325844153341352	0.04351472124328101	4	0.2611854454806205	非恶性上皮	Perivascular	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Malignant_epithelial	Perivascular	Malignant_epithelial	Malignant_epithelial	True
M12	肌酸肌酐	SLC6A8	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0608351555958169	0.018743972800747695	9	0.0829608194994516	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.0679232866756658	0.030865000078536	3	0.1567079011827108	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Fibroblasts	0.0503226522592814	0.004540683473054495	8	0.0970477604903537	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M12	肌酸肌酐	SLC22A2	7	descriptive_only;not_subtype_specificity_or_causality	NOT_EVALUABLE	low_detection	NA	NA	0.0011567077115357	0.000581482290749	9	0.001447264992833	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0005565629722442	0.0005565629722442	5	0.0021871280734806	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0019311742583814	0.0016481134737729999	9	0.0008680555555555	不可判定	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
M12	肌酸肌酐	SLC47A1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	Plasma_cells	0.0180686307724179	0.0034513865572647993	11	0.0274131887772313	髓系细胞	Myeloid	DONE	DONE		Myeloid	Fibroblasts	0.0276127714024341	0.025582601067409103	5	0.0635993668401329	髓系细胞	Myeloid	DONE	DONE		Myeloid	Plasma_cells	0.0193148450554629	0.011066356925402	10	0.0246970694704339	髓系细胞	Myeloid	DONE	True	True	DONE	SAME_TOP	Myeloid	Myeloid	Myeloid	Myeloid	False
M12	肌酸肌酐	SLC47A2	7	descriptive_only;not_subtype_specificity_or_causality	NOT_EVALUABLE	low_detection	NA	NA	0.0008314148721498	0.00022541444144709996	9	0.0010893246187363	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0001727266030952	0.0001727266030952	5	0.0009009009009009	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0015009774766264	0.0005357536229958999	9	0.003134978905904	不可判定	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
M13	TCA节点不均一变化	SDHA	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.2943388451414858	0.038909101004434565	4	0.4382057796612769	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.436935952688019	0.2027128533521008	3	0.6077783067514303	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.3481979946135484	0.05133078778655459	8	0.41465934990556	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M13	TCA节点不均一变化	SDHB	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.384950415547209	0.08030479676386937	4	0.5427304098336012	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Myeloid	0.5873045837677666	0.1796344322808907	3	0.6879867299724088	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Myeloid	0.5339806278229076	0.16485316488294377	8	0.5560012784515496	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M13	TCA节点不均一变化	SDHC	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.8859274940970642	0.17655948807506217	9	0.6958481732142379	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Myeloid	0.8832776417307339	0.4742946399029125	3	0.7957864959980635	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.9802875707834046	0.2401960268826373	8	0.7082158140669923	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M13	TCA节点不均一变化	SDHD	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	Perivascular	0.4008823350722243	0.033401758300361795	11	0.3172721588715136	髓系细胞	Myeloid	DONE	DONE		Myeloid	Malignant_epithelial	0.3382879130485366	0.012725171298777316	5	0.3843238388901863	髓系细胞	Myeloid	DONE	DONE		Malignant_epithelial	Fibroblasts	0.360198021027262	0.026564290659571888	8	0.3452428166731027	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Myeloid	Malignant_epithelial	Fibroblasts	Myeloid	True
M13	TCA节点不均一变化	SLC13A3	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Fibroblasts	Malignant_epithelial	0.0177289239536423	0.0119234277963399	9	0.0177736135432897	成纤维细胞	Fibroblasts	DONE	DONE		Malignant_epithelial	Perivascular	0.029770068256961	0.016826030432953804	3	0.0893101373595375	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Fibroblasts	0.0223725854997475	0.007122121713390701	8	0.0500993365710451	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Malignant_epithelial	Malignant_epithelial	Fibroblasts	Malignant_epithelial	True
M13	TCA节点不均一变化	SLC25A10	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.0675011849779937	0.007498741419938108	4	0.1140879739633937	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Myeloid	0.1485577338909836	0.1406725517342809	3	0.2899344258435337	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.1361140952371863	0.08240208364701179	8	0.1860951948424772	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M13	TCA节点不均一变化	SUCLA2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Perivascular	0.230434157694866	0.04811164550221811	4	0.3756881936519953	非恶性上皮	Perivascular	DONE	DONE		Malignant_epithelial	Fibroblasts	0.1929500613919079	0.06489502293238081	3	0.3837062720712731	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.1549469514657943	4.244566394770444e-05	8	0.237576201101348	恶性上皮	Malignant_epithelial	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Malignant_epithelial	Malignant_epithelial	Perivascular	Malignant_epithelial	True
M13	TCA节点不均一变化	SUCLG1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.6698961748724984	0.3086101695495446	4	0.6587898980993651	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.4482924468412717	0.1296189030566679	3	0.6071794920881821	恶性上皮	Malignant_epithelial	DONE	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.5183331373674857	0.006040840327586672	4	0.5102163768377107	非恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
