module_id	module	metabolite_name	cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	pairs_higher	pairs_lower	pairs_equal	higher_fraction	lower_fraction	n_both_author_available	n_pairs_with_at_least_one_author_missing	old_hedges_g	old_p	old_q	old_n_tumor	old_n_normal	old_design	median_paired_difference	w_positive	w_negative	paired_rank_biserial	seed	nonzero_pairs	normal_approximation_warning	same_mean_direction_as_old_g	pairs_in_old_direction	fraction_in_old_direction
M03	胆碱与溶血磷脂重塑背景	1-oleoylglycerophosphocholine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C03916	NA	author_paired_case	45	45	mean_paired_difference_author_scale	1.856899477278931	1.1762272170345425	2.5290065652535163	3.0305610756286337e-05	0.00014601794273483418	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	30	6	9	0.6666666666666666	0.13333333333333333	13	32	0.961911061767672	5.84993842753876e-06	2.89796949794997e-05	61	47	Unpaired; author supplied processed values; no new transformation	1.5137215003741016	599.0	67.0	0.7987987987987988	292727627.0	36	False	True	30	0.6666666666666666
M03	胆碱与溶血磷脂重塑背景	1-oleoylglycerophosphocholine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C03916	NA	author_paired_case	13	13	mean_paired_difference_author_scale	0.5700798162082615	-0.26941504054636733	1.317310322795405	0.10797320879792925	0.17085870403188805	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	9	4	0	0.6923076923076923	0.3076923076923077	13	32	0.961911061767672	5.84993842753876e-06	2.89796949794997e-05	61	47	Unpaired; author supplied processed values; no new transformation	1.3044713679464	69.0	22.0	0.5164835164835165	1081706358.0	13	False	True	9	0.6923076923076923
M03	胆碱与溶血磷脂重塑背景	2-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	HMDB:HMDB61702	NA	author_paired_case	45	45	mean_paired_difference_author_scale	1.8961428567712533	1.1922215142448251	2.604732803758068	6.815660769748695e-05	0.0002814779382831279	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	30	6	9	0.6666666666666666	0.13333333333333333	6	39	0.975886833210887	7.47939416845777e-07	4.45993504119149e-06	61	47	Unpaired; author supplied processed values; no new transformation	2.1445622303922	587.0	79.0	0.7627627627627628	1108539641.0	36	False	True	30	0.6666666666666666
M03	胆碱与溶血磷脂重塑背景	2-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	HMDB:HMDB61702	NA	author_paired_case	6	6	mean_paired_difference_author_scale	NA	NA	NA	NA	NA	paired_author_available	288.0	NOT_EVALUABLE	fewer_than8_complete_author_available_pairs	CAMP_processed_original_author_pair_table	4	2	0	0.6666666666666666	0.3333333333333333	6	39	0.975886833210887	7.47939416845777e-07	4.45993504119149e-06	61	47	Unpaired; author supplied processed values; no new transformation	NA	NA	NA	NA	NA	6	False	False	4	0.6666666666666666
M03	胆碱与溶血磷脂重塑背景	2-oleoylglycerophosphocholine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	NAME:2-oleoylglycerophosphocholine	NA	author_paired_case	45	45	mean_paired_difference_author_scale	1.5863897815001644	0.7969663304900433	2.3508520285431507	0.0007274200826816515	0.0022242267912765882	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	32	6	7	0.7111111111111111	0.13333333333333333	14	31	0.791521310899808	5.50124738402674e-05	0.0001968224064062	61	47	Unpaired; author supplied processed values; no new transformation	1.9338235419284988	604.0	137.0	0.6302294197031039	1702047978.0	38	False	True	32	0.7111111111111111
M03	胆碱与溶血磷脂重塑背景	2-oleoylglycerophosphocholine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	NAME:2-oleoylglycerophosphocholine	NA	author_paired_case	14	14	mean_paired_difference_author_scale	1.0655675892744287	0.13185179081606763	2.0090079843976416	0.03830052853435463	0.07767994519643756	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	12	2	0	0.8571428571428571	0.14285714285714285	14	31	0.791521310899808	5.50124738402674e-05	0.0001968224064062	61	47	Unpaired; author supplied processed values; no new transformation	0.9567532924371509	86.0	19.0	0.638095238095238	330110418.0	14	False	True	12	0.8571428571428571
M03	胆碱与溶血磷脂重塑背景	2-arachidonoylglycerophosphocholine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	NAME:2-arachidonoylglycerophosphocholine	NA	author_paired_case	45	45	mean_paired_difference_author_scale	1.7709584735479824	1.1025775558828328	2.42149685839157	6.772154455110179e-05	0.0002814779382831279	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	31	8	6	0.6888888888888889	0.17777777777777778	16	29	0.925016115702922	8.12850743775025e-06	3.84908734552291e-05	61	47	Unpaired; author supplied processed values; no new transformation	2.4553861769623992	676.0	104.0	0.7333333333333333	3418073701.0	39	False	True	31	0.6888888888888889
M03	胆碱与溶血磷脂重塑背景	2-arachidonoylglycerophosphocholine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	NAME:2-arachidonoylglycerophosphocholine	NA	author_paired_case	16	16	mean_paired_difference_author_scale	1.5198233750689065	0.4413208285521925	2.5325307825193315	0.02797600545679358	0.062458058694236825	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	11	5	0	0.6875	0.3125	16	29	0.925016115702922	8.12850743775025e-06	3.84908734552291e-05	61	47	Unpaired; author supplied processed values; no new transformation	1.7557646724050997	111.0	25.0	0.6323529411764706	3432116905.0	16	False	True	11	0.6875
M04	嘌呤降解与回收背景	adenosine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00212	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.7253734621807935	0.2412107925488344	1.1781227156378036	0.0057801265487537595	0.012336109010091917	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	30	14	1	0.6666666666666666	0.3111111111111111	25	20	0.785881582577226	0.0003738542597988	0.0010467919274368	61	47	Unpaired; author supplied processed values; no new transformation	0.7261514699676006	732.0	258.0	0.47878787878787876	1184203859.0	44	False	True	30	0.6666666666666666
M04	嘌呤降解与回收背景	adenosine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00212	NA	author_paired_case	25	25	mean_paired_difference_author_scale	-0.3060215825373158	-0.8072327002113291	0.182097500239276	0.33272043464084833	0.41303226369208756	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	11	14	0	0.44	0.56	25	20	0.785881582577226	0.0003738542597988	0.0010467919274368	61	47	Unpaired; author supplied processed values; no new transformation	-0.1689857395254002	126.0	199.0	-0.2246153846153846	2572273559.0	25	False	False	11	0.44
M04	嘌呤降解与回收背景	inosine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00294	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.3641681754942046	-0.6301695506587517	-0.09448274421510554	0.010065767310799537	0.019881453446175482	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	16	29	0	0.35555555555555557	0.6444444444444445	45	0	-0.420184128839344	0.0114625708208169	0.0224299489063582	61	47	Unpaired; author supplied processed values; no new transformation	-0.33215953459789915	289.0	746.0	-0.44154589371980674	3839165060.0	45	False	True	29	0.6444444444444445
M04	嘌呤降解与回收背景	inosine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00294	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.3641681754942046	-0.6323450924932777	-0.09234361304229423	0.010065767310799537	0.03051516826852912	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	16	29	0	0.35555555555555557	0.6444444444444445	45	0	-0.420184128839344	0.0114625708208169	0.0224299489063582	61	47	Unpaired; author supplied processed values; no new transformation	-0.33215953459789915	289.0	746.0	-0.44154589371980674	1007830749.0	45	False	True	29	0.6444444444444445
M04	嘌呤降解与回收背景	hypoxanthine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00262	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.41375973188864223	0.26433132032122175	0.5625078882998593	1.1891369039881607e-05	7.134821423928965e-05	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	37	8	0	0.8222222222222222	0.17777777777777778	45	0	0.74524822904351	2.44277827019597e-05	9.36398336908454e-05	61	47	Unpaired; author supplied processed values; no new transformation	0.32181028605080186	906.0	129.0	0.7507246376811594	88907348.0	45	False	True	37	0.8222222222222222
M04	嘌呤降解与回收背景	hypoxanthine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00262	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.41375973188864223	0.26561407808588744	0.5642145180306137	1.1891369039881607e-05	0.00013698857133943613	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	37	8	0	0.8222222222222222	0.17777777777777778	45	0	0.74524822904351	2.44277827019597e-05	9.36398336908454e-05	61	47	Unpaired; author supplied processed values; no new transformation	0.32181028605080186	906.0	129.0	0.7507246376811594	3661580227.0	45	False	True	37	0.8222222222222222
M04	嘌呤降解与回收背景	guanine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00242	NA	author_paired_case	45	45	mean_paired_difference_author_scale	1.4276585848915064	1.0774151696261687	1.7982002787796845	1.0581892738765685e-07	3.1736397629373487e-06	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	40	5	0	0.8888888888888888	0.1111111111111111	40	5	1.33232734180974	6.224248591887121e-10	1.67017337215638e-08	61	47	Unpaired; author supplied processed values; no new transformation	1.3731303464322018	989.0	46.0	0.9111111111111111	1063017444.0	45	False	True	40	0.8888888888888888
M04	嘌呤降解与回收背景	guanine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00242	NA	author_paired_case	40	40	mean_paired_difference_author_scale	1.2612606279714071	0.996011687844793	1.509002530543782	1.530710707677167e-07	4.40844683811024e-06	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	36	4	0	0.9	0.1	40	5	1.33232734180974	6.224248591887121e-10	1.67017337215638e-08	61	47	Unpaired; author supplied processed values; no new transformation	1.3574579799613478	801.0	19.0	0.9536585365853658	2134451200.0	40	False	True	36	0.9
M04	嘌呤降解与回收背景	guanosine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00387	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.15081137780945322	-0.0795872424873179	0.3791513487728351	0.17200370740042004	0.24527882938714607	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	30	15	0	0.6666666666666666	0.3333333333333333	45	0	0.243539322660258	0.133714949486257	0.184790616886587	61	47	Unpaired; author supplied processed values; no new transformation	0.259541916211699	639.0	396.0	0.23478260869565218	3334367379.0	45	False	True	30	0.6666666666666666
M04	嘌呤降解与回收背景	guanosine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00387	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.15081137780945322	-0.07825196962340035	0.36828916589048777	0.17200370740042004	0.24164423283571204	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	30	15	0	0.6666666666666666	0.3333333333333333	45	0	0.243539322660258	0.133714949486257	0.184790616886587	61	47	Unpaired; author supplied processed values; no new transformation	0.259541916211699	639.0	396.0	0.23478260869565218	4114119540.0	45	False	True	30	0.6666666666666666
M04	嘌呤降解与回收背景	xanthine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00385	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.8455939500458085	-1.182741440460845	-0.5217356706773085	1.318603086228943e-05	7.76510706334822e-05	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	11	34	0	0.24444444444444444	0.7555555555555555	45	0	-0.911459063126893	7.78688396376497e-06	3.7423531885557e-05	61	47	Unpaired; author supplied processed values; no new transformation	-0.7790781916345004	131.0	904.0	-0.7468599033816425	2812520255.0	45	False	True	34	0.7555555555555555
M04	嘌呤降解与回收背景	xanthine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00385	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.8455939500458085	-1.1821904479310275	-0.5150606877422356	1.318603086228943e-05	0.00014065099586442058	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	11	34	0	0.24444444444444444	0.7555555555555555	45	0	-0.911459063126893	7.78688396376497e-06	3.7423531885557e-05	61	47	Unpaired; author supplied processed values; no new transformation	-0.7790781916345004	131.0	904.0	-0.7468599033816425	1525932547.0	45	False	True	34	0.7555555555555555
M04	嘌呤降解与回收背景	xanthosine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C01762	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.6499692682929532	0.23723355277187	1.0460262629596804	0.004924490056229405	0.010770434105142241	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	27	12	6	0.6	0.26666666666666666	20	25	0.553497164930295	0.0033499326006635	0.0073882075165318	61	47	Unpaired; author supplied processed values; no new transformation	0.6979013201350988	592.0	188.0	0.517948717948718	1872432565.0	39	False	True	27	0.6
M04	嘌呤降解与回收背景	xanthosine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C01762	NA	author_paired_case	20	20	mean_paired_difference_author_scale	0.027639606519979674	-0.519142728450217	0.6060843399757728	0.9256400695886233	0.9545641627681694	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	9	11	0	0.45	0.55	20	25	0.553497164930295	0.0033499326006635	0.0073882075165318	61	47	Unpaired; author supplied processed values; no new transformation	-0.30538839798404993	102.0	108.0	-0.02857142857142857	3513978807.0	20	False	True	9	0.45
M04	嘌呤降解与回收背景	urate	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00366	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.011331786876804155	-0.3569822802151284	0.3928736064816806	0.930253066595316	0.957347816107801	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	21	23	1	0.4666666666666667	0.5111111111111111	37	8	0.120044149139801	0.901338784077853	0.933247984086002	61	47	Unpaired; author supplied processed values; no new transformation	-0.058184883765299844	487.0	503.0	-0.01616161616161616	3116685950.0	44	False	True	21	0.4666666666666667
M04	嘌呤降解与回收背景	urate	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00366	NA	author_paired_case	37	37	mean_paired_difference_author_scale	-0.1784701102924246	-0.524668893957952	0.19534009340995354	0.2642573098714267	0.34751646229667077	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	15	22	0	0.40540540540540543	0.5945945945945946	37	8	0.120044149139801	0.901338784077853	0.933247984086002	61	47	Unpaired; author supplied processed values; no new transformation	-0.5282725946941014	277.0	426.0	-0.2119487908961593	443274902.0	37	False	False	15	0.40540540540540543
M05	丝氨酸甘氨酸与同工酶相反RNA	serine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00065	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.3195974596105203	0.0782178478086464	0.5485796284696429	0.006522272217576095	0.013735646127080782	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	31	14	0	0.6888888888888889	0.3111111111111111	45	0	0.366302117488738	0.025284742533083	0.0449816966610649	61	47	Unpaired; author supplied processed values; no new transformation	0.3537555143245008	759.0	276.0	0.4666666666666667	1507314820.0	45	False	True	31	0.6888888888888889
M05	丝氨酸甘氨酸与同工酶相反RNA	serine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00065	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.3195974596105203	0.09045251793700558	0.5422491973515298	0.006522272217576095	0.022457659371699388	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	31	14	0	0.6888888888888889	0.3111111111111111	45	0	0.366302117488738	0.025284742533083	0.0449816966610649	61	47	Unpaired; author supplied processed values; no new transformation	0.3537555143245008	759.0	276.0	0.4666666666666667	1602709747.0	45	False	True	31	0.6888888888888889
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00037	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.5864379172938337	0.36249182432892246	0.8050637087128323	2.307670099137806e-05	0.00011466235805090973	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	38	7	0	0.8444444444444444	0.15555555555555556	45	0	0.783851905214094	3.67476482495697e-05	0.0001360085371995	61	47	Unpaired; author supplied processed values; no new transformation	0.5478863712927975	893.0	142.0	0.7256038647342995	1142069216.0	45	False	True	38	0.8444444444444444
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00037	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.5864379172938337	0.35675955604469395	0.8086823874136312	2.307670099137806e-05	0.00020769030892240256	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	38	7	0	0.8444444444444444	0.15555555555555556	45	0	0.783851905214094	3.67476482495697e-05	0.0001360085371995	61	47	Unpaired; author supplied processed values; no new transformation	0.5478863712927975	893.0	142.0	0.7256038647342995	294383456.0	45	False	True	38	0.8444444444444444
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00153	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.4169560309513402	0.13726134062405898	0.7097219688243094	0.006981511825401087	0.014416368574529517	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	28	17	0	0.6222222222222222	0.37777777777777777	40	5	0.67848523520744	0.0006903174362311	0.0017925985037615	61	47	Unpaired; author supplied processed values; no new transformation	0.5702289011052031	757.0	278.0	0.4628019323671498	3138989339.0	45	False	True	28	0.6222222222222222
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00153	NA	author_paired_case	40	40	mean_paired_difference_author_scale	0.38366634935252514	0.1372689973152148	0.6244190242384682	0.004663637953930342	0.017443217282232967	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	25	15	0	0.625	0.375	40	5	0.67848523520744	0.0006903174362311	0.0017925985037615	61	47	Unpaired; author supplied processed values; no new transformation	0.5556948380632019	621.0	199.0	0.5146341463414634	807523234.0	40	False	True	25	0.625
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C02918	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.6179670231014983	0.319343309865049	0.9182721028638724	0.000769077651996999	0.002307232955990997	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	32	13	0	0.7111111111111111	0.28888888888888886	39	6	0.730467367194184	0.000623778471254	0.0016329810385675	61	47	Unpaired; author supplied processed values; no new transformation	0.7442371331512003	816.0	219.0	0.5768115942028985	1091585584.0	45	False	True	32	0.7111111111111111
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C02918	NA	author_paired_case	39	39	mean_paired_difference_author_scale	0.4314339715837159	0.134363123215115	0.725141521171682	0.013775796266122185	0.037078778734983074	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	26	13	0	0.6666666666666666	0.3333333333333333	39	6	0.730467367194184	0.000623778471254	0.0016329810385675	61	47	Unpaired; author supplied processed values; no new transformation	0.4345080268411987	567.0	213.0	0.45384615384615384	2008845753.0	39	False	True	26	0.6666666666666666
M06	烟酰胺与甲基化产物	S-adenosylhomocysteine (SAH)	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00021	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.668112925820262	0.19248389942949476	1.1505815389398653	0.0186956882529775	0.03517886902039553	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	29	15	1	0.6444444444444445	0.3333333333333333	34	11	0.443397127279218	0.0199714179666954	0.037606997574713	61	47	Unpaired; author supplied processed values; no new transformation	0.5405684388907002	697.0	293.0	0.4080808080808081	1797465820.0	44	False	True	29	0.6444444444444445
M06	烟酰胺与甲基化产物	S-adenosylhomocysteine (SAH)	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00021	NA	author_paired_case	34	34	mean_paired_difference_author_scale	0.4419465217610028	0.05638961140986445	0.8355294156247475	0.06735061851501192	0.1168492658573701	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	22	12	0	0.6470588235294118	0.35294117647058826	34	11	0.443397127279218	0.0199714179666954	0.037606997574713	61	47	Unpaired; author supplied processed values; no new transformation	0.4644455496980484	405.0	190.0	0.36134453781512604	1976642994.0	34	False	True	22	0.6470588235294118
M06	烟酰胺与甲基化产物	methionine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00073	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.23383400315586672	-0.46622927376489265	0.003384450526795308	0.11148702431828582	0.16723053647742875	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	22	23	0	0.4888888888888889	0.5111111111111111	45	0	-0.428906532899064	0.026949897325186	0.0464057055545984	61	47	Unpaired; author supplied processed values; no new transformation	-0.047599786317199744	376.0	659.0	-0.27342995169082124	3993139181.0	45	False	True	23	0.5111111111111111
M06	烟酰胺与甲基化产物	methionine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00073	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.23383400315586672	-0.462940903431275	-0.0033683638918132336	0.11148702431828582	0.17450142936775173	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	22	23	0	0.4888888888888889	0.5111111111111111	45	0	-0.428906532899064	0.026949897325186	0.0464057055545984	61	47	Unpaired; author supplied processed values; no new transformation	-0.047599786317199744	376.0	659.0	-0.27342995169082124	3805856448.0	45	False	True	23	0.5111111111111111
M07	糖酵解节点与磷酸戊糖背景	glucose	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00031	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.04333164364706003	-0.6568800119447123	0.5403211310434913	0.8833386878779823	0.9301380885602595	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	22	23	0	0.4888888888888889	0.5111111111111111	43	2	-0.0591990509031856	0.837967099471491	0.896429920364851	61	47	Unpaired; author supplied processed values; no new transformation	-0.15701173792639977	504.0	531.0	-0.02608695652173913	3860787245.0	45	False	True	23	0.5111111111111111
M07	糖酵解节点与磷酸戊糖背景	glucose	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00031	NA	author_paired_case	43	43	mean_paired_difference_author_scale	0.04919227381374882	-0.5318923228025464	0.6440804857213929	0.9566664435379141	0.973568677522683	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	21	22	0	0.4883720930232558	0.5116279069767442	43	2	-0.0591990509031856	0.837967099471491	0.896429920364851	61	47	Unpaired; author supplied processed values; no new transformation	-0.15701173792639977	478.0	468.0	0.010570824524312896	902536549.0	43	False	False	22	0.5116279069767442
M07	糖酵解节点与磷酸戊糖背景	glucose 6-phosphate	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00668	NA	author_paired_case	45	45	mean_paired_difference_author_scale	2.1743242650294716	1.3768410326732716	2.949092557495116	2.086690998741565e-05	0.00011059462293330294	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	39	6	0	0.8666666666666667	0.13333333333333333	40	5	1.17249419717376	2.22241714015991e-09	4.92640057920067e-08	61	47	Unpaired; author supplied processed values; no new transformation	2.3034986399504014	895.0	140.0	0.7294685990338164	2814475934.0	45	False	True	39	0.8666666666666667
