module_id	module	metabolite_name	cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	statistics_reused	in_original117	previous_p	previous_q	previous_effect	previous_run	seed	bootstrap_valid
M02	乙醇胺至磷酸乙醇胺短链	phosphoethanolamine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00346	PCYT2	author_case_row	60.0	NA	Spearman_rho	0.410502917477077	0.1775360001011061	0.6031117467836882	0.0009	0.0286875	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00346|PCYT2	True	True	0.0009	0.0219857142857142	0.410502917477077	20260921T103911Z_camp_pair_sensitivity_v1	2546113165.0	NA
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00114	CHKA	author_case_row	60.0	NA	Spearman_rho	0.0492914698527368	-0.217181843417081	0.3149850892563723	0.7107	0.8440733944954129	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00114|CHKA	True	True	0.7107	0.8410841379310344	0.0492914698527368	20260921T103911Z_camp_pair_sensitivity_v1	1734370974.0	NA
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00114	CHKA	author_case_row	60.0	NA	Spearman_rho	0.0492914698527368	-0.2139379672233556	0.3029543210504163	0.7082	0.8586611374407583	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00114|CHKA	True	True	0.7082	0.8321609589041097	0.0492914698527368	20260921T103911Z_camp_pair_sensitivity_v1	3543746850.0	NA
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00114	CHKB	author_case_row	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	processed_Spearman262	255.0	NOT_EVALUABLE	feature_missing	CAMP_GSE37751_original_author_case_table	KEGG:C00114|CHKB	False	True	NA	NA	NA	20260921T103911Z_camp_pair_sensitivity_v1	NA	NA
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00114	CHKB	author_case_row	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	available_Spearman262	255.0	NOT_EVALUABLE	feature_missing	CAMP_GSE37751_original_author_case_table	KEGG:C00114|CHKB	False	True	NA	NA	NA	20260921T103911Z_camp_pair_sensitivity_v1	NA	NA
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00114	GDPD5	author_case_row	60.0	NA	Spearman_rho	0.1448735759933315	-0.1117052220948368	0.3823781453868283	0.2688	0.5230375939849623	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00114|GDPD5	True	True	0.2688	0.485925	0.1448735759933315	20260921T103911Z_camp_pair_sensitivity_v1	3306724313.0	NA
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00114	GDPD5	author_case_row	60.0	NA	Spearman_rho	0.1448735759933315	-0.1198858080845322	0.3854872970693654	0.277	0.56508	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00114|GDPD5	True	True	0.277	0.5205164835164835	0.1448735759933315	20260921T103911Z_camp_pair_sensitivity_v1	3289134490.0	NA
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00114	GPCPD1	author_case_row	60.0	NA	Spearman_rho	0.0287302028341205	-0.2262740011562702	0.2731426996611348	0.8294	0.8999872340425533	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00114|GPCPD1	True	True	0.8294	0.90915	0.0287302028341205	20260921T103911Z_camp_pair_sensitivity_v1	2108876627.0	NA
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00114	GPCPD1	author_case_row	60.0	NA	Spearman_rho	0.0287302028341205	-0.2208965062016328	0.2784030708016247	0.8262	0.9299074889867842	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00114|GPCPD1	True	True	0.8262	0.9191805194805196	0.0287302028341205	20260921T103911Z_camp_pair_sensitivity_v1	2541477982.0	NA
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00114	SLC22A2	author_case_row	60.0	NA	Spearman_rho	0.1555987774381773	-0.11128219475989524	0.40150015205631356	0.2308	0.47083200000000003	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00114|SLC22A2	False	False	NA	NA	NA	NA	733869175.0	4000.0
M03	胆碱与溶血磷脂重塑背景	choline	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00114	SLC22A2	author_case_row	60.0	NA	Spearman_rho	0.1555987774381773	-0.11921451145764243	0.40631778234882016	0.2289	0.5120131578947368	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00114|SLC22A2	False	False	NA	NA	NA	NA	2990540359.0	4000.0
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00307	CEPT1	author_case_row	60.0	NA	Spearman_rho	0.2641595468800792	-0.0012674287440426	0.5039486763096294	0.0425	0.17222307692307695	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00307|CEPT1	True	True	0.0425	0.1730357142857143	0.2641595468800792	20260921T103911Z_camp_pair_sensitivity_v1	309808075.0	NA
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00307	CEPT1	author_case_row	49.0	NA	Spearman_rho	0.1498979591836734	-0.1419853655171382	0.4227829290808025	0.3098	0.6030458015267176	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00307|CEPT1	True	True	0.3098	0.55764	0.1498979591836734	20260921T103911Z_camp_pair_sensitivity_v1	1265228222.0	NA
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00307	CHPT1	author_case_row	60.0	NA	Spearman_rho	-0.2539588300455035	-0.4879767537106642	0.0055798401200645	0.0531	0.1907112676056338	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00307|CHPT1	True	True	0.0531	0.1931936170212766	-0.2539588300455035	20260921T103911Z_camp_pair_sensitivity_v1	2408598590.0	NA
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00307	CHPT1	author_case_row	49.0	NA	Spearman_rho	-0.2838775510204081	-0.5316181968932413	-0.0035243161910423	0.0512	0.2251034482758621	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00307|CHPT1	True	True	0.0512	0.21888	-0.2838775510204081	20260921T103911Z_camp_pair_sensitivity_v1	4165213929.0	NA
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00307	PCYT1A	author_case_row	60.0	NA	Spearman_rho	0.2183399335575586	-0.0541889091164824	0.4571519399466935	0.0947	0.2615806451612903	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00307|PCYT1A	True	True	0.0947	0.2530265625	0.2183399335575586	20260921T103911Z_camp_pair_sensitivity_v1	945904755.0	NA
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00307	PCYT1A	author_case_row	49.0	NA	Spearman_rho	0.2703061224489795	-0.0301748047371558	0.5464767069580458	0.0618	0.24021739130434785	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00307|PCYT1A	True	True	0.0618	0.2268367346938775	0.2703061224489795	20260921T103911Z_camp_pair_sensitivity_v1	519361325.0	NA
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00307	PCYT1B	author_case_row	60.0	NA	Spearman_rho	-0.2025650545182967	-0.4281573921210166	0.0439309604644873	0.1238	0.30649514563106794	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00307|PCYT1B	True	True	0.1238	0.2899972602739726	-0.2025650545182967	20260921T103911Z_camp_pair_sensitivity_v1	3147178875.0	NA
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00307	PCYT1B	author_case_row	49.0	NA	Spearman_rho	-0.1424489795918367	-0.402068512844057	0.1416585134667635	0.3273	0.6129306569343066	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00307|PCYT1B	True	True	0.3273	0.568790909090909	-0.1424489795918367	20260921T103911Z_camp_pair_sensitivity_v1	4066108901.0	NA
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00670	GDPD5	author_case_row	60.0	NA	Spearman_rho	0.0516810225062517	-0.2101060900727525	0.3020400988278353	0.6907	0.8319976415094339	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00670|GDPD5	True	True	0.6907	0.8317584507042254	0.0516810225062517	20260921T103911Z_camp_pair_sensitivity_v1	938030443.0	NA
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00670	GDPD5	author_case_row	60.0	NA	Spearman_rho	0.0516810225062517	-0.2069726516280433	0.314154825850857	0.702	0.8586611374407583	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00670|GDPD5	True	True	0.702	0.8321609589041097	0.0516810225062517	20260921T103911Z_camp_pair_sensitivity_v1	1254405607.0	NA
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00670	GPCPD1	author_case_row	60.0	NA	Spearman_rho	-0.5258682967490971	-0.7020571739743982	-0.2969028070843373	0.0002	0.017	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00670|GPCPD1	True	True	0.0002	0.0146571428571428	-0.5258682967490971	20260921T103911Z_camp_pair_sensitivity_v1	3727877433.0	NA
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00670	GPCPD1	author_case_row	60.0	NA	Spearman_rho	-0.5258682967490971	-0.6955690220443592	-0.2846734410566025	0.0002	0.0255	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00670|GPCPD1	True	True	0.0002	0.0171	-0.5258682967490971	20260921T103911Z_camp_pair_sensitivity_v1	1189881588.0	NA
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00670	LYPLA1	author_case_row	60.0	NA	Spearman_rho	0.06290636287857738	-0.19069725083120176	0.3204010934560039	0.6353	0.8019876237623762	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00670|LYPLA1	False	False	NA	NA	NA	NA	4087945749.0	4000.0
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00670	LYPLA1	author_case_row	60.0	NA	Spearman_rho	0.06290636287857738	-0.19930228115710422	0.3083812515053238	0.6321	0.8179318181818181	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00670|LYPLA1	False	False	NA	NA	NA	NA	1663595970.0	4000.0
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00670	LYPLA2	author_case_row	60.0	NA	Spearman_rho	0.06990830786329537	-0.1988699782376656	0.33251837506134485	0.5899	0.7748076923076924	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00670|LYPLA2	False	False	NA	NA	NA	NA	3707424743.0	4000.0
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00670	LYPLA2	author_case_row	60.0	NA	Spearman_rho	0.06990830786329537	-0.19701527364893637	0.32950246768450925	0.6082	0.7988692307692308	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00670|LYPLA2	False	False	NA	NA	NA	NA	22128541.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C04102	ENPP2	author_case_row	60.0	NA	Spearman_rho	-0.3468593797114212	-0.5854364023085045	-0.08271112539284357	0.0079	0.08393750000000001	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|ENPP2	False	False	NA	NA	NA	NA	1223616557.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C04102	ENPP2	author_case_row	55.0	NA	Spearman_rho	-0.35317460317460325	-0.6047100468353426	-0.06963453769256	0.0098	0.10101923076923078	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|ENPP2	False	False	NA	NA	NA	NA	2205319480.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C04102	LPCAT1	author_case_row	60.0	NA	Spearman_rho	0.30817121812822423	0.030272244229370356	0.5393475161572266	0.0172	0.11132926829268291	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LPCAT1	False	False	NA	NA	NA	NA	723897944.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C04102	LPCAT1	author_case_row	55.0	NA	Spearman_rho	0.3357142857142858	0.06628253154730807	0.5635519459696242	0.0136	0.12134482758620689	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LPCAT1	False	False	NA	NA	NA	NA	3041398812.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C04102	LPCAT2	author_case_row	60.0	NA	Spearman_rho	-0.09772095986100617	-0.34793583493054275	0.15502317526318424	0.4511	0.6565169491525424	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LPCAT2	False	False	NA	NA	NA	NA	3189155467.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C04102	LPCAT2	author_case_row	55.0	NA	Spearman_rho	-0.118975468975469	-0.37216804045134355	0.16234782626363364	0.3912	0.6435870967741936	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LPCAT2	False	False	NA	NA	NA	NA	748351930.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C04102	LPCAT3	author_case_row	60.0	NA	Spearman_rho	0.11762090504316783	-0.16924679898943337	0.3997403176768768	0.361	0.5761748466257669	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LPCAT3	False	False	NA	NA	NA	NA	120856461.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C04102	LPCAT3	author_case_row	55.0	NA	Spearman_rho	0.12662337662337664	-0.17972993281354546	0.4088785336030283	0.3541	0.6161632653061225	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LPCAT3	False	False	NA	NA	NA	NA	495663054.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C04102	LPCAT4	author_case_row	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	processed_Spearman262	255.0	NEEDS_REVIEW	historical_LPCAT4_symbol_ambiguous_Q643R3_vs_Q6ZWT7;stable_probe_identity_required	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LPCAT4	False	False	NA	NA	NA	NA	NA	NA
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C04102	LPCAT4	author_case_row	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	available_Spearman262	255.0	NEEDS_REVIEW	historical_LPCAT4_symbol_ambiguous_Q643R3_vs_Q6ZWT7;stable_probe_identity_required	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LPCAT4	False	False	NA	NA	NA	NA	NA	NA
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C04102	LYPLA1	author_case_row	60.0	NA	Spearman_rho	0.4817120808620474	0.26480983362726357	0.6611439765097931	0.0001	0.017	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LYPLA1	False	False	NA	NA	NA	NA	3356603798.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C04102	LYPLA1	author_case_row	55.0	NA	Spearman_rho	0.5181818181818184	0.2849786188034437	0.6975158832804867	0.0003	0.0255	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LYPLA1	False	False	NA	NA	NA	NA	1342429829.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C04102	LYPLA2	author_case_row	60.0	NA	Spearman_rho	0.23979989808895372	-0.03756718557196886	0.4891646962264419	0.0672	0.2142	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LYPLA2	False	False	NA	NA	NA	NA	3903125308.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C04102	LYPLA2	author_case_row	55.0	NA	Spearman_rho	0.1793650793650794	-0.09229698980101203	0.42407436428782985	0.1874	0.4685	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C04102|LYPLA2	False	False	NA	NA	NA	NA	2617602554.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-stearoyl-GPC (18:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	HMDB:HMDB10384	ENPP2	author_case_row	60.0	NA	Spearman_rho	-0.39966089367584445	-0.6170943702921613	-0.13952166400619812	0.0016	0.03709090909090909	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	HMDB:HMDB10384|ENPP2	False	False	NA	NA	NA	NA	1043852795.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-stearoyl-GPC (18:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	HMDB:HMDB10384	ENPP2	author_case_row	52.0	NA	Spearman_rho	-0.3226329719115512	-0.5781632437382987	-0.0268408005315848	0.0202	0.150875	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	HMDB:HMDB10384|ENPP2	False	False	NA	NA	NA	NA	2739714427.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-stearoyl-GPC (18:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	HMDB:HMDB10384	LPCAT1	author_case_row	60.0	NA	Spearman_rho	0.3118395363058548	0.038286514309090414	0.5391330034670011	0.0177	0.11132926829268291	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	HMDB:HMDB10384|LPCAT1	False	False	NA	NA	NA	NA	3966884237.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-stearoyl-GPC (18:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	HMDB:HMDB10384	LPCAT1	author_case_row	52.0	NA	Spearman_rho	0.29966703662597116	0.005083381575035959	0.5469596185407015	0.0303	0.18821428571428572	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	HMDB:HMDB10384|LPCAT1	False	False	NA	NA	NA	NA	3187792036.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-stearoyl-GPC (18:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	HMDB:HMDB10384	LPCAT2	author_case_row	60.0	NA	Spearman_rho	-0.1329699360875991	-0.36254433520393525	0.11716241551695858	0.3092	0.574	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	HMDB:HMDB10384|LPCAT2	False	False	NA	NA	NA	NA	3621154928.0	4000.0
M03	胆碱与溶血磷脂重塑背景	1-stearoyl-GPC (18:0)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	HMDB:HMDB10384	LPCAT2	author_case_row	52.0	NA	Spearman_rho	-0.029539827542047297	-0.2862167240235692	0.23689392391641298	0.8343	0.9330986842105263	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	HMDB:HMDB10384|LPCAT2	False	False	NA	NA	NA	NA	2190029674.0	4000.0
