cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	pairs_higher	pairs_lower	pairs_equal	higher_fraction	lower_fraction	n_both_author_available	n_pairs_with_at_least_one_author_missing	old_hedges_g	old_p	old_q	old_n_tumor	old_n_normal	old_design	median_paired_difference	w_positive	w_negative	paired_rank_biserial	seed	nonzero_pairs	normal_approximation_warning	same_mean_direction_as_old_g	pairs_in_old_direction	fraction_in_old_direction
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	HMDB:HMDB11517	1-arachidonoyl-GPE (20:4n6)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.3142755081916821	-0.7337687007009729	0.10292570181688573	0.13909176643914098	0.2028953290259029	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	18	25	2	0.4	0.5555555555555556	35	10	-0.310516867127219	0.0216839281747237	0.0401277291509255	61	47	Unpaired; author supplied processed values; no new transformation	-0.2645744320141006	350.0	596.0	-0.26004228329809725	1760592682.0	43	False	True	25	0.5555555555555556
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	HMDB:HMDB11517	1-arachidonoyl-GPE (20:4n6)	NA	author_paired_case	35	35	mean_paired_difference_author_scale	-0.6900544444887714	-1.0592698677833097	-0.33171818177264856	0.0017091571107728282	0.007813289649247214	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	11	24	0	0.3142857142857143	0.6857142857142857	35	10	-0.310516867127219	0.0216839281747237	0.0401277291509255	61	47	Unpaired; author supplied processed values; no new transformation	-0.5424975247735997	123.0	507.0	-0.6095238095238096	3502005856.0	35	False	True	24	0.6857142857142857
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	HMDB:HMDB61690	1-arachidonoyl-GPI (20:4)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.18559191407593778	-0.24963662360990235	0.6330521984858225	0.5068205199927875	0.5947192817627543	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	20	17	8	0.4444444444444444	0.37777777777777777	19	26	0.18736944391361	0.529713207351428	0.611109412046105	61	47	Unpaired; author supplied processed values; no new transformation	0.0	396.0	307.0	0.12660028449502134	3279749054.0	37	False	True	20	0.4444444444444444
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	HMDB:HMDB61690	1-arachidonoyl-GPI (20:4)	NA	author_paired_case	19	19	mean_paired_difference_author_scale	-0.25076147648906866	-0.6624452396234739	0.16940003510929555	0.3443060749874979	0.42558004118626347	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	7	12	0	0.3684210526315789	0.631578947368421	19	26	0.18736944391361	0.529713207351428	0.611109412046105	61	47	Unpaired; author supplied processed values; no new transformation	-0.3583284559487012	71.0	119.0	-0.25263157894736843	1059176799.0	19	False	False	7	0.3684210526315789
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C04100	1-linoleoyl-GPC (18:2)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.45091814194440666	-0.030047686889311916	0.9400175234553989	0.07969466811371011	0.12381896164669401	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	19	7	19	0.4222222222222222	0.15555555555555556	7	38	0.264677099775904	0.0368635937698175	0.0593542375379308	61	47	Unpaired; author supplied processed values; no new transformation	0.0	245.0	106.0	0.396011396011396	11876673.0	26	False	True	19	0.4222222222222222
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C04100	1-linoleoyl-GPC (18:2)	NA	author_paired_case	7	7	mean_paired_difference_author_scale	NA	NA	NA	NA	NA	paired_author_available	288.0	NOT_EVALUABLE	fewer_than8_complete_author_available_pairs	CAMP_processed_original_author_pair_table	3	4	0	0.42857142857142855	0.5714285714285714	7	38	0.264677099775904	0.0368635937698175	0.0593542375379308	61	47	Unpaired; author supplied processed values; no new transformation	NA	NA	NA	NA	NA	7	False	False	3	0.42857142857142855
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C05828	1-methylimidazoleacetate	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.20626164715893555	-0.4972990344516198	0.08867364829491041	0.14056240536030587	0.20341700091381873	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	6	10	29	0.13333333333333333	0.2222222222222222	1	44	-0.238801391044321	0.612584223334001	0.696048956817031	61	47	Unpaired; author supplied processed values; no new transformation	0.0	39.0	97.0	-0.4264705882352941	1810851749.0	16	False	True	10	0.2222222222222222
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C05828	1-methylimidazoleacetate	NA	author_paired_case	1	1	mean_paired_difference_author_scale	NA	NA	NA	NA	NA	paired_author_available	288.0	NOT_EVALUABLE	fewer_than8_complete_author_available_pairs	CAMP_processed_original_author_pair_table	0	1	0	0.0	1.0	1	44	-0.238801391044321	0.612584223334001	0.696048956817031	61	47	Unpaired; author supplied processed values; no new transformation	NA	NA	NA	NA	NA	1	False	False	1	1.0
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C02918	1-methylnicotinamide	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.6179670231014983	0.319343309865049	0.9182721028638724	0.000769077651996999	0.002307232955990997	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	32	13	0	0.7111111111111111	0.28888888888888886	39	6	0.730467367194184	0.000623778471254	0.0016329810385675	61	47	Unpaired; author supplied processed values; no new transformation	0.7442371331512003	816.0	219.0	0.5768115942028985	1091585584.0	45	False	True	32	0.7111111111111111
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C02918	1-methylnicotinamide	NA	author_paired_case	39	39	mean_paired_difference_author_scale	0.4314339715837159	0.134363123215115	0.725141521171682	0.013775796266122185	0.037078778734983074	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	26	13	0	0.6666666666666666	0.3333333333333333	39	6	0.730467367194184	0.000623778471254	0.0016329810385675	61	47	Unpaired; author supplied processed values; no new transformation	0.4345080268411987	567.0	213.0	0.45384615384615384	2008845753.0	39	False	True	26	0.6666666666666666
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C03916	1-oleoylglycerophosphocholine	NA	author_paired_case	45	45	mean_paired_difference_author_scale	1.856899477278931	1.1762272170345425	2.5290065652535163	3.0305610756286337e-05	0.00014601794273483418	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	30	6	9	0.6666666666666666	0.13333333333333333	13	32	0.961911061767672	5.84993842753876e-06	2.89796949794997e-05	61	47	Unpaired; author supplied processed values; no new transformation	1.5137215003741016	599.0	67.0	0.7987987987987988	292727627.0	36	False	True	30	0.6666666666666666
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C03916	1-oleoylglycerophosphocholine	NA	author_paired_case	13	13	mean_paired_difference_author_scale	0.5700798162082615	-0.26941504054636733	1.317310322795405	0.10797320879792925	0.17085870403188805	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	9	4	0	0.6923076923076923	0.3076923076923077	13	32	0.961911061767672	5.84993842753876e-06	2.89796949794997e-05	61	47	Unpaired; author supplied processed values; no new transformation	1.3044713679464	69.0	22.0	0.5164835164835165	1081706358.0	13	False	True	9	0.6923076923076923
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C01885	1-palmitoylglycerol (1-monopalmitin)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	1.863634073360729	1.1840498504013808	2.561758748561273	2.8532805068604572e-05	0.00013959126172025004	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	30	5	10	0.6666666666666666	0.1111111111111111	8	37	0.972656306211271	8.63990084635668e-06	4.03195372829978e-05	61	47	Unpaired; author supplied processed values; no new transformation	1.8184734441512003	571.0	59.0	0.8126984126984127	3622964038.0	35	False	True	30	0.6666666666666666
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C01885	1-palmitoylglycerol (1-monopalmitin)	NA	author_paired_case	8	8	mean_paired_difference_author_scale	2.8303582299056123	1.9401060562933625	3.658649650986954	0.014266186701446923	0.03735147063651558	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	8	0	0	1.0	0.0	8	37	0.972656306211271	8.63990084635668e-06	4.03195372829978e-05	61	47	Unpaired; author supplied processed values; no new transformation	2.9939421091145	36.0	0.0	1.0	1197498224.0	8	True	True	8	1.0
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C04102	1-palmitoyl-GPC (16:0)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	2.4738664344382295	1.6303618218090057	3.2795501920256305	1.0174435201622437e-05	6.603000804318235e-05	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	36	9	0	0.8	0.2	28	17	1.05273330949049	6.09704634006282e-07	3.70424324811364e-06	61	47	Unpaired; author supplied processed values; no new transformation	2.400905490827	909.0	126.0	0.7565217391304347	248652724.0	45	False	True	36	0.8
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C04102	1-palmitoyl-GPC (16:0)	NA	author_paired_case	28	28	mean_paired_difference_author_scale	1.4780706374950392	0.6573241773684918	2.2946708964314357	0.005662198552398066	0.020132261519637568	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	21	7	0	0.75	0.25	28	17	1.05273330949049	6.09704634006282e-07	3.70424324811364e-06	61	47	Unpaired; author supplied processed values; no new transformation	1.6987103681973998	325.0	81.0	0.6009852216748769	126155281.0	28	False	True	21	0.75
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:D01947	1-stearoylglycerol (18:0)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.9680182163765575	0.4793887478328396	1.425921520940326	0.0008080406830019278	0.002401466702753393	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	26	12	7	0.5777777777777777	0.26666666666666666	11	34	0.931358546757576	1.2079979695076e-05	5.40243536363121e-05	61	47	Unpaired; author supplied processed values; no new transformation	0.6628154754546003	602.0	139.0	0.6248313090418354	2728918308.0	38	False	True	26	0.5777777777777777
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:D01947	1-stearoylglycerol (18:0)	NA	author_paired_case	11	11	mean_paired_difference_author_scale	0.2886367059095729	-0.25284227331857073	0.8661254013490887	0.5048798738340916	0.5956226403070378	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	5	6	0	0.45454545454545453	0.5454545454545454	11	34	0.931358546757576	1.2079979695076e-05	5.40243536363121e-05	61	47	Unpaired; author supplied processed values; no new transformation	-0.03119737012320023	41.0	25.0	0.24242424242424243	2057391946.0	11	False	True	5	0.45454545454545453
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	HMDB:HMDB10384	1-stearoyl-GPC (18:0)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	2.3256986171127396	1.5498858672046605	3.071817029139543	4.197649250964616e-06	3.4226986200173026e-05	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	34	8	3	0.7555555555555555	0.17777777777777778	16	29	1.21926483330556	7.86506715829479e-08	7.91422382803413e-07	61	47	Unpaired; author supplied processed values; no new transformation	2.321676162541099	820.0	83.0	0.8161683277962348	737373001.0	42	False	True	34	0.7555555555555555
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	HMDB:HMDB10384	1-stearoyl-GPC (18:0)	NA	author_paired_case	16	16	mean_paired_difference_author_scale	0.9724909604500244	0.2730504545874261	1.6787913591648302	0.03187984753996245	0.06801034141858657	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	11	5	0	0.6875	0.3125	16	29	1.21926483330556	7.86506715829479e-08	7.91422382803413e-07	61	47	Unpaired; author supplied processed values; no new transformation	1.34245159464865	110.0	26.0	0.6176470588235294	2789410052.0	16	False	True	11	0.6875
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	HMDB:HMDB11130	1-stearoylglycerophosphoethanolamine	NA	author_paired_case	45	45	mean_paired_difference_author_scale	1.3291719851754862	0.8240366559730924	1.8119239995183638	3.2697181701009255e-05	0.00015518960867046182	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	35	10	0	0.7777777777777778	0.2222222222222222	26	19	0.959687203243824	1.7254668414368e-05	7.12308106336729e-05	61	47	Unpaired; author supplied processed values; no new transformation	1.8228682268932985	886.0	149.0	0.7120772946859903	3223794876.0	45	False	True	35	0.7777777777777778
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	HMDB:HMDB11130	1-stearoylglycerophosphoethanolamine	NA	author_paired_case	26	26	mean_paired_difference_author_scale	0.7063468643820768	0.16188436263423145	1.2136377697321228	0.025415904541563932	0.05763606699189301	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	18	8	0	0.6923076923076923	0.3076923076923077	26	19	0.959687203243824	1.7254668414368e-05	7.12308106336729e-05	61	47	Unpaired; author supplied processed values; no new transformation	0.5791882549227987	264.0	87.0	0.5042735042735043	4141672028.0	26	False	True	18	0.6923076923076923
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	HMDB:HMDB61696	1-stearoyl-GPI (18:0)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.5636581823399822	0.04146776557367807	1.0954658223235558	0.04699672970257494	0.07907386267417371	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	28	15	2	0.6222222222222222	0.3333333333333333	25	20	0.509546112712579	0.0216498239687732	0.0401277291509255	61	47	Unpaired; author supplied processed values; no new transformation	0.35381986643919916	638.0	308.0	0.3488372093023256	4123971419.0	43	False	True	28	0.6222222222222222
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	HMDB:HMDB61696	1-stearoyl-GPI (18:0)	NA	author_paired_case	25	25	mean_paired_difference_author_scale	0.24392790939596815	-0.2813406613899069	0.7820829848960885	0.3602782576952347	0.44153250304777697	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	15	10	0	0.6	0.4	25	20	0.509546112712579	0.0216498239687732	0.0401277291509255	61	47	Unpaired; author supplied processed values; no new transformation	0.1534344529517	197.0	128.0	0.2123076923076923	1751584165.0	25	False	True	15	0.6
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00184	1,3-dihydroxyacetone	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.06540947999167782	-0.49868210061335533	0.5998485131781445	0.8370382312359388	0.8932152937349951	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	16	14	15	0.35555555555555557	0.3111111111111111	10	35	0.161643796036718	0.287595340839822	0.364589369096152	61	47	Unpaired; author supplied processed values; no new transformation	0.0	243.0	222.0	0.04516129032258064	2319858844.0	30	False	True	16	0.35555555555555557
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00184	1,3-dihydroxyacetone	NA	author_paired_case	10	10	mean_paired_difference_author_scale	-0.82319364335047	-1.8151086358679878	0.058676613856964335	0.15357639654998376	0.2233838495272491	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	3	7	0	0.3	0.7	10	35	0.161643796036718	0.287595340839822	0.364589369096152	61	47	Unpaired; author supplied processed values; no new transformation	-0.6553543701405005	13.0	42.0	-0.5272727272727272	3060086730.0	10	False	False	3	0.3
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C07326	1,5-anhydroglucitol (1,5-AG)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.4903224809632597	0.08706846342470634	0.8843955741105706	0.016067540092071737	0.030966531813810986	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	27	11	7	0.6	0.24444444444444444	14	31	0.551811318992495	0.0040814513567496	0.0088203176971367	61	47	Unpaired; author supplied processed values; no new transformation	0.3559609805072004	537.0	204.0	0.4493927125506073	2106340895.0	38	False	True	27	0.6
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C07326	1,5-anhydroglucitol (1,5-AG)	NA	author_paired_case	14	14	mean_paired_difference_author_scale	-0.5133930467281286	-0.861340741463833	-0.16495142092443682	0.0328100197002589	0.06831066041967906	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	5	9	0	0.35714285714285715	0.6428571428571429	14	31	0.551811318992495	0.0040814513567496	0.0088203176971367	61	47	Unpaired; author supplied processed values; no new transformation	-0.6394772870217498	18.0	87.0	-0.6571428571428571	158882363.0	14	False	False	5	0.35714285714285715
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	HMDB:HMDB60038	10-heptadecenoate (17:1n7)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.18814745362095317	-0.3872828890476385	-0.01572183725947937	0.11148702431828582	0.16723053647742875	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	20	25	0	0.4444444444444444	0.5555555555555556	45	0	-0.396547772488175	0.0256925443831364	0.0454560400624721	61	47	Unpaired; author supplied processed values; no new transformation	-0.16029322656739708	376.0	659.0	-0.27342995169082124	2173963105.0	45	False	True	25	0.5555555555555556
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	HMDB:HMDB60038	10-heptadecenoate (17:1n7)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.18814745362095317	-0.3802863354503749	-0.010630035783661517	0.11148702431828582	0.17450142936775173	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	20	25	0	0.4444444444444444	0.5555555555555556	45	0	-0.396547772488175	0.0256925443831364	0.0454560400624721	61	47	Unpaired; author supplied processed values; no new transformation	-0.16029322656739708	376.0	659.0	-0.27342995169082124	1703059726.0	45	False	True	25	0.5555555555555556
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	HMDB:HMDB13622	10-nonadecenoate (19:1n9)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.5115292821425111	0.21417706026512584	0.8066697504599393	0.001982849535939446	0.005168411085481507	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	31	14	0	0.6888888888888889	0.3111111111111111	45	0	0.654062929234743	0.0043650267566279	0.0093702574375612	61	47	Unpaired; author supplied processed values; no new transformation	0.44014845201429864	792.0	243.0	0.5304347826086957	2322888040.0	45	False	True	31	0.6888888888888889
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	HMDB:HMDB13622	10-nonadecenoate (19:1n9)	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.5115292821425111	0.2064245070779083	0.8134786837314418	0.001982849535939446	0.008785548713085546	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	31	14	0	0.6888888888888889	0.3111111111111111	45	0	0.654062929234743	0.0043650267566279	0.0093702574375612	61	47	Unpaired; author supplied processed values; no new transformation	0.44014845201429864	792.0	243.0	0.5304347826086957	342422669.0	45	False	True	31	0.6888888888888889
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00956	2-aminoadipate	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.024662552570973478	-0.4277420002237871	0.36932864267845583	0.49824538152495923	0.5868223382405076	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	21	24	0	0.4666666666666667	0.5333333333333333	40	5	-0.000127542088113	0.862233302614161	0.919334845833642	61	47	Unpaired; author supplied processed values; no new transformation	-0.2704835816117992	457.0	578.0	-0.11690821256038647	2436138884.0	45	False	True	24	0.5333333333333333
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00956	2-aminoadipate	NA	author_paired_case	40	40	mean_paired_difference_author_scale	-0.3713018301409176	-0.6741376010941447	-0.08230149503669679	0.03425948063244107	0.0704766458724502	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	16	24	0	0.4	0.6	40	5	-0.000127542088113	0.862233302614161	0.919334845833642	61	47	Unpaired; author supplied processed values; no new transformation	-0.32031957462975047	252.0	568.0	-0.3853658536585366	1797930632.0	40	False	True	24	0.6
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C02261	2-aminobutyrate	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.226292276131158	-0.4065404248913837	-0.038616043106716055	0.029369019986245422	0.05217513047835779	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	18	27	0	0.4	0.6	42	3	-0.324658275012335	0.0579271651818829	0.0869285058408384	61	47	Unpaired; author supplied processed values; no new transformation	-0.2191290340107006	324.0	711.0	-0.3739130434782609	3173471762.0	45	False	True	27	0.6
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C02261	2-aminobutyrate	NA	author_paired_case	42	42	mean_paired_difference_author_scale	-0.2432871291922455	-0.4171636174846775	-0.07871331259803074	0.018118258436992694	0.04577244236713944	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	16	26	0	0.38095238095238093	0.6190476190476191	42	3	-0.324658275012335	0.0579271651818829	0.0869285058408384	61	47	Unpaired; author supplied processed values; no new transformation	-0.2648079929545011	262.0	641.0	-0.41971207087486156	1680300357.0	42	False	True	26	0.6190476190476191
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	NAME:2-arachidonoylglycerophosphocholine	2-arachidonoylglycerophosphocholine	NA	author_paired_case	45	45	mean_paired_difference_author_scale	1.7709584735479824	1.1025775558828328	2.42149685839157	6.772154455110179e-05	0.0002814779382831279	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	31	8	6	0.6888888888888889	0.17777777777777778	16	29	0.925016115702922	8.12850743775025e-06	3.84908734552291e-05	61	47	Unpaired; author supplied processed values; no new transformation	2.4553861769623992	676.0	104.0	0.7333333333333333	3418073701.0	39	False	True	31	0.6888888888888889
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	NAME:2-arachidonoylglycerophosphocholine	2-arachidonoylglycerophosphocholine	NA	author_paired_case	16	16	mean_paired_difference_author_scale	1.5198233750689065	0.4413208285521925	2.5325307825193315	0.02797600545679358	0.062458058694236825	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	11	5	0	0.6875	0.3125	16	29	0.925016115702922	8.12850743775025e-06	3.84908734552291e-05	61	47	Unpaired; author supplied processed values; no new transformation	1.7557646724050997	111.0	25.0	0.6323529411764706	3432116905.0	16	False	True	11	0.6875
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	NAME:2-arachidonoylglycerophosphoethanolamine	2-arachidonoylglycerophosphoethanolamine	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.5740944628445448	0.16135608975539245	1.0018683968184159	0.015231659271959774	0.029534558832214685	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	27	18	0	0.6	0.4	44	1	0.396679955652239	0.0370503159786462	0.0593542375379308	61	47	Unpaired; author supplied processed values; no new transformation	0.9166359454656003	733.0	302.0	0.41642512077294686	614859008.0	45	False	True	27	0.6
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	NAME:2-arachidonoylglycerophosphoethanolamine	2-arachidonoylglycerophosphoethanolamine	NA	author_paired_case	44	44	mean_paired_difference_author_scale	0.5173565355143593	0.10906464546629446	0.9209469161249765	0.024671227322001735	0.057300915070455635	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	26	18	0	0.5909090909090909	0.4090909090909091	44	1	0.396679955652239	0.0370503159786462	0.0593542375379308	61	47	Unpaired; author supplied processed values; no new transformation	0.7178772547287515	688.0	302.0	0.3898989898989899	862317838.0	44	False	True	26	0.5909090909090909
BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	NAME:2-docosahexaenoylglycerophosphoethanolamine	2-docosahexaenoylglycerophosphoethanolamine	NA	author_paired_case	45	45	mean_paired_difference_author_scale	1.1532627070480508	0.5983646975971458	1.6822187505809683	0.0005670092317833729	0.0017852369871991347	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	31	10	4	0.6888888888888889	0.2222222222222222	21	24	0.782924223082673	0.0001152145867367	0.0003709909692922	61	47	Unpaired; author supplied processed values; no new transformation	1.494610844921601	697.0	164.0	0.6190476190476191	2619138590.0	41	False	True	31	0.6888888888888889
