cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	rna_symbol	relation_id	family_n_planned	reused_from	n_up	n_down	n_equal	median_difference	bootstrap_ci_lower	bootstrap_ci_upper	bootstrap_valid	random_seed	proportion_up	proportion_down
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC45A2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.6662448237645737	-0.9937429066665631	-0.3387467408625844	0.00023341107818717317	0.0005670127606905385	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:51151	SLC45A2	COAD|NA|NA|hsa:51151	526	NA	10.0	23.0	0.0	-0.6563012824414205	-0.9778162159976366	-0.3610083063251392	4000.0	4150715446.0	0.30303030303030304	0.696969696969697
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GBA2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.9400387033936198	-1.1689323724723484	-0.7111450343148912	1.4729740105491092e-09	1.5803783654849818e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:57704	GBA2	COAD|NA|NA|hsa:57704	526	NA	3.0	30.0	0.0	-1.05226345985173	-1.1512958506413153	-0.7160422610218737	4000.0	2614567343.0	0.09090909090909091	0.9090909090909091
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GBA3	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-4.370153962700628	-5.2561964774067835	-3.484111447994472	2.023128037793386e-11	4.196154321978745e-10	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:57733	GBA3	COAD|NA|NA|hsa:57733	526	NA	1.0	32.0	0.0	-4.249055400031111	-5.2165036807454745	-3.5254579116883624	4000.0	2493905104.0	0.030303030303030304	0.9696969696969697
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	G6PC2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.233494548349877	-0.4581208148176133	-0.008868281882140727	0.04209524376080251	0.059070982389137036	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:57818	G6PC2	COAD|NA|NA|hsa:57818	526	NA	12.0	21.0	0.0	-0.27217505969026057	-0.43918346969667466	-0.015499430550582262	4000.0	117310047.0	0.36363636363636365	0.6363636363636364
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SI	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-3.1999495676978933	-4.319848418923847	-2.0800507164719395	1.8275612893843731e-06	6.820246840818494e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6476	SI	COAD|NA|NA|hsa:6476	526	NA	8.0	25.0	0.0	-3.5720266235996494	-4.191645123644997	-2.126980272580593	4000.0	3339417106.0	0.24242424242424243	0.7575757575757576
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC2A1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.8556509251495417	0.30854095269971327	1.4027608975993702	0.0032149762498339973	0.005955801326131326	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6513	SLC2A1	COAD|NA|NA|hsa:6513	526	NA	28.0	5.0	0.0	0.8762831822227	0.35656101836375165	1.381478718861132	4000.0	839694413.0	0.8484848484848485	0.15151515151515152
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC2A2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.5209858935887671	-1.0367909320478708	-0.005180855129663597	0.0478740603703576	0.06645590590494384	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6514	SLC2A2	COAD|NA|NA|hsa:6514	526	NA	12.0	21.0	0.0	-0.3366496005941202	-1.082325621696962	-0.08803637645371375	4000.0	288182694.0	0.36363636363636365	0.6363636363636364
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC2A4	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.9101252742073241	-1.6669098359567684	-0.15334071245787984	0.019954348226097342	0.03004821443403547	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6517	SLC2A4	COAD|NA|NA|hsa:6517	526	NA	13.0	20.0	0.0	-0.5503472355597196	-1.6367504322559108	-0.20610296281659576	4000.0	715871057.0	0.3939393939393939	0.6060606060606061
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC5A1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.6458319463863217	0.13299592135392635	1.158667971418717	0.015203272425525138	0.023372194922822227	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6523	SLC5A1	COAD|NA|NA|hsa:6523	526	NA	23.0	10.0	0.0	0.8227524369892993	0.1579157060733377	1.1108238673797621	4000.0	3801311072.0	0.696969696969697	0.30303030303030304
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC5A2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.13450003225695295	-0.2615364236394614	-0.00746364087444451	0.038654951855335073	0.05469038517993836	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6524	SLC5A2	COAD|NA|NA|hsa:6524	526	NA	11.0	22.0	0.0	-0.14388526935434065	-0.25595205268891497	-0.01777816688120628	4000.0	1156633567.0	0.3333333333333333	0.6666666666666666
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	HKDC1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.8220260389832306	0.17433071138802836	1.4697213665784328	0.014495085632306904	0.022350206888137894	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:80201	HKDC1	COAD|NA|NA|hsa:80201	526	NA	24.0	9.0	0.0	0.5153152855694998	0.1939366018934341	1.4131182103057134	4000.0	3936743588.0	0.7272727272727273	0.2727272727272727
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC2A10	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.5053339443417197	-0.9590644208636501	-0.05160346781978936	0.030175703994051957	0.043288266175311306	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:81031	SLC2A10	COAD|NA|NA|hsa:81031	526	NA	13.0	20.0	0.0	-0.70965925453749	-0.9403082319800853	-0.07434528329602746	4000.0	1032144066.0	0.3939393939393939	0.6060606060606061
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	B4GALT2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.8089672001821243	0.5361922407324167	1.081742159631832	9.64242358459577e-07	3.81988318928217e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8704	B4GALT2	COAD|NA|NA|hsa:8704	526	NA	26.0	7.0	0.0	0.8601027120883007	0.5547405482019324	1.0766628414125714	4000.0	189615502.0	0.7878787878787878	0.21212121212121213
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	MGAM	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-1.142152474640299	-1.7077592909937243	-0.5765456582868735	0.00025450368444182174	0.0006124738200352253	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8972	MGAM	COAD|NA|NA|hsa:8972	526	NA	6.0	27.0	0.0	-0.9356094127300496	-1.7305845150782144	-0.6396204528047118	4000.0	2926832558.0	0.18181818181818182	0.8181818181818182
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC60A2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.3049792049689837	-0.4654463686061269	-0.14451204133184042	0.0005020394713716739	0.0011290407325607514	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:91749	MFSD4B	COAD|NA|NA|hsa:91749	526	NA	9.0	24.0	0.0	-0.3163253886579902	-0.45904905017348857	-0.15615569462212048	4000.0	1294372754.0	0.2727272727272727	0.7272727272727273
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	G6PC3	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.5649164447638764	0.3630236079251099	0.7668092816026428	2.5948886504660698e-06	9.482377711547815e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:92579	G6PC3	COAD|NA|NA|hsa:92579	526	NA	28.0	5.0	0.0	0.5020033788198806	0.37615196795068917	0.7605319672197208	4000.0	1675355193.0	0.8484848484848485	0.15151515151515152
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC38A10	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.26408083855624537	-0.42543237745564016	-0.10272929965685057	0.0021750624045389234	0.004243019463399793	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:124565	SLC38A10	COAD|NA|NA|hsa:124565	526	NA	9.0	24.0	0.0	-0.24290191078599932	-0.41415681507056346	-0.1074956775479452	4000.0	3616508273.0	0.2727272727272727	0.7272727272727273
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC38A6	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.30484325797823913	-0.5344975273576997	-0.07518898859877854	0.010884800517709394	0.01762790020949792	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:145389	SLC38A6	COAD|NA|NA|hsa:145389	526	NA	9.0	24.0	0.0	-0.294796994630099	-0.5294080458618644	-0.09186602481994448	4000.0	811262923.0	0.2727272727272727	0.7272727272727273
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	CTPS1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.9216867504084623	1.4033860762910084	2.439987424525916	1.3336964062443638e-08	8.585670615198093e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:1503	CTPS1	COAD|NA|NA|hsa:1503	526	NA	30.0	3.0	0.0	2.2968575918850007	1.4258096716918547	2.405726220475086	4000.0	1108729435.0	0.9090909090909091	0.09090909090909091
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC7A8	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.9809574210479604	0.5850020015153129	1.3769128405806077	1.7364686214990577e-05	5.22971543901763e-05	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:23428	SLC7A8	COAD|NA|NA|hsa:23428	526	NA	26.0	7.0	0.0	1.1014277328920983	0.6052349474229747	1.3416120465160426	4000.0	1649682870.0	0.7878787878787878	0.21212121212121213
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GLS2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.456940633287852	0.8989708886247845	2.01491037795092	7.859982302361753e-06	2.529931803572689e-05	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:27165	GLS2	COAD|NA|NA|hsa:27165	526	NA	28.0	5.0	0.0	1.3335896656410604	0.9144374635839603	1.9921353739070211	4000.0	4091034402.0	0.8484848484848485	0.15151515151515152
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC6A19	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-3.3028091643460855	-4.162405714764089	-2.4432126139280816	6.288468291020928e-09	4.9069108634481486e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:340024	SLC6A19	COAD|NA|NA|hsa:340024	526	NA	4.0	29.0	0.0	-3.0259530979891203	-4.107138425488155	-2.4804262139498205	4000.0	3199369421.0	0.12121212121212122	0.8787878787878788
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	PFAS	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.2481968197189521	0.8530999843220541	1.6432936551158501	3.098503782550794e-07	1.4775272666793137e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:5198	PFAS	COAD|NA|NA|hsa:5198	526	NA	30.0	3.0	0.0	1.38370429247406	0.8693942603863131	1.611212997559478	4000.0	619451821.0	0.9090909090909091	0.09090909090909091
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	PPAT	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.6523485507037983	1.3530956898529856	1.951601411554611	1.185298171525522e-12	7.630356979195547e-11	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:5471	PPAT	COAD|NA|NA|hsa:5471	526	NA	33.0	0.0	0.0	1.5502945220868796	1.3743531256974584	1.9478877875698462	4000.0	2630550063.0	1.0	0.0
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	BEST2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-2.437614357177436	-3.0429278663545207	-1.8323008480003513	2.273934740167428e-09	2.0190972261831473e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:54831	BEST2	COAD|NA|NA|hsa:54831	526	NA	4.0	29.0	0.0	-2.80781606799121	-2.991286630341928	-1.8696594537908127	4000.0	266661914.0	0.12121212121212122	0.8787878787878788
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	NADSYN1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.4498522212914697	-0.6619674879616863	-0.2377369546212531	0.0001414507514162241	0.00036062939098690795	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55191	NADSYN1	COAD|NA|NA|hsa:55191	526	NA	8.0	25.0	0.0	-0.4421705620263996	-0.6435943810400696	-0.25172321065762504	4000.0	3414482805.0	0.24242424242424243	0.7575757575757576
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	CTPS2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.7965006658219423	0.622862854914803	0.9701384767290817	1.1617048789647371e-10	1.640662290828754e-09	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:56474	CTPS2	COAD|NA|NA|hsa:56474	526	NA	31.0	2.0	0.0	0.8363665991366993	0.6356728367119523	0.9626914954287205	4000.0	946470039.0	0.9393939393939394	0.06060606060606061
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	CAD	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.67477339430591	1.4262282045908132	1.9233185840210067	5.8784547152275965e-15	2.0393545792236828e-12	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:790	CAD	COAD|NA|NA|hsa:790	526	NA	33.0	0.0	0.0	1.6957264114948707	1.4359214203729882	1.9058122384389984	4000.0	1831188205.0	1.0	0.0
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC7A5	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	3.6914888644255046	2.9578096925598167	4.4251680362911925	1.238442651224657e-11	3.037133168479516e-10	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8140	SLC7A5	COAD|NA|NA|hsa:8140	526	NA	30.0	3.0	0.0	3.9251675805303607	2.995144581749397	4.365167731859434	4000.0	3482665674.0	0.9090909090909091	0.09090909090909091
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	KYAT1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.217015979552963	0.8990307628388952	1.5350011962670307	6.835242741211819e-09	5.090186719719882e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:883	KYAT1	COAD|NA|NA|hsa:883	526	NA	31.0	2.0	0.0	1.3137530197884786	0.9084452644877301	1.5198553357323235	4000.0	4178818951.0	0.9393939393939394	0.06060606060606061
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GMPS	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.2610592921040942	1.019909904780464	1.5022086794277243	4.7290086120832135e-12	1.7395995965877535e-10	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8833	GMPS	COAD|NA|NA|hsa:8833	526	NA	33.0	0.0	0.0	1.4263239942539006	1.0216688266216405	1.4838420554423009	4000.0	2060469966.0	1.0	0.0
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC7A6	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.8464701663498105	0.5839073633234678	1.1090329693761531	2.1256221853513767e-07	1.0425670718628181e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9057	SLC7A6	COAD|NA|NA|hsa:9057	526	NA	29.0	4.0	0.0	0.7599083434775897	0.5927652065182273	1.1090213642528932	4000.0	3795680169.0	0.8787878787878788	0.12121212121212122
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	LANCL1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.4271951051713541	0.1757780299219744	0.6786121804207339	0.0015471138332326753	0.0031368646618694005	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10314	LANCL1	COAD|NA|NA|hsa:10314	526	NA	25.0	8.0	0.0	0.6444860084329704	0.18121249729177508	0.6661583785404629	4000.0	2117045624.0	0.7575757575757576	0.24242424242424243
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	CLIC1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.30036180112933025	0.07449474134749834	0.5262288609111622	0.010754860655073509	0.01747240768884182	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:1192	CLIC1	COAD|NA|NA|hsa:1192	526	NA	21.0	12.0	0.0	0.16738650128089994	0.09502868382396527	0.525590200936447	4000.0	392038982.0	0.6363636363636364	0.36363636363636365
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	CLIC2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-1.0186669184839725	-1.4526330842696638	-0.5847007526982813	3.747563406995707e-05	0.00010722195303348829	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:1193	CLIC2	COAD|NA|NA|hsa:1193	526	NA	4.0	29.0	0.0	-0.9462090857689507	-1.4051462800013432	-0.5942975254728474	4000.0	2697904146.0	0.12121212121212122	0.8787878787878788
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GSTO2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.5483032835641939	0.04660507897099997	1.0500014881573878	0.03317004744515674	0.047320150787411974	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:119391	GSTO2	COAD|NA|NA|hsa:119391	526	NA	22.0	11.0	0.0	0.6412879960361	0.05626331096720734	1.0321676939951014	4000.0	2689466034.0	0.6666666666666666	0.3333333333333333
