cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	rna_symbol	original_effect	original_q	family_n_planned	biochemical_disposition	n_unique_metabolite	n_unique_rna	bootstrap_valid	permutations	random_seed	loo_valid	loo_min	loo_max	loo_max_abs_delta	loo_any_sign_change	n_nonzero_differences	reuse_status	source_analysis_version	source_run_id
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	ADA	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.10427807486631016	-0.45646213749398074	0.2823426351130164	0.5674	0.897802421307506	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:100	ADA	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	428492243	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	ADA2	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.3362299465240642	-0.045806303668512356	0.6362874492197895	0.0549	0.6698630136986301	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:51816	ADA2	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	2419800487	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	ADK	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.32219251336898397	-0.6530073208910673	0.043930616574320125	0.0688	0.6698630136986301	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:132	ADK	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	181847017	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	AHCY	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.27038770053475936	-0.5971949491093518	0.11224507810430491	0.1321	0.7797567567567567	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:191	AHCY	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	3939627630	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	AHCYL1	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10768	AHCYL1	-1.43361692283717	3.68444811809424e-06	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	AHCYL2	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:23382	AHCYL2	-1.43361692283717	3.68444811809424e-06	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	LACC1	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.1483957219251337	-0.1636292538699657	0.4513473238197823	0.407	0.8572128205128206	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:144811	LACC1	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1274040050	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	NT5C	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:30833	NT5C	-1.43361692283717	3.68444811809424e-06	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	NT5C1A	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.10246552766711016	-0.26133671642294365	0.4544848749069132	0.5674	0.897802421307506	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:84618	NT5C1A	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	30	4000	9999	198000203	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	NT5C1B	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.09692513368983957	-0.45069593164343197	0.2741741092724453	0.5924	0.9140215456674474	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:93034	NT5C1B	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1053834041	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	NT5C1B-RDH14	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_UNIPROT_RECORD_NOT_EVALUABLE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:100526794	NA	-1.43361692283717	3.68444811809424e-06	NA	UNIPROT_RECORD_NOT_EVALUABLE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	NT5C2	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:22978	NT5C2	-1.43361692283717	3.68444811809424e-06	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	NT5DC4	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:284958	NT5DC4	-1.43361692283717	3.68444811809424e-06	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	NT5E	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.09592245989304812	-0.248062021428838	0.4149796093776621	0.5955	0.9140215456674474	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4907	NT5E	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	3432743672	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	NT5M	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:56953	NT5M	-1.43361692283717	3.68444811809424e-06	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	PNP	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4860	PNP	-1.43361692283717	3.68444811809424e-06	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	SLC28A1	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.20287433155080214	-0.15266354340512	0.5283364952633579	0.2557	0.8153165048543689	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9154	SLC28A1	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1467874360	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	SLC28A2	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.19184491978609625	-0.13419871396480382	0.4797371826397389	0.2823	0.8213701149425288	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9153	SLC28A2	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	539486345	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	SLC28A3	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.24433859866372937	-0.5538414840277784	0.09925534765429075	0.1661	0.7797567567567567	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:64078	SLC28A3	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	32	4000	9999	522191872	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	SLC29A1	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.06717914438502674	-0.3012980398468046	0.4247453411380585	0.7122	0.9457227722772278	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2030	SLC29A1	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	76492606	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	SLC29A2	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.06283422459893048	-0.30974165896699124	0.4387282530595981	0.7246	0.9457227722772278	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3177	SLC29A2	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	2212547461	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	SLC29A3	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.15942513368983957	-0.5033513752324913	0.2209560478794944	0.3699	0.8432685314685315	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55315	SLC29A3	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1366793369	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00212	adenosine	SLC29A4	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.0213903743315508	-0.42843254733823266	0.3690054364524212	0.9048	0.9767046357615895	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:222962	SLC29A4	-1.43361692283717	3.68444811809424e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	317081333	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C03794	adenylosuccinate	ADSL	GEO_annotated_independent_individual	31	NA	Spearman_rho	0.2314516129032258	-0.17105843330688586	0.5960254483977556	0.2093	0.8065870967741936	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:158	ADSL	0.723072982975468	0.00103594092695614	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	31	31	4000	9999	3256474383	NA	NA	NA	NA	NA	NA	REDUCED_SAMPLE_V1_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C03794	adenylosuccinate	ADSS1	GEO_annotated_independent_individual	31	NA	Spearman_rho	-0.09475806451612903	-0.4455720064252624	0.2941575052351039	0.6034	0.9141551963048498	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:122622	ADSS1	0.723072982975468	0.00103594092695614	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	31	31	4000	9999	3162407544	NA	NA	NA	NA	NA	NA	REDUCED_SAMPLE_V1_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C03794	adenylosuccinate	ADSS2	GEO_annotated_independent_individual	31	NA	Spearman_rho	0.45161290322580644	0.11238831043712495	0.7052183742077676	0.0129	0.6007714285714286	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:159	ADSS2	0.723072982975468	0.00103594092695614	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	31	31	4000	9999	2510042077	NA	NA	NA	NA	NA	NA	REDUCED_SAMPLE_V1_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C02350	allantoin	URAD	GEO_annotated_independent_individual	28	NA	Spearman_rho	0.2694045401721601	-0.1084703099641605	0.5832138801134686	0.1641	0.7797567567567567	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:646625	URAD	-1.13251050393184	2.75917060479647e-06	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	28	25	4000	9999	807423773	NA	NA	NA	NA	NA	NA	REDUCED_SAMPLE_V1_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00152	asparagine	ASNS	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.2984625668449198	-0.6348469245439001	0.07878041238828659	0.0911	0.7243560975609756	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:440	ASNS	0.690613414767693	0.0163500248519711	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	3600154219	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00152	asparagine	ASRGL1	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.11697860962566844	-0.2507190091903705	0.4703511374040712	0.5114	0.897802421307506	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:80150	ASRGL1	0.690613414767693	0.0163500248519711	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1208953727	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00152	asparagine	NARS1	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.2797459893048128	-0.6086678720100734	0.11465681705133013	0.1153	0.7572237623762377	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4677	NARS1	0.690613414767693	0.0163500248519711	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	2216040698	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00152	asparagine	NARS2	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.0678475935828877	-0.39511387925437685	0.260741382354637	0.707	0.9457227722772278	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:79731	NARS2	0.690613414767693	0.0163500248519711	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1468370161	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00152	asparagine	SLC1A4	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.10728609625668449	-0.43870861049538296	0.2424578001069847	0.5471	0.897802421307506	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6509	SLC1A4	0.690613414767693	0.0163500248519711	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	2242638699	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00152	asparagine	SLC1A5	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.23495989304812834	-0.5426494156813673	0.12024350699650699	0.1802	0.7885261744966443	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6510	SLC1A5	0.690613414767693	0.0163500248519711	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	2358824899	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00152	asparagine	SLC38A1	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.03676470588235294	-0.365963973373821	0.4402157719155995	0.8374	0.9767046357615895	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:81539	SLC38A1	0.690613414767693	0.0163500248519711	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	100013049	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
COAD	COAD	04_ROBUSTNESS	20260919T122940Z_availability_reuse_v2	COAD_patient_v1_availability_reuse_v2	availability33	KEGG:C00152	asparagine	SLC38A2	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.23796791443850268	-0.16393380876658148	0.5799774021004221	0.1824	0.792832	COAD_patient_v1_availability_reuse_v2_availability33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:54407	SLC38A2	0.690613414767693	0.0163500248519711	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	3494347064	NA	NA	NA	NA	NA	NA	IDENTICAL_INPUT_PRIMARY_REUSED	COAD_patient_v1	20260919T122034Z_patient_v1
